Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
29.5402951;1;0;45;0;;
29.5402951;2;0;45;0;;
29.5402951;3;0;45;0;;
29.5402951;4;0;45;0;;
29.5402951;5;0;45;0;;
29.8275597;1;0;45;3;;0
29.8275597;2;0;45;3;;0
29.8275597;3;0;45;3;;0
29.8275597;4;0;45;3;;0
29.8275597;5;0;45;3;;0
30.1293622;1;0;45;3;;0
30.1293622;2;0;45;3;;0
30.1293622;3;0;45;3;;0
30.1293622;4;0;45;3;;0
30.1293622;5;0;45;3;;0
30.419634;1;0;45;3;;0
30.419634;2;0;45;3;;0
30.419634;3;0;45;3;;0
30.419634;4;0;45;3;;0
30.419634;5;0;45;3;;0
30.720935;1;0;45;3;;0
30.720935;2;0;45;3;;0
30.720935;3;0;45;3;;0
30.720935;4;0;45;3;;0
30.720935;5;0;45;3;;0
31.0112073;1;5.963333E-06;45;3;;-0.838494009395491
31.0112073;2;0.08426359;45;3;;0.0318665625112203
31.0112073;3;-0.000384844;45;3;;1
31.0112073;4;-0.07760882;45;3;;0.0242365596958462
31.0112073;5;-0.008338891;45;3;;-0.95452085309692
31.3019806;1;-0.0689537;45;3;;-0.998390824851539
31.3019806;2;-0.04772412;45;3;;0.0013068416028385
31.3019806;3;0.063563;45;3;;1
31.3019806;4;0.06321023;45;3;;0.00270484311249009
31.3019806;5;-0.04769571;45;3;;-0.574982256585962
31.6032815;1;-0.3176073;45;3;;-0.999000652926522
31.6032815;2;-0.04743672;45;3;;0.00172526070804657
31.6032815;3;0.3122797;45;3;;1
31.6032815;4;0.0727005;45;3;;0.0313669860845093
31.6032815;5;-0.04992495;45;3;;-0.00904742799522151
31.8935699;1;-0.5367232;45;3;;-0.995427506094276
31.8935699;2;-0.0216765;45;3;;0.00696523115717612
31.8935699;3;0.5312923;45;3;;1
31.8935699;4;0.2885996;45;3;;0.981227877506449
31.8935699;5;-0.07647849;45;3;;-0.0125917530752644
32.1843435;1;-0.5444233;45;3;;-0.0663749402881406
32.1843435;2;0.1363036;45;3;;0.943462199245962
32.1843435;3;0.7775785;45;3;;1
32.1843435;4;0.3722335;45;3;;0.0561419065725471
32.1843435;5;-0.3122997;45;3;;-0.953141228744602
32.4746244;1;-0.4808711;45;3;;-0.0103821058138744
32.4746244;2;0.4613443;45;3;;0.823905650418127
32.4746244;3;0.9582891;45;3;3;1
32.4746244;4;0.2353059;45;3;3;0.00370935146484425
32.4746244;5;-0.5163961;45;3;3;-0.997839380641471
