Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
horizontalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.3173408;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.3173408;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.3173408;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.6256592;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.6256592;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.6256592;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.9269575;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.9269575;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.9269575;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.2287581;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.2287581;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.2287581;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.5300565;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.5300565;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.5300565;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.8318568;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.8318568;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.8318568;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.1341582;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.1341582;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.1341582;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.4354576;0;-0.825992225105622;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.4354576;0;-0.825992166061159;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.4354576;0;-0.825992230037195;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.7367564;0;0.955113663869525;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.7367564;0;0.95511375019391;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.7367564;0;0.955112886334706;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.0380558;0;0.997187741302169;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.0380558;0;0.997187754167454;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.0380558;0;0.997187744934276;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.3398556;0;0.841786797113371;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.3398556;0;0.841786823633381;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.3398556;0;0.841786848750946;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.6411545;0;0.983774863733045;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.6411545;0;0.983774805104358;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.6411545;0;0.983774832514269;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.9454614;0;-0.790073707589038;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.9454614;0;0.99285086816899;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.9454614;0;0.992850861584238;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.2442537;0;-0.956050325375384;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.2442537;0;0.956050361374054;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.2442537;0;0.956050362395586;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.5465553;0;-0.994118110479576;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.5465553;0;0.994118108249513;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.5465553;0;0.934425800476073;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.8483554;0;0.71170986694298;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.8483554;0;-0.711709724912757;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.8483554;0;0.711709979148692;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.1496545;0;0.989408756232603;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.1496545;0;-0.989408751215442;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.1496545;0;0.989408732836397;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.4509531;0;0.834745998044829;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.4509531;0;-0.834717488110421;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.4509531;0;0.834717442191196;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.7512494;0;0.991349223297209;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.7512494;0;-0.326395661880394;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.7512494;0;0.991349220945943;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.0535511;0;0.977299690665169;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.0535511;0;0.977299720468692;300;900;0.3;Pearson;BothEyes
horizontalCube3;6.0535511;0;0.977299750011823;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.3548502;0;0.668165903258138;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.3548502;0;0.985435496136842;300;900;0.3;Pearson;BothEyes
horizontalCube3;6.3548502;0;0.985435469552454;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.6561487;0;-0.967437706413241;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.6561487;0;0.967437688987398;300;900;0.3;Pearson;BothEyes
