timestamp;selectionTime;selectedObject;selectedObjectSizeDegX;selectedObjectSizeDegY;intendedObject;intendedObjectSizeDegX;intendedObjectSizeDegY;correct?;trajectoryResemblanceX;trajectoryResemblanceY;distanceToIntendedObjDeg;trajectoryDiameterDeg;trajectoryCenterDeg;currentPosDeg;degPerSec;trajectoryExceedsFOV;counterThreshold;correlationThreshold;correlationAverageWindow;correlationFrequency;correlationWindow
28.7278646;4.4317806;0;7.996184;9.638122;0;7.996184;9.638122;True;1;1;0;30.97205;(11.7, -4.6);(13.7, -19.2);57;False;15;0.6;900;0.08;300
34.9338631;3.2115375;7;23.87469;22.73672;7;23.87469;22.73672;True;1;1;0;27.40149;(-20.1, 2.0);(-19.5, 16.3);80;True;15;0.6;900;0.08;300
40.3477556;2.4264508;1;9.323578;7.68098;1;9.323578;7.68098;True;1;1;0;30.97204;(11.7, -4.6);(25.5, -9.9);57;False;15;0.6;900;0.08;300
56.0208161;12.6816081;13;6.375893;5.188872;13;6.375893;5.188872;True;1;1;0;7.117919;(0.5, -3.9);(0.9, -0.5);54;False;15;0.6;900;0.08;300
65.0368287;6.0270415;15;6.962492;6.288552;15;6.962492;6.288552;True;1;1;0;25.88435;(8.7, 1.9);(20.4, -2.6);30;False;15;0.6;900;0.08;300
74.4984891;6.4727152;11;11.49263;11.03119;11;11.49263;11.03119;True;1;1;0;7.620611;(8.2, -14.5);(4.9, -16.3);66;False;15;0.6;900;0.08;300
80.2487757;2.7523172;17;8.018178;6.689996;17;8.018178;6.689996;True;1;1;0;27.8194;(-1.8, -9.2);(6.1, 1.7);63;False;15;0.6;900;0.08;300
88.7884773;5.5497533;6;25.72383;18.28009;6;25.72383;18.28009;True;1;1;0;27.40149;(-20.1, 2.0);(-18.3, 16.2);80;True;15;0.6;900;0.08;300
102.6784906;10.8990538;18;8.66596;6.183251;18;8.66596;6.183251;True;1;1;0;8.268374;(-15.9, 2.1);(-16.1, 6.3);68;False;15;0.6;900;0.08;300
109.9411315;4.2736951;3;10.62864;13.35773;3;10.62864;13.35773;True;1;1;0;31.68134;(-6.8, 5.0);(-9.5, -10.1);63;False;15;0.6;900;0.08;300
115.2838346;2.3542588;4;22.45376;21.67683;5;22.80495;23.39404;False;0.9990892;0.9978368;2.928722;27.4015;(-20.1, 2.0);(-28.5, 13.1);80;True;15;0.6;900;0.08;300
122.4057743;4.1269769;16;9.835541;10.29795;5;24.27514;23.91433;False;0.97171;0.9971499;3.709414;28.2982;(-12.4, 9.6);(-1.6, 0.0);83;False;15;0.6;900;0.08;300
127.8322992;2.4400855;5;24.01489;22.95584;5;24.01489;22.95584;True;1;1;0;27.40149;(-20.1, 2.0);(-16.8, 15.9);80;True;17;0.6;900;0.08;300
147.8220137;16.9992644;8;7.838307;6.462568;8;7.838307;6.462568;True;1;1;0;12.59765;(-1.7, 8.3);(-0.3, 2.6);38;False;17;0.6;900;0.08;300
156.0055686;5.1887272;25;22.72786;22.43385;25;22.72786;22.43385;True;1;1;0;40.50933;(9.5, 11.7);(25.1, 22.8);48;True;15;0.6;900;0.08;300
164.4288963;5.4357606;9;7.624102;8.607853;9;7.624102;8.607853;True;1;1;0;25.4367;(7.7, -16.2);(-1.1, -24.2);49;False;15;0.6;900;0.08;300
175.7283523;8.3015344;19;10.69791;8.405182;19;10.69791;8.405182;True;1;1;0;22.70331;(4.7, 17.5);(3.5, 7.2);83;False;15;0.6;900;0.08;300
188.0270838;9.3077518;27;14.05587;12.12347;27;14.05587;12.12347;True;1;1;0;23.07113;(-15.8, 5.6);(-14.1, -6.0);78;False;15;0.6;900;0.08;300
