Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
52.6762341;1.6152959;1;;0.1237931;30;;(7.5, 3.8);23.49317
52.6762341;1.6152959;1;;-0.3386059;30;;(10.6, 3.4);23.49317
52.6762341;1.6152959;1;;-0.750226;30;;(17.2, 3.5);23.49317
52.6762341;1.6152959;1;;-0.123791;30;;(19.7, 4.4);23.49317
52.6762341;1.6152959;1;;-0.1240244;45;;(4.2, 3.4);8.469223
52.6762341;1.6152959;1;;0.6336561;45;;(4.9, 3.5);8.469223
52.6767356;1.6157974;1;;0.7809579;45;;(5.1, 4.4);8.469223
52.6767356;1.6157974;1;;0.1240244;45;;(4.6, 6.3);8.469223
52.6767356;1.6157974;1;;-0.6336561;45;;(4.0, 5.6);8.469223
52.7554452;1.694507;1;;0.7948591;30;;(9.0, 5.7);23.49317
52.7554452;1.694507;1;;0.06224184;30;;(7.5, 3.8);23.49317
52.7554452;1.694507;1;;-0.3276936;30;;(10.4, 3.4);23.49317
52.7554452;1.694507;1;;-0.7948579;30;;(17.0, 3.4);23.49317
52.7559462;1.695008;1;;-0.06223923;30;;(19.8, 4.3);23.49317
52.7559462;1.695008;1;;-0.06068721;45;;(4.2, 3.4);8.469227
52.7559462;1.695008;1;;0.755363;45;;(4.9, 3.5);8.469227
52.7559462;1.695008;1;;0.7624465;45;;(5.1, 4.5);8.469227
52.7559462;1.695008;1;;0.06069899;45;;(4.6, 6.3);8.469227
52.7559462;1.695008;1;;-0.7554504;45;;(3.9, 5.5);8.469227
52.8331511;1.7722129;1;;0.7921576;30;;(9.1, 5.8);23.49317
52.8331511;1.7722129;1;;0.06130417;30;;(7.5, 3.9);23.49317
52.8331511;1.7722129;1;;-0.2541575;30;;(10.2, 3.4);23.49317
52.8331511;1.7722129;1;;-0.7921564;30;;(16.7, 3.4);23.49317
52.8336529;1.7727147;1;;-0.06130126;30;;(19.8, 4.2);23.49317
52.8336529;1.7727147;1;;-0.05732303;45;;(4.3, 3.4);8.469223
52.8336529;1.7727147;1;;0.7836198;45;;(5.0, 3.5);8.469223
52.8336529;1.7727147;1;;0.6834121;45;;(5.1, 4.5);8.469223
52.8336529;1.7727147;1;;0.05734998;45;;(4.5, 6.4);8.469223
52.8336529;1.7727147;1;;-0.7838143;45;;(3.9, 5.4);8.469223
52.9108578;1.8499196;1;;0.7873678;30;;(9.3, 5.8);23.49317
52.9108578;1.8499196;1;;0.05883472;30;;(7.5, 3.9);23.49317
52.9108578;1.8499196;1;;-0.175801;30;;(10.0, 3.4);23.49317
52.9108578;1.8499196;1;;-0.7873666;30;;(16.5, 3.4);23.49317
52.9113591;1.8504209;1;;-0.05883179;30;;(19.9, 4.2);23.49317
52.9113591;1.8504209;1;;-0.05578566;45;;(4.3, 3.4);8.469223
52.9113591;1.8504209;1;;0.7802175;45;;(5.0, 3.5);8.469223
52.9113591;1.8504209;1;;0.6008713;45;;(5.1, 4.7);8.469223
52.9113591;1.8504209;1;;0.0558426;45;;(4.5, 6.4);8.469223
52.9113591;1.8504209;1;;-0.7804941;45;;(3.9, 5.2);8.469223
52.9895673;1.9286291;1;;0.7735644;30;;(9.5, 5.9);23.49317
52.9895673;1.9286291;1;;0.05252901;30;;(7.5, 4.0);23.49317
52.9895673;1.9286291;1;;-0.09878489;30;;(9.9, 3.4);23.49317
52.9895673;1.9286291;1;;-0.7735632;30;;(16.2, 3.4);23.49317
52.9900686;1.9291304;1;;-0.05252603;30;;(19.9, 4.1);23.49317
52.9900686;1.9291304;1;;-0.05471576;45;;(4.3, 3.4);8.469223
52.9900686;1.9291304;1;;0.7693233;45;;(5.0, 3.5);8.469223
52.9900686;1.9291304;1;;0.5176349;45;;(5.1, 4.8);8.469223
52.9900686;1.9291304;1;;0.05480978;45;;(4.4, 6.4);8.469223
52.9900686;1.9291304;1;;-0.7697255;45;;(3.9, 5.1);8.469223
53.0672741;2.0063359;1;;0.7590312;30;;(9.6, 6.0);23.49317
53.0672741;2.0063359;1;;0.05556574;30;;(7.4, 4.1);23.49317
53.0677756;2.0068374;1;;-0.0193302;30;;(9.7, 3.4);23.49317
53.0677756;2.0068374;1;;-0.7590299;30;;(16.0, 3.4);23.49317
53.0677756;2.0068374;1;;-0.05556273;30;;(19.9, 4.1);23.49317
53.0677756;2.0068374;1;;-0.0503297;45;;(4.4, 3.4);8.469223
53.0677756;2.0068374;1;;0.7581302;45;;(5.0, 3.6);8.469223
53.0677756;2.0068374;1;;0.4347503;45;;(5.0, 4.9);8.469223
53.0677756;2.0068374;1;;0.05042374;45;;(4.4, 6.4);8.469223
53.0677756;2.0068374;1;;-0.7585323;45;;(3.8, 5.0);8.469223
53.1449805;2.0840423;1;;0.7494127;30;;(9.8, 6.0);23.49317
53.1449805;2.0840423;1;;0.06013473;30;;(7.5, 4.1);23.49317
53.1449805;2.0840423;1;;0.04214417;30;;(9.5, 3.4);23.49317
53.1449805;2.0840423;1;;-0.7494116;30;;(15.7, 3.4);23.49317
53.1449805;2.0840423;1;;-0.06013221;30;;(19.9, 4.0);23.49317
53.1449805;2.0840423;1;;-0.04213889;45;;(4.4, 3.4);8.469223
53.1449805;2.0840423;1;;0.7488275;45;;(5.1, 3.6);8.469223
53.1454818;2.0845436;1;;0.3509687;45;;(5.0, 5.1);8.469223
53.1454818;2.0845436;1;;0.04223296;45;;(4.3, 6.4);8.469223
53.1454818;2.0845436;1;;-0.7492297;45;;(3.8, 4.8);8.469223
53.2246926;2.1637544;1;;0.7458376;30;;(10.0, 6.1);23.49317
53.2246926;2.1637544;1;;0.09481876;30;;(7.5, 4.2);23.49317
53.2251941;2.1642559;1;;0.04430371;30;;(9.3, 3.4);23.49317
53.2251941;2.1642559;1;;-0.7458367;30;;(15.4, 3.4);23.49317
53.2251941;2.1642559;1;;-0.09481724;30;;(19.9, 4.0);23.49317
53.2256954;2.1647572;1;;-0.01056261;45;;(4.5, 3.4);8.469227
53.2256954;2.1647572;1;;0.7444684;45;;(5.1, 3.6);8.469227
53.2256954;2.1647572;1;;0.2691835;45;;(5.0, 5.2);8.469227
53.2256954;2.1647572;1;;0.01065679;45;;(4.3, 6.4);8.469227
53.2256954;2.1647572;1;;-0.7448705;45;;(3.8, 4.7);8.469227
53.3018985;2.2409603;1;;0.7393951;30;;(10.2, 6.1);23.49318
53.3018985;2.2409603;1;;0.1610338;30;;(7.5, 4.2);23.49318
53.3018985;2.2409603;1;;0.04498199;30;;(9.2, 3.4);23.49318
53.3018985;2.2409603;1;;-0.7393945;30;;(15.1, 3.4);23.49318
53.3018985;2.2409603;1;;-0.1610324;30;;(19.9, 3.9);23.49318
53.3018985;2.2409603;1;;0.04491027;45;;(4.5, 3.4);8.469223
53.3023993;2.2414611;1;;0.7384504;45;;(5.1, 3.6);8.469223
53.3023993;2.2414611;1;;0.1843745;45;;(5.0, 5.3);8.469223
53.3023993;2.2414611;1;;-0.04481603;45;;(4.3, 6.4);8.469223
53.3023993;2.2414611;1;;-0.7388525;45;;(3.8, 4.6);8.469223
53.3816101;2.3206719;1;;0.7246391;30;;(10.4, 6.2);23.49317
53.3821119;2.3211737;1;;0.2181354;30;;(7.5, 4.3);23.49317
53.3821119;2.3211737;1;;0.03224946;30;;(9.0, 3.4);23.49317
53.3821119;2.3211737;1;;-0.7246385;30;;(14.9, 3.4);23.49317
53.3821119;2.3211737;1;;-0.2181341;30;;(19.8, 3.9);23.49317
53.3821119;2.3211737;1;;0.09900647;45;;(4.6, 3.4);8.469223
53.3821119;2.3211737;1;;0.7236167;45;;(5.1, 3.7);8.469223
53.3826129;2.3216747;1;;0.09213727;45;;(4.9, 5.5);8.469223
53.3826129;2.3216747;1;;-0.09891223;45;;(4.2, 6.3);8.469223
53.3826129;2.3216747;1;;-0.7240188;45;;(3.8, 4.5);8.469223
53.4578125;2.3968743;1;;0.7070858;30;;(10.6, 6.2);23.49316
53.4578125;2.3968743;1;;0.2500753;30;;(7.5, 4.4);23.49316
53.4578125;2.3968743;1;;-0.01417958;30;;(8.9, 3.5);23.49316
53.4578125;2.3968743;1;;-0.7070853;30;;(14.6, 3.4);23.49316
53.4578125;2.3968743;1;;-0.2500739;30;;(19.7, 3.8);23.49316
53.4578125;2.3968743;1;;0.1541138;45;;(4.6, 3.4);8.469219
53.4578125;2.3968743;1;;0.7072331;45;;(5.1, 3.8);8.469219
53.4578125;2.3968743;1;;-0.02104602;45;;(4.9, 5.6);8.469219
53.4583138;2.3973756;1;;-0.1540196;45;;(4.2, 6.3);8.469219
53.4583138;2.3973756;1;;-0.7076352;45;;(3.8, 4.4);8.469219
53.536522;2.4755838;1;;0.7566889;30;;(10.8, 6.3);23.49317
53.536522;2.4755838;1;;0.2508894;30;;(7.6, 4.4);23.49317
53.536522;2.4755838;1;;-0.09338185;30;;(8.7, 3.5);23.49317
53.536522;2.4755838;1;;-0.7566884;30;;(14.3, 3.4);23.49317
53.5370233;2.4760851;1;;-0.2508879;30;;(19.7, 3.8);23.49317
53.5370233;2.4760851;1;;0.2546766;45;;(4.6, 3.4);8.469227
53.5370233;2.4760851;1;;0.7543691;45;;(5.2, 3.9);8.469227
53.5370233;2.4760851;1;;-0.1089182;45;;(4.9, 5.7);8.469227
53.5370233;2.4760851;1;;-0.2545823;45;;(4.1, 6.2);8.469227
53.5375253;2.4765871;1;;-0.7547713;45;;(3.8, 4.3);8.469227
53.6142287;2.5532905;1;;0.76224;30;;(11.1, 6.3);23.49317
53.6142287;2.5532905;1;;0.2820164;30;;(7.6, 4.5);23.49317
53.61473;2.5537918;1;;-0.1418079;30;;(8.6, 3.5);23.49317
53.61473;2.5537918;1;;-0.7622393;30;;(14.0, 3.4);23.49317
53.61473;2.5537918;1;;-0.2820161;30;;(19.6, 3.7);23.49317
53.61473;2.5537918;1;;0.3136703;45;;(4.7, 3.4);8.469223
53.61473;2.5537918;1;;0.7602564;45;;(5.2, 3.9);8.469223
53.61473;2.5537918;1;;-0.1446575;45;;(4.8, 5.8);8.469223
53.6152313;2.5542931;1;;-0.3135761;45;;(4.1, 6.1);8.469223
53.6152313;2.5542931;1;;-0.7606586;45;;(3.8, 4.2);8.469223
53.6929382;2.632;1;;0.7464566;30;;(11.3, 6.3);23.49317
53.6934395;2.6325013;1;;0.3277623;30;;(7.7, 4.5);23.49317
53.6934395;2.6325013;1;;-0.1715569;30;;(8.5, 3.5);23.49317
53.6934395;2.6325013;1;;-0.746456;30;;(13.8, 3.4);23.49317
53.6934395;2.6325013;1;;-0.3277625;30;;(19.5, 3.7);23.49317
53.6934395;2.6325013;1;;0.3526446;45;;(4.7, 3.4);8.469227
53.6939408;2.6330026;1;;0.7466539;45;;(5.2, 4.0);8.469227
53.6939408;2.6330026;1;;-0.1698637;45;;(4.8, 5.9);8.469227
53.6939408;2.6330026;1;;-0.3525621;45;;(4.1, 6.0);8.469227
53.6939408;2.6330026;1;;-0.7469685;45;;(3.8, 4.1);8.469227
53.7701434;2.7092052;1;;0.7132178;30;;(11.5, 6.4);23.49318
53.7701434;2.7092052;1;;0.3672565;30;;(7.7, 4.6);23.49318
53.7701434;2.7092052;1;;-0.2081012;30;;(8.4, 3.5);23.49318
53.7706444;2.7097062;1;;-0.7132171;30;;(13.5, 3.4);23.49318
53.7706444;2.7097062;1;;-0.3672569;30;;(19.4, 3.6);23.49318
53.7706444;2.7097062;1;;0.3891288;45;;(4.8, 3.4);8.469219
53.7706444;2.7097062;1;;0.714391;45;;(5.2, 4.1);8.469219
53.7706444;2.7097062;1;;-0.2032684;45;;(4.7, 6.0);8.469219
53.7706444;2.7097062;1;;-0.3890615;45;;(4.0, 5.9);8.469219
53.7706444;2.7097062;1;;-0.7145986;45;;(3.8, 4.0);8.469219
53.8508578;2.7899196;1;;0.6443849;30;;(11.8, 6.4);23.49317
53.8508578;2.7899196;1;;0.3772755;30;;(7.8, 4.7);23.49317
53.8508578;2.7899196;1;;-0.2794526;30;;(8.3, 3.5);23.49317
53.851359;2.7904208;1;;-0.6443842;30;;(13.2, 3.4);23.49317
53.851359;2.7904208;1;;-0.377276;30;;(19.2, 3.6);23.49317
