Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
14.0985037;0.2471575;7;;-0.0236445;45;;(3.8, 3.8);8.469227
14.0985037;0.2471575;7;;-0.008403521;45;;(4.2, 3.4);8.469227
14.0985037;0.2471575;7;;0.5863304;45;;(4.9, 3.5);8.469227
14.0985037;0.2471575;7;;0.0236464;45;;(5.1, 4.3);8.469227
14.0990048;0.2476586;7;;0.008403561;45;;(4.6, 6.2);8.469227
14.1747067;0.3233605;7;;0.59071;30;;(7.5, 4.3);23.49316
14.1747067;0.3233605;7;;0.005186645;30;;(9.0, 3.4);23.49316
14.1747067;0.3233605;7;;-0.6142449;30;;(14.9, 3.4);23.49316
14.1747067;0.3233605;7;;-0.5907351;30;;(19.8, 3.8);23.49316
14.1747067;0.3233605;7;;-0.005186126;30;;(17.0, 5.7);23.49316
14.1752092;0.323863;7;;-0.02928334;45;;(3.8, 3.7);8.469227
14.1752092;0.323863;7;;-0.01085143;45;;(4.2, 3.4);8.469227
14.1752092;0.323863;7;;0.6108366;45;;(4.9, 3.5);8.469227
14.1752092;0.323863;7;;0.02928483;45;;(5.1, 4.4);8.469227
14.1752092;0.323863;7;;0.01085147;45;;(4.6, 6.3);8.469227
14.2534154;0.4020692;7;;0.6045606;30;;(7.5, 4.4);23.49317
14.2534154;0.4020692;7;;0.005811219;30;;(8.9, 3.5);23.49317
14.2534154;0.4020692;7;;-0.6311037;30;;(14.6, 3.4);23.49317
14.2534154;0.4020692;7;;-0.6045825;30;;(19.7, 3.8);23.49317
14.2539167;0.4025705;7;;-0.005810726;30;;(17.2, 5.6);23.49317
14.2539167;0.4025705;7;;-0.03304256;45;;(3.8, 3.7);8.469223
14.2539167;0.4025705;7;;-0.01248337;45;;(4.2, 3.4);8.469223
14.2539167;0.4025705;7;;0.6271741;45;;(4.9, 3.5);8.469223
14.2539167;0.4025705;7;;0.03304378;45;;(5.1, 4.5);8.469223
14.2539167;0.4025705;7;;0.01248341;45;;(4.5, 6.3);8.469223
14.3396452;0.488299;7;;0.6535306;30;;(7.6, 4.4);23.49317
14.3396452;0.488299;7;;0.005524457;30;;(8.7, 3.5);23.49317
14.3396452;0.488299;7;;-0.6759222;30;;(14.3, 3.4);23.49317
14.3396452;0.488299;7;;-0.6535494;30;;(19.7, 3.7);23.49317
14.3396452;0.488299;7;;-0.005524023;30;;(17.5, 5.5);23.49317
14.3396452;0.488299;7;;-0.02844154;45;;(3.8, 3.6);8.469223
14.340147;0.4888008;7;;-0.0110536;45;;(4.3, 3.4);8.469223
14.340147;0.4888008;7;;0.6724194;45;;(5.0, 3.5);8.469223
14.340147;0.4888008;7;;0.02844254;45;;(5.1, 4.6);8.469223
14.340147;0.4888008;7;;0.01105365;45;;(4.5, 6.4);8.469223
14.4188565;0.5675103;7;;0.690258;30;;(7.6, 4.5);23.49317
14.4193573;0.5680111;7;;0.005309385;30;;(8.6, 3.5);23.49317
14.4193573;0.5680111;7;;-0.7095361;30;;(14.0, 3.4);23.49317
14.4193573;0.5680111;7;;-0.6902745;30;;(19.6, 3.7);23.49317
14.4193573;0.5680111;7;;-0.005308996;30;;(17.7, 5.4);23.49317
14.4193573;0.5680111;7;;-0.02499077;45;;(3.8, 3.6);8.469223
14.4198583;0.5685121;7;;-0.009981282;45;;(4.3, 3.4);8.469223
14.4198583;0.5685121;7;;0.7063534;45;;(5.0, 3.5);8.469223
14.4198583;0.5685121;7;;0.02499162;45;;(5.1, 4.8);8.469223
14.4198583;0.5685121;7;;0.009981332;45;;(4.4, 6.4);8.469223
14.5070904;0.6557442;7;;0.7188239;30;;(7.7, 4.6);23.49316
14.5075917;0.6562455;7;;0.005142107;30;;(8.4, 3.5);23.49316
14.5075917;0.6562455;7;;-0.7356802;30;;(13.7, 3.4);23.49316
14.5075917;0.6562455;7;;-0.7188385;30;;(19.4, 3.6);23.49316
14.5075917;0.6562455;7;;-0.005141752;30;;(17.9, 5.4);23.49316
14.5075917;0.6562455;7;;-0.02230685;45;;(3.8, 3.6);8.469223
14.508093;0.6567468;7;;-0.009147253;45;;(4.4, 3.4);8.469223
14.508093;0.6567468;7;;0.7327464;45;;(5.0, 3.5);8.469223
14.508093;0.6567468;7;;0.02230757;45;;(5.1, 4.9);8.469223
14.508093;0.6567468;7;;0.009147306;45;;(4.4, 6.4);8.469223
14.5963279;0.7449817;7;;0.7135416;30;;(7.7, 4.6);23.49317
14.5968289;0.7454827;7;;0.007911515;30;;(8.3, 3.5);23.49317
14.5968289;0.7454827;7;;-0.7309266;30;;(13.4, 3.4);23.49317
14.5968289;0.7454827;7;;-0.7135548;30;;(19.3, 3.6);23.49317
14.5968289;0.7454827;7;;-0.007911232;30;;(18.2, 5.3);23.49317
14.5968289;0.7454827;7;;-0.02532334;45;;(3.9, 3.5);8.469227
14.5968289;0.7454827;7;;-0.0171316;45;;(4.4, 3.4);8.469227
14.5968289;0.7454827;7;;0.7275849;45;;(5.1, 3.6);8.469227
14.5973309;0.7459847;7;;0.02532398;45;;(5.0, 5.1);8.469227
14.5973309;0.7459847;7;;0.01713165;45;;(4.3, 6.4);8.469227
14.6855656;0.8342194;7;;0.7395833;30;;(7.8, 4.7);23.49317
14.6860663;0.8347201;7;;0.007192287;30;;(8.2, 3.5);23.49317
14.6860663;0.8347201;7;;-0.7553878;30;;(13.1, 3.4);23.49317
14.6860663;0.8347201;7;;-0.7395953;30;;(19.2, 3.6);23.49317
14.6860663;0.8347201;7;;-0.00719203;30;;(18.4, 5.2);23.49317
14.6860663;0.8347201;7;;-0.02302122;45;;(3.9, 3.5);8.469223
14.6860663;0.8347201;7;;0.07533491;45;;(4.5, 3.4);8.469223
14.6860663;0.8347201;7;;0.7523499;45;;(5.1, 3.6);8.469223
14.6865681;0.8352219;7;;0.0230218;45;;(5.0, 5.2);8.469223
14.6865681;0.8352219;7;;-0.07533486;45;;(4.3, 6.4);8.469223
14.7753038;0.9239576;7;;0.8304923;30;;(7.9, 4.9);23.49318
14.7753038;0.9239576;7;;0.007192287;30;;(8.1, 3.5);23.49318
14.7758056;0.9244594;7;;-0.8462969;30;;(12.8, 3.4);23.49318
14.7758056;0.9244594;7;;-0.8305044;30;;(19.0, 3.6);23.49318
14.7758056;0.9244594;7;;-0.00719203;30;;(18.6, 5.0);23.49318
14.7758056;0.9244594;7;;-0.02302122;45;;(3.9, 3.5);8.469227
14.7758056;0.9244594;7;;0.166244;45;;(4.5, 3.4);8.469227
14.7758056;0.9244594;7;;0.843259;45;;(5.1, 3.6);8.469227
14.7758056;0.9244594;7;;0.0230218;45;;(5.0, 5.4);8.469227
14.7758056;0.9244594;7;;-0.166244;45;;(4.3, 6.3);8.469227
14.8745679;1.0232217;7;;0.670473;30;;(8.0, 5.0);23.49318
14.8745679;1.0232217;7;;0.006891407;30;;(8.0, 3.6);23.49318
14.8745679;1.0232217;7;;-0.6874967;30;;(12.5, 3.4);23.49318
14.8745679;1.0232217;7;;-0.6704755;30;;(18.8, 3.6);23.49318
14.8745679;1.0232217;7;;-0.006891287;30;;(18.8, 4.9);23.49318
14.8750689;1.0237227;7;;-0.02124219;45;;(3.9, 3.5);8.469227
14.8750689;1.0237227;7;;0.07942785;45;;(4.6, 3.4);8.469227
14.8750689;1.0237227;7;;0.6816519;45;;(5.1, 3.7);8.469227
14.8750689;1.0237227;7;;0.02124248;45;;(4.9, 5.5);8.469227
14.8750689;1.0237227;7;;-0.07942779;45;;(4.2, 6.3);8.469227
14.9542797;1.1029335;7;;0.5090952;30;;(8.1, 5.1);23.49317
14.9542797;1.1029335;7;;0.007684378;30;;(7.9, 3.6);23.49317
14.9542797;1.1029335;7;;-0.5312191;30;;(12.2, 3.4);23.49317
14.9542797;1.1029335;7;;-0.5090969;30;;(18.6, 3.5);23.49317
14.954781;1.1034348;7;;-0.007684336;30;;(19.0, 4.8);23.49317
14.954781;1.1034348;7;;-0.02213881;45;;(4.0, 3.5);8.469227
14.9552827;1.1039365;7;;-0.01044679;45;;(4.6, 3.4);8.469227
14.9552827;1.1039365;7;;0.5206215;45;;(5.1, 3.8);8.469227
14.9552827;1.1039365;7;;0.02213868;45;;(4.9, 5.7);8.469227
14.9552827;1.1039365;7;;0.01044683;45;;(4.2, 6.2);8.469227
15.0324879;1.1811417;7;;0.3592013;30;;(8.2, 5.1);23.49315
15.0324879;1.1811417;7;;0.00702262;30;;(7.8, 3.6);23.49315
15.0324879;1.1811417;7;;-0.383397;30;;(11.9, 3.4);23.49315
15.0324879;1.1811417;7;;-0.3592025;30;;(18.4, 3.5);23.49315
15.0324879;1.1811417;7;;-0.007022647;30;;(19.2, 4.7);23.49315
15.0329892;1.181643;7;;-0.01841581;45;;(4.0, 3.4);8.469223
15.0329892;1.181643;7;;-0.09806737;45;;(4.7, 3.4);8.469223
15.0329892;1.181643;7;;0.3683607;45;;(5.2, 3.9);8.469223
15.0329892;1.181643;7;;0.0184157;45;;(4.8, 5.8);8.469223
15.0329892;1.181643;7;;0.0980674;45;;(4.1, 6.2);8.469223
15.1217254;1.2703792;7;;0.2093075;30;;(8.3, 5.2);23.49318
15.1217254;1.2703792;7;;0.006360862;30;;(7.7, 3.6);23.49318
15.1217254;1.2703792;7;;-0.2355749;30;;(11.6, 3.4);23.49318
15.1217254;1.2703792;7;;-0.2093081;30;;(18.2, 3.5);23.49318
15.1222267;1.2708805;7;;-0.006360958;30;;(19.3, 4.6);23.49318
15.1222267;1.2708805;7;;-0.01469282;45;;(4.0, 3.4);8.469227
15.1222267;1.2708805;7;;-0.1856879;45;;(4.7, 3.4);8.469227
15.1222267;1.2708805;7;;0.2160999;45;;(5.2, 4.0);8.469227
15.1222267;1.2708805;7;;0.01469272;45;;(4.8, 5.9);8.469227
15.1222267;1.2708805;7;;0.185688;45;;(4.1, 6.1);8.469227
15.2004347;1.3490885;7;;0.05941361;30;;(8.4, 5.3);23.49317
15.2009354;1.3495892;7;;0.005699104;30;;(7.7, 3.6);23.49317
15.2009354;1.3495892;7;;-0.08775278;30;;(11.4, 3.4);23.49317
15.2009354;1.3495892;7;;-0.05941377;30;;(18.0, 3.5);23.49317
15.2009354;1.3495892;7;;-0.005699269;30;;(19.4, 4.6);23.49317
15.2009354;1.3495892;7;;-0.01096983;45;;(4.1, 3.4);8.469223
15.2014369;1.3500907;7;;-0.2733085;45;;(4.8, 3.4);8.469223
15.2014369;1.3500907;7;;0.06383917;45;;(5.2, 4.1);8.469223
15.2014369;1.3500907;7;;0.01096973;45;;(4.7, 6.0);8.469223
15.2014369;1.3500907;7;;0.2733085;45;;(4.1, 6.0);8.469223
15.2891703;1.4378241;7;;-0.1153472;30;;(8.6, 5.4);23.49318
15.2891703;1.4378241;7;;0.005503728;30;;(7.6, 3.7);23.49318
15.2896713;1.4383251;7;;0.0809271;30;;(11.1, 3.4);23.49318
15.2896713;1.4383251;7;;0.115347;30;;(17.7, 3.5);23.49318
15.2896713;1.4383251;7;;-0.005503937;30;;(19.5, 4.5);23.49318
15.2896713;1.4383251;7;;-0.0118835;45;;(4.1, 3.4);8.469223
15.2896713;1.4383251;7;;-0.3625807;45;;(4.8, 3.4);8.469223
15.2896713;1.4383251;7;;-0.1097879;45;;(5.2, 4.2);8.469223
15.2896713;1.4383251;7;;0.01188342;45;;(4.7, 6.1);8.469223
15.2901729;1.4388267;7;;0.3625807;45;;(4.0, 5.9);8.469223
15.3784078;1.5275628;7;;-0.290108;30;;(8.7, 5.5);23.49319
15.378909;1.5275628;7;;0.005308352;30;;(7.6, 3.7);23.49319
15.378909;1.5275628;7;;0.249607;30;;(10.9, 3.4);23.49319
15.378909;1.5275628;7;;0.2901078;30;;(17.5, 3.5);23.49319
15.378909;1.5275628;7;;-0.005308605;30;;(19.7, 4.4);23.49319
15.3794108;1.5280646;7;;-0.01279717;45;;(4.1, 3.4);8.469223
15.3794108;1.5280646;7;;-0.451853;45;;(4.8, 3.4);8.469223
15.3794108;1.5280646;7;;-0.283415;45;;(5.2, 4.3);8.469223
15.3794108;1.5280646;7;;0.01279712;45;;(4.6, 6.2);8.469223
15.3794108;1.5280646;7;;0.4518529;45;;(4.0, 5.7);8.469223
15.467645;1.6162988;7;;-0.4648688;30;;(8.9, 5.6);23.49317
15.467645;1.6162988;7;;0.005112976;30;;(7.5, 3.8);23.49317
15.4681467;1.6168005;7;;0.4182869;30;;(10.6, 3.4);23.49317
15.4681467;1.6168005;7;;0.4648687;30;;(17.2, 3.5);23.49317
15.4681467;1.6168005;7;;-0.005113273;30;;(19.7, 4.4);23.49317
