circular2Timestamp;circular2XPos;circular2YPos;circular2newCorr;circular2smoothCorr
13.8513462;;;0;0
13.9265466;;;0.0151329868008384;0.00756649340041918
14.0152823;;;-0.0070679434576747;0.00268834778105455
14.0944933;;;0.00893408991230255;0.00424978331386655
14.171197;;;0.00893408991230255;0.00518664463355375
14.2509088;;;0.00893408991230255;0.00581121884667855
14.3391437;;;0.0038038838370022;0.00552445670243907
14.4183548;;;0.0038038838370022;0.00530938509425946
14.5065899;;;0.0038038838370022;0.00514210717678643
14.5958263;;;0.032836192043018;0.00791151566340959
14.6855656;;;0;0.00719228696673599
14.7753038;;;0;0.00719228696673599
14.8740669;;;0.0118233028062453;0.00689140660359117
14.9537787;;;0.00165474859511505;0.00768437860839024
15.0319869;;;0.00165474859511505;0.00702262030682774
15.1197201;;;0.00165474859511505;0.00636086200526524
15.2004347;;;0.00165474859511505;0.00569910370370274
15.2891703;;;0.00165474859511505;0.00550372777262209
15.3784078;;;0.00165474859511505;0.00530835184154144
15.467645;;;0.00165474859511505;0.00511297591046079
15.5568827;;;0.00165474859511505;0.0022782992333787
15.6461201;;;0.0195541031967368;0.0040559449785366
15.7358581;;;0.0195541031967368;0.00583359072369449
15.8260986;;;0;0.00475874501403583
15.914333;;;0;0.00460831332357082
16.0035704;;;0;0.00445788163310582
16.0928076;;;0.644136650591255;0.0628653272691185
16.1820453;;;0.644136650591255;0.121272772905131
16.271282;;;-0.543570367736859;0.0717068532385882
16.3615225;;;0.226754111591541;0.0921704316928087
16.43973;;;0.349065670237895;0.123753242751243
16.505906;;;0.457735662144468;0.165215143983003
16.5846163;;;0.467864288140959;0.205970615341568
16.6623222;;;0.197796931640612;0.222174508836466
16.7410317;;;0.0112070673918779;0.223193333144819
16.8187382;;;-0.150451611297171;0.209515913935985
16.8969464;;;0.361453864340314;0.222177409803012
16.9746529;;;0.113474508450612;0.231633618840563
17.0328073;;;0.0790368031937017;0.184541964890767
17.1014902;;;-0.121474375854083;0.120741046020322
17.1761887;;;-0.324391713604843;0.139005933864657
17.2543972;;;-0.0271705665231554;0.126223126142518
17.3326047;;;0.403956723819075;0.139854096313866
17.4123165;;;0.271592409709383;0.13389461473475
17.4890212;;;0.0405194418375068;0.101801059326522
17.56773;;;0.0195643860345012;0.0673164514721794
17.6449352;;;-0.00404431805211597;0.0517902014958156
17.7136188;;;0.000213140276640933;0.0509445147946436
17.7908232;;;-0.00251396013090727;0.0623243341151254
17.8715378;;;0.228419514075957;0.0520909225563286
17.9472392;;;0.110679455850972;0.0518759185102025
18.025463;;;-0.125416066891441;0.0361487746574992
18.1111913;;;-0.320174196591164;0.0208641730623392
18.1838843;;;-0.0393515877844736;0.042790336586983
18.2595857;;;-0.0215205272381888;0.0432249549935189
18.326765;;;-0.0258221314017813;0.010165043053453
18.4044717;;;-0.0335313090947662;-0.0133060122391739
18.4831805;;;-0.0722630087975754;-0.0219815853649494
18.5618905;;;-0.177990050750822;-0.037178080502282
18.6395965;;;-0.386517207638941;-0.0665990720089608
18.7198098;;;-0.3330916837119;-0.092237904623464
18.7955112;;;-0.313496815496179;-0.116159662728485
18.8742204;;;-0.254218337858824;-0.153285651338853
18.9413987;;;-0.181922603559286;-0.175793502062719
19.0191054;;;-0.159118039521619;-0.178385961495809
19.0973142;;;0.0888777115464585;-0.146920430100607
19.1649945;;;0.0158182833289306;-0.142676593861115
19.2427004;;;0.0308875743144749;-0.138645201433987
19.32141;;;0.569862236076957;-0.0928233270125455
19.3986149;;;0.46760684887309;-0.054274237938095
19.4672975;;;0.245852709803143;-0.0298037980457321
19.5445027;;;-0.000435049931659381;-0.0161457210596426
19.623714;;;0.115600257692767;0.0224786993504887
19.7009187;;;-0.0194159238234382;0.0466076039572935
19.7675967;;;-0.133711833607892;0.0604372179487002
19.8347747;;;0.0354721999987402;0.0827211054762051
19.9019533;;;0.383757707937894;0.126234975591373
19.9796602;;;-0.111718557186359;0.129881089617162
20.0583692;;;-0.19131190072351;0.108328042519472
20.1360762;;;-0.08178625
