Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
small (1)Cube1;0;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;0;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;0;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;0.4130927;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;0.4130927;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;0.4130927;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;0.7148911;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;0.7148911;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;0.7148911;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;1.0161914;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;1.0161914;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;1.0161914;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;1.3184906;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;1.3184906;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;1.3184906;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;1.6197872;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;1.6197872;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;1.6197872;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;1.9210841;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;1.9210841;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;1.9210841;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;2.2228821;0;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;2.2228821;0;0;300;600;0.3;Pearson;BothEyes
smallCube3;2.2228821;0;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;2.5246803;-0.142898871207802;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;2.5246803;0.0738685532714634;0;300;600;0.3;Pearson;BothEyes
smallCube3;2.5246803;0.142899050149728;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;2.8264787;0.730745506925961;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;2.8264787;0.73074586319644;0;300;600;0.3;Pearson;BothEyes
smallCube3;2.8264787;-0.730745709153806;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;3.1277756;0.869789928265605;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;3.1277756;0.869790151271671;0;300;600;0.3;Pearson;BothEyes
smallCube3;3.1277756;-0.869790309050183;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;3.4295738;0.870628985479519;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;3.4295738;0.870628969586917;0;300;600;0.3;Pearson;BothEyes
smallCube3;3.4295738;-0.870628921620763;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;3.731874;-0.416786665242203;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;3.731874;-0.1318619748619;0;300;600;0.3;Pearson;BothEyes
smallCube3;3.731874;-0.0519707563155275;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;4.0326694;-0.923931313452955;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;4.0326694;0.923931282569696;0;300;600;0.3;Pearson;BothEyes
smallCube3;4.0326694;0.923931271868817;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;4.3399825;-0.234579133011986;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;4.3399825;0.234578756162692;0;300;600;0.3;Pearson;BothEyes
smallCube3;4.3399825;0.234578811087066;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;4.6528097;-0.681788022168617;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;4.6528097;0.364437069249844;0;300;600;0.3;Pearson;BothEyes
smallCube3;4.6528097;0.681787942309977;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;4.9490935;0.437535739912761;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;4.9490935;0.437535535854275;0;300;600;0.3;Pearson;BothEyes
smallCube3;4.9490935;-0.437535632752829;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;5.2503912;0.804011995757517;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;5.2503912;0.804012049183462;0;300;600;0.3;Pearson;BothEyes
smallCube3;5.2503912;-0.804012066744028;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;5.5516879;0.974127898449211;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;5.5516879;0.974127836931998;0;300;600;0.3;Pearson;BothEyes
smallCube3;5.5516879;-0.974127806429084;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;5.8418788;0.987253419808558;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;5.8418788;0.987332847541947;0;300;600;0.3;Pearson;BothEyes
smallCube3;5.8418788;-0.987332857493595;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;6.1451816;0.921797558186807;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;6.1451816;0.921789922781254;0;300;600;0.3;Pearson;BothEyes
smallCube3;6.1451816;-0.921789869305326;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;6.4454755;-0.469319823416021;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;6.4454755;-0.469283577903405;0;300;600;0.3;Pearson;BothEyes
smallCube3;6.4454755;0.469282480321918;0;300;600;0.3;Pearson;BothEyes
small (1)Cube1;6.7467729;0.991972960496479;0;300;600;0.3;Pearson;BothEyes
small (2)Cube2;6.7467729;-0.870754349988032;0;300;600;0.3;Pearson;BothEyes
smallCube3;6.7467729;0.981122184219152;0;300;600;0.3;Pearson;BothEyes
