small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
0;;;0;0
0.4130927;;;0;0
0.7148911;;;0;0
1.0161914;;;0;0
1.3184906;;;0;0
1.6197872;;;0;0
1.9210841;;;0;0
2.212;-2.316727;-1;;
2.213;-2.316727;-1;;
2.2228821;;;0;0
2.231;-2.348981;-1;;
2.232;-2.349647;-1;;
2.234;-2.349835;-1;;
2.254;-2.416918;-1;;
2.255;-2.417534;-1;;
2.256;-2.417713;-1;;
2.276;-2.483859;-1;;
2.277;-2.484492;-1;;
2.277;-2.484599;-1;;
2.278;-2.484681;-1;;
2.279;-2.512219;-1;;
2.298;-2.550802;-1;;
2.299;-2.551234;-1;;
2.3;-2.551303;-1;;
2.32;-2.631505;-1;;
2.321;-2.632296;-1;;
2.321;-2.632431;-1;;
2.322;-2.632505;-1;;
2.324;-2.649333;-1;;
2.341;-2.68459;-1;;
2.342;-2.684991;-1;;
2.343;-2.685075;-1;;
2.363;-2.751363;-1;;
2.364;-2.751917;-1;;
2.364;-2.751923;-1;;
2.365;-2.752139;-1;;
2.384;-2.818375;-1;;
2.385;-2.819079;-1;;
2.386;-2.819194;-1;;
2.386;-2.819245;-1;;
2.407;-2.899494;-1;;
2.408;-2.899494;-1;;
2.408;-2.899494;-1;;
2.409;-2.899494;-1;;
2.428;-2.952783;-1;;
2.429;-2.95348;-1;;
2.43;-2.95348;-1;;
2.43;-2.95348;-1;;
2.45;-3.019952;-1;;
2.451;-3.019952;-1;;
2.451;-3.019952;-1;;
2.452;-3.019952;-1;;
2.472;-2.951155;-1;;
2.473;-2.951155;-1;;
2.473;-2.951155;-1;;
2.493;-2.899974;-1;;
2.494;-2.899442;-1;;
2.495;-2.899344;-1;;
2.496;-2.899344;-1;;
2.496;-2.899344;-1;;
2.516;-2.832988;-1;;
2.517;-2.832278;-1;;
2.5246803;;;0.0369342766357317;0.0184671383178658
2.516;-2.832988;-1;;
2.517;-2.832278;-1;;
2.539;-2.765847;-1;;
2.54;-2.765258;-1;;
2.541;-2.765137;-1;;
2.56;-2.69921;-1;;
2.561;-2.698512;-1;;
2.562;-2.698375;-1;;
2.583;-2.634183;-1;;
2.584;-2.632458;-1;;
2.586;-2.631166;-1;;
2.587;-2.631166;-1;;
2.606;-2.564029;-1;;
2.607;-2.563396;-1;;
2.608;-2.563219;-1;;
2.608;-2.563193;-1;;
2.609;-2.56315;-1;;
2.628;-2.480735;-1;;
2.629;-2.480735;-1;;
2.629;-2.480735;-1;;
2.65;-2.431933;-1;;
2.651;-2.431063;-1;;
2.652;-2.430348;-1;;
2.653;-2.430241;-1;;
2.654;-2.430207;-1;;
2.673;-2.362767;-1;;
2.674;-2.362767;-1;;
2.674;-2.362767;-1;;
2.675;-2.362767;-1;;
2.695;-2.295688;-1;;
2.696;-2.295688;-1;;
2.697;-2.295688;-1;;
2.717;-2.230796;-1;;
2.718;-2.229491;-1;;
2.718;-2.22927;-1;;
2.719;-2.229163;-1;;
2.738;-2.162659;-1;;
2.739;-2.161927;-1;;
2.749;-2.161807;-1;;
2.75;-2.161805;-1;;
2.763;-2.093279;-1;;
2.763;-2.092007;-1;;
2.765;-2.088358;-1;;
2.766;-2.088;-1;;
2.787;-2.013849;-1;;
2.788;-2.013205;-1;;
2.808;-1.961634;-1;;
2.809;-1.960994;-1;;
2.809;-1.960994;-1;;
2.81;-1.960994;-1;;
2.8264787;;;0.36537293159822;0.201153604116976
2.83;-1.89459;-1;;
2.831;-1.89396;-1;;
2.831;-1.893855;-1;;
2.832;-1.893765;-1;;
2.833;-1.893751;-1;;
2.852;-1.827814;-1;;
2.853;-1.826958;-1;;
2.854;-1.826958;-1;;
2.854;-1.826958;-1;;
2.875;-1.760602;-1;;
2.875;-1.760133;-1;;
2.876;-1.759804;-1;;
2.896;-1.692578;-1;;
2.897;-1.692578;-1;;
2.897;-1.692578;-1;;
2.918;-1.626973;-1;;
2.918;-1.626487;-1;;
2.919;-1.625546;-1;;
2.92;-1.625419;-1;;
2.941;-1.544571;-1;;
2.942;-1.5439;-1;;
2.942;-1.543861;-1;;
2.943;-1.543673;-1;;
2.943;-1.543661;-1;;
2.963;-1.492471;-1;;
2.963;-1.492207;-1;;
2.965;-1.4919;-1;;
2.985;-1.42558;-1;;
2.986;-1.424755;-1;;
3.008;-1.359215;-1;;
3.009;-1.357975;-1;;
3.01;-1.357785;-1;;
3.032;-1.292031;-1;;
3.032;-1.291965;-1;;
3.033;-1.290741;-1;;
3.054;-1.223731;-1;;
3.054;-1.223272;-1;;
3.055;-1.222979;-1;;
3.056;-1.222937;-1;;
3.057;-1.222927;-1;;
3.076;-1.157728;-1;;
3.077;-1.157053;-1;;
3.077;-1.156937;-1;;
3.106;-1.075324;-1;;
3.107;-1.074331;-1;;
3.108;-1.059302;-1;;
3.109;-1.057118;-1;;
3.11;-1.056822;-1;;
3.121;-1.017102;-1;;
3.1277756;;;0.434895075635835;0.400134003617028
3.121;-1.017102;-1;;
3.143;-0.9563668;-1;;
3.143;-0.9562197;-1;;
