large (2)Cube2Timestamp;large (2)Cube2XPos;large (2)Cube2YPos;large (2)Cube2newCorr;large (2)Cube2smoothCorr
3.849;-0.3521006;-2.5;;
3.85;-0.3520645;-2.5;;
3.87;-0.2857839;-2.5;;
3.871;-0.2857839;-2.5;;
3.891;-0.2192497;-2.5;;
3.892;-0.2186803;-2.5;;
3.893;-0.2185003;-2.5;;
3.913;-0.1522948;-2.5;;
3.914;-0.1516969;-2.5;;
3.914;-0.1516242;-2.5;;
3.915;-0.1514995;-2.5;;
3.935;-0.07907166;-2.5;;
3.936;-0.07792445;-2.5;;
3.937;-0.07751701;-2.5;;
3.938;-0.07729375;-2.5;;
3.958;-0.01810358;-2.5;;
3.958;-0.01775129;-2.5;;
3.959;-0.01745391;-2.5;;
3.959;-0.01740537;-2.5;;
3.987;0.04632738;-2.5;;
3.988;0.04744517;-2.5;;
3.99;0.04920146;-2.5;;
3.991;0.04920146;-2.5;;
4.003;0.1178354;-2.5;;
4.003;0.1178354;-2.5;;
4.004;0.1178354;-2.5;;
4.004;0.1178354;-2.5;;
4.024;0.1494894;-2.5;;
4.025;0.1687177;-2.5;;
4.026;0.1771431;-2.5;;
4.026;0.1811519;-2.5;;
4.047;0.2499956;-2.5;;
4.047;0.2505265;-2.5;;
4.048;0.2507753;-2.5;;
4.049;0.2508055;-2.5;;
4.069;0.2845901;-2.5;;
4.07;0.3120345;-2.5;;
4.071;0.3165949;-2.5;;
4.091;0.351783;-2.5;;
4.092;0.3850085;-2.5;;
4.093;0.3850085;-2.5;;
4.093;0.3850085;-2.5;;
4.094;0.3850085;-2.5;;
4.1028523;;;0.446532386825048;0.157966316841917
4.113;0.4184607;-2.5;;
4.134;0.4857636;-2.5;;
4.135;0.486421;-2.5;;
4.136;0.4865228;-2.5;;
4.137;0.5104179;-2.5;;
4.156;0.5524965;-2.5;;
4.156;0.552774;-2.5;;
4.157;0.5530114;-2.5;;
4.177;0.6189452;-2.5;;
4.178;0.6197602;-2.5;;
4.179;0.6197602;-2.5;;
4.179;0.6197602;-2.5;;
4.18;0.6197602;-2.5;;
4.199;0.6882125;-2.5;;
4.2;0.6882125;-2.5;;
4.201;0.6882125;-2.5;;
4.221;0.7520555;-2.5;;
4.222;0.7536418;-2.5;;
4.223;0.7536418;-2.5;;
4.224;0.7536418;-2.5;;
4.224;0.7536418;-2.5;;
4.243;0.8201287;-2.5;;
4.244;0.821008;-2.5;;
4.245;0.821008;-2.5;;
4.265;0.8877887;-2.5;;
4.266;0.8877887;-2.5;;
4.267;0.8877887;-2.5;;
4.268;0.8877887;-2.5;;
4.286;0.9540697;-2.5;;
4.287;0.9548172;-2.5;;
4.288;0.9549375;-2.5;;
4.288;0.9549519;-2.5;;
4.308;1.020922;-2.5;;
4.308;1.021763;-2.5;;
4.309;1.021763;-2.5;;
4.329;1.089023;-2.5;;
4.33;1.089023;-2.5;;
4.331;1.089023;-2.5;;
4.331;1.089023;-2.5;;
4.352;1.155823;-2.5;;
4.352;1.155823;-2.5;;
4.353;1.155823;-2.5;;
4.354;1.155823;-2.5;;
4.373;1.222214;-2.5;;
4.374;1.222214;-2.5;;
4.374;1.222214;-2.5;;
4.375;1.222214;-2.5;;
4.394;1.289385;-2.5;;
4.4;1.289385;-2.5;;
4.401;1.289385;-2.5;;
4.402;1.289385;-2.5;;
4.4041589;;;-0.329351624939522;0.158000168305391
4.394;1.289385;-2.5;;
4.4;1.289385;-2.5;;
4.401;1.289385;-2.5;;
4.402;1.289385;-2.5;;
4.416;1.355306;-2.5;;
4.417;1.356281;-2.5;;
4.418;1.356415;-2.5;;
4.419;1.356443;-2.5;;
4.438;1.42353;-2.5;;
4.439;1.424238;-2.5;;
4.44;1.424357;-2.5;;
4.441;1.424416;-2.5;;
4.46;1.489967;-2.5;;
4.461;1.490665;-2.5;;
4.462;1.49083;-2.5;;
4.483;1.557418;-2.5;;
4.484;1.557418;-2.5;;
4.485;1.557418;-2.5;;
4.485;1.557418;-2.5;;
4.486;1.557418;-2.5;;
4.505;1.624742;-2.5;;
4.506;1.624742;-2.5;;
4.506;1.624742;-2.5;;
4.527;1.692288;-2.5;;
4.528;1.692288;-2.5;;
4.529;1.692288;-2.5;;
4.53;1.692288;-2.5;;
4.53;1.692288;-2.5;;
4.553;1.758641;-2.5;;
4.554;1.759196;-2.5;;
4.555;1.759329;-2.5;;
4.556;1.759363;-2.5;;
4.576;1.825154;-2.5;;
4.577;1.825839;-2.5;;
4.578;1.825936;-2.5;;
4.578;1.825953;-2.5;;
4.598;1.892119;-2.5;;
4.599;1.892758;-2.5;;
4.62;1.959612;-2.5;;
4.621;1.960234;-2.5;;
4.622;1.960392;-2.5;;
4.623;1.960392;-2.5;;
4.643;2.027152;-2.5;;
4.643;2.027152;-2.5;;
4.663;2.094699;-2.5;;
4.664;2.094699;-2.5;;
4.665;2.094699;-2.5;;
4.685;2.159918;-2.5;;
4.7059566;;;-0.453355124964454;-0.112058121026309
4.394;1.289385;-2.5;;
4.4;1.289385;-2.5;;
4.401;1.289385;-2.5;;
4.402;1.289385;-2.5;;
4.416;1.355306;-2.5;;
4.417;1.356281;-2.5;;
4.418;1.356415;-2.5;;
4.419;1.356443;-2.5;;
4.438;1.42353;-2.5;;
4.439;1.424238;-2.5;;
4.44;1.424357;-2.5;;
4.441;1.424416;-2.5;;
4.46;1.489967;-2.5;;
4.461;1.490665;-2.5;;
4.462;1.49083;-2.5;;
4.483;1.557418;-2.5;;
4.484;1.557418;-2.5;;
4.485;1.557418;-2.5;;
4.485;1.557418;-2.5;;
4.486;1.557418;-2.5;;
4.505;1.624742;-2.5;;
4.506;1.624742;-2.5;;
4.506;1.624742;-2.5;;
4.527;1.692288;-2.5;;
4.528;1.692288;-2.5;;
4.529;1.692288;-2.5;;
4.53;1.692288;-2.5;;
4.53;1.692288;-2.5;;
4.553;1.758641;-2.5;;
4.554;1.759196;-2.5;;
4.555;1.759329;-2.5;;
4.556;1.759363;-2.5;;
4.576;1.825154;-2.5;;
4.577;1.825839;-2.5;;
4.578;1.825936;-2.5;;
4.578;1.825953;-2.5;;
4.598;1.892119;-2.5;;
4.599;1.892758;-2.5;;
4.62;1.959612;-2.5;;
4.621;1.960234;-2.5;;
4.622;1.960392;-2.5;;
4.623;1.960392;-2.5;;
4.643;2.027152;-2.5;;
4.643;2.027152;-2.5;;
4.663;2.094699;-2.5;;
4.664;2.094699;-2.5;;
4.665;2.094699;-2.5;;
4.685;2.159918;-2.5;;
5.007755;;;-0.453355124964454;-0.412020624956143
5.042;2.833295;-2.5;;
5.11;2.633773;-2.5;;
5.131;2.566581;-2.5;;
5.132;2.565773;-2.5;;
5.154;2.499133;-2.5;;
5.155;2.49837;-2.5;;
5.175;2.432529;-2.5;;
5.176;2.431841;-2.5;;
5.199;2.365619;-2.5;;
5.2;2.365124;-2.5;;
5.221;2.298424;-2.5;;
5.242;2.229267;-2.5;;
5.244;2.229267;-2.5;;
5.244;2.229267;-2.5;;
5.265;2.164246;-2.5;;
5.287;2.09746;-2.5;;
5.288;2.096819;-2.5;;
5.3090524;;;-0.461392169423179;-0.456034139784029
5.31;2.030158;-2.5;;
5.311;2.029574;-2.5;;
5.332;1.947639;-2.5;;
5.355;1.896717;-2.5;;
5.356;1.895781;-2.5;;
5.357;1.895641;-2.5;;
5.377;1.82888;-2.5;;
5.378;1.828063;-2.5;;
5.399;1.761388;-2.5;;
5.401;1.761388;-2.5;;
5.422;1.696231;-2.5;;
5.424;1.694702;-2.5;;
5.444;1.629009;-2.5;;
5.466;1.561275;-2.5;;
5.467;1.560641;-2.5;;
5.468;1.560533;-2.5;;
5.489;1.494201;-2.5;;
5.51;1.426938;-2.5;;
5.511;1.425591;-2.5;;
5.512;1.425379;-2.5;;
5.534;1.361433;-2.5;;
5.535;1.360275;-2.5;;
5.556;1.293923;-2.5;;
5.578;1.226242;-2.5;;
5.579;1.225471;-2.5;;
5.58;1.225471;-2.5;;
5.601;1.158882;-2.5;;
5.6103491;;;-0.489312237416504;-0.468019843934712
5.601;1.158882;-2.5;;
5.623;1.09209;-2.5;;
5.624;1.091333;-2.5;;
5.645;1.026112;-2.5;;
5.647;1.024785;-2.5;;
5.667;0.9580392;-2.5;;
5.69;0.8918207;-2.5;;
5.691;0.8905854;-2.5;;
5.692;0.8903874;-2.5;;
5.713;0.8232187;-2.5;;
5.735;0.7569141;-2.5;;
5.736;0.7561729;-2.5;;
5.737;0.7561729;-2.5;;
5.758;0.690024;-2.5;;
5.759;0.6893924;-2.5;;
5.78;0.6244283;-2.5;;
5.808;0.5561601;-2.5;;
5.809;0.5555512;-2.5;;
5.81;0.5555512;-2.5;;
5.845;0.4224267;-2.5;;
5.847;0.4215998;-2.5;;
5.848;0.4215104;-2.5;;
5.849;0.4214874;-2.5;;
5.869;0.3545988;-2.5;;
5.87;0.3539566;-2.5;;
5.871;0.3537515;-2.5;;
5.891;0.2878515;-2.5;;
5.9121473;;;-0.383803614530668;-0.444836007123451
5.913;0.2205929;-2.5;;
5.914;0.2199398;-2.5;;
5.916;0.2198451;-2.5;;
5.937;0.1526639;-2.5;;
5.959;0.08666043;-2.5;;
5.983;0.01904509;-2.5;;
6.003;-0.04716177;-2.5;;
6.025;-0.1139674;-2.5;;
6.026;-0.1145354;-2.5;;
6.027;-0.1146855;-2.5;;
6.047;-0.1810312;-2.5;;
6.07;-0.2476302;-2.5;;
6.071;-0.2482448;-2.5;;
6.072;-0.2483431;-2.5;;
6.092;-0.3152828;-2.5;;
6.114;-0.3822782;-2.5;;
6.115;-0.3828817;-2.5;;
6.136;-0.448677;-2.5;;
6.138;-0.4502289;-2.5;;
6.159;-0.5157427;-2.5;;
6.161;-0.5171499;-2.5;;
6.182;-0.5834972;-2.5;;
6.183;-0.5841405;-2.5;;
6.184;-0.5842588;-2.5;;
6.204;-0.6498916;-2.5;;
6.2139455;;;-0.469010356561581;-0.447375402836251
6.204;-0.6498916;-2.5;;
6.227;-0.7174258;-2.5;;
6.228;-0.7179192;-2.5;;
6.229;-0.718086;-2.5;;
6.249;-0.7846649;-2.5;;
6.25;-0.7853535;-2.5;;
6.257;-0.7854825;-2.5;;
6.258;-0.785485;-2.5;;
6.272;-0.8513384;-2.5;;
6.293;-0.9181218;-2.5;;
6.294;-0.9187495;-2.5;;
6.295;-0.9189228;-2.5;;
6.315;-0.9855291;-2.5;;
6.338;-1.051915;-2.5;;
6.339;-1.052364;-2.5;;
6.359;-1.119671;-2.5;;
6.36;-1.120353;-2.5;;
6.381;-1.154068;-2.5;;
6.383;-1.182873;-2.5;;
6.403;-1.251474;-2.5;;
6.405;-1.253701;-2.5;;
6.427;-1.319742;-2.5;;
6.447;-1.35498;-2.5;;
6.449;-1.384289;-2.5;;
6.47;-1.421776;-2.5;;
6.471;-1.445039;-2.5;;
6.492;-1.488645;-2.5;;
6.494;-1.51918;-2.5;;
6.5152432;;;-0.368540162198358;-0.407118044430202
6.515;-1.588404;-2.5;;
6.516;-1.588459;-2.5;;
6.537;-1.622107;-2.5;;
6.539;-1.651702;-2.5;;
6.56;-1.690231;-2.5;;
6.561;-1.713711;-2.5;;
6.581;-1.757018;-2.5;;
6.582;-1.757461;-2.5;;
6.602;-1.823616;-2.5;;
6.604;-1.824332;-2.5;;
6.624;-1.891044;-2.5;;
6.625;-1.891044;-2.5;;
6.645;-1.956917;-2.5;;
6.646;-1.957558;-2.5;;
6.666;-2.024939;-2.5;;
6.667;-2.024939;-2.5;;
6.687;-2.091241;-2.5;;
6.688;-2.091934;-2.5;;
6.71;-2.158981;-2.5;;
6.736;-2.225319;-2.5;;
6.753;-2.292998;-2.5;;
6.754;-2.292998;-2.5;;
6.775;-2.359344;-2.5;;
6.777;-2.360027;-2.5;;
6.798;-2.426358;-2.5;;
6.799;-2.427009;-2.5;;
6.8170406;;;-0.491281980861558;-0.442944166540499
6.82;-2.492811;-2.5;;
6.865;-2.628608;-2.5;;
6.866;-2.628608;-2.5;;
6.867;-2.628608;-2.5;;
6.887;-2.693964;-2.5;;
6.909;-2.761454;-2.5;;
6.91;-2.761989;-2.5;;
6.93;-2.826643;-2.5;;
6.932;-2.828734;-2.5;;
6.952;-2.8954;-2.5;;
6.953;-2.896081;-2.5;;
6.974;-2.962581;-2.5;;
6.975;-2.963232;-2.5;;
6.996;-3.029542;-2.5;;
6.998;-3.030243;-2.5;;
7.018;-3.000378;-2.5;;
7.019;-2.972123;-2.5;;
7.039;-2.933144;-2.5;;
7.04;-2.904681;-2.5;;
7.061;-2.865861;-2.5;;
7.062;-2.865861;-2.5;;
7.082;-2.798957;-2.5;;
7.083;-2.798957;-2.5;;
7.103;-2.733176;-2.5;;
7.104;-2.732353;-2.5;;
7.118839;;;-0.358096914128816;-0.405973019062911
7.125;-2.666136;-2.5;;
7.146;-2.598133;-2.5;;
7.147;-2.598133;-2.5;;
7.147;-2.598133;-2.5;;
7.148;-2.598133;-2.5;;
7.167;-2.530563;-2.5;;
7.168;-2.530563;-2.5;;
7.169;-2.530563;-2.5;;
7.189;-2.464977;-2.5;;
7.19;-2.464166;-2.5;;
7.191;-2.464166;-2.5;;
7.194;-2.464166;-2.5;;
7.198;-2.43265;-2.5;;
7.211;-2.396395;-2.5;;
7.212;-2.39585;-2.5;;
7.212;-2.395756;-2.5;;
7.232;-2.330567;-2.5;;
7.233;-2.329941;-2.5;;
7.233;-2.329834;-2.5;;
7.234;-2.329776;-2.5;;
7.253;-2.264359;-2.5;;
7.254;-2.26364;-2.5;;
7.255;-2.263534;-2.5;;
7.256;-2.26352;-2.5;;
7.276;-2.196954;-2.5;;
7.276;-2.196938;-2.5;;
7.277;-2.196266;-2.5;;
7.278;-2.196154;-2.5;;
7.298;-2.129716;-2.5;;
7.299;-2.129141;-2.5;;
7.299;-2.129088;-2.5;;
7.3;-2.128886;-2.5;;
7.319;-2.063824;-2.5;;
7.32;-2.062591;-2.5;;
7.322;-2.062235;-2.5;;
7.323;-2.062175;-2.5;;
7.342;-1.996569;-2.5;;
7.343;-1.995299;-2.5;;
7.343;-1.995102;-2.5;;
7.344;-1.994879;-2.5;;
7.363;-1.961461;-2.5;;
7.364;-1.933377;-2.5;;
7.365;-1.928651;-2.5;;
7.366;-1.927938;-2.5;;
7.387;-1.862542;-2.5;;
7.388;-1.861727;-2.5;;
7.388;-1.861659;-2.5;;
7.389;-1.861093;-2.5;;
7.409;-1.794612;-2.5;;
7.41;-1.793979;-2.5;;
7.41;-1.793869;-2.5;;
7.411;-1.793805;-2.5;;
7.4201359;;;0.145307423733549;-0.234690490418942
7.431;-1.727974;-2.5;;
7.432;-1.72734;-2.5;;
7.433;-1.727203;-2.5;;
7.433;-1.72718;-2.5;;
7.453;-1.693071;-2.5;;
7.454;-1.66665;-2.5;;
7.454;-1.662201;-2.5;;
7.455;-1.659863;-2.5;;
7.475;-1.626028;-2.5;;
7.476;-1.599412;-2.5;;
7.477;-1.594211;-2.5;;
7.478;-1.593354;-2.5;;
7.497;-1.559164;-2.5;;
7.499;-1.530438;-2.5;;
7.499;-1.529197;-2.5;;
7.519;-1.492549;-2.5;;
7.52;-1.492211;-2.5;;
7.521;-1.468224;-2.5;;
7.521;-1.459004;-2.5;;
7.54;-1.425261;-2.5;;
7.541;-1.424936;-2.5;;
7.542;-1.42482;-2.5;;
7.542;-1.42482;-2.5;;
7.562;-1.358376;-2.5;;
7.562;-1.358376;-2.5;;
7.563;-1.358376;-2.5;;
7.564;-1.358376;-2.5;;
7.583;-1.292188;-2.5;;
7.583;-1.291695;-2.5;;
7.584;-1.291306;-2.5;;
7.605;-1.224225;-2.5;;
7.605;-1.224225;-2.5;;
7.606;-1.224225;-2.5;;
7.606;-1.224225;-2.5;;
7.612;-1.224225;-2.5;;
7.626;-1.149924;-2.5;;
7.627;-1.149924;-2.5;;
7.648;-1.089806;-2.5;;
7.648;-1.089806;-2.5;;
7.649;-1.089806;-2.5;;
7.649;-1.089806;-2.5;;
7.67;-1.025275;-2.5;;
7.671;-1.02432;-2.5;;
7.671;-1.024095;-2.5;;
7.672;-1.023721;-2.5;;
7.691;-0.9564173;-2.5;;
7.692;-0.9564173;-2.5;;
7.692;-0.9564173;-2.5;;
7.693;-0.9564173;-2.5;;
7.712;-0.8904582;-2.5;;
7.713;-0.8898329;-2.5;;
7.713;-0.8897396;-2.5;;
7.714;-0.8896208;-2.5;;
7.7214328;;;-0.498647935744586;-0.237145808713284
7.734;-0.8232279;-2.5;;
7.734;-0.8223847;-2.5;;
7.735;-0.8223847;-2.5;;
7.736;-0.8223847;-2.5;;
7.756;-0.756274;-2.5;;
7.756;-0.7558356;-2.5;;
7.758;-0.7554362;-2.5;;
7.758;-0.7554362;-2.5;;
7.777;-0.7222157;-2.5;;
7.778;-0.6964548;-2.5;;
7.779;-0.6886863;-2.5;;
7.779;-0.6886863;-2.5;;
7.8;-0.6540956;-2.5;;
7.8;-0.6338399;-2.5;;
7.801;-0.6237225;-2.5;;
7.802;-0.621504;-2.5;;
7.821;-0.5876901;-2.5;;
7.822;-0.5590732;-2.5;;
7.823;-0.5548489;-2.5;;
7.824;-0.5542722;-2.5;;
7.845;-0.5202636;-2.5;;
7.845;-0.4873709;-2.5;;
7.846;-0.4873709;-2.5;;
7.847;-0.4873709;-2.5;;
7.867;-0.4533597;-2.5;;
7.867;-0.4200806;-2.5;;
7.868;-0.4200806;-2.5;;
7.869;-0.4200806;-2.5;;
7.889;-0.3557945;-2.5;;
7.889;-0.3554415;-2.5;;
7.89;-0.3541744;-2.5;;
7.891;-0.3533291;-2.5;;
7.91;-0.3193317;-2.5;;
7.911;-0.3193317;-2.5;;
7.911;-0.3038336;-2.5;;
7.912;-0.2859828;-2.5;;
7.932;-0.2523663;-2.5;;
7.933;-0.2520473;-2.5;;
7.934;-0.2519666;-2.5;;
7.934;-0.2357192;-2.5;;
7.954;-0.185694;-2.5;;
7.955;-0.18506;-2.5;;
7.956;-0.18506;-2.5;;
7.956;-0.18506;-2.5;;
7.976;-0.1181713;-2.5;;
7.976;-0.1181713;-2.5;;
7.977;-0.1181713;-2.5;;
7.997;-0.05278053;-2.5;;
7.998;-0.05213428;-2.5;;
7.998;-0.05202381;-2.5;;
7.999;-0.05197141;-2.5;;
8;-0.05196014;-2.5;;
8.02;0.01230332;-2.5;;
8.021;0.01410084;-2.5;;
8.0232315;;;-0.486598036942827;-0.279979516317955
8.02;0.01230332;-2.5;;
8.021;0.01410084;-2.5;;
8.043;0.08005559;-2.5;;
8.045;0.08266605;-2.5;;
8.046;0.08309191;-2.5;;
8.046;0.1274634;-2.5;;
8.047;0.1274634;-2.5;;
8.066;0.150219;-2.5;;
8.067;0.150219;-2.5;;
8.068;0.150219;-2.5;;
8.087;0.2165639;-2.5;;
8.088;0.2172782;-2.5;;
8.09;0.2174173;-2.5;;
8.091;0.2412553;-2.5;;
8.092;0.2478277;-2.5;;
8.112;0.2841569;-2.5;;
8.113;0.3118024;-2.5;;
8.114;0.3165178;-2.5;;
8.115;0.317321;-2.5;;
8.116;0.3174433;-2.5;;
8.133;0.3508084;-2.5;;
8.133;0.351068;-2.5;;
8.134;0.3512681;-2.5;;
8.135;0.3787766;-2.5;;
8.155;0.4178328;-2.5;;
8.155;0.4181135;-2.5;;
8.157;0.4182752;-2.5;;
8.176;0.4836373;-2.5;;
8.177;0.4848265;-2.5;;
8.178;0.4852356;-2.5;;
8.179;0.4853256;-2.5;;
8.179;0.485341;-2.5;;
8.198;0.5508838;-2.5;;
8.199;0.5517513;-2.5;;
8.199;0.5517513;-2.5;;
8.221;0.6190363;-2.5;;
8.222;0.6190363;-2.5;;
8.223;0.6190363;-2.5;;
8.242;0.6850238;-2.5;;
8.243;0.6856398;-2.5;;
8.243;0.6856948;-2.5;;
8.244;0.685915;-2.5;;
8.263;0.75254;-2.5;;
8.264;0.75254;-2.5;;
8.265;0.75254;-2.5;;
8.265;0.75254;-2.5;;
8.284;0.8191465;-2.5;;
8.285;0.8197809;-2.5;;
8.286;0.8200173;-2.5;;
8.286;0.8200173;-2.5;;
8.305;0.8867466;-2.5;;
8.306;0.8867466;-2.5;;
8.307;0.8867466;-2.5;;
8.308;0.8867466;-2.5;;
8.3134989;;;-0.408940373217883;-0.464728781968432
8.327;0.952909;-2.5;;
8.328;0.953561;-2.5;;
8.328;0.9536721;-2.5;;
8.329;0.9537454;-2.5;;
8.348;1.020585;-2.5;;
8.349;1.021315;-2.5;;
8.35;1.02142;-2.5;;
8.35;1.021438;-2.5;;
8.371;1.087144;-2.5;;
8.372;1.087932;-2.5;;
8.372;1.087932;-2.5;;
