smallCube3Timestamp;smallCube3XPos;smallCube3YPos;smallCube3newCorr;smallCube3smoothCorr
3.209;-2.532366;1;;
3.21;-2.532915;1;;
3.231;-2.576977;1;;
3.232;-2.577423;1;;
3.253;-2.630598;1;;
3.254;-2.631664;1;;
3.275;-2.666308;1;;
3.276;-2.667006;1;;
3.277;-2.66711;1;;
3.297;-2.711092;1;;
3.298;-2.711531;1;;
3.299;-2.711621;1;;
3.299;-2.711636;1;;
3.32;-2.75564;1;;
3.321;-2.756006;1;;
3.322;-2.756122;1;;
3.342;-2.800231;1;;
3.343;-2.800618;1;;
3.344;-2.800733;1;;
3.344;-2.800746;1;;
3.345;-2.800771;1;;
3.363;-2.845966;1;;
3.365;-2.845966;1;;
3.386;-2.889853;1;;
3.41;-2.945351;1;;
3.411;-2.94584;1;;
3.4295738;;;-0.435314460810381;-0.435104807667736
3.433;-2.979468;1;;
3.434;-2.979764;1;;
3.434;-2.979815;1;;
3.435;-2.979854;1;;
3.467;-2.960166;1;;
3.468;-2.959434;1;;
3.469;-2.958814;1;;
3.478;-2.955539;1;;
3.478;-2.95548;1;;
3.479;-2.955447;1;;
3.48;-2.955447;1;;
3.48;-2.955447;1;;
3.498;-2.911007;1;;
3.499;-2.910581;1;;
3.5;-2.91044;1;;
3.501;-2.910393;1;;
3.501;-2.910392;1;;
3.521;-2.866559;1;;
3.522;-2.866169;1;;
3.523;-2.86603;1;;
3.543;-2.821895;1;;
3.544;-2.821433;1;;
3.545;-2.821349;1;;
3.546;-2.821331;1;;
3.567;-2.764315;1;;
3.568;-2.764315;1;;
3.568;-2.764315;1;;
3.569;-2.764315;1;;
3.57;-2.764315;1;;
3.588;-2.731957;1;;
3.59;-2.731557;1;;
3.591;-2.731512;1;;
3.612;-2.688082;1;;
3.612;-2.687794;1;;
3.613;-2.687559;1;;
3.614;-2.687559;1;;
3.635;-2.643681;1;;
3.656;-2.598187;1;;
3.679;-2.553791;1;;
3.679;-2.553479;1;;
3.68;-2.553082;1;;
3.681;-2.552867;1;;
3.681;-2.55283;1;;
3.701;-2.509193;1;;
3.702;-2.508516;1;;
3.703;-2.508171;1;;
3.727;-2.453361;1;;
3.728;-2.452949;1;;
3.728;-2.452896;1;;
3.729;-2.45278;1;;
3.73;-2.45278;1;;
3.731874;;;-0.0259853781577637;-0.230649919484073
3.727;-2.453361;1;;
3.728;-2.452949;1;;
3.728;-2.452896;1;;
3.729;-2.45278;1;;
3.73;-2.45278;1;;
3.749;-2.418083;1;;
3.75;-2.418083;1;;
3.751;-2.418083;1;;
3.77;-2.374726;1;;
3.771;-2.374306;1;;
3.771;-2.374161;1;;
3.772;-2.374161;1;;
3.792;-2.329888;1;;
3.814;-2.287239;1;;
3.817;-2.285346;1;;
3.839;-2.241006;1;;
3.84;-2.240585;1;;
3.841;-2.240526;1;;
3.842;-2.240513;1;;
3.861;-2.195488;1;;
3.862;-2.194893;1;;
3.862;-2.194893;1;;
3.883;-2.139573;1;;
3.883;-2.139573;1;;
3.884;-2.139573;1;;
3.885;-2.139573;1;;
3.885;-2.139573;1;;
3.905;-2.105901;1;;
3.905;-2.105901;1;;
3.906;-2.105901;1;;
3.906;-2.105901;1;;
3.926;-2.061917;1;;
3.927;-2.06137;1;;
3.948;-2.017333;1;;
3.949;-2.016279;1;;
3.97;-1.972554;1;;
3.972;-1.971511;1;;
3.994;-1.927863;1;;
3.994;-1.927583;1;;
3.995;-1.927397;1;;
4.016;-1.883574;1;;
4.0326694;;;0.461965635934409;0.217990128888322
4.036;-1.828514;1;;
4.038;-1.827147;1;;
4.059;-1.79375;1;;
4.06;-1.793417;1;;
4.082;-1.748791;1;;
4.083;-1.747961;1;;
4.105;-1.704541;1;;
4.106;-1.704183;1;;
4.126;-1.660289;1;;
4.128;-1.659323;1;;
4.149;-1.614348;1;;
4.15;-1.613951;1;;
4.181;-1.570478;1;;
4.183;-1.569938;1;;
4.184;-1.56982;1;;
4.194;-1.510276;1;;
4.195;-1.508245;1;;
4.196;-1.507529;1;;
4.218;-1.480775;1;;
4.218;-1.480626;1;;
4.24;-1.436472;1;;
4.262;-1.391146;1;;
4.263;-1.390126;1;;
4.264;-1.390126;1;;
4.284;-1.347855;1;;
4.285;-1.347144;1;;
4.286;-1.346504;1;;
4.286;-1.346432;1;;
4.305;-1.302652;1;;
4.306;-1.301908;1;;
4.307;-1.301564;1;;
4.308;-1.30151;1;;
4.328;-1.257601;1;;
4.329;-1.25715;1;;
4.33;-1.257073;1;;
4.3399825;;;0.117289405543533;0.289627520738971
4.351;-1.202332;1;;
4.352;-1.201687;1;;
4.353;-1.201687;1;;
4.353;-1.201687;1;;
4.354;-1.201687;1;;
4.373;-1.168507;1;;
4.374;-1.168177;1;;
4.375;-1.1681;1;;
4.375;-1.168087;1;;
4.395;-1.123988;1;;
4.395;-1.123653;1;;
4.396;-1.123465;1;;
4.397;-1.123439;1;;
4.417;-1.079708;1;;
4.418;-1.079064;1;;
4.419;-1.078594;1;;
4.419;-1.078594;1;;
4.439;-1.078594;1;;
4.44;-1.078594;1;;
4.44;-1.078594;1;;
4.462;-1.078594;1;;
4.462;-1.078594;1;;
4.463;-1.078594;1;;
4.463;-1.078594;1;;
4.464;-1.078594;1;;
4.483;-1.057163;1;;
4.484;-1.056802;1;;
4.485;-1.056631;1;;
4.507;-0.8955286;1;;
4.508;-0.8941982;1;;
4.508;-0.8939939;1;;
4.509;-0.8937562;1;;
4.51;-0.8937193;1;;
4.532;-0.8802973;1;;
4.533;-0.8735143;1;;
4.538;-0.8562135;1;;
4.538;-0.8557515;1;;
4.55;-0.8553106;1;;
4.551;-0.8553035;1;;
4.551;-0.8553023;1;;
4.573;-0.7665655;1;;
4.574;-0.7655471;1;;
4.575;-0.7655471;1;;
4.575;-0.7655471;1;;
4.575;-0.7655471;1;;
4.594;-0.7212589;1;;
4.595;-0.7208104;1;;
4.596;-0.7206863;1;;
4.616;-0.6766222;1;;
4.617;-0.6766222;1;;
4.618;-0.6766222;1;;
4.619;-0.6766222;1;;
4.62;-0.6766222;1;;
4.639;-0.6324052;1;;
4.64;-0.6320108;1;;
4.641;-0.631883;1;;
4.6528097;;;0.340893971154989;0.229091688349261
4.639;-0.6324052;1;;
4.64;-0.6320108;1;;
4.641;-0.631883;1;;
4.661;-0.6095837;1;;
4.662;-0.6093892;1;;
4.663;-0.6093212;1;;
4.664;-0.6093085;1;;
4.685;-0.5415795;1;;
4.686;-0.5407764;1;;
4.687;-0.5407764;1;;
4.687;-0.5407764;1;;
4.688;-0.5407764;1;;
4.707;-0.4982643;1;;
4.707;-0.4980082;1;;
4.708;-0.4976948;1;;
4.728;-0.4531693;1;;
4.728;-0.4531693;1;;
4.729;-0.4531693;1;;
4.73;-0.4531693;1;;
4.75;-0.4091901;1;;
4.751;-0.4087746;1;;
4.752;-0.4086771;1;;
4.773;-0.3640981;1;;
4.774;-0.3635756;1;;
4.775;-0.3635756;1;;
4.796;-0.3196633;1;;
4.797;-0.3191374;1;;
4.798;-0.3191374;1;;
4.798;-0.3191374;1;;
4.818;-0.2664983;1;;
4.818;-0.2660595;1;;
4.819;-0.2658389;1;;
4.839;-0.2296479;1;;
4.84;-0.2296479;1;;
4.84;-0.2296479;1;;
4.841;-0.2296479;1;;
4.861;-0.1855833;1;;
4.861;-0.1850202;1;;
4.862;-0.1850202;1;;
4.892;-0.1408267;1;;
4.893;-0.1405525;1;;
4.893;-0.140509;1;;
4.894;-0.1404629;1;;
4.905;-0.09069031;1;;
4.906;-0.08976745;1;;
4.907;-0.08962736;1;;
4.908;-0.08959557;1;;
4.929;-0.05218668;1;;
4.93;-0.05171247;1;;
4.9490935;;;-0.218767816376414;0.0610630773892872
4.95;-0.007796615;1;;
4.951;-0.006872382;1;;
4.952;-0.006700916;1;;
4.953;-0.006700916;1;;
4.954;-0.006700916;1;;
4.973;0.04730682;1;;
4.974;0.04730682;1;;
4.975;0.04730682;1;;
4.975;0.04730682;1;;
4.996;0.08288202;1;;
4.997;0.08321995;1;;
4.997;0.08327693;1;;
4.998;0.08330721;1;;
5.018;0.1277009;1;;
5.019;0.1277009;1;;
5.019;0.1277009;1;;
5.02;0.1277009;1;;
5.039;0.1716853;1;;
5.04;0.1722627;1;;
5.041;0.1722627;1;;
5.041;0.1722627;1;;
5.061;0.2163063;1;;
5.062;0.2167105;1;;
5.062;0.2167678;1;;
5.063;0.2168504;1;;
5.083;0.2606969;1;;
5.084;0.2611468;1;;
5.085;0.261216;1;;
5.086;0.2612342;1;;
5.106;0.306084;1;;
5.107;0.3066522;1;;
5.107;0.3066522;1;;
5.108;0.3066522;1;;
5.127;0.3285978;1;;
5.128;0.3538225;1;;
5.128;0.3581555;1;;
5.129;0.3615705;1;;
5.15;0.3732668;1;;
5.15;0.3954723;1;;
5.151;0.3954723;1;;
5.152;0.3954723;1;;
5.173;0.4407092;1;;
5.173;0.4407092;1;;
5.174;0.4407092;1;;
5.175;0.4407092;1;;
5.194;0.4624762;1;;
5.195;0.4854171;1;;
5.196;0.4854171;1;;
5.196;0.4854171;1;;
5.217;0.5073585;1;;
5.217;0.5073585;1;;
5.226;0.529241;1;;
5.238;0.552606;1;;
5.239;0.5731481;1;;
5.24;0.5793285;1;;
5.241;0.5804648;1;;
5.2503912;;;-0.402006033372014;-0.310386924874214
5.238;0.552606;1;;
5.239;0.5731481;1;;
5.24;0.5793285;1;;
5.241;0.5804648;1;;
5.262;0.6186938;1;;
5.262;0.618882;1;;
5.263;0.6191089;1;;
5.264;0.6191441;1;;
5.284;0.6738288;1;;
5.285;0.6743918;1;;
5.286;0.674487;1;;
5.308;0.7081227;1;;
5.308;0.7083315;1;;
5.309;0.7084809;1;;
5.31;0.7085029;1;;
5.311;0.7085098;1;;
5.334;0.7534763;1;;
5.335;0.7534763;1;;
5.336;0.7534763;1;;
5.339;0.7734522;1;;
5.355;0.7961643;1;;
5.357;0.7975731;1;;
5.358;0.7975731;1;;
5.358;0.7975731;1;;
5.377;0.8415248;1;;
5.378;0.8420086;1;;
5.379;0.8420738;1;;
5.38;0.8420905;1;;
5.399;0.8878235;1;;
5.4;0.8878235;1;;
5.401;0.8878235;1;;
5.402;0.8878235;1;;
5.42;0.9314473;1;;
5.421;0.9320516;1;;
5.422;0.9320516;1;;
5.422;0.9320516;1;;
5.442;0.9852265;1;;
5.443;0.9852265;1;;
5.443;0.9852265;1;;
5.463;1.020069;1;;
5.463;1.020485;1;;
5.465;1.020885;1;;
5.466;1.020928;1;;
5.466;1.020944;1;;
5.486;1.065535;1;;
5.487;1.065535;1;;
5.488;1.065535;1;;
5.508;1.108803;1;;
5.509;1.109395;1;;
5.51;1.109791;1;;
5.511;1.109883;1;;
5.512;1.109911;1;;
5.531;1.155767;1;;
5.531;1.155767;1;;
5.531;1.155767;1;;
5.532;1.155767;1;;
5.5516879;;;-0.487063903214542;-0.444534968293278
5.553;1.199372;1;;
5.554;1.199807;1;;
5.564;1.19988;1;;
5.575;1.220797;1;;
5.576;1.221614;1;;
5.578;1.22214;1;;
5.579;1.222198;1;;
5.579;1.222199;1;;
5.601;1.294763;1;;
5.602;1.295361;1;;
5.603;1.295525;1;;
5.605;1.295581;1;;
5.624;1.333405;1;;
5.625;1.333901;1;;
5.626;1.333901;1;;
5.626;1.333901;1;;
5.646;1.377616;1;;
5.646;1.378173;1;;
5.647;1.378173;1;;
5.648;1.378173;1;;
5.668;1.422425;1;;
5.669;1.422975;1;;
5.67;1.422975;1;;
5.67;1.422975;1;;
5.69;1.467151;1;;
5.69;1.467418;1;;
5.691;1.467662;1;;
5.692;1.4677;1;;
5.711;1.512201;1;;
5.712;1.512779;1;;
5.713;1.512779;1;;
5.713;1.512779;1;;
5.79;1.668917;1;;
5.791;1.668917;1;;
5.792;1.668917;1;;
5.794;1.668917;1;;
5.794;1.668917;1;;
5.795;1.668917;1;;
5.795;1.668917;1;;
5.796;1.668917;1;;
5.797;1.668917;1;;
5.798;1.668917;1;;
5.799;1.683918;1;;
5.799;1.684352;1;;
5.8;1.688986;1;;
5.801;1.690498;1;;
5.814;1.713757;1;;
5.814;1.714221;1;;
5.815;1.714221;1;;
5.816;1.714221;1;;
5.835;1.758278;1;;
5.836;1.758278;1;;
5.836;1.758278;1;;
5.837;1.758278;1;;
5.8418788;;;-0.493666428746797;-0.460912121777784
5.856;1.802824;1;;
5.857;1.802824;1;;
5.858;1.802824;1;;
5.858;1.802824;1;;
5.877;1.846947;1;;
5.878;1.847374;1;;
5.879;1.847484;1;;
5.879;1.847502;1;;
5.9;1.869568;1;;
5.916;1.922719;1;;
5.917;1.925174;1;;
5.918;1.928714;1;;
5.925;1.953669;1;;
5.926;1.954629;1;;
5.926;1.955099;1;;
5.944;1.980823;1;;
5.945;1.981173;1;;
5.946;1.981173;1;;
5.947;1.981173;1;;
5.966;2.025445;1;;
5.967;2.025909;1;;
5.968;2.026006;1;;
5.968;2.026022;1;;
5.988;2.070293;1;;
5.989;2.070738;1;;
5.99;2.070825;1;;
6.01;2.114729;1;;
6.011;2.115174;1;;
6.012;2.115246;1;;
6.012;2.115254;1;;
6.013;2.11527;1;;
6.032;2.159691;1;;
6.033;2.160168;1;;
6.034;2.160254;1;;
6.054;2.18247;1;;
6.055;2.182672;1;;
6.056;2.182726;1;;
6.056;2.182735;1;;
6.075;2.237029;1;;
6.076;2.237559;1;;
6.077;2.245695;1;;
6.078;2.247734;1;;
6.098;2.271549;1;;
6.099;2.286919;1;;
6.1;2.29303;1;;
6.101;2.294009;1;;
6.12;2.316082;1;;
6.121;2.31641;1;;
6.144;2.360311;1;;
6.145;2.360869;1;;
6.1451816;;;-0.460894934652663;-0.480541755538001
6.144;2.360311;1;;
6.145;2.360869;1;;
6.168;2.427145;1;;
6.169;2.428018;1;;
6.189;2.472626;1;;
6.19;2.473009;1;;
6.191;2.473129;1;;
6.191;2.473138;1;;
6.211;2.494731;1;;
6.212;2.494927;1;;
6.212;2.494951;1;;
6.213;2.494991;1;;
6.234;2.560931;1;;
6.235;2.561954;1;;
6.236;2.562361;1;;
6.236;2.562512;1;;
6.256;2.606861;1;;
6.257;2.606861;1;;
6.258;2.606861;1;;
6.258;2.606861;1;;
6.278;2.650985;1;;
6.279;2.651555;1;;
6.28;2.65196;1;;
6.28;2.652029;1;;
6.301;2.695765;1;;
6.302;2.696171;1;;
6.303;2.696264;1;;
6.324;2.740361;1;;
6.325;2.740776;1;;
6.325;2.740847;1;;
6.346;2.785213;1;;
6.347;2.785635;1;;
6.347;2.785706;1;;
6.348;2.785736;1;;
6.349;2.785742;1;;
6.368;2.80813;1;;
6.37;2.808383;1;;
6.391;2.874076;1;;
6.392;2.874635;1;;
6.392;2.874732;1;;
6.393;2.874822;1;;
6.413;2.918947;1;;
6.413;2.919434;1;;
6.414;2.920059;1;;
6.415;2.920059;1;;
6.416;2.920059;1;;
6.436;2.963967;1;;
6.437;2.964368;1;;
6.437;2.964432;1;;
6.4454755;;;0.234641240160959;-0.239973374412834
6.436;2.963967;1;;
6.437;2.964368;1;;
6.437;2.964432;1;;
6.458;3.008158;1;;
6.459;3.008697;1;;
6.46;3.009227;1;;
6.46;3.009227;1;;
6.461;3.009227;1;;
6.479;2.9777;1;;
6.48;2.977338;1;;
6.481;2.977285;1;;
6.502;2.934403;1;;
6.503;2.933698;1;;
6.504;2.933385;1;;
6.505;2.933385;1;;
6.524;2.910436;1;;
6.525;2.910184;1;;
6.526;2.910149;1;;
6.526;2.910143;1;;
6.527;2.910141;1;;
6.546;2.844491;1;;
6.547;2.843817;1;;
6.547;2.843704;1;;
6.568;2.79994;1;;
6.57;2.799491;1;;
6.57;2.799478;1;;
6.591;2.776299;1;;
6.592;2.754232;1;;
6.599;2.754232;1;;
6.601;2.754232;1;;
6.601;2.754232;1;;
6.613;2.708417;1;;
6.614;2.707169;1;;
6.615;2.706674;1;;
6.615;2.706599;1;;
6.636;2.666322;1;;
6.637;2.665234;1;;
6.638;2.664956;1;;
6.638;2.66491;1;;
6.639;2.664861;1;;
6.659;2.620389;1;;
6.659;2.620389;1;;
6.66;2.620389;1;;
6.681;2.598273;1;;
6.682;2.598007;1;;
6.682;2.598007;1;;
6.683;2.598007;1;;
6.702;2.532105;1;;
6.703;2.531382;1;;
6.704;2.531253;1;;
6.705;2.531253;1;;
6.725;2.487966;1;;
6.726;2.487049;1;;
6.727;2.486482;1;;
6.727;2.486386;1;;
6.7467729;;;0.490561092109576;0.088102465872624
6.747;2.442852;1;;
6.748;2.442802;1;;
6.749;2.441977;1;;
6.75;2.44184;1;;
6.769;2.39742;1;;
6.77;2.396946;1;;
6.771;2.396858;1;;
6.772;2.396843;1;;
6.791;2.354525;1;;
6.792;2.353219;1;;
6.794;2.352402;1;;
6.814;2.308591;1;;
6.815;2.30818;1;;
6.815;2.308114;1;;
6.816;2.308047;1;;
6.817;2.308037;1;;
6.836;2.285532;1;;
6.837;2.285287;1;;
6.838;2.285239;1;;
6.859;2.218475;1;;
6.859;2.218475;1;;
6.86;2.218475;1;;
6.861;2.218475;1;;
6.861;2.218475;1;;
6.881;2.174713;1;;
6.882;2.174091;1;;
6.882;2.173792;1;;
6.883;2.173639;1;;
6.903;2.130655;1;;
6.904;2.12959;1;;
6.905;2.129116;1;;
6.926;2.084813;1;;
6.927;2.084284;1;;
6.928;2.084284;1;;
6.928;2.084284;1;;
6.936;2.084284;1;;
6.948;2.039888;1;;
6.949;2.03858;1;;
6.95;2.038079;1;;
6.97;2.01732;1;;
6.971;2.001345;1;;
6.972;1.996716;1;;
6.972;1.996113;1;;
6.973;1.995205;1;;
6.993;1.972442;1;;
6.994;1.972203;1;;
6.995;1.972166;1;;
6.995;1.97216;1;;
7.015;1.907587;1;;
7.016;1.906376;1;;
7.018;1.906018;1;;
7.039;1.861305;1;;
7.04;1.860864;1;;
7.041;1.860792;1;;
7.042;1.860782;1;;
7.042;1.86078;1;;
7.0485708;;;0.497248183069231;0.407483505113255
7.039;1.861305;1;;
7.04;1.860864;1;;
7.041;1.860792;1;;
7.042;1.860782;1;;
7.042;1.86078;1;;
7.061;1.817164;1;;
7.062;1.816377;1;;
7.063;1.816076;1;;
7.064;1.816033;1;;
7.084;1.772036;1;;
7.085;1.771601;1;;
7.086;1.771482;1;;
7.086;1.771482;1;;
7.106;1.726649;1;;
7.106;1.726649;1;;
7.107;1.726649;1;;
7.129;1.682815;1;;
7.13;1.682467;1;;
7.13;1.682304;1;;
7.15;1.659852;1;;
7.151;1.659852;1;;
7.152;1.659852;1;;
7.153;1.659852;1;;
7.153;1.659852;1;;
7.173;1.59462;1;;
7.173;1.593889;1;;
7.175;1.593096;1;;
7.176;1.593009;1;;
7.194;1.548669;1;;
7.195;1.548058;1;;
7.196;1.548058;1;;
7.196;1.548058;1;;
7.217;1.504363;1;;
7.218;1.50382;1;;
7.219;1.503295;1;;
7.24;1.458676;1;;
7.24;1.458676;1;;
7.241;1.458676;1;;
7.243;1.458676;1;;
7.262;1.415173;1;;
7.262;1.414923;1;;
7.263;1.414408;1;;
7.264;1.414092;1;;
7.264;1.414037;1;;
7.283;1.369944;1;;
7.291;1.369391;1;;
7.292;1.369378;1;;
7.306;1.347063;1;;
7.307;1.346786;1;;
7.307;1.346649;1;;
7.308;1.346649;1;;
7.309;1.346649;1;;
7.328;1.281499;1;;
7.329;1.280454;1;;
7.33;1.279931;1;;
7.3498682;;;0.497074073643564;0.494961116274123
7.351;1.235783;1;;
7.351;1.235771;1;;
7.352;1.235342;1;;
7.353;1.235264;1;;
7.373;1.19102;1;;
7.374;1.190567;1;;
7.375;1.190497;1;;
7.376;1.190478;1;;
7.376;1.190475;1;;
7.395;1.146691;1;;
7.396;1.145943;1;;
7.397;1.145628;1;;
7.418;1.101085;1;;
7.42;1.10056;1;;
7.42;1.10056;1;;
7.42;1.10056;1;;
7.421;1.10056;1;;
7.441;1.056417;1;;
7.464;1.034157;1;;
7.484;0.9680817;1;;
7.485;0.9674379;1;;
7.486;0.9673061;1;;
7.486;0.967284;1;;
7.487;0.9672747;1;;
7.507;0.9229205;1;;
7.508;0.9222101;1;;
7.509;0.92153;1;;
7.529;0.9000534;1;;
7.53;0.8842278;1;;
7.53;0.8823932;1;;
7.531;0.8775432;1;;
7.532;0.8775432;1;;
7.551;0.8338752;1;;
7.552;0.8331498;1;;
7.553;0.8328187;1;;
7.575;0.7887897;1;;
7.576;0.7884219;1;;
7.577;0.7883263;1;;
7.577;0.7882929;1;;
7.597;0.7433177;1;;
7.598;0.7433177;1;;
7.599;0.7433177;1;;
7.599;0.7433177;1;;
7.6;0.7433177;1;;
7.619;0.721869;1;;
7.62;0.7214839;1;;
7.621;0.721347;1;;
7.641;0.6409081;1;;
7.642;0.6400704;1;;
7.643;0.6399525;1;;
7.644;0.6399194;1;;
7.645;0.6399194;1;;
7.6516667;;;-0.438360105911526;0.185320716933756
7.641;0.6409081;1;;
7.642;0.6400704;1;;
7.643;0.6399525;1;;
7.644;0.6399194;1;;
7.645;0.6399194;1;;
7.663;0.6103051;1;;
7.664;0.6098303;1;;
7.665;0.6094897;1;;
7.687;0.5648103;1;;
7.687;0.5648103;1;;
7.688;0.5648103;1;;
7.689;0.5648103;1;;
7.708;0.520083;1;;
7.709;0.520083;1;;
7.71;0.520083;1;;
7.71;0.520083;1;;
7.711;0.520083;1;;
7.73;0.4761799;1;;
7.731;0.4754575;1;;
7.732;0.475119;1;;
7.753;0.4317718;1;;
7.754;0.4313969;1;;
7.755;0.4312964;1;;
7.755;0.4312598;1;;
7.775;0.408179;1;;
7.776;0.408179;1;;
7.776;0.408179;1;;
7.777;0.408179;1;;
7.797;0.3549519;1;;
7.798;0.3446252;1;;
7.799;0.342167;1;;
7.8;0.3415832;1;;
7.82;0.2969643;1;;
7.821;0.296501;1;;
7.822;0.2964351;1;;
7.823;0.296416;1;;
7.843;0.2522195;1;;
7.843;0.2522195;1;;
7.844;0.2522195;1;;
7.845;0.2522195;1;;
7.864;0.2078285;1;;
7.865;0.2073617;1;;
7.865;0.2072831;1;;
7.866;0.2072482;1;;
7.867;0.2072435;1;;
7.886;0.1648294;1;;
7.887;0.1638589;1;;
7.889;0.1627974;1;;
7.909;0.1401669;1;;
7.909;0.1178877;1;;
7.91;0.1178877;1;;
7.911;0.1178877;1;;
7.931;0.09535056;1;;
7.932;0.09498488;1;;
7.932;0.09489418;1;;
7.934;0.09479745;1;;
7.9534654;;;0.480987473365794;0.179900480365944
7.953;0.02985179;1;;
7.954;0.02980983;1;;
7.955;0.02977221;1;;
7.956;0.02900426;1;;
7.977;-0.03017098;1;;
7.977;-0.03017098;1;;
7.978;-0.03017098;1;;
7.979;-0.03017098;1;;
