small (1)Cube1Timestamp;small (1)Cube1XPos;small (1)Cube1YPos;small (1)Cube1newCorr;small (1)Cube1smoothCorr
0;;;0;0
0.4130927;;;0;0
0.7148911;;;0;0
1.0161914;;;0;0
1.3184906;;;0;0
1.6197872;;;0;0
1.9210841;;;0;0
2.212;1.691125;0;;
2.213;1.691125;0;;
2.2228821;;;0;0
2.231;1.701876;0;;
2.232;1.702098;0;;
2.234;1.70216;0;;
2.254;1.724522;0;;
2.255;1.724727;0;;
2.256;1.724787;0;;
2.276;1.746835;0;;
2.277;1.747046;0;;
2.277;1.747082;0;;
2.278;1.747109;0;;
2.279;1.756288;0;;
2.298;1.769149;0;;
2.299;1.769294;0;;
2.3;1.769316;0;;
2.32;1.796051;0;;
2.321;1.796314;0;;
2.321;1.796359;0;;
2.322;1.796384;0;;
2.324;1.801993;0;;
2.341;1.813746;0;;
2.342;1.813879;0;;
2.343;1.813907;0;;
2.363;1.836003;0;;
2.364;1.836188;0;;
2.364;1.83619;0;;
2.365;1.836262;0;;
2.384;1.858341;0;;
2.385;1.858575;0;;
2.386;1.858614;0;;
2.386;1.858631;0;;
2.407;1.88538;0;;
2.408;1.88538;0;;
2.408;1.88538;0;;
2.409;1.88538;0;;
2.428;1.903143;0;;
2.429;1.903375;0;;
2.43;1.903375;0;;
2.43;1.903375;0;;
2.45;1.925533;0;;
2.451;1.925533;0;;
2.451;1.925533;0;;
2.452;1.925533;0;;
2.472;1.95309;0;;
2.473;1.95309;0;;
2.473;1.95309;0;;
2.493;1.97015;0;;
2.494;1.970328;0;;
2.495;1.970361;0;;
2.496;1.970361;0;;
2.496;1.970361;0;;
2.516;1.992479;0;;
2.517;1.992715;0;;
2.5246803;;;-0.0714494356039008;-0.0357247178019504
2.516;1.992479;0;;
2.517;1.992715;0;;
2.539;2.014859;0;;
2.54;2.015056;0;;
2.541;2.015096;0;;
2.56;2.037072;0;;
2.561;2.037304;0;;
2.562;2.03735;0;;
2.583;2.058747;0;;
2.584;2.059322;0;;
2.586;2.059753;0;;
2.587;2.059753;0;;
2.606;2.082132;0;;
2.607;2.082343;0;;
2.608;2.082402;0;;
2.608;2.082411;0;;
2.609;2.082425;0;;
2.628;2.109896;0;;
2.629;2.109896;0;;
2.629;2.109896;0;;
2.65;2.126164;0;;
2.651;2.126454;0;;
2.652;2.126692;0;;
2.653;2.126728;0;;
2.654;2.126739;0;;
2.673;2.149219;0;;
2.674;2.149219;0;;
2.674;2.149219;0;;
2.675;2.149219;0;;
2.695;2.171579;0;;
2.696;2.171579;0;;
2.697;2.171579;0;;
2.717;2.19321;0;;
2.718;2.193645;0;;
2.718;2.193718;0;;
2.719;2.193754;0;;
2.738;2.215922;0;;
2.739;2.216166;0;;
2.749;2.216206;0;;
2.75;2.216207;0;;
2.763;2.239049;0;;
2.763;2.239473;0;;
2.765;2.240689;0;;
2.766;2.240808;0;;
2.787;2.265525;0;;
2.788;2.26574;0;;
2.808;2.28293;0;;
2.809;2.283144;0;;
2.809;2.283144;0;;
2.81;2.283144;0;;
2.8264787;;;0.365372753462981;0.14696165892954
2.83;2.305279;0;;
2.831;2.305489;0;;
2.831;2.305523;0;;
2.832;2.305554;0;;
2.833;2.305558;0;;
2.852;2.327537;0;;
2.853;2.327822;0;;
2.854;2.327822;0;;
2.854;2.327822;0;;
2.875;2.349941;0;;
2.875;2.350097;0;;
2.876;2.350207;0;;
2.896;2.372616;0;;
2.897;2.372616;0;;
2.897;2.372616;0;;
2.918;2.394484;0;;
2.918;2.394646;0;;
2.919;2.39496;0;;
2.92;2.395002;0;;
2.941;2.421952;0;;
2.942;2.422175;0;;
2.942;2.422188;0;;
2.943;2.422251;0;;
2.943;2.422255;0;;
2.963;2.439318;0;;
2.963;2.439406;0;;
2.965;2.439508;0;;
2.985;2.461615;0;;
2.986;2.46189;0;;
3.008;2.483736;0;;
3.009;2.48415;0;;
3.01;2.484213;0;;
3.032;2.506131;0;;
3.032;2.506153;0;;
3.033;2.506561;0;;
3.054;2.528897;0;;
3.054;2.52905;0;;
3.055;2.529148;0;;
3.056;2.529162;0;;
3.057;2.529165;0;;
3.076;2.550898;0;;
3.077;2.551123;0;;
3.077;2.551162;0;;
3.106;2.578366;0;;
3.107;2.578697;0;;
3.108;2.583707;0;;
3.109;2.584435;0;;
3.11;2.584533;0;;
3.121;2.597773;0;;
3.1277756;;;0.434894964132802;0.400133858797891
3.121;2.597773;0;;
3.143;2.618018;0;;
3.143;2.618068;0;;
3.144;2.618218;0;;
3.145;2.618243;0;;
3.164;2.640218;0;;
3.165;2.640635;0;;
3.166;2.640787;0;;
3.187;2.662872;0;;
3.188;2.663068;0;;
3.189;2.66312;0;;
3.209;2.684795;0;;
3.209;2.685065;0;;
3.21;2.685339;0;;
3.231;2.70737;0;;
3.232;2.707593;0;;
3.253;2.73418;0;;
3.254;2.734714;0;;
3.275;2.752036;0;;
3.276;2.752385;0;;
3.277;2.752437;0;;
3.297;2.774427;0;;
3.298;2.774647;0;;
3.299;2.774692;0;;
3.299;2.7747;0;;
3.32;2.796701;0;;
3.321;2.796884;0;;
