largeCube3Timestamp;largeCube3XPos;largeCube3YPos;largeCube3newCorr;largeCube3smoothCorr
3.937;-2.950713;2.5;;
3.938;-2.950564;2.5;;
3.958;-2.911104;2.5;;
3.958;-2.910869;2.5;;
3.959;-2.910671;2.5;;
3.959;-2.910638;2.5;;
3.987;-2.86815;2.5;;
3.988;-2.867405;2.5;;
3.99;-2.866234;2.5;;
3.991;-2.866234;2.5;;
4.003;-2.820478;2.5;;
4.003;-2.820478;2.5;;
4.004;-2.820478;2.5;;
4.004;-2.820478;2.5;;
4.024;-2.799375;2.5;;
4.025;-2.786556;2.5;;
4.026;-2.780939;2.5;;
4.026;-2.778267;2.5;;
4.047;-2.732371;2.5;;
4.047;-2.732017;2.5;;
4.048;-2.731851;2.5;;
4.049;-2.731831;2.5;;
4.069;-2.709308;2.5;;
4.07;-2.691012;2.5;;
4.071;-2.687972;2.5;;
4.091;-2.664513;2.5;;
4.092;-2.642363;2.5;;
4.093;-2.642363;2.5;;
4.093;-2.642363;2.5;;
4.094;-2.642363;2.5;;
4.1028523;;;0.127672995132207;0.0334354336083552
4.113;-2.620061;2.5;;
4.134;-2.575193;2.5;;
4.135;-2.574754;2.5;;
4.136;-2.574687;2.5;;
4.137;-2.558756;2.5;;
4.156;-2.530704;2.5;;
4.156;-2.530519;2.5;;
4.157;-2.530361;2.5;;
4.177;-2.486405;2.5;;
4.178;-2.485862;2.5;;
4.179;-2.485862;2.5;;
4.179;-2.485862;2.5;;
4.18;-2.485862;2.5;;
4.199;-2.440227;2.5;;
4.2;-2.440227;2.5;;
4.201;-2.440227;2.5;;
4.221;-2.397664;2.5;;
4.222;-2.396607;2.5;;
4.223;-2.396607;2.5;;
4.224;-2.396607;2.5;;
4.224;-2.396607;2.5;;
4.243;-2.352282;2.5;;
4.244;-2.351696;2.5;;
4.245;-2.351696;2.5;;
4.265;-2.307176;2.5;;
4.266;-2.307176;2.5;;
4.267;-2.307176;2.5;;
4.268;-2.307176;2.5;;
4.286;-2.262988;2.5;;
4.287;-2.26249;2.5;;
4.288;-2.26241;2.5;;
4.288;-2.2624;2.5;;
4.308;-2.21842;2.5;;
4.308;-2.217859;2.5;;
4.309;-2.217859;2.5;;
4.329;-2.173019;2.5;;
4.33;-2.173019;2.5;;
4.331;-2.173019;2.5;;
4.331;-2.173019;2.5;;
4.352;-2.128486;2.5;;
4.352;-2.128486;2.5;;
4.353;-2.128486;2.5;;
4.354;-2.128486;2.5;;
4.373;-2.084225;2.5;;
4.374;-2.084225;2.5;;
4.374;-2.084225;2.5;;
4.375;-2.084225;2.5;;
4.394;-2.039444;2.5;;
4.4;-2.039444;2.5;;
4.401;-2.039444;2.5;;
4.402;-2.039444;2.5;;
4.4041589;;;-0.329351668452214;-0.186166172741317
4.394;-2.039444;2.5;;
4.4;-2.039444;2.5;;
4.401;-2.039444;2.5;;
4.402;-2.039444;2.5;;
4.416;-1.995498;2.5;;
4.417;-1.994848;2.5;;
4.418;-1.994758;2.5;;
4.419;-1.99474;2.5;;
4.438;-1.950015;2.5;;
4.439;-1.949543;2.5;;
4.44;-1.949464;2.5;;
4.441;-1.949424;2.5;;
4.46;-1.905723;2.5;;
4.461;-1.905258;2.5;;
4.462;-1.905148;2.5;;
4.483;-1.860756;2.5;;
4.484;-1.860756;2.5;;
4.485;-1.860756;2.5;;
4.485;-1.860756;2.5;;
4.486;-1.860756;2.5;;
4.505;-1.815873;2.5;;
4.506;-1.815873;2.5;;
4.506;-1.815873;2.5;;
4.527;-1.770843;2.5;;
4.528;-1.770843;2.5;;
4.529;-1.770843;2.5;;
4.53;-1.770843;2.5;;
4.53;-1.770843;2.5;;
4.553;-1.726608;2.5;;
4.554;-1.726237;2.5;;
4.555;-1.726149;2.5;;
4.556;-1.726126;2.5;;
4.576;-1.682265;2.5;;
4.577;-1.681809;2.5;;
4.578;-1.681744;2.5;;
4.578;-1.681733;2.5;;
4.598;-1.637622;2.5;;
4.599;-1.637196;2.5;;
4.62;-1.592627;2.5;;
4.621;-1.592212;2.5;;
4.622;-1.592107;2.5;;
4.623;-1.592107;2.5;;
4.643;-1.5476;2.5;;
4.643;-1.5476;2.5;;
4.663;-1.502569;2.5;;
4.664;-1.502569;2.5;;
4.665;-1.502569;2.5;;
4.685;-1.45909;2.5;;
4.7059566;;;-0.453355142958085;-0.218344605426031
4.394;-2.039444;2.5;;
4.4;-2.039444;2.5;;
4.401;-2.039444;2.5;;
4.402;-2.039444;2.5;;
4.416;-1.995498;2.5;;
4.417;-1.994848;2.5;;
4.418;-1.994758;2.5;;
4.419;-1.99474;2.5;;
4.438;-1.950015;2.5;;
4.439;-1.949543;2.5;;
4.44;-1.949464;2.5;;
4.441;-1.949424;2.5;;
4.46;-1.905723;2.5;;
4.461;-1.905258;2.5;;
4.462;-1.905148;2.5;;
4.483;-1.860756;2.5;;
4.484;-1.860756;2.5;;
4.485;-1.860756;2.5;;
4.485;-1.860756;2.5;;
4.486;-1.860756;2.5;;
4.505;-1.815873;2.5;;
4.506;-1.815873;2.5;;
4.506;-1.815873;2.5;;
4.527;-1.770843;2.5;;
4.528;-1.770843;2.5;;
4.529;-1.770843;2.5;;
4.53;-1.770843;2.5;;
4.53;-1.770843;2.5;;
4.553;-1.726608;2.5;;
4.554;-1.726237;2.5;;
4.555;-1.726149;2.5;;
4.556;-1.726126;2.5;;
4.576;-1.682265;2.5;;
4.577;-1.681809;2.5;;
4.578;-1.681744;2.5;;
4.578;-1.681733;2.5;;
4.598;-1.637622;2.5;;
4.599;-1.637196;2.5;;
4.62;-1.592627;2.5;;
4.621;-1.592212;2.5;;
4.622;-1.592107;2.5;;
4.623;-1.592107;2.5;;
4.643;-1.5476;2.5;;
4.643;-1.5476;2.5;;
4.663;-1.502569;2.5;;
4.664;-1.502569;2.5;;
4.665;-1.502569;2.5;;
4.685;-1.45909;2.5;;
5.007755;;;-0.453355142958085;-0.412020651456128
5.042;-0.7439063;2.5;;
5.11;-0.6100755;2.5;;
5.131;-0.5652781;2.5;;
5.132;-0.5647394;2.5;;
5.154;-0.5203122;2.5;;
5.155;-0.5198035;2.5;;
5.175;-0.4759097;2.5;;
5.176;-0.4754512;2.5;;
5.199;-0.4313033;2.5;;
5.2;-0.4309732;2.5;;
5.221;-0.3865064;2.5;;
5.242;-0.340402;2.5;;
5.244;-0.340402;2.5;;
5.244;-0.340402;2.5;;
5.265;-0.2970545;2.5;;
5.287;-0.2525304;2.5;;
5.288;-0.2521031;2.5;;
5.3090524;;;0.461488731288246;-0.148407184875975
5.31;-0.2076626;2.5;;
5.311;-0.2072731;2.5;;
5.332;-0.1526498;2.5;;
5.355;-0.1187021;2.5;;
5.356;-0.1180777;2.5;;
5.357;-0.1179844;2.5;;
5.377;-0.07347739;2.5;;
5.378;-0.07293253;2.5;;
5.399;-0.02848263;2.5;;
5.401;-0.02848263;2.5;;
5.422;0.0149552;2.5;;
5.424;0.01597494;2.5;;
5.444;0.05977055;2.5;;
5.466;0.1049264;2.5;;
5.467;0.105349;2.5;;
5.468;0.105421;2.5;;
5.489;0.1496422;2.5;;
5.51;0.1944841;2.5;;
5.511;0.1953819;2.5;;
5.512;0.1955237;2.5;;
5.534;0.238154;2.5;;
5.535;0.238926;2.5;;
5.556;0.2831607;2.5;;
5.578;0.3282814;2.5;;
5.579;0.3287952;2.5;;
5.58;0.3287952;2.5;;
5.601;0.3731883;2.5;;
5.6103491;;;0.489312239694449;0.165815276008203
5.601;0.3731883;2.5;;
5.623;0.4177165;2.5;;
5.624;0.4182208;2.5;;
5.645;0.4617012;2.5;;
5.647;0.4625862;2.5;;
5.667;0.5070833;2.5;;
5.69;0.5512289;2.5;;
5.691;0.5520525;2.5;;
5.692;0.5521845;2.5;;
5.713;0.5969636;2.5;;
5.735;0.6411667;2.5;;
5.736;0.6416609;2.5;;
5.737;0.6416609;2.5;;
5.758;0.6857601;2.5;;
5.759;0.6861812;2.5;;
5.78;0.7294905;2.5;;
5.808;0.7750027;2.5;;
5.809;0.7754086;2.5;;
5.81;0.7754086;2.5;;
5.845;0.8641583;2.5;;
5.847;0.8647096;2.5;;
5.848;0.8647692;2.5;;
5.849;0.8647845;2.5;;
5.869;0.9093768;2.5;;
5.87;0.9098049;2.5;;
5.871;0.9099417;2.5;;
5.891;0.9538751;2.5;;
5.9121473;;;0.383803587257461;0.444868186080052
5.913;0.998714;2.5;;
5.914;0.9991494;2.5;;
5.916;0.9992126;2.5;;
5.937;1.044;2.5;;
5.959;1.088002;2.5;;
5.983;1.133079;2.5;;
6.003;1.177217;2.5;;
6.025;1.221754;2.5;;
6.026;1.222133;2.5;;
6.027;1.222233;2.5;;
6.047;1.266463;2.5;;
6.07;1.310863;2.5;;
6.071;1.311273;2.5;;
6.072;1.311338;2.5;;
6.092;1.355964;2.5;;
6.114;1.400628;2.5;;
6.115;1.40103;2.5;;
6.136;1.444894;2.5;;
6.138;1.445928;2.5;;
6.159;1.489604;2.5;;
6.161;1.490543;2.5;;
6.182;1.534774;2.5;;
6.183;1.535203;2.5;;
6.184;1.535282;2.5;;
6.204;1.579037;2.5;;
6.2139455;;;0.469010344301168;0.447375390417693
6.204;1.579037;2.5;;
6.227;1.62406;2.5;;
6.228;1.624389;2.5;;
6.229;1.6245;2.5;;
6.249;1.668886;2.5;;
6.25;1.669345;2.5;;
6.257;1.669431;2.5;;
6.258;1.669432;2.5;;
6.272;1.713335;2.5;;
6.293;1.757857;2.5;;
6.294;1.758275;2.5;;
6.295;1.758391;2.5;;
6.315;1.802795;2.5;;
6.338;1.847052;2.5;;
6.339;1.847352;2.5;;
6.359;1.892223;2.5;;
6.36;1.892678;2.5;;
6.381;1.915154;2.5;;
6.383;1.934358;2.5;;
6.403;1.980092;2.5;;
6.405;1.981576;2.5;;
6.427;2.025604;2.5;;
6.447;2.049096;2.5;;
6.449;2.068635;2.5;;
6.47;2.093627;2.5;;
6.471;2.109135;2.5;;
6.492;2.138206;2.5;;
6.494;2.158563;2.5;;
6.5152432;;;0.368539996088763;0.407117975882464
6.515;2.204712;2.5;;
6.516;2.204749;2.5;;
6.537;2.227181;2.5;;
6.539;2.246911;2.5;;
6.56;2.272596;2.5;;
6.561;2.28825;2.5;;
6.581;2.317121;2.5;;
6.582;2.317417;2.5;;
6.602;2.36152;2.5;;
6.604;2.361998;2.5;;
6.624;2.406472;2.5;;
6.625;2.406472;2.5;;
6.645;2.450388;2.5;;
6.646;2.450815;2.5;;
6.666;2.495735;2.5;;
6.667;2.495735;2.5;;
6.687;2.539936;2.5;;
6.688;2.540398;2.5;;
6.71;2.585097;2.5;;
6.736;2.629322;2.5;;
6.753;2.674441;2.5;;
6.754;2.674441;2.5;;
6.775;2.718672;2.5;;
6.777;2.719127;2.5;;
6.798;2.763348;2.5;;
6.799;2.763782;2.5;;
6.8170406;;;0.491281999895816;0.442944113428582
6.82;2.80765;2.5;;
6.865;2.898181;2.5;;
6.866;2.898181;2.5;;
6.867;2.898181;2.5;;
6.887;2.941752;2.5;;
6.909;2.986745;2.5;;
6.91;2.987102;2.5;;
6.93;2.999535;2.5;;
6.932;2.999937;2.5;;
6.952;2.955772;2.5;;
6.953;2.955321;2.5;;
6.974;2.910988;2.5;;
6.975;2.910554;2.5;;
6.996;2.866348;2.5;;
6.998;2.86588;2.5;;
7.018;2.843501;2.5;;
7.019;2.824639;2.5;;
7.039;2.798648;2.5;;
7.04;2.779673;2.5;;
7.061;2.753792;2.5;;
7.062;2.753792;2.5;;
7.082;2.70919;2.5;;
7.083;2.70919;2.5;;
7.103;2.665336;2.5;;
7.104;2.664787;2.5;;
7.118839;;;-0.310558986691252;0.183087669764442
7.125;2.620642;2.5;;
7.146;2.575307;2.5;;
7.147;2.575307;2.5;;
7.147;2.575307;2.5;;
7.148;2.575307;2.5;;
7.167;2.530261;2.5;;
7.168;2.530261;2.5;;
7.169;2.530261;2.5;;
7.189;2.486537;2.5;;
7.19;2.485996;2.5;;
7.191;2.485996;2.5;;
7.194;2.485996;2.5;;
7.198;2.464986;2.5;;
7.211;2.440816;2.5;;
7.212;2.440452;2.5;;
7.212;2.44039;2.5;;
7.232;2.39693;2.5;;
7.233;2.396513;2.5;;
7.233;2.396441;2.5;;
7.234;2.396402;2.5;;
7.253;2.352792;2.5;;
7.254;2.352312;2.5;;
7.255;2.352241;2.5;;
7.256;2.352232;2.5;;
7.276;2.307855;2.5;;
7.276;2.307844;2.5;;
7.277;2.307396;2.5;;
7.278;2.307321;2.5;;
7.298;2.26303;2.5;;
7.299;2.262646;2.5;;
7.299;2.262611;2.5;;
7.3;2.262476;2.5;;
7.319;2.219102;2.5;;
7.32;2.218279;2.5;;
7.322;2.218042;2.5;;
7.323;2.218002;2.5;;
7.342;2.174264;2.5;;
7.343;2.173418;2.5;;
7.343;2.173287;2.5;;
7.344;2.173138;2.5;;
7.363;2.15086;2.5;;
7.364;2.132137;2.5;;
7.365;2.128986;2.5;;
7.366;2.128511;2.5;;
7.387;2.084914;2.5;;
7.388;2.084371;2.5;;
7.388;2.084325;2.5;;
7.389;2.083948;2.5;;
7.409;2.039627;2.5;;
7.41;2.039205;2.5;;
7.41;2.039132;2.5;;
7.411;2.039089;2.5;;
7.4201359;;;-0.145307466010964;0.0118051823978665
7.431;1.995202;2.5;;
7.432;1.994779;2.5;;
7.433;1.994688;2.5;;
7.433;1.994672;2.5;;
7.453;1.971933;2.5;;
7.454;1.954319;2.5;;
7.454;1.951353;2.5;;
7.455;1.949794;2.5;;
7.475;1.927238;2.5;;
7.476;1.909493;2.5;;
7.477;1.906026;2.5;;
7.478;1.905455;2.5;;
7.497;1.882661;2.5;;
7.499;1.863511;2.5;;
7.499;1.862683;2.5;;
7.519;1.838251;2.5;;
7.52;1.838026;2.5;;
7.521;1.822035;2.5;;
7.521;1.815888;2.5;;
7.54;1.793392;2.5;;
7.541;1.793176;2.5;;
7.542;1.793099;2.5;;
7.542;1.793099;2.5;;
7.562;1.748803;2.5;;
7.562;1.748803;2.5;;
7.563;1.748803;2.5;;
7.564;1.748803;2.5;;
7.583;1.704677;2.5;;
7.583;1.704349;2.5;;
7.584;1.70409;2.5;;
7.605;1.659369;2.5;;
7.605;1.659369;2.5;;
7.606;1.659369;2.5;;
7.606;1.659369;2.5;;
7.612;1.659369;2.5;;
7.626;1.609835;2.5;;
7.627;1.609835;2.5;;
7.648;1.569756;2.5;;
7.648;1.569756;2.5;;
7.649;1.569756;2.5;;
7.649;1.569756;2.5;;
7.67;1.526736;2.5;;
7.671;1.526099;2.5;;
7.671;1.525949;2.5;;
7.672;1.525699;2.5;;
7.691;1.48083;2.5;;
7.692;1.48083;2.5;;
7.692;1.48083;2.5;;
7.693;1.48083;2.5;;
7.712;1.436858;2.5;;
7.713;1.436441;2.5;;
7.713;1.436379;2.5;;
7.714;1.436299;2.5;;
7.7214328;;;0.49864793167569;0.0142604929911579
7.734;1.392038;2.5;;
7.734;1.391475;2.5;;
7.735;1.391475;2.5;;
7.736;1.391475;2.5;;
7.756;1.347402;2.5;;
7.756;1.347109;2.5;;
7.758;1.346843;2.5;;
7.758;1.346843;2.5;;
7.777;1.324688;2.5;;
7.778;1.30752;2.5;;
7.779;1.302343;2.5;;
7.779;1.302343;2.5;;
7.8;1.279283;2.5;;
7.8;1.265779;2.5;;
7.801;1.259034;2.5;;
7.802;1.257555;2.5;;
7.821;1.235012;2.5;;
7.822;1.215934;2.5;;
7.823;1.213118;2.5;;
7.824;1.212734;2.5;;
7.845;1.190061;2.5;;
7.845;1.168133;2.5;;
7.846;1.168133;2.5;;
7.847;1.168133;2.5;;
7.867;1.145458;2.5;;
7.867;1.123272;2.5;;
7.868;1.123272;2.5;;
7.869;1.123272;2.5;;
7.889;1.080415;2.5;;
7.889;1.08018;2.5;;
7.89;1.079335;2.5;;
7.891;1.078771;2.5;;
7.91;1.056107;2.5;;
7.911;1.056107;2.5;;
7.911;1.045774;2.5;;
7.912;1.033874;2.5;;
7.932;1.011463;2.5;;
7.933;1.01125;2.5;;
7.934;1.011196;2.5;;
7.934;1.000365;2.5;;
7.954;0.9670147;2.5;;
7.955;0.966592;2.5;;
7.956;0.966592;2.5;;
7.956;0.966592;2.5;;
7.976;0.9219995;2.5;;
7.976;0.9219995;2.5;;
7.977;0.9219995;2.5;;
7.997;0.8784057;2.5;;
7.998;0.8779749;2.5;;
7.998;0.8779012;2.5;;
7.999;0.8778663;2.5;;
8;0.8778588;2.5;;
8.02;0.8350165;2.5;;
8.021;0.8338181;2.5;;
8.0232315;;;0.486597994563876;0.279979486742867
8.02;0.8350165;2.5;;
8.021;0.8338181;2.5;;
8.043;0.7898483;2.5;;
8.045;0.788108;2.5;;
8.046;0.7878241;2.5;;
8.046;0.7582431;2.5;;
8.047;0.7582431;2.5;;
8.066;0.7430727;2.5;;
8.067;0.7430727;2.5;;
8.068;0.7430727;2.5;;
8.087;0.6988428;2.5;;
8.088;0.6983666;2.5;;
8.09;0.6982738;2.5;;
8.091;0.6823818;2.5;;
8.092;0.6780003;2.5;;
8.112;0.6537808;2.5;;
8.113;0.6353505;2.5;;
8.114;0.6322069;2.5;;
8.115;0.6316713;2.5;;
8.116;0.6315898;2.5;;
8.133;0.6093464;2.5;;
8.133;0.6091733;2.5;;
8.134;0.60904;2.5;;
8.135;0.590701;2.5;;
8.155;0.5646635;2.5;;
8.155;0.5644764;2.5;;
8.157;0.5643685;2.5;;
8.176;0.5207939;2.5;;
8.177;0.520001;2.5;;
8.178;0.5197283;2.5;;
8.179;0.5196683;2.5;;
8.179;0.519658;2.5;;
8.198;0.4759629;2.5;;
8.199;0.4753845;2.5;;
8.199;0.4753845;2.5;;
8.221;0.4305279;2.5;;
8.222;0.4305279;2.5;;
8.223;0.4305279;2.5;;
8.242;0.3865362;2.5;;
8.243;0.3861255;2.5;;
8.243;0.3860889;2.5;;
8.244;0.385942;2.5;;
8.263;0.3415253;2.5;;
8.264;0.3415253;2.5;;
8.265;0.3415253;2.5;;
8.265;0.3415253;2.5;;
8.284;0.297121;2.5;;
8.285;0.2966981;2.5;;
8.286;0.2965404;2.5;;
8.286;0.2965404;2.5;;
8.305;0.2520542;2.5;;
8.306;0.2520542;2.5;;
8.307;0.2520542;2.5;;
8.308;0.2520542;2.5;;
8.3134989;;;0.408940356346517;0.464728760862027
8.327;0.207946;2.5;;
8.328;0.2075113;2.5;;
8.328;0.2074373;2.5;;
8.329;0.2073884;2.5;;
8.348;0.162829;2.5;;
8.349;0.1623423;2.5;;
8.35;0.1622723;2.5;;
8.35;0.1622602;2.5;;
8.371;0.1184562;2.5;;
8.372;0.1179309;2.5;;
8.372;0.1179309;2.5;;
8.373;0.1179309;2.5;;
8.392;0.0734546;2.5;;
8.392;0.07307448;2.5;;
8.393;0.0728968;2.5;;
8.394;0.07287261;2.5;;
8.414;0.05092648;2.5;;
8.415;0.03569034;2.5;;
8.416;0.03070782;2.5;;
8.416;0.03052671;2.5;;
8.436;0.006593563;2.5;;
8.437;-0.007561436;2.5;;
8.438;-0.01453928;2.5;;
8.458;-0.03891409;2.5;;
8.459;-0.05702089;2.5;;
8.46;-0.06029872;2.5;;
8.461;-0.06081756;2.5;;
8.461;-0.06089036;2.5;;
8.481;-0.08308525;2.5;;
8.482;-0.09943314;2.5;;
8.482;-0.1053339;2.5;;
8.483;-0.1053339;2.5;;
8.502;-0.1279958;2.5;;
8.502;-0.1279958;2.5;;
8.504;-0.1279958;2.5;;
8.504;-0.1502667;2.5;;
8.523;-0.1726155;2.5;;
8.523;-0.1727788;2.5;;
8.544;-0.2166273;2.5;;
8.545;-0.2170262;2.5;;
8.546;-0.2171424;2.5;;
8.547;-0.2171424;2.5;;
8.565;-0.2611807;2.5;;
8.566;-0.2616902;2.5;;
8.567;-0.261761;2.5;;
8.567;-0.2617731;2.5;;
8.587;-0.3064155;2.5;;
8.588;-0.3068612;2.5;;
8.588;-0.3069362;2.5;;
8.589;-0.3069677;2.5;;
8.609;-0.3504207;2.5;;
8.61;-0.3507996;2.5;;
8.61;-0.3508205;2.5;;
8.611;-0.3509277;2.5;;
8.6152971;;;0.498164968810999;0.464567773240464
8.609;-0.3504207;2.5;;
8.61;-0.3507996;2.5;;
8.61;-0.3508205;2.5;;
8.611;-0.3509277;2.5;;
8.63;-0.3951398;2.5;;
8.631;-0.3955473;2.5;;
8.631;-0.3957208;2.5;;
8.632;-0.3957208;2.5;;
8.651;-0.4406949;2.5;;
8.652;-0.4406949;2.5;;
8.652;-0.4406949;2.5;;
8.653;-0.4406949;2.5;;
8.672;-0.4849062;2.5;;
