Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
88.0732042;4.037245;8;8;True;0.7311779;45;9.581914;7.894475;17.56223;0;1;1;20;0.5;300;900;0.08
93.5367546;9.5007954;7;7;True;0.6547118;45;8.874376;7.590689;17.56224;0;1;1;20;0.5;300;900;0.08
98.0948865;14.0589273;2;2;True;0.5960454;30;8.394001;7.244026;17.23876;0;1;1;20;0.5;300;900;0.08
111.1952684;5.680634;5;5;True;0.6830021;30;9.397404;7.374496;17.23877;0;1;1;18;0.5;300;900;0.08
117.1982545;11.6836201;8;8;True;0.8186349;45;8.467046;7.21341;17.56224;0;1;1;18;0.5;300;900;0.08
120.3877434;14.873109;8;8;True;0.6965825;45;9.637946;7.717345;17.56224;0;1;1;18;0.5;300;900;0.08
126.3105151;20.7958807;7;7;True;0.7980443;45;8.512819;7.171008;17.56223;0;1;1;18;0.5;300;900;0.08
133.9232758;4.1781196;1;1;True;0.9235059;30;8.794893;7.859916;17.23876;0;1;1;17;0.5;300;900;0.08
138.4974665;8.7523103;6;6;True;0.7842895;45;9.515512;7.985366;17.56225;0;1;1;17;0.5;300;900;0.08
141.6573756;11.9122194;6;6;True;0.5221412;45;9.501209;7.711542;17.56223;0;1;1;17;0.5;300;900;0.08
147.8704117;18.1252555;5;5;True;0.9090457;30;9.361176;7.600388;17.23876;0;1;1;17;0.5;300;900;0.08
158.102669;3.8758157;1;1;True;0.9531738;30;8.858326;7.916186;17.23877;0;1;1;16;0.5;300;900;0.08
165.2640896;11.0372363;6;9;False;0.5615349;45;8.886705;7.841205;17.56223;10.31191;-1;-1;16;0.5;300;900;0.08
169.0707208;14.8438675;3;3;True;0.7679256;30;9.154745;7.747991;17.23877;0;1;1;16;0.5;300;900;0.08
174.5879047;20.3610514;7;7;True;0.8069099;45;8.460343;7.222804;17.56224;0;1;1;16;0.5;300;900;0.08
188.3911578;9.2310714;9;9;True;0.8460065;45;8.493761;7.264117;17.56223;0;1;1;16;0.5;300;900;0.08
192.5838322;13.4237458;6;6;True;0.5266294;45;8.548896;7.330746;17.56224;0;1;1;16;0.5;300;900;0.08
197.3409935;18.1809071;4;4;True;0.8728937;30;8.463709;7.174117;17.23877;0;1;1;16;0.5;300;900;0.08
199.6656805;20.5055941;9;9;True;0.9042648;45;9.681726;7.264832;17.56224;0;1;1;16;0.5;300;900;0.08
208.4761622;3.8953676;4;4;True;0.8499961;30;8.698537;7.533751;17.23877;0;1;1;15;0.5;300;900;0.08
211.9629423;7.3821477;5;5;True;0.8329111;30;8.395026;7.233167;17.23876;0;1;1;15;0.5;300;900;0.08
217.4240071;12.8432125;4;4;True;0.5891664;30;9.389475;7.463254;17.23877;0;1;1;15;0.5;300;900;0.08
221.0762276;16.495433;0;0;True;0.9405323;45;9.486677;8.007936;17.56223;0;1;1;15;0.5;300;900;0.08
228.0791711;3.648719;3;3;True;0.8878983;30;9.339926;7.649264;17.23876;0;1;1;14;0.5;300;900;0.08
230.8625796;6.4321275;3;3;True;0.6747155;30;8.579087;7.395945;17.23877;0;1;1;14;0.5;300;900;0.08
235.2186733;10.7882212;9;0;False;0.8700529;45;8.538499;7.301011;17.56223;1.231483;-0.9898962;0.999213;14;0.5;300;900;0.08
239.4865318;15.0560797;4;4;True;0.926761;30;9.405764;7.264752;17.23877;0;1;1;15;0.5;300;900;0.08
246.4991959;3.6492121;7;7;True;0.756541;45;8.471339;7.208334;17.56223;0;1;1;15;0.5;300;900;0.08
249.9172935;7.0673097;3;3;True;0.8820625;30;9.406931;7.250551;17.23876;0;1;1;15;0.5;300;900;0.08
253.9154435;11.0654597;9;9;True;0.8295195;45;9.268778;8.042662;17.56223;0;1;1;15;0.5;300;900;0.08
257.5661597;14.7161759;4;4;True;0.7899486;30;8.426733;7.189188;17.23877;0;1;1;15;0.5;300;900;0.08
264.4069087;2.8806999;8;8;True;0.8735594;45;9.639852;7.707538;17.56224;0;1;1;15;0.5;300;900;0.08
268.7925888;7.26638;3;3;True;0.6569237;30;8.468491;7.29814;17.23876;0;1;1;15;0.5;300;900;0.08
272.3706121;10.8444033;3;3;True;0.5427511;30;9.371411;7.796027;17.23876;0;1;1;15;0.5;300;900;0.08
276.7151939;15.1889851;5;5;True;0.7585311;30;9.390648;7.644604;17.23876;0;1;1;15;0.5;300;900;0.08
286.3568698;4.9602128;3;3;True;0.6606764;30;9.406717;7.212357;17.23876;0;1;1;15;0.5;300;900;0.08
289.4796816;8.0830246;7;7;True;0.7858846;45;9.597756;7.859163;17.56224;0;1;1;15;0.5;300;900;0.08
293.6933999;12.2967429;8;8;True;0.9405899;45;8.486321;7.263279;17.56223;0;1;1;15;0.5;300;900;0.08
297.0889462;15.6922892;7;7;True;0.7831241;45;9.49075;8.005175;17.56223;0;1;1;15;0.5;300;900;0.08
