timestamp;selectedObject;intendedObject;1;2;3;4;5;6;7;8;9;10
29.5907109;2;2;15;0;0;0;0;0;0
36.0393648;8;8;7;4;3;3;1;15;0;1;0;0
43.734266;13;13;0;0;2;9;0;0;6;15;0;0
48.9996973;7;7;0;0;4;0;15;0;6;0;0;0
