Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
12.5375122;5.829201;6;9;False;0.9251354;45;4.531904;3.254587;8.267853;1.177343;-1;-1;20;0.5;300;900;0.08
21.0060175;14.2977063;4;4;True;0.6276017;30;3.476032;3.206404;6.473244;0;1;1;20;0.5;300;900;0.08
26.3111032;19.602792;3;3;True;0.6743298;30;3.467468;2.717854;6.473244;0;1;1;20;0.5;300;900;0.08
32.1521113;25.4438001;8;8;True;0.5866342;45;3.523684;2.643089;8.267849;0;1;1;20;0.5;300;900;0.08
57.7210172;4.5811639;6;6;True;0.5902439;45;3.768951;3.025705;8.267847;0;1;1;20;0.5;300;900;0.08
64.5556639;11.4158106;9;9;True;0.7536306;45;4.282898;2.726345;8.267849;0;1;1;20;0.5;300;900;0.08
71.5612739;18.4214206;5;5;True;0.764104;30;3.434185;3.260111;6.473244;0;1;1;20;0.5;300;900;0.08
76.7319607;23.5921074;0;0;True;0.5803105;45;3.629642;2.857433;8.267849;0;1;1;20;0.5;300;900;0.08
93.9110958;6.3578905;5;5;True;0.7457967;30;3.532608;2.929857;6.473244;0;1;1;18;0.5;300;900;0.08
98.4011611;10.8479558;6;4;False;0.5996351;30;3.304283;2.677467;6.473244;5.058571;0.9965976;0.9994656;18;0.5;300;900;0.08
102.6574625;15.1042572;8;8;True;0.5933158;45;3.988049;3.172745;8.267853;0;1;1;19;0.5;300;900;0.08
109.1918067;21.6386014;1;1;True;0.5781366;30;3.550014;2.72419;6.473244;0;1;1;19;0.5;300;900;0.08
120.5510048;5.8319935;3;3;True;0.8616082;30;3.31694;2.688267;6.473244;0;1;1;19;0.5;300;900;0.08
125.4224601;10.7034488;2;2;True;0.6385084;30;3.445324;3.253023;6.473244;0;1;1;19;0.5;300;900;0.08
130.3019148;15.5829035;9;9;True;0.6567948;45;5.302059;2.582954;8.267853;0;1;1;19;0.5;300;900;0.08
135.4846763;20.765665;2;2;True;0.7189226;30;3.544762;2.780281;6.473244;0;1;1;19;0.5;300;900;0.08
146.4832867;5.4369351;1;1;True;0.5590946;30;3.507877;3.097288;6.473244;0;1;1;18;0.5;300;900;0.08
150.5210074;9.4746558;0;0;True;0.884839;45;3.837822;2.678936;8.267849;0;1;1;18;0.5;300;900;0.08
157.0774153;16.0310637;6;6;True;0.85212;45;4.658604;2.719639;8.267849;0;1;1;18;0.5;300;900;0.08
160.0027002;18.9563486;6;6;True;0.8478937;45;4.90004;3.138044;8.267849;0;1;1;18;0.5;300;900;0.08
169.8884583;4.8709429;2;2;True;0.7513219;30;3.543293;2.592712;6.47324;0;1;1;17;0.5;300;900;0.08
175.9781264;10.960611;5;5;True;0.8367789;30;3.545296;2.581921;6.473244;0;1;1;17;0.5;300;900;0.08
180.8350225;15.8175071;1;1;True;0.7665469;30;3.553017;2.677917;6.473244;0;1;1;17;0.5;300;900;0.08
184.5343442;19.5168288;0;0;True;0.7077901;45;5.143345;2.641975;8.267849;0;1;1;17;0.5;300;900;0.08
193.2354566;4.292898;6;6;True;0.8975243;45;4.043556;3.196703;8.267851;0;1;1;16;0.5;300;900;0.08
201.2221617;12.2796031;1;6;False;0.7658526;45;9.646865;8.256513;18.42858;24.05794;0.9999037;0.9894757;16;0.5;300;900;0.08
205.7557305;16.8131719;8;1;False;0.7056112;30;10.90719;7.946031;19.87073;40.76922;-0.9995381;0.9971948;16;0.5;300;900;0.08
210.472755;21.5301964;6;8;False;0.8510674;45;9.810266;8.866518;18.42857;12.49179;-0.9957028;-0.9911384;16;0.5;300;900;0.08
228.3886116;3.8768025;6;6;True;0.9842514;45;9.701384;8.892535;18.42856;0;1;1;16;0.5;300;900;0.08
232.3411064;7.8292973;3;3;True;0.745984;30;10.9118;7.992226;19.87073;0;1;1;16;0.5;300;900;0.08
236.8330325;12.3212234;0;0;True;0.9834922;45;9.316818;7.859942;18.42858;0;1;1;16;0.5;300;900;0.08
241.3313233;16.8195142;3;3;True;0.8827092;30;10.42469;8.907256;19.87073;0;1;1;16;0.5;300;900;0.08
250.2475005;2.3793175;9;9;True;0.9859562;45;9.726309;8.027448;18.42857;0;1;1;15;0.5;300;900;0.08
255.4187425;7.5505595;8;8;True;0.8483349;45;9.3395;7.912395;18.42857;0;1;1;15;0.5;300;900;0.08
259.3622273;11.4940443;3;3;True;0.9749129;30;10.69888;8.293698;19.87073;0;1;1;15;0.5;300;900;0.08
262.8695399;15.0013569;7;7;True;0.9947506;45;9.810101;8.255181;18.42858;0;1;1;15;0.5;300;900;0.08
271.5225293;3.883301;4;4;True;0.8928705;30;10.91048;7.846259;19.87073;0;1;1;14;0.5;300;900;0.08
275.7712972;8.1320689;7;7;True;0.9134883;45;9.809662;8.877119;18.42857;0;1;1;14;0.5;300;900;0.08
278.825897;11.1866687;1;1;True;0.890616;30;10.82046;8.237364;19.87072;0;1;1;14;0.5;300;900;0.08
280.9440154;13.3047871;1;1;True;0.7563294;30;10.03154;8.176065;19.87072;0;1;1;14;0.5;300;900;0.08
