Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
11.1261628;2.1081196;2;1;False;0.7415842;45;19.02404;14.19591;32.20591;15.89072;0.9899921;0.9579206;0.6;300;900;0.3
14.9513604;2.7227584;3;3;True;0.7051234;45;18.42035;13.15581;51.40881;0;1;1;0.6;300;900;0.3
17.2785642;1.8173444;2;2;True;0.6782011;45;13.47967;8.961353;32.20591;0;1;1;0.6;300;900;0.3
22.3074702;4.225263;1;2;False;0.6103436;45;5.825893;4.096167;10.99043;2.95891;-0.7978078;0.9962933;0.6;300;900;0.3
25.5466127;2.4154461;4;3;False;0.9097658;45;18.52792;13.04772;32.20591;18.14303;0.9990409;-0.9962191;0.6;300;900;0.3
29.0208748;2.1146366;1;1;True;0.6367942;45;13.25833;10.22567;32.20591;0;1;1;0.6;300;900;0.3
35.2152695;5.4158194;4;4;True;0.6662717;45;6.21197;4.261355;32.20591;0;0;0;0.6;300;900;0.3
40.0436408;3.6311796;2;2;True;0.9292021;45;5.807549;4.710597;32.20591;0;1;1;0.6;300;900;0.3
44.1465887;3.6236702;1;1;True;0.7639616;45;13.25751;8.962839;10.99041;0;1;1;0.6;300;900;0.3
48.769457;1.1982068;4;5;False;0.6009867;45;19.0657;13.82159;32.2059;6.282766;-0.9782149;0.9974543;0.6;300;900;0.3
51.0665803;0.9039092;3;3;True;0.6030448;45;19.02518;12.73017;10.99043;0;1;1;0.6;300;900;0.3
54.5187837;2.110627;2;2;True;0.6624681;45;13.34529;9.628621;51.40882;0;1;1;0.6;300;900;0.3
55.9726599;0.9064171;4;5;False;0.671223;45;6.390449;4.983112;51.40881;16.15621;0.8866437;0.9945874;0.6;300;900;0.3
60.0525355;2.7187483;3;3;True;0.6244593;45;12.94764;8.930545;10.99042;0;1;1;0.6;300;900;0.3
62.4749928;1.5105265;3;2;False;0.6439099;45;18.28809;12.84065;51.40882;18.90646;0.9920022;0.943665;0.6;300;900;0.3
64.7084469;1.2087218;3;2;False;0.6391391;45;13.31474;9.276117;51.40882;24.2533;0.9981486;-0.976955;0.6;300;900;0.3
68.4509238;2.1246641;3;3;True;0.6096287;45;13.05262;8.887704;10.99042;0;1;1;0.6;300;900;0.3
71.7928331;2.1051122;3;4;False;0.7118689;45;6.597806;4.773018;51.40882;31.43327;0.9990067;-0.9964077;0.6;300;900;0.3
74.2558991;1.2172452;1;1;True;0.6898733;45;6.229118;4.907284;51.40882;0;1;1;0.6;300;900;0.3
76.3329362;0.914438;3;3;True;0.7758921;45;19.02396;12.72966;10.99043;0;1;1;0.6;300;900;0.3
78.8295913;1.2217564;3;3;True;0.6585779;45;18.97672;12.72281;10.99041;0;1;1;0.6;300;900;0.3
81.3307587;1.2092231;4;4;True;0.6489668;45;6.639408;4.07214;32.2059;0;1;1;0.6;300;900;0.3
84.3347673;1.511028;3;3;True;0.650582;45;5.784847;4.091418;10.99043;0;1;1;0.6;300;900;0.3
87.0269438;1.2087213;1;1;True;0.6806446;45;18.62979;14.74849;51.40882;0;1;1;0.6;300;900;0.3
89.6293815;1.2092231;3;2;False;0.6615516;45;13.4679;8.879339;32.20591;15.2614;0.9978202;-0.9712257;0.6;300;900;0.3
92.8474606;1.8133337;3;4;False;0.9077657;45;14.57756;10.16123;51.40881;31.26667;0.9987631;-0.9942734;0.6;300;900;0.3
97.1123295;2.7277712;2;2;True;0.6385989;45;5.799726;4.053021;10.99043;0;1;1;0.6;300;900;0.3
