lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
3.034;0.3884559;0.09326592
3.034;0.3884559;0.09326592;;
3.034;0.3884559;0.09326592;;
3.087;0.3854902;0.09478348
3.115;0.381508;0.0967501
3.139;0.3778009;0.09846176
3.166;0.3743072;0.1000497
3.034;0.3884559;0.09326592;;
3.087;0.3854902;0.09478348;;
3.115;0.381508;0.0967501;;
3.139;0.3778009;0.09846176;;
3.166;0.3743072;0.1000497;;
3.034;0.3884559;0.09326592;;
3.087;0.3854902;0.09478348;;
3.115;0.381508;0.0967501;;
3.139;0.3778009;0.09846176;;
3.166;0.3743072;0.1000497;;
3.231;0.3716619;0.1011868
3.034;0.3884559;0.09326592;;
3.087;0.3854902;0.09478348;;
3.115;0.381508;0.0967501;;
3.139;0.3778009;0.09846176;;
3.166;0.3743072;0.1000497;;
3.231;0.3716619;0.1011868;;
3.034;0.3884559;0.09326592;;
3.087;0.3854902;0.09478348;;
3.115;0.381508;0.0967501;;
3.139;0.3778009;0.09846176;;
3.166;0.3743072;0.1000497;;
3.231;0.3716619;0.1011868;;
3.344;0.3693241;0.1021029
3.388;0.3718408;0.1010065
3.389;0.3786013;0.09762435
3.389;0.9811543;0.3903311
3.409;0.9881587;0.3868566
3.115;0.381508;0.0967501;;
3.139;0.3778009;0.09846176;;
3.166;0.3743072;0.1000497;;
3.231;0.3716619;0.1011868;;
3.344;0.3693241;0.1021029;;
3.388;0.3718408;0.1010065;;
3.389;0.3786013;0.09762435;;
3.389;0.9811543;0.3903311;;
3.409;0.9881587;0.3868566;;
3.115;0.381508;0.0967501;;
3.139;0.3778009;0.09846176;;
3.166;0.3743072;0.1000497;;
3.231;0.3716619;0.1011868;;
3.344;0.3693241;0.1021029;;
3.388;0.3718408;0.1010065;;
3.389;0.3786013;0.09762435;;
3.389;0.9811543;0.3903311;;
3.409;0.9881587;0.3868566;;
3.433;0.9959565;0.3830959
3.434;0.999868;0.3809502
3.435;0.9996432;0.3810656
3.456;0.9993658;0.3812225
3.458;0.999315;0.3812488
