circular5Timestamp;circular5XPos;circular5YPos;circular5newCorr;circular5smoothCorr
3.5338278;;;0;0
3.5398432;;;0;0
3.542;0;0;;
3.543;0;0;;
3.563;0;0;;
3.5824551;;;0;0
3.542;0;0;;
3.543;0;0;;
3.563;0;0;;
3.5834579;;;0;0
3.542;0;0;;
3.543;0;0;;
3.563;0;0;;
3.634;-1.992946;-0.8629708;;
3.656;-2.036039;-0.8440959;;
3.701;-2.03653;-0.843881;;
3.7127991;;;0.00482085557107581;0.000964171114215162
3.542;0;0;;
3.543;0;0;;
3.563;0;0;;
3.634;-1.992946;-0.8629708;;
3.656;-2.036039;-0.8440959;;
3.701;-2.03653;-0.843881;;
3.7138019;;;0.00482085557107581;0.00160695185702527
3.542;0;0;;
3.543;0;0;;
3.563;0;0;;
3.634;-1.992946;-0.8629708;;
3.656;-2.036039;-0.8440959;;
3.701;-2.03653;-0.843881;;
3.747;-2.063862;-0.8258657;;
3.768;-2.06401;-0.8257679;;
3.791;-2.092989;-0.8052023;;
3.792;-2.093249;-0.8050174;;
3.814;-2.093301;-0.8049811;;
3.816;-2.093301;-0.8049807;;
3.8446474;;;0.168754375279955;0.0254851552031581
3.542;0;0;;
3.543;0;0;;
3.563;0;0;;
3.634;-1.992946;-0.8629708;;
3.656;-2.036039;-0.8440959;;
3.701;-2.03653;-0.843881;;
3.747;-2.063862;-0.8258657;;
3.768;-2.06401;-0.8257679;;
3.791;-2.092989;-0.8052023;;
3.792;-2.093249;-0.8050174;;
3.814;-2.093301;-0.8049811;;
3.816;-2.093301;-0.8049807;;
3.8466522;;;0.168754375279955;0.0433938077127577
3.701;-2.03653;-0.843881;;
3.747;-2.063862;-0.8258657;;
3.768;-2.06401;-0.8257679;;
3.791;-2.092989;-0.8052023;;
3.792;-2.093249;-0.8050174;;
3.814;-2.093301;-0.8049811;;
3.816;-2.093301;-0.8049807;;
3.861;-2.12094;-0.7838535;;
3.962;-2.147271;-0.7622581;;
3.964;-2.147317;-0.7622201;;
3.966;-2.147333;-0.7622072;;
3.968;-2.147336;-0.7622048;;
3.969;-2.147336;-0.7622046;;
3.9820096;;;0.876490515633897;0.135960108592884
3.701;-2.03653;-0.843881;;
3.747;-2.063862;-0.8258657;;
3.768;-2.06401;-0.8257679;;
3.791;-2.092989;-0.8052023;;
3.792;-2.093249;-0.8050174;;
3.814;-2.093301;-0.8049811;;
3.816;-2.093301;-0.8049807;;
3.861;-2.12094;-0.7838535;;
3.962;-2.147271;-0.7622581;;
3.964;-2.147317;-0.7622201;;
3.966;-2.147333;-0.7622072;;
3.968;-2.147336;-0.7622048;;
3.969;-2.147336;-0.7622046;;
3.9845164;;;0.876490515633897;0.210013149296985
3.814;-2.093301;-0.8049811;;
3.816;-2.093301;-0.8049807;;
3.861;-2.12094;-0.7838535;;
3.962;-2.147271;-0.7622581;;
3.964;-2.147317;-0.7622201;;
3.966;-2.147333;-0.7622072;;
3.968;-2.147336;-0.7622048;;
3.969;-2.147336;-0.7622046;;
3.989;-2.174203;-0.7385349;;
3.991;-2.174495;-0.7382785;;
3.992;-2.174525;-0.7382512;;
4.012;-2.174535;-0.7382426;;
4.013;-2.174535;-0.7382425;;
4.034;-2.174535;-0.7382425;;
4.035;-2.174535;-0.7382425;;
4.058;-2.200222;-0.7139153;;
4.079;-2.200499;-0.713653;;
4.081;-2.200502;-0.7136503;;
4.1;-2.200503;-0.7136499;;
4.1128549;;;0.939617729260387;0.276340838384567
3.814;-2.093301;-0.8049811;;
3.816;-2.093301;-0.8049807;;
3.861;-2.12094;-0.7838535;;
3.962;-2.147271;-0.7622581;;
3.964;-2.147317;-0.7622201;;
3.966;-2.147333;-0.7622072;;
3.968;-2.147336;-0.7622048;;
3.969;-2.147336;-0.7622046;;
3.989;-2.174203;-0.7385349;;
3.991;-2.174495;-0.7382785;;
3.992;-2.174525;-0.7382512;;
4.012;-2.174535;-0.7382426;;
4.013;-2.174535;-0.7382425;;
4.034;-2.174535;-0.7382425;;
4.035;-2.174535;-0.7382425;;
4.058;-2.200222;-0.7139153;;
4.079;-2.200499;-0.713653;;
4.081;-2.200502;-0.7136503;;
4.1;-2.200503;-0.7136499;;
4.1168655;;;0.939617729260387;0.331613912624219
3.962;-2.147271;-0.7622581;;
3.964;-2.147317;-0.7622201;;
3.966;-2.147333;-0.7622072;;
3.968;-2.147336;-0.7622048;;
3.969;-2.147336;-0.7622046;;
3.989;-2.174203;-0.7385349;;
3.991;-2.174495;-0.7382785;;
3.992;-2.174525;-0.7382512;;
4.012;-2.174535;-0.7382426;;
4.013;-2.174535;-0.7382425;;
4.034;-2.174535;-0.7382425;;
4.035;-2.174535;-0.7382425;;
4.058;-2.200222;-0.7139153;;
4.079;-2.200499;-0.713653;;
4.081;-2.200502;-0.7136503;;
4.1;-2.200503;-0.7136499;;
4.124;-2.224385;-0.6893955;;
4.125;-2.224385;-0.6893955;;
4.146;-2.224385;-0.6893955;;
4.213;-2.247615;-0.6641294;;
4.235;-2.247699;-0.6640375;;
4.235;-2.2477;-0.6640362;;
4.2487133;;;0.184918070483596;0.32032961707494
3.962;-2.147271;-0.7622581;;
3.964;-2.147317;-0.7622201;;
3.966;-2.147333;-0.7622072;;
3.968;-2.147336;-0.7622048;;
3.969;-2.147336;-0.7622046;;
3.989;-2.174203;-0.7385349;;
3.991;-2.174495;-0.7382785;;
3.992;-2.174525;-0.7382512;;
4.012;-2.174535;-0.7382426;;
4.013;-2.174535;-0.7382425;;
4.034;-2.174535;-0.7382425;;
4.035;-2.174535;-0.7382425;;
4.058;-2.200222;-0.7139153;;
4.079;-2.200499;-0.713653;;
4.081;-2.200502;-0.7136503;;
4.1;-2.200503;-0.7136499;;
4.124;-2.224385;-0.6893955;;
4.125;-2.224385;-0.6893955;;
4.146;-2.224385;-0.6893955;;
4.213;-2.247615;-0.6641294;;
4.235;-2.247699;-0.6640375;;
4.235;-2.2477;-0.6640362;;
4.2537266;;;0.184918070483596;0.310657363746987
4.079;-2.200499;-0.713653;;
4.081;-2.200502;-0.7136503;;
4.1;-2.200503;-0.7136499;;
4.124;-2.224385;-0.6893955;;
4.125;-2.224385;-0.6893955;;
4.146;-2.224385;-0.6893955;;
4.213;-2.247615;-0.6641294;;
4.235;-2.247699;-0.6640375;;
4.235;-2.2477;-0.6640362;;
4.256;-2.271258;-0.6365106;;
4.257;-2.271533;-0.6361896;;
4.278;-2.271533;-0.6361896;;
4.279;-2.271533;-0.6361896;;
4.299;-2.271533;-0.6361896;;
4.343;-2.292908;-0.6093355;;
4.344;-2.29303;-0.6091832;;
4.345;-2.29303;-0.6091832;;
4.346;-2.29303;-0.6091832;;
4.366;-2.29303;-0.6091832;;
4.3715381;;;-0.894633651507572;0.230304629396683
4.079;-2.200499;-0.713653;;
4.081;-2.200502;-0.7136503;;
4.1;-2.200503;-0.7136499;;
4.124;-2.224385;-0.6893955;;
4.125;-2.224385;-0.6893955;;
4.146;-2.224385;-0.6893955;;
4.213;-2.247615;-0.6641294;;
4.235;-2.247699;-0.6640375;;
4.235;-2.2477;-0.6640362;;
4.256;-2.271258;-0.6365106;;
4.257;-2.271533;-0.6361896;;
4.278;-2.271533;-0.6361896;;
4.279;-2.271533;-0.6361896;;
4.299;-2.271533;-0.6361896;;
4.343;-2.292908;-0.6093355;;
4.344;-2.29303;-0.6091832;;
4.345;-2.29303;-0.6091832;;
4.346;-2.29303;-0.6091832;;
4.366;-2.29303;-0.6091832;;
4.3750469;;;-0.894633651507572;0.159995986840167
4.213;-2.247615;-0.6641294;;
4.235;-2.247699;-0.6640375;;
4.235;-2.2477;-0.6640362;;
4.256;-2.271258;-0.6365106;;
4.257;-2.271533;-0.6361896;;
4.278;-2.271533;-0.6361896;;
4.279;-2.271533;-0.6361896;;
4.299;-2.271533;-0.6361896;;
4.343;-2.292908;-0.6093355;;
4.344;-2.29303;-0.6091832;;
4.345;-2.29303;-0.6091832;;
4.346;-2.29303;-0.6091832;;
4.366;-2.29303;-0.6091832;;
4.389;-2.311724;-0.5840229;;
4.39;-2.312066;-0.5835627;;
4.411;-2.312129;-0.5834775;;
4.412;-2.31213;-0.5834765;;
4.418;-2.31213;-0.5834765;;
4.434;-2.31213;-0.5834765;;
4.455;-2.330135;-0.5575407;;
4.457;-2.3305;-0.5570161;;
4.479;-2.33056;-0.5569291;;
4.5;-2.33056;-0.5569291;;
4.506895;;;-0.109589688422717;0.153146631313747
4.213;-2.247615;-0.6641294;;
4.235;-2.247699;-0.6640375;;
4.235;-2.2477;-0.6640362;;
4.256;-2.271258;-0.6365106;;
4.257;-2.271533;-0.6361896;;
4.278;-2.271533;-0.6361896;;
4.279;-2.271533;-0.6361896;;
4.299;-2.271533;-0.6361896;;
4.343;-2.292908;-0.6093355;;
