lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
58.252;0.9950539;0.3605116
58.253;0.9939974;0.3612129
58.255;0.9929689;0.3618741
58.277;0.9920596;0.3623949
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524
58.499;0.9921136;0.3648919
58.519;0.9922024;0.3666556
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524;;
58.499;0.9921136;0.3648919;;
58.519;0.9922024;0.3666556;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524;;
58.499;0.9921136;0.3648919;;
58.519;0.9922024;0.3666556;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524;;
58.499;0.9921136;0.3648919;;
58.519;0.9922024;0.3666556;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524;;
58.499;0.9921136;0.3648919;;
58.519;0.9922024;0.3666556;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524;;
58.499;0.9921136;0.3648919;;
58.519;0.9922024;0.3666556;;
58.252;0.9950539;0.3605116;;
58.253;0.9939974;0.3612129;;
58.255;0.9929689;0.3618741;;
58.277;0.9920596;0.3623949;;
58.499;0.9912604;0.3628524;;
58.499;0.9921136;0.3648919;;
58.519;0.9922024;0.3666556;;
58.793;0.9875184;0.3692717
58.794;0.9890046;0.3683062
58.816;0.9899432;0.3676749
58.817;0.9909407;0.36702
58.838;0.9960243;0.3640887
58.84;0.994929;0.3647891
58.86;0.9939109;0.3654388
58.862;0.9929062;0.3660659
58.881;0.9921978;0.3665207
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014
58.906;0.990876;0.3673377
58.971;0.9903204;0.3676917
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861;;
58.793;0.9875184;0.3692717;;
58.794;0.9890046;0.3683062;;
58.816;0.9899432;0.3676749;;
58.817;0.9909407;0.36702;;
58.838;0.9960243;0.3640887;;
58.84;0.994929;0.3647891;;
58.86;0.9939109;0.3654388;;
58.862;0.9929062;0.3660659;;
58.881;0.9921978;0.3665207;;
58.905;0.991384;0.367014;;
58.906;0.990876;0.3673377;;
58.971;0.9903204;0.3676917;;
59.058;0.9893673;0.3620861;;
59.431;0.9864344;0.3637995
59.431;0.9864344;0.3637995;;
59.431;0.9864344;0.3637995;;
59.431;0.9864344;0.3637995;;
59.431;0.9864344;0.3637995;;
59.641;0.9791344;0.3675507
59.642;0.9806573;0.3666419
59.663;0.9819067;0.3659322
59.664;0.9852495;0.364054
59.687;0.9929219;0.3601621
59.431;0.9864344;0.3637995;;
59.641;0.9791344;0.3675507;;
59.642;0.9806573;0.3666419;;
59.663;0.9819067;0.3659322;;
59.664;0.9852495;0.364054;;
59.687;0.9929219;0.3601621;;
59.431;0.9864344;0.3637995;;
59.641;0.9791344;0.3675507;;
59.642;0.9806573;0.3666419;;
