lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
3.966;0.5915743;0.2566236
3.966;0.5915743;0.2566236;;
3.966;0.5915743;0.2566236;;
3.966;0.5915743;0.2566236;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
3.966;0.5915743;0.2566236;;
4.141;0.5899293;0.2583513;;
4.798;0.5540749;0.1945362
4.798;0.5540749;0.1945362;;
4.798;0.5540749;0.1945362;;
4.798;0.5540749;0.1945362;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
5.034;0.5169237;0.136739;;
4.798;0.5540749;0.1945362;;
