lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
6.841;1.151106;0.232506
6.841;1.151106;0.232506;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
6.841;1.151106;0.232506;;
6.975;1.086462;0.312052;;
7.621;1.068242;0.3381105
7.646;1.057162;0.3419816
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
7.621;1.068242;0.3381105;;
7.646;1.057162;0.3419816;;
8.44;1.058548;0.3395123
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
8.44;1.058548;0.3395123;;
