Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
44.1591576;1.2001838;3;3;True;0.8302582;45;11.11233;10.10892;43.97739;0;1;1;0.6;300;900;0.3
48.1016175;1.5220381;1;1;True;0.8807564;45;10.84034;10.82236;27.22041;0;1;1;0.6;300;900;0.3
51.1301521;1.5240431;1;1;True;0.7622973;45;15.83965;13.45833;9.224499;0;1;1;0.6;300;900;0.3
59.6763261;2.4289446;3;3;True;0.6988519;45;11.37061;9.433229;27.22042;0;1;1;0.6;300;900;0.3
61.8801726;1.2162261;3;3;True;0.6532766;45;4.867394;4.667011;43.97739;0;1;1;0.6;300;900;0.3
64.3958472;1.5080008;2;2;True;0.8788031;45;5.310907;4.029239;27.22042;0;1;1;0.6;300;900;0.3
71.0866465;1.2072125;4;4;True;0.8348227;45;17.25068;12.96868;27.22042;0;1;1;0.6;300;900;0.3
73.4554315;1.5215368;2;2;True;0.7857982;45;16.09144;13.18587;43.97739;0;1;1;0.6;300;900;0.3
75.1424158;0.9064135;3;3;True;0.646872;45;11.18604;9.841637;27.22042;0;1;1;0.6;300;900;0.3
77.7919459;1.5130143;4;4;True;0.8046495;45;17.02365;12.98369;27.22042;0;1;1;0.6;300;900;0.3
81.1864513;2.4149068;2;2;True;0.7011026;45;15.66793;13.42241;9.224487;0;1;1;0.6;300;900;0.3
83.3286357;1.5100072;1;1;True;0.6378855;45;11.19771;11.7236;43.9774;0;1;1;0.6;300;900;0.3
84.9576496;0.9156219;3;3;True;0.6414194;45;16.01111;12.94022;9.224481;0;1;1;0.6;300;900;0.3
87.4171746;1.5080004;3;3;True;0.8113281;45;15.50292;13.99083;43.9774;0;1;1;0.6;300;900;0.3
89.6511013;1.5215368;4;4;True;0.6578652;45;6.008443;4.500031;43.9774;0;1;1;0.6;300;900;0.3
91.9311507;1.5100061;1;1;True;0.8673708;45;15.52488;16.24512;43.9774;0;1;1;0.6;300;900;0.3
94.3104629;1.5100057;4;4;True;0.6311759;45;6.012053;4.493851;43.97741;0;1;1;0.6;300;900;0.3
97.1269356;1.8138124;2;2;True;0.7056007;45;11.64205;9.346358;43.97739;0;1;1;0.6;300;900;0.3
100.8768842;3.0275318;4;5;False;0.7851807;45;11.19175;9.146306;9.224493;4.865482;0.9964648;-0.7997352;0.6;300;900;0.3
103.4592352;1.5220371;2;2;True;0.687946;45;5.31115;4.031956;27.22042;0;1;1;0.6;300;900;0.3
110.0492191;5.7452426;1;5;False;0.6800489;45;4.922536;4.038391;9.224493;4.979455;0.9986572;-0.9938285;0.6;300;900;0.3
111.8600233;0.9084096;4;5;False;0.6475316;45;4.891479;4.297719;9.224486;2.924831;0.8960032;0.9929649;0.6;300;900;0.3
122.7378832;7.5420095;2;2;True;0.7728701;45;4.872756;4.171791;9.224486;0;1;1;0.6;300;900;0.3
124.6685141;1.2172287;3;4;False;0.7057115;45;11.19266;9.182506;9.224493;4.394105;0.9872988;0.9765511;0.6;300;900;0.3
128.1126518;1.2212401;3;3;True;0.760933;45;15.95447;13.67515;27.22041;0;1;1;0.6;300;900;0.3
132.1543746;3.0190092;1;1;True;0.6877481;45;5.517821;4.762177;27.22042;0;1;1;0.6;300;900;0.3
166.1806487;1.2117144;4;4;True;0.6983356;45;11.19267;9.183686;9.224493;0;1;1;0.6;300;900;0.3
