largeCube3Timestamp;largeCube3XPos;largeCube3YPos;largeCube3newCorr;largeCube3smoothCorr
2.897;-1.558117;2.5;;
2.897;-1.558129;2.5;;
2.9047278;;;0.378567894876644;0.110235867993018
2.895;-1.557483;2.5;;
2.896;-1.55804;2.5;;
2.897;-1.558117;2.5;;
2.897;-1.558129;2.5;;
2.918;-1.60884;2.5;;
2.919;-1.6099;2.5;;
2.921;-1.611092;2.5;;
2.921;-1.611107;2.5;;
2.941;-1.665388;2.5;;
2.942;-1.665872;2.5;;
2.942;-1.666083;2.5;;
2.943;-1.666083;2.5;;
2.944;-1.666083;2.5;;
2.963;-1.718429;2.5;;
2.964;-1.718934;2.5;;
2.986;-1.771997;2.5;;
2.987;-1.772448;2.5;;
2.987;-1.77261;2.5;;
2.988;-1.77261;2.5;;
3.008;-1.826145;2.5;;
3.009;-1.826824;2.5;;
3.01;-1.826824;2.5;;
3.01;-1.826824;2.5;;
3.03;-1.877878;2.5;;
3.031;-1.87857;2.5;;
3.031;-1.87864;2.5;;
3.032;-1.879099;2.5;;
3.052;-1.931978;2.5;;
3.053;-1.932726;2.5;;
3.053;-1.933087;2.5;;
3.054;-1.933276;2.5;;
3.074;-1.985739;2.5;;
3.075;-1.986508;2.5;;
3.076;-1.987076;2.5;;
3.077;-1.987076;2.5;;
3.096;-2.039322;2.5;;
3.097;-2.039873;2.5;;
3.097;-2.039965;2.5;;
3.098;-2.040003;2.5;;
3.119;-2.092342;2.5;;
3.12;-2.09315;2.5;;
3.121;-2.094258;2.5;;
3.122;-2.094258;2.5;;
3.14;-2.147131;2.5;;
3.141;-2.147648;2.5;;
3.142;-2.1478;2.5;;
3.142;-2.147819;2.5;;
3.162;-2.199358;2.5;;
3.163;-2.200176;2.5;;
3.164;-2.200624;2.5;;
3.165;-2.200624;2.5;;
3.186;-2.254309;2.5;;
3.187;-2.254309;2.5;;
3.2070319;;;-0.488116829888928;-0.0117933394792139
3.208;-2.308099;2.5;;
3.209;-2.307488;2.5;;
3.209;-2.307815;2.5;;
3.229;-2.375742;2.5;;
3.23;-2.376465;2.5;;
3.251;-2.388937;2.5;;
3.252;-2.409438;2.5;;
3.253;-2.413903;2.5;;
3.273;-2.44207;2.5;;
3.274;-2.463494;2.5;;
3.274;-2.467121;2.5;;
3.295;-2.496255;2.5;;
3.296;-2.517608;2.5;;
3.297;-2.521155;2.5;;
3.316;-2.549542;2.5;;
3.317;-2.549801;2.5;;
3.318;-2.549881;2.5;;
3.319;-2.568329;2.5;;
3.338;-2.603622;2.5;;
3.338;-2.603784;2.5;;
3.339;-2.604096;2.5;;
3.339;-2.604096;2.5;;
3.359;-2.655998;2.5;;
3.359;-2.656279;2.5;;
3.36;-2.656659;2.5;;
3.36;-2.656659;2.5;;
3.38;-2.709512;2.5;;
3.38;-2.709842;2.5;;
3.401;-2.763579;2.5;;
3.402;-2.764073;2.5;;
3.403;-2.764228;2.5;;
3.404;-2.764228;2.5;;
3.423;-2.816668;2.5;;
3.423;-2.817077;2.5;;
3.424;-2.817364;2.5;;
3.425;-2.817364;2.5;;
3.445;-2.870777;2.5;;
3.445;-2.870777;2.5;;
3.446;-2.870777;2.5;;
3.447;-2.870777;2.5;;
3.466;-2.924938;2.5;;
3.467;-2.924938;2.5;;
3.467;-2.924938;2.5;;
3.488;-2.977552;2.5;;
3.488;-2.977618;2.5;;
3.489;-2.978009;2.5;;
3.489;-2.978029;2.5;;
3.5078319;;;-0.311971687528931;0.0165183895381042
3.509;-2.999729;2.5;;
3.51;-2.999742;2.5;;
3.511;-2.999923;2.5;;
3.511;-2.999943;2.5;;
3.531;-2.946981;2.5;;
3.531;-2.946735;2.5;;
3.532;-2.946305;2.5;;
3.533;-2.946305;2.5;;
3.552;-2.920041;2.5;;
3.553;-2.901809;2.5;;
3.554;-2.89385;2.5;;
3.555;-2.892628;2.5;;
3.575;-2.865571;2.5;;
3.575;-2.865067;2.5;;
3.576;-2.843335;2.5;;
3.577;-2.839735;2.5;;
3.597;-2.812136;2.5;;
3.603;-2.787215;2.5;;
3.604;-2.785486;2.5;;
3.605;-2.785236;2.5;;
3.618;-2.745651;2.5;;
3.619;-2.745074;2.5;;
3.62;-2.744909;2.5;;
3.62;-2.744909;2.5;;
3.643;-2.678753;2.5;;
3.644;-2.678183;2.5;;
3.644;-2.678086;2.5;;
3.645;-2.678042;2.5;;
3.664;-2.625482;2.5;;
3.665;-2.624902;2.5;;
3.666;-2.624825;2.5;;
3.667;-2.624812;2.5;;
3.687;-2.598205;2.5;;
3.688;-2.579448;2.5;;
3.688;-2.577822;2.5;;
3.689;-2.573126;2.5;;
3.708;-2.543652;2.5;;
3.709;-2.521912;2.5;;
3.71;-2.517025;2.5;;
3.71;-2.517025;2.5;;
3.729;-2.490134;2.5;;
3.73;-2.490134;2.5;;
3.731;-2.490134;2.5;;
3.732;-2.463746;2.5;;
3.751;-2.436584;2.5;;
3.751;-2.43641;2.5;;
3.752;-2.436252;2.5;;
3.753;-2.436228;2.5;;
3.772;-2.384006;2.5;;
3.772;-2.383636;2.5;;
3.773;-2.383308;2.5;;
3.793;-2.329662;2.5;;
3.793;-2.329662;2.5;;
3.794;-2.329662;2.5;;
3.794;-2.329662;2.5;;
3.8096329;;;0.498770233930331;0.019312402847279
3.815;-2.277054;2.5;;
3.816;-2.276561;2.5;;
3.817;-2.276453;2.5;;
3.838;-2.224625;2.5;;
3.839;-2.223584;2.5;;
3.84;-2.22233;2.5;;
3.841;-2.222147;2.5;;
3.842;-2.22212;2.5;;
3.861;-2.168649;2.5;;
3.862;-2.168174;2.5;;
3.862;-2.168155;2.5;;
3.863;-2.167945;2.5;;
3.882;-2.115192;2.5;;
3.883;-2.115192;2.5;;
3.883;-2.115192;2.5;;
3.904;-2.062103;2.5;;
3.904;-2.061877;2.5;;
3.905;-2.061576;2.5;;
3.905;-2.061534;2.5;;
3.906;-2.061479;2.5;;
3.925;-2.008639;2.5;;
3.925;-2.008307;2.5;;
3.926;-2.008061;2.5;;
3.947;-1.955236;2.5;;
3.947;-1.954918;2.5;;
3.948;-1.954598;2.5;;
3.949;-1.954598;2.5;;
3.968;-1.901568;2.5;;
3.975;-1.900904;2.5;;
3.976;-1.90088;2.5;;
3.976;-1.90088;2.5;;
3.989;-1.847911;2.5;;
3.99;-1.847141;2.5;;
3.991;-1.846916;2.5;;
3.991;-1.846916;2.5;;
4.011;-1.794104;2.5;;
4.012;-1.793582;2.5;;
4.012;-1.793492;2.5;;
4.013;-1.793451;2.5;;
4.032;-1.76598;2.5;;
4.033;-1.743462;2.5;;
4.034;-1.73964;2.5;;
4.035;-1.73964;2.5;;
4.055;-1.712799;2.5;;
4.055;-1.709486;2.5;;
4.056;-1.690778;2.5;;
4.057;-1.687139;2.5;;
4.076;-1.65922;2.5;;
4.077;-1.658922;2.5;;
4.078;-1.630159;2.5;;
4.098;-1.605345;2.5;;
4.099;-1.605345;2.5;;
4.099;-1.605345;2.5;;
4.1;-1.583672;2.5;;
4.101;-1.58027;2.5;;
4.110934;;;0.348362879538405;0.0117611490127191
4.1;-1.583672;2.5;;
4.101;-1.58027;2.5;;
4.119;-1.552364;2.5;;
4.12;-1.552081;2.5;;
4.12;-1.55198;2.5;;
4.141;-1.498454;2.5;;
4.141;-1.498454;2.5;;
4.142;-1.498454;2.5;;
4.142;-1.498454;2.5;;
4.143;-1.498454;2.5;;
4.162;-1.446008;2.5;;
4.162;-1.445616;2.5;;
4.183;-1.391949;2.5;;
4.183;-1.391562;2.5;;
4.184;-1.391343;2.5;;
4.185;-1.391313;2.5;;
4.204;-1.338263;2.5;;
4.205;-1.337724;2.5;;
4.206;-1.33761;2.5;;
4.206;-1.33759;2.5;;
4.226;-1.284715;2.5;;
4.226;-1.284276;2.5;;
4.227;-1.284052;2.5;;
4.228;-1.284052;2.5;;
4.248;-1.230974;2.5;;
4.249;-1.230294;2.5;;
4.269;-1.1767;2.5;;
4.269;-1.1767;2.5;;
4.27;-1.1767;2.5;;
4.27;-1.1767;2.5;;
4.271;-1.1767;2.5;;
4.29;-1.124192;2.5;;
4.291;-1.123694;2.5;;
4.292;-1.123557;2.5;;
4.292;-1.123537;2.5;;
4.312;-1.096615;2.5;;
4.313;-1.076301;2.5;;
4.313;-1.072982;2.5;;
4.314;-1.070201;2.5;;
4.333;-1.042912;2.5;;
4.339;-1.042571;2.5;;
4.34;-1.042557;2.5;;
4.341;-1.015912;2.5;;
4.355;-0.9762028;2.5;;
4.355;-0.9757918;2.5;;
4.356;-0.975532;2.5;;
4.376;-0.9355133;2.5;;
4.376;-0.9352065;2.5;;
4.377;-0.935039;2.5;;
4.378;-0.9350156;2.5;;
4.397;-0.8828585;2.5;;
4.398;-0.8823267;2.5;;
4.398;-0.8822364;2.5;;
4.399;-0.8821965;2.5;;
4.412736;;;-0.0294638726022661;0.126424388334385
4.419;-0.8287159;2.5;;
4.42;-0.828257;2.5;;
4.421;-0.8281042;2.5;;
4.441;-0.7754409;2.5;;
4.441;-0.7753084;2.5;;
4.442;-0.7749332;2.5;;
4.442;-0.7748992;2.5;;
4.462;-0.7217517;2.5;;
4.462;-0.721535;2.5;;
4.463;-0.7211575;2.5;;
4.464;-0.7210973;2.5;;
4.483;-0.6671702;2.5;;
4.484;-0.6671702;2.5;;
4.484;-0.6671702;2.5;;
4.485;-0.6671702;2.5;;
4.504;-0.6142941;2.5;;
4.505;-0.6137216;2.5;;
4.506;-0.6136053;2.5;;
4.506;-0.6136053;2.5;;
4.526;-0.5612366;2.5;;
4.527;-0.5605407;2.5;;
4.528;-0.5598932;2.5;;
4.528;-0.5598932;2.5;;
4.547;-0.5066051;2.5;;
4.548;-0.5060725;2.5;;
4.549;-0.5059144;2.5;;
4.549;-0.5059144;2.5;;
4.569;-0.4795358;2.5;;
4.57;-0.4640352;2.5;;
4.571;-0.4521244;2.5;;
4.591;-0.4253919;2.5;;
4.592;-0.3990133;2.5;;
4.593;-0.3990133;2.5;;
4.593;-0.3990133;2.5;;
4.594;-0.3990133;2.5;;
4.613;-0.3720123;2.5;;
4.614;-0.3559082;2.5;;
4.615;-0.3454219;2.5;;
4.615;-0.3454219;2.5;;
4.635;-0.3187988;2.5;;
4.637;-0.2956004;2.5;;
4.638;-0.2930233;2.5;;
4.658;-0.2644316;2.5;;
4.659;-0.26417;2.5;;
4.659;-0.2548336;2.5;;
4.66;-0.2412158;2.5;;
4.661;-0.2390662;2.5;;
4.679;-0.2111701;2.5;;
4.68;-0.2108523;2.5;;
4.681;-0.1833537;2.5;;
4.701;-0.1575109;2.5;;
4.702;-0.1575109;2.5;;
4.703;-0.1575109;2.5;;
4.709;-0.1316047;2.5;;
4.714037;;;0.492028078933725;0.327424329950049
4.709;-0.1316047;2.5;;
4.722;-0.09267597;2.5;;
4.723;-0.09191368;2.5;;
4.723;-0.09191368;2.5;;
4.743;-0.05081877;2.5;;
4.744;-0.05039133;2.5;;
4.746;-0.05031298;2.5;;
4.746;-0.05031298;2.5;;
4.747;-0.05031298;2.5;;
4.766;0.003065541;2.5;;
4.766;0.003065543;2.5;;
4.767;0.003065543;2.5;;
4.787;0.05501169;2.5;;
4.788;0.05611967;2.5;;
4.789;0.056795;2.5;;
4.789;0.05690832;2.5;;
4.809;0.110155;2.5;;
4.809;0.1102474;2.5;;
4.81;0.1107234;2.5;;
4.811;0.1108018;2.5;;
4.83;0.1634734;2.5;;
4.83;0.1636689;2.5;;
4.831;0.1640312;2.5;;
4.831;0.164074;2.5;;
4.851;0.2179972;2.5;;
4.852;0.2184943;2.5;;
4.852;0.218567;2.5;;
4.853;0.2186525;2.5;;
4.873;0.2705184;2.5;;
4.873;0.2708192;2.5;;
4.874;0.2710848;2.5;;
4.874;0.2711278;2.5;;
4.894;0.3247543;2.5;;
4.895;0.3252665;2.5;;
4.896;0.3254337;2.5;;
4.896;0.3254337;2.5;;
4.916;0.378475;2.5;;
4.917;0.378475;2.5;;
4.938;0.4053214;2.5;;
4.938;0.4216274;2.5;;
4.939;0.4306434;2.5;;
4.94;0.4319143;2.5;;
4.941;0.4322729;2.5;;
4.941;0.4322729;2.5;;
4.96;0.4587742;2.5;;
4.961;0.4751321;2.5;;
4.962;0.4869912;2.5;;
4.982;0.513048;2.5;;
4.983;0.5340438;2.5;;
4.984;0.5375499;2.5;;
4.984;0.5375791;2.5;;
4.985;0.5387296;2.5;;
5.004;0.5660162;2.5;;
5.005;0.5855761;2.5;;
5.006;0.5916332;2.5;;
5.0158391;;;0.0633703602458274;0.218574361528923
5.026;0.6195473;2.5;;
5.027;0.6364017;2.5;;
5.028;0.6425745;2.5;;
5.029;0.6451067;2.5;;
5.048;0.646112;2.5;;
5.049;0.6461219;2.5;;
5.07;0.6461254;2.5;;
5.075;0.6461255;2.5;;
5.076;0.6461255;2.5;;
5.077;0.6461255;2.5;;
5.077;0.6461255;2.5;;
5.091;0.6461255;2.5;;
5.112;0.8489646;2.5;;
5.113;0.8514071;2.5;;
5.113;0.8514071;2.5;;
5.133;0.8876928;2.5;;
5.134;0.8876928;2.5;;
5.154;0.9404655;2.5;;
5.155;0.9411283;2.5;;
5.175;0.9946546;2.5;;
5.176;0.9946546;2.5;;
5.197;1.047927;2.5;;
5.198;1.048379;2.5;;
5.219;1.101819;2.5;;
5.22;1.102453;2.5;;
5.24;1.155308;2.5;;
5.241;1.155964;2.5;;
5.263;1.182204;2.5;;
5.264;1.202363;2.5;;
5.284;1.262699;2.5;;
5.286;1.263445;2.5;;
5.307;1.289471;2.5;;
5.308;1.310751;2.5;;
5.3176416;;;-0.485753763721797;0.0100452007138722
5.329;1.344411;2.5;;
5.33;1.370517;2.5;;
5.351;1.397384;2.5;;
5.352;1.419263;2.5;;
5.373;1.450956;2.5;;
5.374;1.472271;2.5;;
5.375;1.475782;2.5;;
5.395;1.504774;2.5;;
5.396;1.526306;2.5;;
5.417;1.557535;2.5;;
5.419;1.582122;2.5;;
5.42;1.584468;2.5;;
5.441;1.611991;2.5;;
5.441;1.624401;2.5;;
5.442;1.634898;2.5;;
5.442;1.638543;2.5;;
5.443;1.638543;2.5;;
5.468;1.692371;2.5;;
5.469;1.692915;2.5;;
5.485;1.729005;2.5;;
5.486;1.741728;2.5;;
5.506;1.773192;2.5;;
5.527;1.825751;2.5;;
5.528;1.826276;2.5;;
5.529;1.826347;2.5;;
5.549;1.87913;2.5;;
5.549;1.879145;2.5;;
5.55;1.879808;2.5;;
5.57;1.93256;2.5;;
5.57;1.932695;2.5;;
5.571;1.933237;2.5;;
5.571;1.933237;2.5;;
5.591;1.98613;2.5;;
5.591;1.986346;2.5;;
5.592;1.986806;2.5;;
5.612;2.040599;2.5;;
5.612;2.04088;2.5;;
5.613;2.041174;2.5;;
5.613;2.04122;2.5;;
5.6194434;;;0.470010361981831;0.134913759359896
5.612;2.040599;2.5;;
5.612;2.04088;2.5;;
5.613;2.041174;2.5;;
5.613;2.04122;2.5;;
5.633;2.093558;2.5;;
5.633;2.093876;2.5;;
5.634;2.094222;2.5;;
5.654;2.147487;2.5;;
5.655;2.147487;2.5;;
5.655;2.147487;2.5;;
5.656;2.147487;2.5;;
5.657;2.147487;2.5;;
5.676;2.200755;2.5;;
5.676;2.201165;2.5;;
5.698;2.254452;2.5;;
5.699;2.254919;2.5;;
5.7;2.255049;2.5;;
5.701;2.255049;2.5;;
5.701;2.255049;2.5;;
5.72;2.307827;2.5;;
5.721;2.308366;2.5;;
5.722;2.308477;2.5;;
5.742;2.360497;2.5;;
5.743;2.361296;2.5;;
5.744;2.361816;2.5;;
5.745;2.361816;2.5;;
5.745;2.361816;2.5;;
5.765;2.414725;2.5;;
5.766;2.415199;2.5;;
5.766;2.41525;2.5;;
5.767;2.415403;2.5;;
5.768;2.415403;2.5;;
5.788;2.469023;2.5;;
5.789;2.469503;2.5;;
5.79;2.469638;2.5;;
5.811;2.522257;2.5;;
5.811;2.522542;2.5;;
5.812;2.522802;2.5;;
5.812;2.522894;2.5;;
5.833;2.576595;2.5;;
5.833;2.576595;2.5;;
5.84;2.576595;2.5;;
5.84;2.576595;2.5;;
5.854;2.629032;2.5;;
5.876;2.656639;2.5;;
5.877;2.671746;2.5;;
5.878;2.681147;2.5;;
5.878;2.682765;2.5;;
5.879;2.683825;2.5;;
5.9;2.737563;2.5;;
5.9;2.737563;2.5;;
5.901;2.737563;2.5;;
5.9212459;;;0.41997205911294;0.1168997544047
5.921;2.790574;2.5;;
5.922;2.790605;2.5;;
5.923;2.791239;2.5;;
5.924;2.791239;2.5;;
5.924;2.791239;2.5;;
5.945;2.844479;2.5;;
5.945;2.845129;2.5;;
5.946;2.845129;2.5;;
5.947;2.845129;2.5;;
5.966;2.898426;2.5;;
5.967;2.898997;2.5;;
5.968;2.899088;2.5;;
5.969;2.899114;2.5;;
5.989;2.951429;2.5;;
5.99;2.951915;2.5;;
5.99;2.95199;2.5;;
5.991;2.952094;2.5;;
5.991;2.952094;2.5;;
6.014;3.005371;2.5;;
6.014;3.00566;2.5;;
6.015;3.005908;2.5;;
6.016;3.005945;2.5;;
6.037;2.972745;2.5;;
6.038;2.972745;2.5;;
6.038;2.972745;2.5;;
6.038;2.972745;2.5;;
6.058;2.920362;2.5;;
6.059;2.919862;2.5;;
6.06;2.919716;2.5;;
6.06;2.919716;2.5;;
6.079;2.866464;2.5;;
6.08;2.865923;2.5;;
6.081;2.865776;2.5;;
6.101;2.811956;2.5;;
6.101;2.811956;2.5;;
6.101;2.811956;2.5;;
6.102;2.811956;2.5;;
6.103;2.811956;2.5;;
6.122;2.785625;2.5;;
6.123;2.764024;2.5;;
6.144;2.706227;2.5;;
6.145;2.705668;2.5;;
6.146;2.705539;2.5;;
6.146;2.705539;2.5;;
6.147;2.705539;2.5;;
6.166;2.651212;2.5;;
6.167;2.651212;2.5;;
6.168;2.651212;2.5;;
6.19;2.598733;2.5;;
6.19;2.598456;2.5;;
6.191;2.598183;2.5;;
6.192;2.598137;2.5;;
6.193;2.59813;2.5;;
6.218;2.544962;2.5;;
6.219;2.544554;2.5;;
6.219;2.544485;2.5;;
6.22;2.544424;2.5;;
6.2225462;;;0.403511970864507;0.20193515705937
6.234;2.491028;2.5;;
6.235;2.491028;2.5;;
6.235;2.491028;2.5;;
6.257;2.437359;2.5;;
6.257;2.436985;2.5;;
6.258;2.436781;2.5;;
6.259;2.436752;2.5;;
6.26;2.436744;2.5;;
6.279;2.383585;2.5;;
6.279;2.383585;2.5;;
6.28;2.383585;2.5;;
6.301;2.330786;2.5;;
6.302;2.330281;2.5;;
6.303;2.330197;2.5;;
6.303;2.330195;2.5;;
6.304;2.330168;2.5;;
6.323;2.27652;2.5;;
6.324;2.275814;2.5;;
6.325;2.275814;2.5;;
6.345;2.249442;2.5;;
6.346;2.230469;2.5;;
6.347;2.225033;2.5;;
6.347;2.224299;2.5;;
6.367;2.196207;2.5;;
6.368;2.178543;2.5;;
6.369;2.171592;2.5;;
6.37;2.169729;2.5;;
6.389;2.142211;2.5;;
6.39;2.119828;2.5;;
6.391;2.116451;2.5;;
6.392;2.115599;2.5;;
6.413;2.063044;2.5;;
6.413;2.062697;2.5;;
6.414;2.062457;2.5;;
6.415;2.062422;2.5;;
6.416;2.062411;2.5;;
6.435;2.008596;2.5;;
6.435;2.008596;2.5;;
6.436;2.008596;2.5;;
6.456;1.981681;2.5;;
6.457;1.958976;2.5;;
6.458;1.95498;2.5;;
6.459;1.95498;2.5;;
6.479;1.902735;2.5;;
6.48;1.901968;2.5;;
6.481;1.901441;2.5;;
6.481;1.901441;2.5;;
6.501;1.874239;2.5;;
6.502;1.856026;2.5;;
6.503;1.850228;2.5;;
6.503;1.849844;2.5;;
6.524;1.8207;2.5;;
6.5243487;;;0.492036529995998;0.446382730488819
6.526;1.797766;2.5;;
6.545;1.766964;2.5;;
6.546;1.766623;2.5;;
6.547;1.747624;2.5;;
6.553;1.740691;2.5;;
6.566;1.712689;2.5;;
6.567;1.712689;2.5;;
6.568;1.712689;2.5;;
6.569;1.686602;2.5;;
6.588;1.659997;2.5;;
6.588;1.659814;2.5;;
6.589;1.659642;2.5;;
6.59;1.659642;2.5;;
6.609;1.60664;2.5;;
6.609;1.606242;2.5;;
6.61;1.606005;2.5;;
6.61;1.605965;2.5;;
6.63;1.552487;2.5;;
6.631;1.552487;2.5;;
6.631;1.552487;2.5;;
6.631;1.552487;2.5;;
6.651;1.499649;2.5;;
6.651;1.499227;2.5;;
6.652;1.498984;2.5;;
6.673;1.445358;2.5;;
6.673;1.445358;2.5;;
6.673;1.445358;2.5;;
6.674;1.445358;2.5;;
6.694;1.392556;2.5;;
6.695;1.391879;2.5;;
6.695;1.391879;2.5;;
6.696;1.391879;2.5;;
6.715;1.337431;2.5;;
6.716;1.336848;2.5;;
6.717;1.336754;2.5;;
6.737;1.285491;2.5;;
6.738;1.285028;2.5;;
6.739;1.284901;2.5;;
6.739;1.284882;2.5;;
6.759;1.231621;2.5;;
6.76;1.231073;2.5;;
6.761;1.230962;2.5;;
6.761;1.230962;2.5;;
6.762;1.230962;2.5;;
6.782;1.176336;2.5;;
6.782;1.176336;2.5;;
6.783;1.176336;2.5;;
6.802;1.150846;2.5;;
6.803;1.150567;2.5;;
6.804;1.129934;2.5;;
6.805;1.125198;2.5;;
6.825;1.096802;2.5;;
6.8256498;;;0.498289188844923;0.453452437204592
6.825;1.096802;2.5;;
6.826;1.075863;2.5;;
6.827;1.073146;2.5;;
6.827;1.072557;2.5;;
6.849;1.017288;2.5;;
6.849;1.016879;2.5;;
6.851;1.016657;2.5;;
6.851;1.016657;2.5;;
6.871;0.9633293;2.5;;
6.872;0.9628667;2.5;;
6.872;0.9626445;2.5;;
6.873;0.9626445;2.5;;
6.892;0.9362299;2.5;;
6.893;0.9142971;2.5;;
6.894;0.9101583;2.5;;
6.895;0.9094873;2.5;;
6.914;0.8823867;2.5;;
6.915;0.8821251;2.5;;
6.921;0.8569592;2.5;;
6.922;0.8561513;2.5;;
6.936;0.8288002;2.5;;
6.936;0.828582;2.5;;
6.937;0.8067278;2.5;;
6.938;0.8029312;2.5;;
6.957;0.7748499;2.5;;
6.957;0.7748499;2.5;;
6.958;0.7748499;2.5;;
6.958;0.7748499;2.5;;
6.978;0.7214892;2.5;;
6.979;0.7214892;2.5;;
6.979;0.7214892;2.5;;
6.979;0.7214892;2.5;;
6.999;0.6680837;2.5;;
6.999;0.6680837;2.5;;
7;0.6680837;2.5;;
7;0.6680837;2.5;;
7.02;0.6149857;2.5;;
7.02;0.6145681;2.5;;
7.041;0.5612983;2.5;;
7.042;0.5608038;2.5;;
7.043;0.5606766;2.5;;
7.043;0.5606766;2.5;;
7.044;0.5606766;2.5;;
7.063;0.5069455;2.5;;
7.064;0.5069455;2.5;;
7.064;0.5069455;2.5;;
7.085;0.4539145;2.5;;
7.085;0.4537448;2.5;;
7.086;0.4533589;2.5;;
7.087;0.4532965;2.5;;
7.087;0.4532894;2.5;;
7.106;0.4003221;2.5;;
7.107;0.399753;2.5;;
7.108;0.3996633;2.5;;
7.1279528;;;0.137444259079462;0.382820487196222
7.128;0.3464924;2.5;;
7.129;0.3464767;2.5;;
7.129;0.3458325;2.5;;
7.13;0.3458325;2.5;;
7.15;0.3175187;2.5;;
7.151;0.2911363;2.5;;
7.151;0.2911363;2.5;;
7.152;0.2911363;2.5;;
7.171;0.2638529;2.5;;
7.172;0.2635553;2.5;;
7.173;0.2634988;2.5;;
7.174;0.2634988;2.5;;
7.194;0.2068895;2.5;;
7.194;0.192768;2.5;;
7.196;0.1834454;2.5;;
7.196;0.1834454;2.5;;
7.216;0.1580249;2.5;;
7.217;0.1366258;2.5;;
7.217;0.1329845;2.5;;
7.218;0.1312201;2.5;;
7.238;0.1050149;2.5;;
7.239;0.104752;2.5;;
7.239;0.0869666;2.5;;
7.24;0.07982817;2.5;;
7.26;0.05101725;2.5;;
7.26;0.05095177;2.5;;
7.261;0.05070585;2.5;;
7.262;0.03262857;2.5;;
7.286;-0.002374645;2.5;;
7.287;-0.02164534;2.5;;
7.287;-0.02422756;2.5;;
7.288;-0.02790006;2.5;;
7.302;-0.0623289;2.5;;
7.302;-0.0623289;2.5;;
7.322;-0.1083856;2.5;;
7.323;-0.1088091;2.5;;
7.323;-0.1089564;2.5;;
7.324;-0.1089564;2.5;;
7.324;-0.1089564;2.5;;
7.345;-0.163511;2.5;;
7.345;-0.163511;2.5;;
7.346;-0.163511;2.5;;
7.346;-0.163511;2.5;;
7.366;-0.2162071;2.5;;
7.367;-0.2168729;2.5;;
7.389;-0.2700742;2.5;;
7.389;-0.2700742;2.5;;
7.39;-0.2700742;2.5;;
7.39;-0.2700742;2.5;;
7.391;-0.2700742;2.5;;
7.391;-0.2700742;2.5;;
7.41;-0.3236925;2.5;;
7.41;-0.3236925;2.5;;
7.411;-0.3236925;2.5;;
7.4287521;;;0.25021683432091;0.344496703060323
7.432;-0.3766831;2.5;;
7.432;-0.3767103;2.5;;
7.433;-0.377331;2.5;;
7.434;-0.377331;2.5;;
7.453;-0.4307833;2.5;;
7.454;-0.4312709;2.5;;
7.454;-0.4313177;2.5;;
7.455;-0.4314858;2.5;;
7.474;-0.4851262;2.5;;
7.475;-0.4851262;2.5;;
7.476;-0.4851262;2.5;;
7.476;-0.4851262;2.5;;
7.542;-0.6451987;2.5;;
7.543;-0.6456639;2.5;;
7.544;-0.6457854;2.5;;
7.545;-0.6458087;2.5;;
7.546;-0.6458087;2.5;;
7.547;-0.6458087;2.5;;
7.547;-0.6458087;2.5;;
7.547;-0.6458087;2.5;;
