small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
0;;;0;0
0.3719864;;;0;0
0.6717818;;;0;0
0.9730913;;;0;0
1.2748919;;;0;0
1.5761903;;;0;0
1.8774894;;;0;0
2.1797908;;;0;0
2.207;2.519376;-1;;
2.208;2.519376;-1;;
2.236;2.474131;-1;;
2.237;2.474131;-1;;
2.249;2.425348;-1;;
2.272;2.374651;-1;;
2.273;2.374651;-1;;
2.274;2.374651;-1;;
2.295;2.340587;-1;;
2.296;2.340587;-1;;
2.296;2.340587;-1;;
2.296;2.340587;-1;;
2.315;2.295236;-1;;
2.316;2.294739;-1;;
2.318;2.29466;-1;;
2.318;2.294654;-1;;
2.338;2.251455;-1;;
2.339;2.251024;-1;;
2.339;2.250952;-1;;
2.34;2.25092;-1;;
2.36;2.207742;-1;;
2.361;2.207062;-1;;
2.362;2.206273;-1;;
2.383;2.163284;-1;;
2.384;2.162379;-1;;
2.385;2.161751;-1;;
2.406;2.117231;-1;;
2.43;2.062104;-1;;
2.431;2.060655;-1;;
2.432;2.060406;-1;;
2.453;2.049362;-1;;
2.455;2.049269;-1;;
2.477;1.964375;-1;;
2.477;1.963821;-1;;
2.4810896;;;-0.299779254114501;-0.099926418038167
2.477;1.964375;-1;;
2.477;1.963821;-1;;
2.499;1.939024;-1;;
2.5;1.938802;-1;;
2.521;1.892295;-1;;
2.522;1.891832;-1;;
2.542;1.849951;-1;;
2.55;1.849443;-1;;
2.564;1.795883;-1;;
2.585;1.749912;-1;;
2.586;1.749353;-1;;
2.586;1.749353;-1;;
2.607;1.715297;-1;;
2.628;1.670901;-1;;
2.65;1.625939;-1;;
2.651;1.625555;-1;;
2.652;1.625462;-1;;
2.672;1.581733;-1;;
2.673;1.581279;-1;;
2.696;1.536782;-1;;
2.697;1.5364;-1;;
2.717;1.492631;-1;;
2.719;1.492216;-1;;
2.741;1.436982;-1;;
2.742;1.436339;-1;;
2.762;1.402367;-1;;
2.763;1.402367;-1;;
2.78289;;;-0.113812509770576;-0.137863921295026
2.785;1.358224;-1;;
2.786;1.357855;-1;;
2.808;1.313421;-1;;
2.809;1.313084;-1;;
2.81;1.312908;-1;;
2.83;1.268827;-1;;
2.851;1.224257;-1;;
2.852;1.223846;-1;;
2.873;1.17987;-1;;
2.874;1.179459;-1;;
2.895;1.121083;-1;;
2.896;1.120384;-1;;
2.918;1.089792;-1;;
2.92;1.089792;-1;;
2.941;1.04565;-1;;
2.942;1.045278;-1;;
2.962;1.000704;-1;;
2.964;1.000148;-1;;
2.984;0.9562196;-1;;
2.985;0.9562196;-1;;
3.006;0.9124278;-1;;
3.007;0.9115573;-1;;
3.028;0.8887832;-1;;
3.029;0.8716999;-1;;
3.05;0.8441033;-1;;
3.051;0.8184911;-1;;
3.072;0.7994502;-1;;
3.074;0.7796255;-1;;
3.0841888;;;-0.484134566598974;-0.29924211016135
3.072;0.7994502;-1;;
3.074;0.7796255;-1;;
3.094;0.75387;-1;;
3.095;0.7536003;-1;;
3.116;0.7104778;-1;;
3.117;0.710121;-1;;
3.118;0.7100055;-1;;
3.137;0.6653856;-1;;
3.138;0.6649653;-1;;
3.158;0.6216433;-1;;
3.159;0.6212463;-1;;
3.179;0.5767571;-1;;
3.199;0.5541559;-1;;
3.2;0.553923;-1;;
3.227;0.4871235;-1;;
3.228;0.4871235;-1;;
3.243;0.4409226;-1;;
3.244;0.4401438;-1;;
3.265;0.3979924;-1;;
3.286;0.3525858;-1;;
3.287;0.3525858;-1;;
3.308;0.3056301;-1;;
3.309;0.3052886;-1;;
3.311;0.3051182;-1;;
3.312;0.3050838;-1;;
3.331;0.2635651;-1;;
3.332;0.2631215;-1;;
3.333;0.2630202;-1;;
3.334;0.2630202;-1;;
