xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.3459173;;;0;0
0.8036309;;;0;0
1.2626452;;;0;0
1.719857;;;0;0
2.1785741;;;0;0
2.304;1.295544;0;;
2.325;1.339549;0;;
2.326;1.33999;0;;
2.347;1.384426;0;;
2.348;1.384962;0;;
2.371;1.42868;0;;
2.372;1.429049;0;;
2.392;1.473116;0;;
2.393;1.473672;0;;
2.394;1.473672;0;;
2.438;1.562079;0;;
2.463;1.607833;0;;
2.485;1.652415;0;;
2.506;1.696623;0;;
2.507;1.697066;0;;
2.528;1.741114;0;;
2.536;1.763366;0;;
2.55;1.786691;0;;
2.552;1.787115;0;;
2.572;1.830609;0;;
2.573;1.831073;0;;
2.616;1.919732;0;;
2.617;1.920249;0;;
2.6362872;;;0.310758283798662;0.103586094599554
2.639;1.964648;0;;
2.663;2.009597;0;;
2.683;2.053987;0;;
2.685;2.054467;0;;
2.706;2.099054;0;;
2.728;2.142768;0;;
2.75;2.188183;0;;
2.752;2.188692;0;;
2.795;2.277353;0;;
2.906;2.500682;0;;
2.907;2.501061;0;;
3.041;2.768354;0;;
3.064;2.813044;0;;
3.065;2.813678;0;;
3.087;2.857665;0;;
3.088;2.85833;0;;
3.0940005;;;-0.199905251297334;0.036951010833776
3.108;2.902411;0;;
3.109;2.903155;0;;
3.131;2.947191;0;;
3.132;2.94798;0;;
3.132;2.948116;0;;
3.133;2.948213;0;;
3.152;2.992684;0;;
3.153;2.992684;0;;
3.154;2.992684;0;;
3.154;2.992684;0;;
3.174;3;0;;
3.174;3;0;;
3.175;3;0;;
3.195;2.955896;0;;
3.196;2.955344;0;;
3.197;2.955344;0;;
3.197;2.955344;0;;
3.217;2.911837;0;;
3.218;2.911151;0;;
3.219;2.910892;0;;
3.22;2.910736;0;;
3.24;2.866185;0;;
3.241;2.866185;0;;
3.241;2.866185;0;;
3.242;2.866185;0;;
3.262;2.82146;0;;
3.263;2.82146;0;;
3.264;2.82146;0;;
3.264;2.82146;0;;
3.284;2.799204;0;;
3.285;2.782242;0;;
3.285;2.779394;0;;
3.286;2.777083;0;;
3.306;2.732648;0;;
3.307;2.7321;0;;
3.308;2.7321;0;;
3.308;2.7321;0;;
3.327;2.709821;0;;
3.328;2.709577;0;;
3.329;2.692012;0;;
3.33;2.68809;0;;
3.349;2.66512;0;;
3.35;2.664862;0;;
3.351;2.647507;0;;
3.352;2.643826;0;;
3.37;2.620548;0;;
3.371;2.620232;0;;
3.372;2.620232;0;;
3.378;2.59789;0;;
3.392;2.566541;0;;
3.392;2.566541;0;;
3.393;2.566541;0;;
3.394;2.566541;0;;
3.413;2.531075;0;;
3.414;2.531075;0;;
3.435;2.487005;0;;
3.436;2.486618;0;;
3.436;2.486561;0;;
3.437;2.486495;0;;
3.437;2.486485;0;;
3.456;2.442226;0;;
3.457;2.441747;0;;
3.458;2.441648;0;;
3.479;2.39702;0;;
3.48;2.39702;0;;
3.48;2.39702;0;;
3.481;2.39702;0;;
3.502;2.353295;0;;
3.502;2.353144;0;;
3.503;2.352519;0;;
3.524;2.30845;0;;
3.525;2.307615;0;;
3.526;2.307416;0;;
3.547;2.263386;0;;
3.548;2.262968;0;;
3.549;2.262859;0;;
3.55;2.262859;0;;
3.55;2.262859;0;;
3.5522161;;;-0.487661136933094;-0.125602701477256
3.547;2.263386;0;;
3.548;2.262968;0;;
3.549;2.262859;0;;
3.55;2.262859;0;;
3.55;2.262859;0;;
3.569;2.217471;0;;
3.57;2.217471;0;;
3.57;2.217471;0;;
3.591;2.17331;0;;
3.592;2.17331;0;;
3.593;2.17331;0;;
3.593;2.17331;0;;
3.613;2.129207;0;;
3.614;2.128804;0;;
3.614;2.12875;0;;
3.615;2.128663;0;;
3.616;2.128649;0;;
3.635;2.084592;0;;
3.636;2.08417;0;;
3.636;2.084017;0;;
3.656;2.039596;0;;
3.657;2.039596;0;;
3.658;2.039596;0;;
3.659;2.039596;0;;
3.679;1.994717;0;;
3.68;1.994717;0;;
