Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circCubeCube1;0;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;0;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;0;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;0.4436761;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;0.4436761;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;0.4436761;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;0.9013894;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;0.9013894;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;0.9013894;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;1.3606073;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;1.3606073;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;1.3606073;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;1.8173181;0;0;450;900;0.45;Pearson;BothEyes
xCubeCube2;1.8173181;0;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;1.8173181;0;0;450;900;0.45;Pearson;BothEyes
circCubeCube1;2.276035;-0.563407564014333;0.575760321297614;450;900;0.45;Pearson;BothEyes
xCubeCube2;2.276035;0.563228406982667;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;2.276035;0;-0.580610399101878;450;900;0.45;Pearson;BothEyes
circCubeCube1;2.7337483;0.728723599939955;-0.990974989224307;450;900;0.45;Pearson;BothEyes
xCubeCube2;2.7337483;-0.740979486248314;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;2.7337483;0;0.986517861042068;450;900;0.45;Pearson;BothEyes
circCubeCube1;3.1694032;0.987284591863802;-0.972045066418368;450;900;0.45;Pearson;BothEyes
xCubeCube2;3.1694032;-0.992083090948532;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;3.1694032;0;0.982147292971019;450;900;0.45;Pearson;BothEyes
circCubeCube1;3.6160876;0.964222456214083;-0.715379787199956;450;900;0.45;Pearson;BothEyes
xCubeCube2;3.6160876;-0.184738011631136;0;450;900;0.45;Pearson;BothEyes
yCubeCube3;3.6160876;0;0.719191982005984;450;900;0.45;Pearson;BothEyes
