xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.4436761;;;0;0
0.9013894;;;0;0
1.3606073;;;0;0
1.8173181;;;0;0
2.21;0.7087206;0;;
2.21;0.7087206;0;;
2.211;0.7087206;0;;
2.229;0.7309821;0;;
2.251;0.7747929;0;;
2.253;0.7940475;0;;
2.255;0.7974551;0;;
2.256;0.7978231;0;;
2.276035;;;0.281614203491334;0.140807101745667
2.278;0.8426143;0;;
2.279;0.8427433;0;;
2.28;0.8427433;0;;
2.28;0.8427433;0;;
2.299;0.8866757;0;;
2.3;0.8871149;0;;
2.3;0.8871905;0;;
2.301;0.8872364;0;;
2.321;0.9318731;0;;
2.322;0.9323502;0;;
2.323;0.9324167;0;;
2.324;0.9324312;0;;
2.324;0.9324336;0;;
2.344;0.9762493;0;;
2.344;0.976607;0;;
2.345;0.9767712;0;;
2.366;1.021098;0;;
2.367;1.021522;0;;
2.368;1.021606;0;;
2.369;1.021626;0;;
2.369;1.021626;0;;
2.389;1.065756;0;;
2.39;1.066203;0;;
2.391;1.066287;0;;
2.412;1.11041;0;;
2.413;1.110797;0;;
2.414;1.110905;0;;
2.414;1.110921;0;;
2.435;1.155115;0;;
2.436;1.155649;0;;
2.437;1.155649;0;;
2.437;1.155649;0;;
2.438;1.155649;0;;
2.457;1.199853;0;;
2.458;1.200298;0;;
2.459;1.200407;0;;
2.479;1.244105;0;;
2.48;1.244658;0;;
2.481;1.244658;0;;
2.481;1.244658;0;;
2.482;1.244658;0;;
2.501;1.289848;0;;
2.502;1.290509;0;;
2.503;1.290917;0;;
2.523;1.333606;0;;
2.524;1.333974;0;;
2.525;1.334083;0;;
2.526;1.334122;0;;
2.546;1.378639;0;;
2.547;1.379085;0;;
2.548;1.379159;0;;
2.548;1.379196;0;;
2.549;1.379196;0;;
2.568;1.42245;0;;
2.569;1.422854;0;;
2.569;1.423035;0;;
2.59;1.468282;0;;
2.591;1.468282;0;;
2.592;1.468282;0;;
2.592;1.468282;0;;
2.593;1.468282;0;;
2.612;1.51168;0;;
2.612;1.512208;0;;
2.614;1.512748;0;;
2.634;1.557212;0;;
2.635;1.557777;0;;
2.635;1.557777;0;;
2.636;1.557777;0;;
2.657;1.602427;0;;
2.657;1.602427;0;;
2.658;1.602427;0;;
2.659;1.602427;0;;
2.679;1.646382;0;;
2.679;1.646707;0;;
2.68;1.646885;0;;
2.681;1.646925;0;;
2.701;1.691336;0;;
2.702;1.691764;0;;
2.702;1.691837;0;;
2.724;1.73474;0;;
2.725;1.735569;0;;
2.726;1.736209;0;;
2.727;1.736209;0;;
2.727;1.736209;0;;
2.7337483;;;-0.370489743124157;-0.0444377698164117
2.702;1.691764;0;;
2.702;1.691837;0;;
2.724;1.73474;0;;
2.725;1.735569;0;;
2.726;1.736209;0;;
2.727;1.736209;0;;
2.727;1.736209;0;;
2.746;1.758591;0;;
2.747;1.758797;0;;
2.747;1.758808;0;;
2.748;1.758894;0;;
2.768;1.832874;0;;
2.769;1.832874;0;;
2.77;1.832874;0;;
2.771;1.832874;0;;
2.791;1.87041;0;;
2.792;1.87041;0;;
2.792;1.87041;0;;
2.793;1.87041;0;;
2.813;1.914375;0;;
2.814;1.91492;0;;
2.815;1.91492;0;;
2.836;1.967762;0;;
2.836;1.967762;0;;
2.837;1.967762;0;;
2.838;1.967762;0;;
2.839;1.967762;0;;
2.858;2.004485;0;;
2.858;2.004485;0;;
2.859;2.004485;0;;
2.88;2.047828;0;;
2.881;2.048417;0;;
2.882;2.048779;0;;
2.882;2.048841;0;;
2.883;2.048874;0;;
2.902;2.093224;0;;
2.903;2.093688;0;;
2.903;2.093767;0;;
2.905;2.093811;0;;
2.926;2.138125;0;;
2.927;2.138125;0;;
2.927;2.138125;0;;
2.928;2.138125;0;;
2.928;2.138125;0;;
2.948;2.182016;0;;
2.948;2.182446;0;;
2.95;2.183032;0;;
2.969;2.227434;0;;
2.97;2.22791;0;;
2.971;2.227997;0;;
2.972;2.228009;0;;
2.991;2.249628;0;;
2.992;2.250201;0;;
2.993;2.250201;0;;
2.993;2.250201;0;;
3.016;2.316534;0;;
3.017;2.31713;0;;
3.018;2.317229;0;;
3.019;2.317244;0;;
3.039;2.361595;0;;
3.04;2.362024;0;;
3.04;2.362097;0;;
3.041;2.362147;0;;
3.042;2.362154;0;;
3.065;2.406454;0;;
3.067;2.406884;0;;
3.068;2.406922;0;;
3.084;2.453097;0;;
3.085;2.453697;0;;
3.087;2.45379;0;;
3.106;2.495105;0;;
3.107;2.495763;0;;
3.108;2.49621;0;;
3.108;2.49621;0;;
3.109;2.49621;0;;
3.128;2.540472;0;;
3.129;2.540472;0;;
3.129;2.540472;0;;
3.13;2.540472;0;;
3.149;2.584606;0;;
3.15;2.585078;0;;
