xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.3193462;;;0;0
0.6266617;;;0;0
0.9279606;;;0;0
1.230262;;;0;0
1.5310595;;;0;0
1.8328594;;;0;0
2.13466;;;0;0
2.196;0.7198737;0;;
2.216;0.7651892;0;;
2.239;0.8095257;0;;
2.24;0.8095257;0;;
2.24;0.8095257;0;;
2.26;0.8544579;0;;
2.282;0.8991174;0;;
2.283;0.8991174;0;;
2.283;0.8991174;0;;
2.284;0.8991174;0;;
2.285;0.8991174;0;;
2.285;0.8991174;0;;
2.303;0.942937;0;;
2.304;0.9434428;0;;
2.326;0.9871032;0;;
2.327;0.9876807;0;;
2.328;0.9881132;0;;
2.329;0.9881132;0;;
2.329;0.9881132;0;;
2.348;1.032735;0;;
2.349;1.033192;0;;
2.35;1.033286;0;;
2.35;1.033301;0;;
2.371;1.077331;0;;
2.372;1.077764;0;;
2.394;1.122006;0;;
2.403;1.122506;0;;
2.405;1.141891;0;;
2.416;1.170147;0;;
2.4364604;;;0.387205738872691;0.12906857962423
2.461;1.256362;0;;
2.483;1.300422;0;;
2.504;1.34505;0;;
2.506;1.345861;0;;
2.507;1.346001;0;;
2.527;1.390144;0;;
2.528;1.390937;0;;
2.552;1.434306;0;;
2.553;1.434948;0;;
2.573;1.480244;0;;
2.574;1.480956;0;;
2.597;1.523842;0;;
2.598;1.524517;0;;
2.618;1.568603;0;;
2.619;1.569426;0;;
2.62;1.569613;0;;
2.642;1.613904;0;;
2.643;1.614578;0;;
2.665;1.657785;0;;
2.686;1.702272;0;;
2.687;1.702871;0;;
2.688;1.703139;0;;
2.708;1.747224;0;;
2.729;1.792271;0;;
2.73;1.793028;0;;
2.731;1.793246;0;;
2.7377592;;;-0.203217512440094;0.0613294088108659
2.729;1.792271;0;;
2.73;1.793028;0;;
2.731;1.793246;0;;
2.752;1.836622;0;;
2.782;1.881375;0;;
2.784;1.899427;0;;
2.796;1.926904;0;;
2.797;1.927724;0;;
2.819;1.970176;0;;
2.82;1.970883;0;;
2.841;2.015272;0;;
2.843;2.01607;0;;
2.864;2.05973;0;;
2.866;2.060519;0;;
2.885;2.104085;0;;
2.886;2.10488;0;;
2.907;2.149003;0;;
2.909;2.14981;0;;
2.929;2.193386;0;;
2.93;2.194055;0;;
2.952;2.23854;0;;
2.953;2.239266;0;;
2.975;2.282887;0;;
2.976;2.283605;0;;
2.997;2.327671;0;;
2.998;2.328361;0;;
3.02;2.37245;0;;
3.021;2.373137;0;;
3.0395599;;;0.49835045411227;0.227446226848289
3.042;2.417038;0;;
3.044;2.41783;0;;
3.066;2.46189;0;;
3.067;2.46246;0;;
3.087;2.506407;0;;
3.088;2.507174;0;;
3.11;2.551074;0;;
3.111;2.55168;0;;
3.138;2.59605;0;;
3.139;2.596641;0;;
3.152;2.640736;0;;
3.154;2.64204;0;;
3.174;2.685167;0;;
3.176;2.686007;0;;
3.196;2.72964;0;;
3.198;2.730493;0;;
3.22;2.77415;0;;
3.221;2.774835;0;;
3.241;2.819582;0;;
3.242;2.820018;0;;
3.243;2.820147;0;;
3.245;2.820147;0;;
3.263;2.864316;0;;
3.264;2.864826;0;;
3.265;2.864903;0;;
3.266;2.864914;0;;
3.285;2.908614;0;;
3.287;2.909496;0;;
3.288;2.909754;0;;
3.289;2.909754;0;;
3.308;2.953825;0;;
3.309;2.954217;0;;
3.31;2.954344;0;;
3.311;2.954385;0;;
3.331;2.99797;0;;
3.332;2.998658;0;;
3.333;2.998917;0;;
3.333;2.998979;0;;
3.3408582;;;-0.402829667579688;-0.0358989086358371
3.331;2.99797;0;;
3.332;2.998658;0;;
3.333;2.998917;0;;
3.333;2.998979;0;;
3.354;2.999977;0;;
3.355;2.999992;0;;
3.356;2.999999;0;;
3.357;3;0;;
3.377;2.95608;0;;
3.378;2.955678;0;;
3.379;2.955573;0;;
3.379;2.955556;0;;
3.399;2.91134;0;;
3.4;2.910872;0;;
3.401;2.910779;0;;
3.402;2.910779;0;;
