Cube1Timestamp;Cube1XPos;Cube1YPos;Cube1newCorr;Cube1smoothCorr
0;;;0;0
0.4627278;;;0;0
0.920944;;;0;0
1.3786586;;;0;0
1.8441986;;;0;0
2.167;-0.1960294;-1.487136;;
2.252;-0.2986923;-1.469917;;
2.254;-0.2997733;-1.469735;;
2.255;-0.2998547;-1.469722;;
2.276;-0.3256616;-1.464218;;
2.277;-0.3259758;-1.464152;;
2.2953955;;;-0.0102577485504977;-0.00512887427524883
2.3;-0.3506732;-1.458426;;
2.301;-0.3514929;-1.458236;;
2.302;-0.3514929;-1.458236;;
2.324;-0.3774472;-1.451735;;
2.325;-0.3774472;-1.451735;;
2.346;-0.4022147;-1.445069;;
2.368;-0.427571;-1.43777;;
2.369;-0.427571;-1.43777;;
2.389;-0.4527809;-1.430031;;
2.39;-0.4527809;-1.430031;;
2.42;-0.4897946;-1.41778;;
2.421;-0.4897946;-1.41778;;
2.432;-0.5033425;-1.413027;;
2.433;-0.5033425;-1.413027;;
2.454;-0.5271424;-1.404322;;
2.454;-0.5271424;-1.404322;;
2.474;-0.5515686;-1.394909;;
2.476;-0.5515686;-1.394909;;
2.497;-0.5760047;-1.384998;;
2.498;-0.5760047;-1.384998;;
2.519;-0.6002979;-1.374643;;
2.52;-0.6002979;-1.374643;;
2.541;-0.6246508;-1.363749;;
2.543;-0.6246508;-1.363749;;
2.564;-0.648331;-1.352652;;
2.586;-0.6717526;-1.341174;;
2.587;-0.6717526;-1.341174;;
2.608;-0.6951109;-1.329218;;
2.629;-0.7069078;-1.322982;;
2.631;-0.7186095;-1.316663;;
2.653;-0.7412259;-1.304065;;
2.675;-0.7643431;-1.290651;;
2.676;-0.7643431;-1.290651;;
2.676;-0.7643431;-1.290651;;
2.677;-0.7643431;-1.290651;;
2.678;-0.7643431;-1.290651;;
2.697;-0.7855812;-1.277822;;
2.697;-0.785936;-1.277608;;
2.699;-0.7867042;-1.277144;;
2.7;-0.7867042;-1.277144;;
2.72;-0.8086684;-1.263348;;
2.72;-0.8088136;-1.263256;;
2.721;-0.808925;-1.263186;;
2.722;-0.8089415;-1.263176;;
2.742;-0.8310817;-1.248717;;
2.743;-0.8312968;-1.248577;;
2.744;-0.8313614;-1.248534;;
2.745;-0.8313614;-1.248534;;
2.745;-0.8313614;-1.248534;;
2.7531106;;;-0.788004949791945;-0.399131349171222
2.742;-0.8310817;-1.248717;;
2.743;-0.8312968;-1.248577;;
2.744;-0.8313614;-1.248534;;
2.745;-0.8313614;-1.248534;;
2.745;-0.8313614;-1.248534;;
2.764;-0.8526631;-1.234081;;
2.765;-0.8528963;-1.233923;;
2.766;-0.8529291;-1.233901;;
2.787;-0.8741931;-1.218925;;
2.787;-0.8743567;-1.21881;;
2.788;-0.8744344;-1.218755;;
2.789;-0.8744449;-1.218748;;
2.79;-0.8744477;-1.218746;;
2.809;-0.8956584;-1.203244;;
2.81;-0.8956584;-1.203244;;
2.811;-0.8956584;-1.203244;;
2.832;-0.9164234;-1.187502;;
2.833;-0.916595;-1.187372;;
2.854;-0.937013;-1.171323;;
2.855;-0.9372556;-1.171133;;
2.856;-0.9372556;-1.171133;;
2.856;-0.9372556;-1.171133;;
2.857;-0.9372556;-1.171133;;
2.876;-0.9575;-1.154636;;
2.877;-0.9577184;-1.154458;;
2.878;-0.9577643;-1.154421;;
2.879;-0.9577643;-1.154421;;
2.899;-0.9776242;-1.137648;;
2.906;-0.9778679;-1.137442;;
2.907;-0.9778749;-1.137436;;
2.909;-0.9778761;-1.137435;;
2.91;-0.9853203;-1.130979;;
2.921;-0.9976783;-1.120103;;
2.922;-0.9978644;-1.119939;;
2.944;-1.01675;-1.102817;;
2.945;-1.017082;-1.102516;;
2.966;-1.03582;-1.084924;;
2.967;-1.036178;-1.084588;;
2.967;-1.036239;-1.084531;;
2.968;-1.036269;-1.084503;;
2.988;-1.054747;-1.066532;;
2.989;-1.055121;-1.066168;;
2.99;-1.055197;-1.066095;;
3.01;-1.073323;-1.047836;;
3.011;-1.073771;-1.047385;;
3.012;-1.073771;-1.047385;;
3.033;-1.091744;-1.028633;;
3.055;-1.109467;-1.009488;;
3.056;-1.109801;-1.009128;;
3.077;-1.11855;-0.9994219;;
