Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
28.1304691;2.1070764;2;1;False;0.623284;45;11.90567;11.62454;46.64034;22.84122;0.9936541;0.8908926;0.6;300;900;0.3
31.3600227;2.4259196;4;4;True;0.7510678;45;12.26573;11.43998;46.64033;0;1;1;0.6;300;900;0.3
34.1383756;1.8087866;1;1;True;0.8006203;45;5.234641;5.367529;46.64034;0;1;1;0.6;300;900;0.3
38.9541209;1.2177229;4;4;True;0.6158219;45;18.97261;14.38023;46.64033;0;1;1;0.6;300;900;0.3
44.5043172;1.8193221;3;4;False;0.7357446;45;6.203595;5.187782;46.64033;28.22292;0.9989067;-0.9948334;0.6;300;900;0.3
46.4389455;1.2081978;2;3;False;0.6841361;45;17.02588;15.34647;28.98629;13.69377;0.9979613;-0.9756168;0.6;300;900;0.3
52.1360323;1.2192266;2;3;False;0.7844971;45;11.84837;11.45057;46.64033;21.71175;0.9984069;-0.9777296;0.6;300;900;0.3
58.3900836;1.2192268;3;4;False;0.6489982;45;5.42251;4.374875;9.845676;4.696919;0.9896716;0.9758097;0.6;300;900;0.3
61.5840366;2.412886;3;4;False;0.8399893;45;11.89739;9.929489;9.84567;5.507074;0.9989076;-0.9955862;0.6;300;900;0.3
63.1953001;0.9184298;3;3;True;0.6370631;45;11.88784;9.945601;9.84567;0;1;1;0.6;300;900;0.3
66.4213382;1.2086993;3;3;True;0.7376661;45;5.198034;4.582812;9.84567;0;1;1;0.6;300;900;0.3
71.1027267;3.9339108;4;3;False;0.6074685;45;16.76025;14.50409;28.98629;1.178676;-0.9952106;0.9988056;0.6;300;900;0.3
74.6781892;3.0199923;2;2;True;0.9368453;45;16.6579;16.01963;46.64034;0;1;1;0.6;300;900;0.3
78.8291751;3.6070459;2;2;True;0.6741111;45;5.196874;5.155953;28.98629;0;1;1;0.6;300;900;0.3
81.8025433;2.4249169;1;1;True;0.6186631;45;17.08969;14.27665;9.845683;0;1;1;0.6;300;900;0.3
87.6896235;4.2246803;2;3;False;0.621691;45;16.59366;14.949;28.9863;16.95687;0.9986895;-0.9939266;0.6;300;900;0.3
89.3775904;1.2207307;2;3;False;0.7119021;45;5.1969;5.104047;28.98629;13.59738;0.9974324;-0.9629153;0.6;300;900;0.3
94.5036565;1.8122965;4;4;True;0.7644792;45;5.860611;4.916405;28.9863;0;1;1;0.6;300;900;0.3
98.3889388;3.3182817;1;1;True;0.6144104;45;12.99486;10.40806;28.98629;0;1;1;0.6;300;900;0.3
100.0654135;1.2192652;3;3;True;0.8100493;45;5.197452;4.582819;9.845671;0;1;1;0.6;300;900;0.3
105.3839893;2.7186955;2;4;False;0.7413863;45;17.04105;14.2087;9.845663;3.634676;-0.9996392;-0.9939115;0.6;300;900;0.3
107.5717787;1.5099961;4;4;True;0.6047006;45;12.99453;10.34907;28.9863;0;1;1;0.6;300;900;0.3
109.6953992;1.5225295;3;2;False;0.7085149;45;5.647675;4.372995;46.64034;16.92816;0.9899093;0.9649562;0.6;300;900;0.3
111.5397798;1.2222344;4;4;True;0.64909;45;18.97257;14.38101;46.64034;0;1;1;0.6;300;900;0.3
114.1246208;1.2157173;4;3;False;0.6797984;45;17.02316;14.20785;9.845676;4.665611;0.987508;0.9747218;0.6;300;900;0.3
118.4826627;3.619086;2;2;True;0.6636444;45;11.85255;10.00408;9.845676;0;1;1;0.6;300;900;0.3
120.4523751;1.5120001;4;3;False;0.6776598;45;11.67941;11.04062;28.98628;15.99671;0.9971616;-0.9498375;0.6;300;900;0.3
