Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
16.0698491;9.5620007;3;3;True;0.5886046;30;11.25994;6.739857;20.85242;0;1;1;20;0.5;300;900;0.08
20.9794371;14.4715887;5;5;True;0.5783512;30;11.25996;6.710723;20.85242;0;1;1;20;0.5;300;900;0.08
27.5459418;21.0380934;4;4;True;0.5476826;30;11.10951;7.437314;20.85242;0;1;1;20;0.5;300;900;0.08
35.7789101;29.2710617;6;6;True;0.5427468;45;10.18836;7.271532;19.56598;0;1;1;20;0.5;300;900;0.08
62.1080988;16.4859488;3;4;False;0.5156283;30;10.52355;7.170698;20.85242;10.39711;0.9996108;-0.9936238;1;0.5;300;900;0.08
65.290583;19.668433;1;5;False;0.6583226;30;11.02807;7.430031;20.85242;7.309877;-0.9995456;0.9915631;1;0.5;300;900;0.08
66.0661501;20.4440001;2;5;False;0.7692487;30;11.22655;7.398338;20.85242;5.925675;-1;-1;1;0.5;300;900;0.08
87.8532385;9.4687497;7;7;True;0.6370289;45;10.2198;7.198452;19.56598;0;1;1;20;0.5;300;900;0.08
94.7400978;16.355609;8;8;True;0.7462906;45;10.13644;7.107958;19.56598;0;1;1;20;0.5;300;900;0.08
101.9849112;23.6004224;4;4;True;0.5615995;30;11.26232;6.738311;20.85242;0;1;1;18;0.5;300;900;0.08
107.7942679;29.4097791;8;8;True;0.9867646;45;10.20513;6.738291;19.56598;0;1;1;18;0.5;300;900;0.08
120.682712;7.3807609;5;5;True;0.6341721;30;10.64351;7.157671;20.85243;0;1;1;17;0.5;300;900;0.08
123.9594544;10.6575033;5;5;True;0.9224612;30;10.45706;7.110339;20.85242;0;1;1;17;0.5;300;900;0.08
127.7976928;14.4957417;0;0;True;0.7775729;45;10.37234;7.329309;19.56598;0;1;1;17;0.5;300;900;0.08
131.775797;18.4738459;8;8;True;0.9404245;45;10.2055;6.738848;19.56598;0;1;1;17;0.5;300;900;0.08
141.9294135;6.431694;3;3;True;0.9298796;30;10.17461;6.698688;20.85242;0;1;1;16;0.5;300;900;0.08
145.5044435;10.006724;9;0;False;0.6973323;45;10.2172;6.709916;19.56599;2.432425;-0.9696734;0.9991075;16;0.5;300;900;0.08
151.6608558;16.1631363;6;6;True;0.5866341;45;10.33697;7.119776;19.56598;0;1;1;17;0.5;300;900;0.08
154.2347279;18.7370084;6;6;True;0.9627625;45;9.878605;6.712021;19.56599;0;1;1;17;0.5;300;900;0.08
172.5565475;9.2466502;3;3;True;0.592153;30;11.25418;6.734513;20.85242;0;1;1;17;0.5;300;900;0.08
176.0618921;12.7519948;0;0;True;0.9755155;45;10.33542;7.212805;19.56599;0;1;1;17;0.5;300;900;0.08
184.2407163;20.930819;3;3;True;0.905311;30;11.25657;6.740635;20.85242;0;1;1;17;0.5;300;900;0.08
192.3197534;29.0098561;2;1;False;0.5333553;30;11.25548;6.740096;20.85243;5.798853;0.99468;0.9984537;17;0.5;300;900;0.08
205.0707448;5.4796075;1;1;True;0.6386263;30;11.26207;6.704316;20.85242;0;1;1;18;0.5;300;900;0.08
210.430041;10.8389037;7;7;True;0.6756146;45;10.17934;7.260483;19.56598;0;1;1;18;0.5;300;900;0.08
214.1369317;14.5457944;9;3;False;0.7136233;30;10.13469;6.715564;20.85242;11.70546;-0.9999911;0.9999604;18;0.5;300;900;0.08
218.1073209;18.5161836;0;2;False;0.6418369;30;11.2592;6.740198;20.85242;49.04008;0.9938926;0.99963;18;0.5;300;900;0.08
246.9502199;7.6253281;5;5;True;0.7467453;30;11.2891;7.170471;20.85242;0;1;1;18;0.5;300;900;0.08
254.1910321;14.8661403;8;8;True;0.8729079;45;10.31906;7.281446;19.56598;0;1;1;18;0.5;300;900;0.08
258.9442026;19.6193108;4;4;True;0.617132;30;11.25913;6.713324;20.85242;0;1;1;17;0.5;300;900;0.08
261.750239;22.4253472;4;3;False;0.6717912;30;10.22025;6.738041;20.85242;8.725412;0.9992723;0.9000562;17;0.5;300;900;0.08
274.7812124;7.8461515;7;7;True;0.8527002;45;10.29621;7.384748;19.56598;0;1;1;18;0.5;300;900;0.08
280.1605651;13.2255042;4;3;False;0.9238733;30;11.25789;6.740612;20.85242;6.424412;0.9983013;0.9984143;18;0.5;300;900;0.08
285.2070411;18.2719802;6;6;True;0.8537161;45;10.36334;7.30106;19.56598;0;1;1;19;0.5;300;900;0.08
290.8596196;23.9245587;4;4;True;0.563465;30;10.85977;7.378345;20.85242;0;1;1;19;0.5;300;900;0.08
307.0476137;5.2169166;7;7;True;0.9094459;45;10.36056;7.431551;19.56598;0;1;1;19;0.5;300;900;0.08
313.6141442;11.7834471;4;3;False;0.8746566;30;11.12708;7.436467;20.85242;9.579891;0.9992586;0.8633683;19;0.5;300;900;0.08
318.2485075;16.4178104;1;1;True;0.6006244;30;10.12134;6.72233;20.85242;0;1;1;19;0.5;300;900;0.08
328.9359983;27.1053012;1;1;True;0.9182578;30;10.52887;7.082388;20.85242;0;1;1;20;0.5;300;900;0.08
