Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
34.8985836;4.616277;6;9;False;0.9160244;45;8.711442;6.736379;15.70903;14.01201;-1;-1;0.6;300;900;0.08
45.1754512;14.8931446;8;6;False;0.907175;45;8.638524;7.242678;15.70904;2.169743;-0.99944;0.9949017;0.6;300;900;0.08
53.4008778;23.1185712;3;8;False;0.9810531;45;8.447398;7.19102;15.70903;32.5313;-0.9996381;0.9965228;0.6;300;900;0.08
60.1112473;29.8289407;8;3;False;0.7306893;30;7.992622;7.288022;15.88474;26.94392;0.9952131;-0.9998711;0.6;300;900;0.08
78.0375293;7.813871;1;1;True;0.957864;30;7.597091;6.685757;15.88475;0;1;1;0.6;300;900;0.08
85.1188716;14.8952133;2;2;True;0.9653173;30;8.839271;7.016592;15.88475;0;1;1;0.6;300;900;0.08
94.5614874;24.3378291;6;6;True;0.7216575;45;8.73103;6.67248;15.70904;0;1;1;0.6;300;900;0.08
129.130947;8.6866016;8;8;True;0.8903871;45;8.053853;7.386576;15.70902;0;1;1;0.6;300;900;0.08
133.8715542;13.4272088;6;6;True;0.9180888;45;8.72275;6.734851;15.70902;0;1;1;0.6;300;900;0.08
141.0601858;20.6158404;3;3;True;0.9536017;30;7.793501;6.877755;15.88475;0;1;1;0.6;300;900;0.08
151.5413845;31.0970391;6;6;True;0.9508837;45;8.613612;7.068135;15.70903;0;1;1;0.6;300;900;0.08
