circularCube1Timestamp;circularCube1XPos;circularCube1YPos;circularCube1newCorr;circularCube1smoothCorr
0;;;0;0
0.4181032;;;0;0
0.7274194;;;0;0
1.0367366;;;0;0
1.3405371;;;0;0
1.650856;;;0;0
1.9521513;;;0;0
2.2544488;;;0;0
2.337;-0.7985439;1.833665;;
2.378;-0.7350594;1.860008;;
2.399;-0.7178676;1.866725;;
2.4;-0.7046793;1.871732;;
2.401;-0.7025431;1.872543;;
2.422;-0.6689552;1.884803;;
2.423;-0.6686206;1.884925;;
2.444;-0.6353796;1.896385;;
2.445;-0.6350543;1.896498;;
2.446;-0.6349983;1.896517;;
2.447;-0.6349896;1.89652;;
2.467;-0.5953489;1.909317;;
2.469;-0.5940283;1.909744;;
2.488;-0.5849997;1.912531;;
2.489;-0.5709016;1.916776;;
2.49;-0.5688491;1.917394;;
2.534;-0.5008518;1.936264;;
2.5557438;;;0.643270032717133;0.214423344239044
2.556;-0.4670245;1.9447;;
2.557;-0.466618;1.944802;;
2.557;-0.4663697;1.944864;;
2.578;-0.4495782;1.948814;;
2.579;-0.437576;1.951527;;
2.58;-0.4331928;1.952518;;
2.6;-0.4150024;1.956468;;
2.601;-0.4043976;1.958671;;
2.623;-0.3553305;1.968167;;
2.624;-0.3545133;1.968325;;
2.625;-0.3542913;1.968368;;
2.625;-0.3542571;1.968375;;
2.626;-0.3542173;1.968382;;
2.646;-0.3296383;1.972646;;
2.668;-0.2956989;1.978016;;
2.668;-0.295489;1.97805;;
2.669;-0.2953517;1.978071;;
2.67;-0.2953082;1.978078;;
2.689;-0.2777434;1.980621;;
2.69;-0.2600739;1.983018;;
2.691;-0.2600739;1.983018;;
2.712;-0.2260134;1.987185;;
2.713;-0.2256933;1.987224;;
2.735;-0.1909857;1.990857;;
2.736;-0.1906709;1.99089;;
2.736;-0.1906178;1.990895;;
2.737;-0.1905936;1.990898;;
2.738;-0.1905901;1.990898;;
2.758;-0.155872;1.993913;;
2.759;-0.1555221;1.993943;;
2.782;-0.1106525;1.996931;;
2.783;-0.1103026;1.996954;;
2.783;-0.1101547;1.996964;;
2.784;-0.1101547;1.996964;;
2.803;-0.08575047;1.998159;;
2.805;-0.08546437;1.998173;;
2.828;-0.05044339;1.99936;;
2.829;-0.05015739;1.99937;;
2.83;-0.050083;1.999372;;
2.831;-0.05006369;1.999373;;
2.849;-0.01569971;1.999934;;
2.85;-0.0153059;1.999941;;
2.851;-0.015241;1.999942;;
2.8575403;;;0.288737531354114;0.310669188023749
2.803;-0.08575047;1.998159;;
2.805;-0.08546437;1.998173;;
2.828;-0.05044339;1.99936;;
2.829;-0.05015739;1.99937;;
2.83;-0.050083;1.999372;;
2.831;-0.05006369;1.999373;;
2.849;-0.01569971;1.999934;;
2.85;-0.0153059;1.999941;;
2.851;-0.015241;1.999942;;
2.871;0.002658536;1.999997;;
2.872;0.002844217;1.999998;;
2.894;0.05730328;1.999179;;
2.894;0.05730328;1.999179;;
2.895;0.05730328;1.999179;;
2.914;0.08987094;1.997973;;
2.915;0.09046984;1.997951;;
2.916;0.09072162;1.997941;;
2.937;0.135209;1.995424;;
2.938;0.135209;1.995424;;
2.959;0.1604375;1.993553;;
2.96;0.1606495;1.993537;;
