linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.4120823;;;0;0
0.7163814;;;0;0
1.0176741;;;0;0
1.3189632;;;0;0
1.6207561;;;0;0
1.9300686;;;0;0
2.212;2.225123;1.4;;
2.232;2.17592;1.4;;
2.23537;;;-0.5;-0.166666666666667
2.253;2.127553;1.4;;
2.253;2.127318;1.4;;
2.274;2.078431;1.4;;
2.274;2.078153;1.4;;
2.275;2.077839;1.4;;
2.296;2.030274;1.4;;
2.297;2.029677;1.4;;
2.297;2.029643;1.4;;
2.298;2.029113;1.4;;
2.299;2.029113;1.4;;
2.3;2.029113;1.4;;
2.318;1.969114;1.4;;
2.318;1.969114;1.4;;
2.339;1.930654;1.4;;
2.34;1.930192;1.4;;
2.341;1.930192;1.4;;
2.341;1.930192;1.4;;
2.361;1.881826;1.4;;
2.382;1.832304;1.4;;
2.383;1.832304;1.4;;
2.403;1.78289;1.4;;
2.404;1.78289;1.4;;
2.425;1.758971;1.4;;
2.426;1.73372;1.4;;
2.447;1.709215;1.4;;
2.448;1.684;1.4;;
2.47;1.623256;1.4;;
2.471;1.623256;1.4;;
2.493;1.586164;1.4;;
2.502;1.586164;1.4;;
2.515;1.536289;1.4;;
2.537;1.512726;1.4;;
2.5371729;;;-0.473007395891304;-0.324335798630435
2.537;1.512726;1.4;;
2.538;1.488154;1.4;;
2.558;1.46322;1.4;;
2.56;1.46322;1.4;;
2.58;1.412982;1.4;;
2.582;1.389942;1.4;;
2.604;1.340812;1.4;;
2.605;1.340812;1.4;;
2.626;1.315734;1.4;;
2.627;1.280899;1.4;;
2.648;1.267076;1.4;;
2.649;1.242241;1.4;;
2.67;1.217489;1.4;;
2.672;1.193333;1.4;;
2.694;1.144246;1.4;;
2.695;1.144246;1.4;;
2.715;1.119593;1.4;;
2.716;1.09529;1.4;;
2.736;1.070295;1.4;;
2.738;1.070295;1.4;;
2.758;1.021235;1.4;;
2.759;1.021235;1.4;;
2.779;0.9721665;1.4;;
2.801;0.9231541;1.4;;
2.801;0.9231541;1.4;;
2.802;0.9231541;1.4;;
2.822;0.8741058;1.4;;
2.8379623;;;-0.240184331029728;-0.404397242307011
2.843;0.8246163;1.4;;
2.845;0.8246163;1.4;;
2.866;0.7751823;1.4;;
2.868;0.7751823;1.4;;
2.889;0.7262891;1.4;;
2.89;0.7262891;1.4;;
2.91;0.6775431;1.4;;
2.911;0.6775431;1.4;;
2.935;0.6283385;1.4;;
2.936;0.6283385;1.4;;
2.957;0.5794105;1.4;;
2.958;0.5794105;1.4;;
2.959;0.5794105;1.4;;
2.978;0.5300058;1.4;;
3;0.4748325;1.4;;
3.001;0.4748325;1.4;;
