Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
linearCube1;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;0.406067;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;0.7083604;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;1.0096529;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;1.3114442;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;1.6127354;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;1.9145278;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube6;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube7;2.2158194;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.5176116;0.766163595675596;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.5176116;-0.76553567620285;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.5176116;-0.765535664325924;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.5176116;-0.765535682658517;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.5176116;-0.765535870315527;0;300;900;0.3;Pearson;BothEyes
linearCube6;2.5176116;0.765535688195108;0;300;900;0.3;Pearson;BothEyes
linearCube7;2.5176116;-0.74462543429376;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.8078739;-0.988535203096842;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.8078739;0.988346004541544;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.8078739;0.988345979150739;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.8078739;0.988441832857263;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.8078739;0.988435641305045;0;300;900;0.3;Pearson;BothEyes
linearCube6;2.8078739;-0.988435669417401;0;300;900;0.3;Pearson;BothEyes
linearCube7;2.8078739;0.988435650554653;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.098638;0.708651571048364;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.098638;0.620931289979394;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.098638;-0.710010296656509;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.098638;-0.710010250077804;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.098638;-0.7100106596307;0;300;900;0.3;Pearson;BothEyes
