linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.4120823;;;0;0
0.7163814;;;0;0
1.0176741;;;0;0
1.3189632;;;0;0
1.6207561;;;0;0
1.9300686;;;0;0
2.212;-1.07506;-0.7;;
2.231;-1.128719;-0.7;;
2.23537;;;-0.5;-0.166666666666667
2.253;-1.181529;-0.7;;
2.253;-1.181773;-0.7;;
2.274;-1.235088;-0.7;;
2.274;-1.235392;-0.7;;
2.275;-1.235733;-0.7;;
2.296;-1.287622;-0.7;;
2.297;-1.288274;-0.7;;
2.297;-1.288311;-0.7;;
2.298;-1.288889;-0.7;;
2.299;-1.288889;-0.7;;
2.3;-1.288889;-0.7;;
2.318;-1.354342;-0.7;;
2.318;-1.354342;-0.7;;
2.339;-1.396299;-0.7;;
2.34;-1.396803;-0.7;;
2.341;-1.396803;-0.7;;
2.341;-1.396803;-0.7;;
2.361;-1.449566;-0.7;;
2.382;-1.50359;-0.7;;
2.383;-1.50359;-0.7;;
2.403;-1.557496;-0.7;;
2.404;-1.557496;-0.7;;
2.425;-1.583589;-0.7;;
2.426;-1.611136;-0.7;;
2.447;-1.637869;-0.7;;
2.448;-1.665376;-0.7;;
2.47;-1.731642;-0.7;;
2.471;-1.731642;-0.7;;
2.493;-1.772106;-0.7;;
2.502;-1.772106;-0.7;;
2.515;-1.826515;-0.7;;
2.537;-1.85222;-0.7;;
2.5371729;;;-0.473006036311376;-0.324335345437125
2.537;-1.85222;-0.7;;
2.538;-1.879027;-0.7;;
2.558;-1.906227;-0.7;;
2.56;-1.906227;-0.7;;
2.58;-1.961033;-0.7;;
2.582;-1.986167;-0.7;;
2.604;-2.039763;-0.7;;
2.605;-2.039763;-0.7;;
2.626;-2.067121;-0.7;;
2.627;-2.105123;-0.7;;
2.648;-2.120202;-0.7;;
2.649;-2.147295;-0.7;;
2.67;-2.174298;-0.7;;
2.672;-2.200649;-0.7;;
2.694;-2.254199;-0.7;;
2.695;-2.254199;-0.7;;
2.715;-2.281093;-0.7;;
2.716;-2.307605;-0.7;;
2.736;-2.334873;-0.7;;
2.738;-2.334873;-0.7;;
2.758;-2.388392;-0.7;;
2.759;-2.388392;-0.7;;
2.779;-2.441922;-0.7;;
2.801;-2.49539;-0.7;;
2.801;-2.49539;-0.7;;
2.802;-2.49539;-0.7;;
2.822;-2.548897;-0.7;;
2.8379623;;;-0.240184394164835;-0.404396810158737
2.843;-2.602886;-0.7;;
2.845;-2.602886;-0.7;;
2.866;-2.656814;-0.7;;
2.868;-2.656814;-0.7;;
2.889;-2.710152;-0.7;;
2.89;-2.710152;-0.7;;
2.91;-2.763329;-0.7;;
2.911;-2.763329;-0.7;;
