linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.406067;;;0;0
0.7083604;;;0;0
1.0096529;;;0;0
1.3114442;;;0;0
1.6127354;;;0;0
1.9145278;;;0;0
2.2158194;;;0;0
2.232;0.1749789;-2.1;;
2.254;0.2007725;-2.1;;
2.287;0.2413842;-2.1;;
2.288;0.2416181;-2.1;;
2.33;0.2952294;-2.1;;
2.331;0.2952294;-2.1;;
2.331;0.2952294;-2.1;;
2.351;0.3216961;-2.1;;
2.353;0.322021;-2.1;;
2.353;0.322021;-2.1;;
2.353;0.322021;-2.1;;
2.373;0.3484351;-2.1;;
2.374;0.3487584;-2.1;;
2.376;0.3487584;-2.1;;
2.376;0.3487584;-2.1;;
2.396;0.3753861;-2.1;;
2.397;0.3755955;-2.1;;
2.398;0.3756766;-2.1;;
2.399;0.3757276;-2.1;;
2.419;0.4024546;-2.1;;
2.42;0.4024546;-2.1;;
2.421;0.4024546;-2.1;;
2.44;0.4288019;-2.1;;
2.44;0.4291157;-2.1;;
2.442;0.42945;-2.1;;
2.443;0.4294866;-2.1;;
2.443;0.4295004;-2.1;;
2.464;0.4561014;-2.1;;
2.465;0.4561014;-2.1;;
2.465;0.4561014;-2.1;;
2.485;0.4824565;-2.1;;
2.486;0.482709;-2.1;;
2.486;0.4827519;-2.1;;
2.487;0.482781;-2.1;;
2.488;0.4827881;-2.1;;
2.506;0.4961079;-2.1;;
2.507;0.5077365;-2.1;;
2.508;0.5095762;-2.1;;
2.509;0.5098667;-2.1;;
2.5176116;;;0.383081797837798;0.127693932612599
2.506;0.4961079;-2.1;;
2.507;0.5077365;-2.1;;
2.508;0.5095762;-2.1;;
2.509;0.5098667;-2.1;;
2.531;0.5229601;-2.1;;
2.532;0.5230748;-2.1;;
2.532;0.5230945;-2.1;;
2.551;0.5622467;-2.1;;
2.552;0.5628428;-2.1;;
2.553;0.5631803;-2.1;;
2.553;0.5632374;-2.1;;
2.554;0.5632689;-2.1;;
2.573;0.5768682;-2.1;;
2.574;0.5875143;-2.1;;
2.575;0.5896339;-2.1;;
2.596;0.6168286;-2.1;;
2.597;0.6170532;-2.1;;
2.598;0.6171219;-2.1;;
2.598;0.6171287;-2.1;;
2.599;0.617152;-2.1;;
2.618;0.6436727;-2.1;;
2.619;0.6436727;-2.1;;
2.62;0.6436727;-2.1;;
2.639;0.6569631;-2.1;;
2.641;0.6688784;-2.1;;
2.641;0.669636;-2.1;;
2.642;0.6704764;-2.1;;
2.661;0.6839153;-2.1;;
2.662;0.6840609;-2.1;;
2.663;0.6953082;-2.1;;
2.664;0.6970032;-2.1;;
2.683;0.7107331;-2.1;;
2.684;0.7108826;-2.1;;
2.685;0.7221141;-2.1;;
2.686;0.723761;-2.1;;
2.704;0.7372546;-2.1;;
2.705;0.737397;-2.1;;
2.706;0.7374389;-2.1;;
2.707;0.7374389;-2.1;;
