linearCube4Timestamp;linearCube4XPos;linearCube4YPos;linearCube4newCorr;linearCube4smoothCorr
0;;;0;0
0.406067;;;0;0
0.7083604;;;0;0
1.0096529;;;0;0
1.3114442;;;0;0
1.6127354;;;0;0
1.9145278;;;0;0
2.2158194;;;0;0
2.232;2.838635;1.4;;
2.254;2.790208;1.4;;
2.287;2.715598;1.4;;
2.288;2.715168;1.4;;
2.33;2.61774;1.4;;
2.331;2.61774;1.4;;
2.331;2.61774;1.4;;
2.351;2.56924;1.4;;
2.353;2.568645;1.4;;
2.353;2.568645;1.4;;
2.353;2.568645;1.4;;
2.373;2.519654;1.4;;
2.374;2.519055;1.4;;
2.376;2.519055;1.4;;
2.376;2.519055;1.4;;
2.396;2.47072;1.4;;
2.397;2.47034;1.4;;
2.398;2.470193;1.4;;
2.399;2.4701;1.4;;
2.419;2.42096;1.4;;
2.42;2.42096;1.4;;
2.421;2.42096;1.4;;
2.44;2.372905;1.4;;
2.44;2.372332;1.4;;
2.442;2.371723;1.4;;
2.443;2.371656;1.4;;
2.443;2.371631;1.4;;
2.464;2.310396;1.4;;
2.465;2.310396;1.4;;
2.465;2.310396;1.4;;
2.485;2.274303;1.4;;
2.486;2.273957;1.4;;
2.486;2.273898;1.4;;
2.487;2.273859;1.4;;
2.488;2.273849;1.4;;
2.506;2.249524;1.4;;
2.507;2.228408;1.4;;
2.508;2.225068;1.4;;
2.509;2.22454;1.4;;
2.5176116;;;-0.382767841329259;-0.127589280443086
2.506;2.249524;1.4;;
2.507;2.228408;1.4;;
2.508;2.225068;1.4;;
2.509;2.22454;1.4;;
2.531;2.199729;1.4;;
2.532;2.199512;1.4;;
2.532;2.199475;1.4;;
2.551;2.125531;1.4;;
2.552;2.124405;1.4;;
2.553;2.123768;1.4;;
2.553;2.12366;1.4;;
2.554;2.123601;1.4;;
2.573;2.101647;1.4;;
2.574;2.081677;1.4;;
2.575;2.077701;1.4;;
2.596;2.02826;1.4;;
2.597;2.027851;1.4;;
2.598;2.027726;1.4;;
2.598;2.027714;1.4;;
2.599;2.027671;1.4;;
2.618;1.967878;1.4;;
2.619;1.967878;1.4;;
2.62;1.967878;1.4;;
2.639;1.954416;1.4;;
2.641;1.932778;1.4;;
2.641;1.931403;1.4;;
2.642;1.929877;1.4;;
2.661;1.905099;1.4;;
2.663;1.904816;1.4;;
2.663;1.892633;1.4;;
2.664;1.883282;1.4;;
2.683;1.855781;1.4;;
2.684;1.855482;1.4;;
2.685;1.834923;1.4;;
2.686;1.831909;1.4;;
2.704;1.806813;1.4;;
2.705;1.806548;1.4;;
2.706;1.806471;1.4;;
2.707;1.806471;1.4;;
2.725;1.757458;1.4;;
2.726;1.756892;1.4;;
2.727;1.756791;1.4;;
2.747;1.708447;1.4;;
2.747;1.708447;1.4;;
2.748;1.708447;1.4;;
2.748;1.708447;1.4;;
2.769;1.659765;1.4;;
2.77;1.659364;1.4;;
