Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
linearCube1;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.3739848;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.3739848;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.3739848;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.6747773;0.73466603144916;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.6747773;-0.742050555687393;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.6747773;-0.734490380739409;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.9765676;-0.845731962086756;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.9765676;-0.845731702046634;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.9765676;0.845730844636947;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.2783603;-0.377205686960737;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.2783603;-0.377205258399961;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.2783603;0.377205789077945;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.5796509;-0.850735021393468;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.5796509;-0.850698627131463;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.5796509;0.850698689289512;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.8814438;0.599444521910134;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.8814438;0.599443847288312;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.8814438;-0.849567419912142;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.182735;-0.727428143075504;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.182735;-0.727428209848066;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.182735;-0.727428804622986;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.4845279;0.995543482806108;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.4845279;0.995543485414736;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.4845279;0.995543508069694;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.7858185;-0.507021416600583;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.7858185;0.189225496247264;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.7858185;0.189225401801573;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.0876114;0.760750014584079;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.0876114;-0.760756296426801;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.0876114;-0.76075633120373;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.3889021;-0.913431229427288;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.3889021;0.913431131030795;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.3889021;0.913431232804632;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.6906957;-0.656250965182432;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.6906957;0.656250953431117;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.6906957;0.656250952652946;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.9924874;-0.920203213559096;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.9924874;0.917629236353636;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.9924874;0.917624118414441;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.2942808;-0.988020811857014;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.2942808;0.988020833912768;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.2942808;0.988020815385856;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.5950699;-0.977409693744037;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.5950699;0.977463879576033;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.5950699;0.977463888297549;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.8968626;-0.995356113136865;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.8968626;0.995356141385741;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.8968626;0.995356161494838;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.1986552;-0.430413178769495;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.1986552;0.957574803574223;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.1986552;0.957574732224407;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.4999464;0.988825633507569;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.4999464;0.988825834555369;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.4999464;0.988825883575739;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.801739;0.971562833707194;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.801739;0.971562963008207;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.801739;-0.971562685020556;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.1030304;-0.978473222963414;0;300;900;0.3;Pearson;BothEyes
linearCube2;6.1030304;-0.978472975590105;0;300;900;0.3;Pearson;BothEyes
linearCube3;6.1030304;0.978473267697505;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.4048226;-0.997645700523473;0;300;900;0.3;Pearson;BothEyes
linearCube2;6.4048226;-0.997645680725701;0;300;900;0.3;Pearson;BothEyes
linearCube3;6.4048226;0.997645704286998;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.706615;-0.995160721381954;0;300;900;0.3;Pearson;BothEyes
