circularCube5Timestamp;circularCube5XPos;circularCube5YPos;circularCube5newCorr;circularCube5smoothCorr
0;;;0;0
0.3925362;;;0;0
0.6998471;;;0;0
1.0011656;;;0;0
1.3029605;;;0;0
1.6047573;;;0;0
1.9060515;;;0;0
2.142;1.844664;-0.7727963;;
2.189;1.819695;-0.8298485;;
2.206344;;;-1;-0.333333333333333
2.215;1.805024;-0.8613074;;
2.259;1.773623;-0.9242171;;
2.378;1.676514;-1.090443;;
2.444;1.616705;-1.177343;;
2.445;1.616281;-1.177958;;
2.467;1.596106;-1.205158;;
2.494;1.574671;-1.233035;;
2.5096448;;;0.939214125494928;-0.0202619581683572
2.51;1.545533;-1.269341;;
2.533;1.529533;-1.288615;;
2.534;1.529533;-1.288615;;
2.556;1.507111;-1.314763;;
2.557;1.506935;-1.314969;;
2.557;1.50685;-1.315068;;
2.581;1.483455;-1.341403;;
2.581;1.483455;-1.341403;;
2.582;1.483455;-1.341403;;
2.582;1.483455;-1.341403;;
2.604;1.459525;-1.367401;;
2.604;1.459525;-1.367401;;
2.605;1.459525;-1.367401;;
2.606;1.459525;-1.367401;;
2.607;1.459525;-1.367401;;
2.626;1.435941;-1.392141;;
2.627;1.435687;-1.392408;;
2.648;1.410826;-1.417588;;
2.649;1.4106;-1.417816;;
2.65;1.410544;-1.417873;;
2.65;1.410535;-1.417883;;
2.671;1.385859;-1.442006;;
2.692;1.360484;-1.46597;;
2.693;1.360187;-1.466251;;
2.694;1.360187;-1.466251;;
2.694;1.360187;-1.466251;;
2.714;1.334054;-1.490067;;
2.714;1.334054;-1.490067;;
2.715;1.334054;-1.490067;;
2.716;1.334054;-1.490067;;
2.717;1.334054;-1.490067;;
2.736;1.308246;-1.512766;;
2.736;1.308021;-1.512964;;
2.737;1.307555;-1.513373;;
2.758;1.281536;-1.53546;;
2.758;1.281301;-1.53566;;
2.759;1.281018;-1.5359;;
2.76;1.28093;-1.535975;;
2.761;1.280915;-1.535987;;
2.78;1.254131;-1.557928;;
2.78;1.254022;-1.558017;;
2.781;1.253816;-1.558185;;
2.801;1.226461;-1.579803;;
2.802;1.226181;-1.580025;;
2.803;1.226131;-1.580064;;
2.804;1.226121;-1.580072;;
2.8114411;;;-0.356332158742366;-0.139039344415813
2.824;1.198478;-1.60114;;
2.824;1.198478;-1.60114;;
2.825;1.198478;-1.60114;;
2.826;1.198478;-1.60114;;
2.846;1.170508;-1.621696;;
2.847;1.170162;-1.62195;;
2.848;1.170162;-1.62195;;
2.855;1.170162;-1.62195;;
2.868;1.142274;-1.641702;;
2.869;1.141729;-1.642088;;
2.87;1.141729;-1.642088;;
2.87;1.141729;-1.642088;;
