circular (2)Cube7Timestamp;circular (2)Cube7XPos;circular (2)Cube7YPos;circular (2)Cube7newCorr;circular (2)Cube7smoothCorr
4.307;0.08024241;1.998386;;
4.308;0.08023315;1.998387;;
4.308;0.08010232;1.998393;;
4.328;0.04522134;1.999485;;
4.329;0.0448966;1.999495;;
4.349;0.0106933;1.999964;;
4.35;0.01013834;1.999972;;
4.351;0.009903456;1.999975;;
4.352;0.009867952;1.999976;;
4.352;0.009855931;1.999976;;
4.371;-0.01612134;1.999935;;
4.372;-0.01612133;1.999935;;
4.372;-0.02102194;1.999884;;
4.393;-0.04213585;1.999552;;
4.393;-0.04823466;1.999395;;
4.395;-0.05974715;1.9991;;
4.395;-0.06066054;1.999077;;
4.396;-0.06120206;1.999063;;
4.416;-0.09551541;1.997714;;
4.417;-0.09587292;1.9977;;
4.418;-0.09592263;1.997698;;
4.437;-0.1128326;1.996814;;
4.438;-0.1282142;1.995876;;
4.439;-0.1304554;1.995739;;
4.44;-0.1307586;1.995721;;
4.461;-0.1654032;1.993145;;
4.462;-0.1657355;1.99312;;
4.463;-0.1658161;1.993114;;
4.464;-0.1658161;1.993114;;
4.464;-0.1658161;1.993114;;
4.465;-0.1658161;1.993114;;
4.484;-0.2000246;1.989968;;
4.485;-0.2003488;1.989939;;
4.506;-0.2352805;1.986109;;
4.506;-0.2354399;1.986091;;
4.507;-0.2356575;1.986067;;
4.508;-0.2356917;1.986064;;
4.509;-0.2357012;1.986063;;
4.509;-0.2357026;1.986063;;
4.529;-0.2695529;1.981748;;
4.529;-0.2697503;1.981723;;
4.537;-0.2699763;1.981694;;
4.551;-0.3040862;1.976743;;
4.552;-0.3045386;1.976677;;
4.553;-0.3046496;1.976661;;
4.573;-0.3393149;1.971002;;
4.574;-0.3396746;1.970944;;
4.575;-0.3397267;1.970935;;
4.575;-0.3397356;1.970934;;
4.576;-0.3397412;1.970933;;
4.577;-0.3397421;1.970933;;
4.5951377;;;-0.206780300784274;-0.311187904916911
4.573;-0.3393149;1.971002;;
4.574;-0.3396746;1.970944;;
4.575;-0.3397267;1.970935;;
4.575;-0.3397356;1.970934;;
4.576;-0.3397412;1.970933;;
4.577;-0.3397421;1.970933;;
4.617;-0.3910437;1.961394;;
4.618;-0.3912952;1.961348;;
4.619;-0.3913479;1.961338;;
4.62;-0.4050608;1.958539;;
4.62;-0.4073837;1.958065;;
4.641;-0.4460194;1.949628;;
4.642;-0.4463286;1.94956;;
4.643;-0.4464305;1.949538;;
4.665;-0.4767028;1.942355;;
4.666;-0.4769882;1.942287;;
4.687;-0.5102352;1.933816;;
4.688;-0.5105178;1.933744;;
4.688;-0.5105568;1.933735;;
4.689;-0.5106165;1.933719;;
4.708;-0.5444047;1.924476;;
4.709;-0.5448462;1.924355;;
4.73;-0.5785153;1.914503;;
4.731;-0.5785153;1.914503;;
4.731;-0.5785153;1.914503;;
4.732;-0.5785153;1.914503;;
4.753;-0.6119598;1.904072;;
4.753;-0.6121817;1.904003;;
4.775;-0.6449425;1.893155;;
4.776;-0.6452339;1.893058;;
4.797;-0.6780244;1.88156;;
4.798;-0.6783337;1.881452;;
4.798;-0.6783864;1.881433;;
4.799;-0.6784108;1.881425;;
4.8;-0.678416;1.881423;;
4.819;-0.7109815;1.869355;;
4.821;-0.7113633;1.869214;;
4.822;-0.7114115;1.869196;;
4.843;-0.7437894;1.85655;;
4.844;-0.7437894;1.85655;;
4.844;-0.7437894;1.85655;;
4.845;-0.7437894;1.85655;;
4.865;-0.7764593;1.843125;;
4.865;-0.7764593;1.843125;;
4.866;-0.7764593;1.843125;;
4.8854175;;;-0.217676277473141;-0.289459686171175
4.886;-0.8087502;1.829186;;
4.887;-0.8087502;1.829186;;
4.888;-0.8087502;1.829186;;
4.915;-0.8403543;1.814877;;
4.916;-0.8406251;1.814758;;
4.917;-0.8406704;1.814738;;
4.918;-0.8406795;1.814734;;
4.932;-0.8831483;1.79445;;
4.932;-0.8831483;1.79445;;
4.933;-0.8831483;1.79445;;
4.953;-0.9035283;1.784273;;
4.954;-0.9037271;1.784174;;
4.954;-0.9037613;1.784157;;
4.955;-0.9037802;1.784147;;
4.956;-0.9037845;1.784145;;
4.956;-0.9037852;1.784145;;
4.977;-0.9348509;1.768061;;
4.978;-0.9351432;1.767909;;
4.999;-0.9652115;1.751671;;
5;-0.9654973;1.751517;;
5.001;-0.965571;1.751477;;
5.002;-0.965571;1.751477;;
5.022;-0.9959714;1.734366;;
5.022;-0.9960141;1.734342;;
5.023;-0.9962935;1.734185;;
5.024;-0.9963397;1.734159;;
5.024;-0.9963613;1.734147;;
5.025;-0.9963613;1.734147;;
5.044;-1.026725;1.716344;;
5.044;-1.026725;1.716344;;
5.066;-1.056029;1.698467;;
5.066;-1.056154;1.69839;;
5.067;-1.056368;1.69826;;
5.068;-1.056368;1.69826;;
5.068;-1.056368;1.69826;;
5.069;-1.056368;1.69826;;
5.087;-1.085841;1.679563;;
5.087;-1.086023;1.679448;;
5.11;-1.115191;1.660222;;
5.111;-1.115453;1.660049;;
5.112;-1.115505;1.660015;;
5.113;-1.115505;1.660015;;
5.133;-1.144063;1.640459;;
5.134;-1.144333;1.640274;;
5.135;-1.144415;1.640218;;
5.136;-1.144415;1.640218;;
5.155;-1.172532;1.620233;;
5.156;-1.17284;1.620014;;
5.178;-1.200877;1.599338;;
5.178;-1.201082;1.599187;;
5.18;-1.201197;1.599102;;
5.18;-1.201197;1.599102;;
5.18;-1.201197;1.599102;;
5.181;-1.201197;1.599102;;
5.1872195;;;-0.6743484104684;-0.247083091598304
5.178;-1.200877;1.599338;;
5.178;-1.201082;1.599187;;
5.18;-1.201197;1.599102;;
5.18;-1.201197;1.599102;;
5.18;-1.201197;1.599102;;
5.181;-1.201197;1.599102;;
5.2;-1.21503;1.588615;;
5.201;-1.215155;1.58852;;
5.222;-1.262253;1.551346;;
5.222;-1.262367;1.551256;;
5.223;-1.26274;1.550961;;
5.224;-1.262801;1.550913;;
5.247;-1.282389;1.534743;;
5.248;-1.283005;1.534234;;
5.251;-1.283618;1.533728;;
5.251;-1.283639;1.533711;;
5.271;-1.312912;1.508722;;
5.271;-1.313074;1.508584;;
5.272;-1.313285;1.508404;;
5.272;-1.313285;1.508404;;
5.273;-1.313285;1.508404;;
5.274;-1.313285;1.508404;;
5.292;-1.323437;1.499503;;
5.293;-1.323626;1.499338;;
5.294;-1.32372;1.499255;;
5.295;-1.32372;1.499255;;
5.314;-1.371145;1.455991;;
5.315;-1.371661;1.455519;;
5.316;-1.371737;1.45545;;
5.316;-1.37175;1.455439;;
5.337;-1.387846;1.440097;;
5.337;-1.387961;1.439987;;
5.357;-1.413015;1.415406;;
5.358;-1.413257;1.415169;;
5.359;-1.413308;1.415118;;
5.359;-1.413317;1.415109;;
5.36;-1.413322;1.415104;;
5.361;-1.413322;1.415104;;
5.38;-1.436656;1.391388;;
5.38;-1.436891;1.391149;;
5.401;-1.461329;1.365461;;
5.401;-1.461545;1.365235;;
5.403;-1.461866;1.364897;;
5.403;-1.461874;1.364889;;
5.404;-1.461919;1.364842;;
5.404;-1.461919;1.364842;;
5.423;-1.485496;1.339136;;
5.424;-1.485748;1.338861;;
5.445;-1.50884;1.312778;;
5.446;-1.509038;1.312554;;
5.471;-1.53156;1.286201;;
5.472;-1.53173;1.286002;;
5.473;-1.531773;1.285951;;
5.473;-1.53178;1.285943;;
5.474;-1.531787;1.285935;;
5.475;-1.531788;1.285934;;
5.4769906;;;-0.507502649117106;-0.40157690946073
5.471;-1.53156;1.286201;;
5.472;-1.53173;1.286002;;
5.473;-1.531773;1.285951;;
5.473;-1.53178;1.285943;;
5.474;-1.531787;1.285935;;
5.475;-1.531788;1.285934;;
5.495;-1.542843;1.272647;;
5.496;-1.542947;1.272523;;
5.497;-1.551446;1.262124;;
5.516;-1.583222;1.222036;;
5.517;-1.58357;1.221598;;
5.518;-1.583634;1.221516;;
5.538;-1.597113;1.20384;;
5.539;-1.597113;1.20384;;
5.559;-1.617918;1.175723;;
5.56;-1.618136;1.175429;;
5.581;-1.638123;1.147406;;
5.582;-1.638314;1.147137;;
5.603;-1.658167;1.118244;;
5.604;-1.658335;1.117998;;
5.625;-1.677355;1.089251;;
5.626;-1.67758;1.08891;;
5.647;-1.695778;1.060322;;
5.648;-1.6962;1.059658;;
5.668;-1.714642;1.029557;;
5.669;-1.714832;1.029247;;
5.671;-1.71487;1.029185;;
5.671;-1.71487;1.029185;;
5.694;-1.730223;1.003079;;
5.699;-1.732773;0.9987441;;
5.713;-1.749296;0.9694864;;
5.715;-1.749953;0.9683235;;
5.738;-1.76637;0.938035;;
5.739;-1.766656;0.9375072;;
5.739;-1.766705;0.9374173;;
5.74;-1.766727;0.9373766;;
5.741;-1.766733;0.9373657;;
5.741;-1.766733;0.9373657;;
5.742;-1.766733;0.9373657;;
5.742;-1.766733;0.9373657;;
5.76;-1.782924;0.9061911;;
5.761;-1.782924;0.9061911;;
5.7677632;;;0.0492717670275241;-0.337563892507781
5.76;-1.782924;0.9061911;;
5.761;-1.782924;0.9061911;;
5.783;-1.797892;0.8760966;;
5.784;-1.798109;0.875661;;
5.785;-1.798346;0.8751834;;
5.786;-1.798385;0.8751053;;
5.805;-1.814818;0.8404507;;
5.805;-1.81505;0.8399618;;
5.807;-1.815692;0.838608;;
5.808;-1.815692;0.838608;;
5.808;-1.815692;0.838608;;
5.808;-1.815692;0.838608;;
5.827;-1.82776;0.8119553;;
5.828;-1.82799;0.8114464;;
5.849;-1.841718;0.7797723;;
5.849;-1.841879;0.7794022;;
5.85;-1.842046;0.7790152;;
5.851;-1.842046;0.7790152;;
5.851;-1.842046;0.7790152;;
5.852;-1.842046;0.7790152;;
5.871;-1.855267;0.746972;;
5.872;-1.855401;0.7466475;;
5.894;-1.867874;0.7148569;;
5.895;-1.868031;0.7144549;;
5.895;-1.868108;0.7142587;;
5.896;-1.868151;0.7141507;;
5.916;-1.880362;0.6813388;;
5.917;-1.880483;0.6810147;;
5.918;-1.880516;0.6809254;;
5.918;-1.880516;0.6809254;;
5.939;-1.891631;0.6493786;;
5.94;-1.891856;0.6487409;;
5.941;-1.89203;0.6482471;;
5.942;-1.89203;0.6482471;;
5.961;-1.902979;0.6153505;;
5.962;-1.903079;0.6150486;;
5.962;-1.903084;0.6150336;;
5.963;-1.903113;0.6149465;;
5.964;-1.903122;0.6149185;;
5.964;-1.903123;0.6149169;;
5.983;-1.913565;0.5815957;;
5.984;-1.913661;0.5812891;;
6.004;-1.923535;0.5477206;;
6.004;-1.92358;0.5475665;;
6.005;-1.923646;0.5473412;;
6.006;-1.923658;0.5473008;;
6.025;-1.932666;0.5145594;;
6.026;-1.932839;0.5139321;;
6.027;-1.932899;0.5137153;;
6.028;-1.932899;0.5137153;;
6.048;-1.941393;0.4805849;;
6.048;-1.941397;0.4805713;;
6.049;-1.941576;0.4798725;;
6.05;-1.941603;0.479768;;
6.0635495;;;0.71324238231631;-0.104834227560418
6.048;-1.941393;0.4805849;;
6.048;-1.941397;0.4805713;;
6.049;-1.941576;0.4798725;;
6.05;-1.941603;0.479768;;
6.075;-1.945708;0.4628382;;
6.075;-1.945731;0.4627411;;
6.076;-1.945749;0.4626674;;
6.077;-1.945749;0.4626674;;
6.091;-1.949664;0.4458707;;
6.092;-1.949741;0.4455401;;
6.093;-1.949789;0.4453335;;
6.094;-1.9498;0.4452876;;
6.112;-1.963207;0.3817869;;
6.113;-1.963362;0.3810516;;
6.114;-1.964607;0.3745734;;
6.115;-1.964871;0.373201;;
6.133;-1.967339;0.3599656;;
6.133;-1.967361;0.359844;;
6.134;-1.967373;0.359781;;
6.135;-1.967373;0.359781;;
6.154;-1.973407;0.3250635;;
6.155;-1.973407;0.3250635;;
6.155;-1.973407;0.3250635;;
6.156;-1.973407;0.3250635;;
6.175;-1.978756;0.290701;;
6.176;-1.978814;0.2903337;;
6.197;-1.983562;0.2558639;;
6.198;-1.983604;0.2555612;;
6.198;-1.98361;0.2555167;;
6.199;-1.983617;0.2554651;;
6.199;-1.983618;0.2554575;;
6.2;-1.983619;0.2554488;;
6.219;-1.987597;0.2222908;;
6.22;-1.987673;0.2216587;;
6.24;-1.991923;0.1795022;;
6.241;-1.991967;0.1790667;;
6.242;-1.991975;0.1789807;;
6.243;-1.991975;0.1789807;;
6.243;-1.991975;0.1789807;;
6.262;-1.994297;0.1509242;;
6.263;-1.994297;0.1509242;;
6.263;-1.994297;0.1509242;;
6.283;-1.996607;0.1163769;;
6.284;-1.99663;0.1160375;;
6.285;-1.996634;0.1159708;;
6.286;-1.996636;0.1159543;;
6.306;-1.998322;0.08173406;;
6.306;-1.998334;0.08149114;;
6.308;-1.998358;0.08100609;;
6.308;-1.99836;0.08096541;;
6.326;-1.999464;0.04613402;;
6.328;-1.999477;0.04572946;;
6.328;-1.999477;0.04572898;;
6.329;-1.999478;0.04568417;;
6.3488076;;;0.19033629393934;0.111336948541517
6.349;-1.999959;0.01162257;;
6.35;-1.999959;0.0116028;;
6.351;-1.999965;0.01117385;;
6.352;-1.999966;0.01116522;;
6.37;-1.999988;-0.006308097;;
6.371;-1.999988;-0.006618762;;
6.372;-1.999988;-0.006765861;;
6.373;-1.999988;-0.006789319;;
6.392;-1.999337;-0.05122623;;
6.393;-1.998925;-0.0651982;;
6.394;-1.998838;-0.06817881;;
6.395;-1.998838;-0.06817881;;
6.414;-1.998525;-0.07680222;;
6.415;-1.998522;-0.07688596;;
6.416;-1.998521;-0.07690734;;
6.416;-1.998146;-0.08561704;;
6.435;-1.99689;-0.1114495;;
6.443;-1.996874;-0.1117752;;
6.444;-1.99603;-0.1257135;;
6.445;-1.99583;-0.1290102;;
6.456;-1.994641;-0.1462893;;
6.457;-1.994619;-0.146611;;
6.458;-1.994616;-0.1466572;;
6.458;-1.994615;-0.1466652;;
6.478;-1.991751;-0.1814206;;
6.478;-1.991729;-0.1816901;;
6.479;-1.991718;-0.1818216;;
6.479;-1.991716;-0.1818441;;
6.499;-1.988245;-0.2164863;;
6.5;-1.988211;-0.2168314;;
6.521;-1.984197;-0.250866;;
6.521;-1.984164;-0.2511505;;
6.522;-1.9841;-0.2516881;;
6.523;-1.9841;-0.2516881;;
6.524;-1.9841;-0.2516881;;
6.524;-1.9841;-0.2516881;;
6.543;-1.979394;-0.2863266;;
6.543;-1.97938;-0.2864326;;
6.564;-1.974096;-0.3208249;;
6.565;-1.974045;-0.3211587;;
6.566;-1.974037;-0.3212117;;
6.566;-1.974036;-0.321219;;
6.586;-1.968254;-0.3548878;;
6.586;-1.968186;-0.3552829;;
6.588;-1.968119;-0.3556764;;
6.588;-1.968114;-0.3557018;;
6.607;-1.961708;-0.38947;;
6.608;-1.961638;-0.3898362;;
6.609;-1.961627;-0.3898975;;
6.631;-1.955141;-0.421093;;
6.631;-1.95506;-0.4214802;;
6.634;-1.95447;-0.424321;;
6.635;-1.95447;-0.424321;;
6.6390787;;;0.135997906125307;0.27221208735212
6.631;-1.955141;-0.421093;;
6.631;-1.95506;-0.4214802;;
6.634;-1.95447;-0.424321;;
6.635;-1.95447;-0.424321;;
6.655;-1.950658;-0.4415036;;
6.656;-1.950591;-0.4418073;;
6.657;-1.947273;-0.4561673;;
6.658;-1.946803;-0.4582003;;
6.679;-1.9359;-0.5022351;;
6.679;-1.935829;-0.5025231;;
6.68;-1.935665;-0.5031868;;
6.681;-1.93564;-0.5032854;;
6.7;-1.929418;-0.5266287;;
6.701;-1.92935;-0.5268859;;
6.702;-1.929338;-0.5269291;;
6.703;-1.929338;-0.5269291;;
6.704;-1.929338;-0.5269291;;
6.723;-1.920022;-0.55991;;
6.724;-1.919936;-0.5602162;;
6.725;-1.919909;-0.5603119;;
6.745;-1.909816;-0.5937917;;
6.746;-1.909724;-0.5940953;;
6.746;-1.909712;-0.5941341;;
6.747;-1.909694;-0.5941949;;
6.747;-1.909692;-0.5942028;;
6.766;-1.899017;-0.6274685;;
6.767;-1.898878;-0.627904;;
6.768;-1.898878;-0.627904;;
6.788;-1.887872;-0.6602447;;
6.788;-1.887806;-0.6604391;;
6.789;-1.887745;-0.6606191;;
6.79;-1.887736;-0.6606464;;
6.809;-1.876128;-0.6929028;;
6.81;-1.875922;-0.6934748;;
