Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
circularCube1;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.4341544;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.4341544;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0.4341544;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0.4341544;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0.4341544;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;0.7449808;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;0.7449808;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;0.7449808;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;0.7449808;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;0.7449808;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.0462813;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.0462813;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.0462813;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.0462813;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.0462813;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.3480838;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.3480838;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.3480838;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.3480838;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.3480838;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.6493844;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.6493844;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.6493844;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.6493844;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.6493844;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;1.9511864;0;0;300;900;0.3;Pearson;BothEyes
circularCube2;1.9511864;0;0;300;900;0.3;Pearson;BothEyes
circularCube3;1.9511864;0;0;300;900;0.3;Pearson;BothEyes
circularCube4;1.9511864;0;0;300;900;0.3;Pearson;BothEyes
circularCube5;1.9511864;0;0;300;900;0.3;Pearson;BothEyes
circularCube1;2.2524874;0.868580079449454;0.896979604604393;300;900;0.3;Pearson;BothEyes
circularCube2;2.2524874;-0.868706305799478;0.880285614173714;300;900;0.3;Pearson;BothEyes
circularCube3;2.2524874;-0.874909879554054;0.893435963709842;300;900;0.3;Pearson;BothEyes
circularCube4;2.2524874;0.869786587557659;-0.892182891974836;300;900;0.3;Pearson;BothEyes
circularCube5;2.2524874;-0.865495197069888;-0.894351688985083;300;900;0.3;Pearson;BothEyes
circularCube1;2.554791;0.860125956194176;0.990366074370774;300;900;0.3;Pearson;BothEyes
circularCube2;2.554791;-0.855693479882073;0.989904966180016;300;900;0.3;Pearson;BothEyes
