circular (1)Cube2Timestamp;circular (1)Cube2XPos;circular (1)Cube2YPos;circular (1)Cube2newCorr;circular (1)Cube2smoothCorr
4.217;1.933629;-0.5109578;;
4.238;1.942083;-0.4778079;;
4.239;1.942167;-0.4774781;;
4.24;1.942178;-0.4774329;;
4.24;1.942181;-0.4774252;;
4.241;1.942181;-0.4774215;;
4.262;1.950257;-0.4432631;;
4.263;1.950323;-0.4429847;;
4.263;1.950323;-0.4429824;;
4.264;1.950356;-0.4428459;;
4.284;1.95778;-0.4087771;;
4.285;1.95778;-0.4087771;;
4.285;1.95778;-0.4087771;;
4.286;1.95778;-0.4087771;;
4.3043644;;;0.17636036246329;-0.0118428394109335
4.284;1.95778;-0.4087771;;
4.285;1.95778;-0.4087771;;
4.285;1.95778;-0.4087771;;
4.286;1.95778;-0.4087771;;
4.306;1.964578;-0.3747227;;
4.307;1.964582;-0.3747028;;
4.308;1.964584;-0.3746935;;
4.308;1.96461;-0.3745625;;
4.328;1.972042;-0.3332087;;
4.329;1.972111;-0.3328237;;
4.349;1.977698;-0.2977935;;
4.35;1.977788;-0.2972251;;
4.351;1.977827;-0.2969846;;
4.352;1.977833;-0.2969482;;
4.352;1.977834;-0.2969359;;
4.371;1.97916;-0.2879659;;
4.372;1.97916;-0.2879659;;
4.372;1.980497;-0.2784866;;
4.393;1.983915;-0.253091;;
4.393;1.984608;-0.2474794;;
4.395;1.985915;-0.2368867;;
4.395;1.986019;-0.2360463;;
4.396;1.98608;-0.2355481;;
4.416;1.989857;-0.2011322;;
4.417;1.989896;-0.2007737;;
4.418;1.989902;-0.2007238;;
4.437;1.991591;-0.1831987;;
4.438;1.992892;-0.1683509;;
4.439;1.993082;-0.1661875;;
4.44;1.993108;-0.1658948;;
4.461;1.995747;-0.1303038;;
4.462;1.995772;-0.1299625;;
4.463;1.995778;-0.1298797;;
4.464;1.995778;-0.1298797;;
4.464;1.995778;-0.1298797;;
4.465;1.995778;-0.1298797;;
4.484;1.99768;-0.09623462;;
4.485;1.997698;-0.09591579;;
4.506;1.99928;-0.05344766;;
4.506;1.999287;-0.05325389;;
4.507;1.999297;-0.05298933;;
4.508;1.999299;-0.05294775;;
4.509;1.999299;-0.05293624;;
4.509;1.999299;-0.05293454;;
4.529;1.999832;-0.0257161;;
4.529;1.999835;-0.02555745;;
4.537;1.999839;-0.02537574;;
4.551;1.999971;0.009732895;;
4.552;1.999972;0.01021549;;
4.553;1.999973;0.01033392;;
4.573;1.999499;0.0445826;;
4.574;1.999495;0.044938;;
4.575;1.999494;0.04498941;;
4.575;1.999494;0.04499825;;
4.576;1.999494;0.04500382;;
4.577;1.999494;0.04500462;;
4.5951377;;;0.131739797689112;0.0254035297426419
4.573;1.999499;0.0445826;;
4.574;1.999495;0.044938;;
4.575;1.999494;0.04498941;;
4.575;1.999494;0.04499825;;
4.576;1.999494;0.04500382;;
4.577;1.999494;0.04500462;;
4.617;1.99764;0.09704156;;
4.618;1.997631;0.09729668;;
4.619;1.997629;0.09735008;;
4.62;1.996297;0.1210307;;
4.62;1.996072;0.125042;;
4.641;1.994399;0.1495472;;
4.642;1.994386;0.1497433;;
4.643;1.994381;0.1498079;;
4.665;1.990691;0.1926816;;
4.666;1.990657;0.1930858;;
4.687;1.987893;0.2197138;;
4.688;1.987869;0.2199401;;
4.688;1.987866;0.2199714;;
4.689;1.987861;0.2200192;;
4.708;1.98378;0.2541687;;
4.709;1.983727;0.254615;;
4.73;1.978969;0.2892763;;
4.731;1.978969;0.2892763;;
4.731;1.978969;0.2892763;;
4.732;1.978969;0.2892763;;
4.753;1.973661;0.3234938;;
4.753;1.973626;0.3237209;;
4.775;1.967679;0.3580866;;
4.776;1.967626;0.3583924;;
4.797;1.961032;0.3928586;;
4.798;1.96097;0.3931836;;
4.798;1.960959;0.3932391;;
4.799;1.960955;0.3932647;;
4.8;1.960953;0.3932702;;
4.819;1.952118;0.4349838;;
4.821;1.952015;0.4354728;;
4.822;1.952001;0.4355345;;
4.843;1.946076;0.4612912;;
4.844;1.946076;0.4612912;;
4.844;1.946076;0.4612912;;
4.845;1.946076;0.4612912;;
4.865;1.937604;0.4956709;;
4.865;1.937604;0.4956709;;
4.866;1.937604;0.4956709;;
4.8854175;;;0.290574792791712;0.149859558288889
4.886;1.928698;0.5292684;;
4.887;1.928698;0.5292684;;
4.888;1.928698;0.5292684;;
4.915;1.918034;0.5666737;;
4.916;1.917951;0.5669747;;
4.917;1.917937;0.567025;;
4.918;1.917934;0.5670351;;
4.932;1.907463;0.6013188;;
4.932;1.907463;0.6013188;;
4.933;1.907463;0.6013188;;
4.953;1.898255;0.6297747;;
4.954;1.898165;0.6300523;;
4.954;1.89815;0.6301001;;
4.955;1.898141;0.6301265;;
4.956;1.898139;0.6301325;;
4.956;1.898139;0.6301335;;
4.977;1.883863;0.6715937;;
4.978;1.883728;0.6719837;;
4.999;1.874992;0.6959867;;
5;1.874909;0.6962149;;
5.001;1.874887;0.6962737;;
5.002;1.874887;0.6962737;;
5.022;1.86258;0.7285461;;
5.022;1.862563;0.7285914;;
5.023;1.86245;0.728888;;
5.024;1.862431;0.728937;;
5.024;1.862422;0.7289599;;
5.025;1.862422;0.7289599;;
5.044;1.849113;0.7620902;;
5.044;1.849113;0.7620902;;
5.066;1.835682;0.7938871;;
5.066;1.835625;0.7940237;;
5.067;1.835527;0.7942554;;
5.068;1.835527;0.7942554;;
5.068;1.835527;0.7942554;;
5.069;1.835527;0.7942554;;
5.087;1.821616;0.8256512;;
5.087;1.82153;0.8258452;;
5.11;1.806895;0.8573906;;
5.111;1.806763;0.8576745;;
5.112;1.806737;0.8577306;;
5.113;1.806737;0.8577306;;
5.133;1.787694;0.896732;;
5.134;1.787513;0.8971011;;
5.135;1.787459;0.8972129;;
5.136;1.787459;0.8972129;;
5.155;1.775691;0.9202783;;
5.156;1.775562;0.9205309;;
5.178;1.759205;0.9514119;;
5.178;1.759085;0.9516377;;
5.18;1.759018;0.9517645;;
5.18;1.759018;0.9517645;;
5.18;1.759018;0.9517645;;
5.181;1.759018;0.9517645;;
5.1872195;;;-0.0911530380867326;0.126880478714345
5.178;1.759205;0.9514119;;
5.178;1.759085;0.9516377;;
5.18;1.759018;0.9517645;;
5.18;1.759018;0.9517645;;
5.18;1.759018;0.9517645;;
5.181;1.759018;0.9517645;;
5.2;1.750611;0.9671378;;
5.201;1.750535;0.967277;;
5.222;1.724953;1.012178;;
5.222;1.724891;1.012286;;
5.223;1.724689;1.012642;;
5.224;1.724656;1.0127;;
5.247;1.707616;1.041142;;
5.248;1.707079;1.042038;;
5.251;1.706546;1.042927;;
5.251;1.706528;1.042958;;
5.271;1.688106;1.072512;;
5.271;1.688004;1.072675;;
5.272;1.687872;1.072888;;
5.272;1.687872;1.072888;;
5.273;1.687872;1.072888;;
5.274;1.687872;1.072888;;
5.292;1.678791;1.087038;;
5.293;1.678623;1.087301;;
5.294;1.678538;1.087433;;
5.295;1.678538;1.087433;;
5.314;1.647823;1.133419;;
5.315;1.647489;1.13392;;
5.316;1.64744;1.133993;;
5.316;1.647431;1.134006;;
5.337;1.629617;1.159455;;
5.337;1.62949;1.159637;;
5.357;1.60882;1.188142;;
5.358;1.608621;1.188417;;
5.359;1.608578;1.188476;;
5.359;1.608571;1.188486;;
5.36;1.608567;1.188492;;
5.361;1.608567;1.188492;;
5.38;1.58868;1.214923;;
5.38;1.588479;1.21519;;
5.401;1.566504;1.243396;;
5.401;1.56631;1.243645;;
5.403;1.566021;1.244016;;
5.403;1.566014;1.244025;;
5.404;1.565974;1.244076;;
5.404;1.565974;1.244076;;
5.423;1.544103;1.271114;;
5.424;1.543869;1.271403;;
5.445;1.516683;1.303706;;
5.446;1.51645;1.303983;;
5.471;1.498375;1.324713;;
5.472;1.498239;1.324869;;
5.473;1.498204;1.324909;;
5.473;1.498198;1.324916;;
5.474;1.498193;1.324922;;
5.475;1.498192;1.324923;;
5.4769906;;;0.218043357837521;0.137301227557903
5.471;1.498375;1.324713;;
5.472;1.498239;1.324869;;
5.473;1.498204;1.324909;;
5.473;1.498198;1.324916;;
5.474;1.498193;1.324922;;
5.475;1.498192;1.324923;;
5.495;1.486598;1.337917;;
5.496;1.486489;1.338039;;
5.497;1.477593;1.347836;;
5.516;1.448869;1.378678;;
5.517;1.448555;1.379015;;
5.518;1.448497;1.379078;;
5.538;1.426509;1.40181;;
5.539;1.426509;1.40181;;
5.559;1.401812;1.426502;;
5.56;1.401554;1.42676;;
5.581;1.376562;1.450883;;
5.582;1.376323;1.451114;;
5.603;1.344916;1.480263;;
5.604;1.344649;1.480511;;
5.625;1.325092;1.49804;;
5.626;1.32486;1.498248;;
5.647;1.299549;1.520237;;
5.648;1.298961;1.520747;;
5.668;1.271537;1.543754;;
5.669;1.271254;1.543991;;
5.67;1.271198;1.544039;;
5.671;1.271198;1.544039;;
5.694;1.247986;1.562811;;
5.699;1.244131;1.565928;;
5.713;1.216233;1.587675;;
5.715;1.215124;1.588539;;
5.738;1.188667;1.60843;;
5.739;1.188206;1.608776;;
5.739;1.188127;1.608835;;
5.74;1.188092;1.608862;;
5.741;1.188082;1.608869;;
5.741;1.188082;1.608869;;
5.742;1.188082;1.608869;;
5.742;1.188082;1.608869;;
5.76;1.154044;1.633457;;
5.761;1.154044;1.633457;;
5.7677632;;;0.79607734560237;0.303385614536218
5.76;1.154044;1.633457;;
5.761;1.154044;1.633457;;
5.783;1.131892;1.648877;;
5.784;1.131572;1.6491;;
5.785;1.13122;1.649345;;
5.786;1.131163;1.649385;;
5.805;1.102987;1.66834;;
5.805;1.102589;1.668608;;
5.807;1.101488;1.669348;;
5.808;1.101488;1.669348;;
5.808;1.101488;1.669348;;
5.808;1.101488;1.669348;;
5.827;1.073335;1.687579;;
5.828;1.072798;1.687927;;
5.849;1.043528;1.706171;;
5.849;1.043186;1.706384;;
5.85;1.042829;1.706607;;
5.851;1.042829;1.706607;;
5.851;1.042829;1.706607;;
5.852;1.042829;1.706607;;
5.871;1.012943;1.724509;;
5.872;1.01264;1.72469;;
5.894;0.9827348;1.741897;;
5.895;0.9823566;1.742114;;
5.895;0.9821721;1.742221;;
5.896;0.9820705;1.742279;;
5.916;0.9446962;1.762818;;
5.917;0.9443272;1.763021;;
5.918;0.9442254;1.763076;;
5.918;0.9442254;1.763076;;
5.939;0.9213324;1.77514;;
5.94;0.9208696;1.775384;;
5.941;0.9205112;1.775573;;
5.942;0.9205112;1.775573;;
5.961;0.8895834;1.791264;;
5.962;0.8892996;1.791408;;
5.962;0.8892855;1.791415;;
5.963;0.8892035;1.791456;;
5.964;0.8891773;1.79147;;
5.964;0.8891758;1.79147;;
5.983;0.8579827;1.806613;;
5.984;0.8576957;1.806752;;
6.004;0.8261769;1.821378;;
6.004;0.8260322;1.821445;;
6.005;0.8258207;1.821543;;
6.006;0.8257827;1.821561;;
6.025;0.7945538;1.835389;;
6.026;0.7939554;1.835654;;
6.027;0.7937487;1.835746;;
6.028;0.7937487;1.835746;;
6.048;0.762165;1.849074;;
6.048;0.762152;1.849079;;
6.049;0.7614858;1.84936;;
6.05;0.7613862;1.849403;;
6.0635495;;;0.255788708219272;0.294689093393108
6.048;0.762165;1.849074;;
6.048;0.762152;1.849079;;
6.049;0.7614858;1.84936;;
6.05;0.7613862;1.849403;;
6.075;0.7449743;1.856074;;
6.075;0.7448801;1.856112;;
6.076;0.7448087;1.856141;;
6.077;0.7448087;1.856141;;
6.091;0.7219391;1.865149;;
6.092;0.7214891;1.865327;;
6.093;0.7212077;1.865438;;
6.094;0.7211452;1.865462;;
6.112;0.6762387;1.882198;;
6.113;0.6757187;1.882392;;
6.114;0.6657848;1.885921;;
6.115;0.6636803;1.886669;;
6.133;0.6461901;1.892732;;
6.133;0.6460294;1.892787;;
6.134;0.6459462;1.892816;;
6.135;0.6459462;1.892816;;
6.154;0.6133814;1.903618;;
6.155;0.6133814;1.903618;;
6.155;0.6133814;1.903618;;
6.156;0.6133814;1.903618;;
6.175;0.5801799;1.913995;;
6.176;0.579825;1.914106;;
6.197;0.5463917;1.923913;;
6.198;0.5460981;1.923999;;
6.198;0.5460549;1.924012;;
6.199;0.5460049;1.924026;;
6.199;0.5459975;1.924029;;
6.2;0.5459891;1.924031;;
6.219;0.513502;1.932944;;
6.22;0.5128827;1.933113;;
6.24;0.4788065;1.941836;;
6.241;0.4784544;1.941927;;
6.242;0.4783849;1.941944;;
6.243;0.4783849;1.941944;;
6.243;0.4783849;1.941944;;
6.262;0.4436274;1.950178;;
6.263;0.4436274;1.950178;;
6.263;0.4436274;1.950178;;
6.283;0.4100221;1.957515;;
6.284;0.409692;1.957588;;
6.285;0.4096271;1.957602;;
6.286;0.4096111;1.957605;;
6.306;0.3761618;1.964299;;
6.306;0.3759243;1.964347;;
6.308;0.3754502;1.964442;;
6.308;0.3754104;1.96445;;
6.326;0.3408465;1.970738;;
6.328;0.3404451;1.970811;;
6.328;0.3404446;1.970811;;
6.329;0.3404002;1.970819;;
6.3488076;;;-0.659912660629704;0.152499187757365
6.349;0.306977;1.976294;;
6.35;0.3069576;1.976297;;
6.351;0.3065367;1.976366;;
6.352;0.3065283;1.976367;;
6.37;0.2889462;1.979015;;
6.371;0.2886336;1.979062;;
6.372;0.2884856;1.979084;;
6.373;0.288462;1.979088;;
6.392;0.2459188;1.984817;;
6.393;0.238296;1.985749;;
6.394;0.2366698;1.985947;;
6.395;0.2366698;1.985947;;
6.414;0.2190831;1.987963;;
6.415;0.2189123;1.987983;;
6.416;0.2188688;1.987988;;
6.416;0.2106575;1.988857;;
6.435;0.1841256;1.991504;;
6.443;0.1837911;1.991537;;
6.444;0.1710913;1.992656;;
6.445;0.1680876;1.992921;;
6.456;0.1402793;1.99507;;
6.457;0.1397616;1.99511;;
6.458;0.1396872;1.995116;;
6.458;0.1396744;1.995117;;
6.478;0.1146248;1.996711;;
6.478;0.1144306;1.996723;;
6.479;0.1143358;1.996729;;
6.479;0.1143196;1.99673;;
6.499;0.07969393;1.998408;;
6.5;0.07934899;1.998425;;
6.521;0.04514819;1.999483;;
6.521;0.04486229;1.999492;;
6.522;0.04432208;1.999509;;
6.523;0.04432208;1.999509;;
6.524;0.04432208;1.999509;;
6.524;0.04432208;1.999509;;
6.543;0.002581835;1.999992;;
6.543;0.002454167;1.999994;;
6.564;-0.02552679;1.999835;;
6.565;-0.02579843;1.999833;;
6.566;-0.02584149;1.999833;;
6.566;-0.02584745;1.999833;;
6.586;-0.0603408;1.999082;;
6.586;-0.06074559;1.999073;;
6.588;-0.06114871;1.999064;;
6.588;-0.06117473;1.999064;;
6.607;-0.09539092;1.99772;;
6.608;-0.09576195;1.997705;;
6.609;-0.09582405;1.997703;;
6.631;-0.1280339;1.995871;;
6.631;-0.1284337;1.995848;;
6.634;-0.1313669;1.995681;;
6.635;-0.1313669;1.995681;;
6.6390787;;;-0.0491089927467163;0.0857111001113055
6.631;-0.1280339;1.995871;;
6.631;-0.1284337;1.995848;;
6.634;-0.1313669;1.995681;;
6.635;-0.1313669;1.995681;;
6.655;-0.148176;1.994502;;
6.656;-0.1484731;1.994481;;
6.657;-0.1634628;1.993298;;
6.658;-0.1655849;1.993131;;
6.679;-0.20118;1.989848;;
6.679;-0.2014127;1.989827;;
6.68;-0.2019493;1.989777;;
6.681;-0.202029;1.98977;;
6.7;-0.244055;1.985048;;
6.701;-0.2445182;1.984996;;
6.702;-0.2445959;1.984987;;
6.703;-0.2445959;1.984987;;
6.704;-0.2445959;1.984987;;
6.723;-0.2706292;1.981603;;
6.724;-0.2708709;1.981572;;
6.725;-0.2709465;1.981562;;
6.745;-0.3050933;1.976589;;
6.745;-0.3052277;1.976569;;
6.746;-0.3054744;1.976533;;
6.747;-0.3055139;1.976527;;
6.747;-0.305519;1.976527;;
6.766;-0.339557;1.97096;;
6.767;-0.3400026;1.970888;;
6.768;-0.3400026;1.970888;;
6.788;-0.374527;1.964615;;
6.788;-0.3747346;1.964578;;
6.789;-0.3749267;1.964543;;
6.79;-0.3749559;1.964538;;
6.809;-0.4080951;1.957914;;
6.81;-0.4086827;1.957797;;
6.811;-0.4089214;1.957749;;
6.812;-0.4089567;1.957742;;
6.839;-0.4427789;1.950365;;
