linearCube3Timestamp;linearCube3XPos;linearCube3YPos;linearCube3newCorr;linearCube3smoothCorr
0;;;0;0
0.4196152;;;0;0
0.7274335;;;0;0
1.0287345;;;0;0
1.330035;;;0;0
1.6313355;;;0;0
1.9331378;;;0;0
2.149;1.309634;0;;
2.191;1.253847;0;;
2.212;1.242663;0;;
2.213;1.23132;0;;
2.235;1.22019;0;;
2.2354419;;;-0.478707573964211;-0.159569191321404
2.235;1.22019;0;;
2.236;1.210959;0;;
2.238;1.209271;0;;
2.259;1.187065;0;;
2.26;1.186846;0;;
2.261;1.18681;0;;
2.262;1.186805;0;;
2.281;1.164967;0;;
2.282;1.164576;0;;
2.29;1.164408;0;;
2.292;1.156503;0;;
2.293;1.153783;0;;
2.304;1.153287;0;;
2.305;1.15328;0;;
2.306;1.153277;0;;
2.327;1.120158;0;;
2.328;1.119845;0;;
2.329;1.119761;0;;
2.33;1.119761;0;;
2.349;1.098004;0;;
2.35;1.097656;0;;
2.35;1.0975;0;;
2.351;1.097433;0;;
2.371;1.075108;0;;
2.372;1.074882;0;;
2.373;1.074839;0;;
2.374;1.074831;0;;
2.393;1.053871;0;;
2.394;1.053246;0;;
2.396;1.052848;0;;
2.396;1.052828;0;;
2.397;1.052794;0;;
2.472;0.9692021;0;;
2.473;0.9689681;0;;
2.474;0.9689341;0;;
2.475;0.9689238;0;;
2.476;0.9689238;0;;
2.476;0.9689238;0;;
2.476;0.9689238;0;;
2.478;0.9689238;0;;
2.478;0.9689238;0;;
2.479;0.9689238;0;;
2.48;0.9689238;0;;
2.481;0.9655411;0;;
2.481;0.9650881;0;;
2.494;0.9527341;0;;
2.496;0.9523732;0;;
2.497;0.9523113;0;;
2.498;0.9522624;0;;
2.518;0.9300452;0;;
2.519;0.9295982;0;;
2.52;0.9295045;0;;
2.521;0.9294849;0;;
2.5367424;;;-0.124174577896846;-0.200960717287019
2.54;0.9077498;0;;
2.541;0.9075205;0;;
2.542;0.9074746;0;;
2.562;0.8850362;0;;
2.563;0.8846852;0;;
2.564;0.8845349;0;;
2.564;0.8845212;0;;
2.565;0.884468;0;;
2.585;0.862492;0;;
2.585;0.862492;0;;
2.586;0.862492;0;;
2.607;0.8406623;0;;
2.608;0.8404688;0;;
2.608;0.8403976;0;;
2.609;0.8403976;0;;
2.629;0.8128777;0;;
2.629;0.8128777;0;;
2.63;0.8128777;0;;
2.631;0.8128777;0;;
2.631;0.8128777;0;;
2.652;0.7955001;0;;
2.652;0.7955001;0;;
2.652;0.7955001;0;;
2.673;0.7734939;0;;
2.675;0.7732663;0;;
2.676;0.7732356;0;;
2.677;0.7732356;0;;
2.677;0.7732356;0;;
2.704;0.7507681;0;;
2.705;0.7507681;0;;
2.706;0.7507681;0;;
2.718;0.7269779;0;;
2.74;0.7064346;0;;
2.741;0.7061126;0;;
2.742;0.705991;0;;
2.743;0.7059673;0;;
2.761;0.6840558;0;;
2.762;0.6838089;0;;
2.763;0.683769;0;;
2.764;0.6837572;0;;
2.785;0.6562389;0;;
2.786;0.6556464;0;;
2.788;0.6552606;0;;
2.788;0.6552606;0;;
2.789;0.6552606;0;;
2.808;0.6387317;0;;
2.808;0.6387317;0;;
2.829;0.617205;0;;
2.83;0.616937;0;;
2.83;0.6169264;0;;
2.831;0.6167196;0;;
2.832;0.6166888;0;;
2.8385445;;;0.43150486573412;-0.0571257620423121
2.851;0.5948695;0;;
2.852;0.5945621;0;;
2.853;0.5943575;0;;
2.853;0.5943223;0;;
2.873;0.572324;0;;
2.874;0.5720949;0;;
2.875;0.5720536;0;;
2.876;0.5720536;0;;
2.895;0.550518;0;;
2.896;0.550191;0;;
2.897;0.5500048;0;;
2.917;0.5279471;0;;
2.918;0.527557;0;;
2.919;0.5274456;0;;
2.92;0.5274013;0;;
2.941;0.499768;0;;
2.943;0.4994846;0;;
2.963;0.483061;0;;
2.964;0.4827974;0;;
2.965;0.4826469;0;;
2.965;0.4826469;0;;
2.986;0.4607665;0;;
2.986;0.4606531;0;;
2.987;0.4605278;0;;
3.007;0.4381592;0;;
3.008;0.4381592;0;;
3.008;0.4381592;0;;
3.009;0.4381592;0;;
3.029;0.4162109;0;;
