circularCube4Timestamp;circularCube4XPos;circularCube4YPos;circularCube4newCorr;circularCube4smoothCorr
0;;;0;0
0.4176099;;;0;0
0.7184092;;;0;0
1.0202125;;;0;0
1.3200082;;;0;0
1.6233148;;;0;0
1.9246156;;;0;0
2.2264173;;;0;0
2.256;-1.970828;-0.3403509;;
2.258;-1.970828;-0.3403509;;
2.26;-1.970828;-0.3403509;;
2.261;-1.973271;-0.3258222;;
2.262;-1.973676;-0.3234117;;
2.263;-1.973743;-0.3230127;;
2.265;-1.973753;-0.3229533;;
2.266;-1.973755;-0.3229385;;
2.276;-1.976424;-0.3061602;;
2.277;-1.976536;-0.3054576;;
2.278;-1.976554;-0.3053442;;
2.299;-1.98152;-0.2712286;;
2.32;-1.985978;-0.2363849;;
2.322;-1.986024;-0.2360243;;
2.323;-1.986029;-0.2359874;;
2.342;-1.989812;-0.2015738;;
2.364;-1.993042;-0.1666405;;
2.366;-1.993074;-0.1662989;;
2.387;-1.995596;-0.1325031;;
2.389;-1.995673;-0.1314649;;
2.409;-1.997636;-0.09705254;;
2.411;-1.99768;-0.09629475;;
2.432;-1.999048;-0.06157505;;
2.433;-1.999065;-0.06116335;;
2.454;-1.999814;-0.02676854;;
2.455;-1.999829;-0.02608767;;
2.476;-1.999976;0.00903213;;
2.477;-1.999977;0.009385801;;
2.498;-1.999523;0.04319338;;
2.5;-1.999509;0.04424194;;
2.522;-1.998452;0.07849271;;
2.523;-1.998433;0.07911045;;
2.5281432;;;-0.0379899803962942;-0.0126633267987647
2.522;-1.998452;0.07849271;;
2.523;-1.998433;0.07911045;;
2.543;-1.996793;0.1130211;;
2.545;-1.996733;0.1142691;;
2.566;-1.994465;0.1485897;;
2.568;-1.994411;0.1494196;;
2.568;-1.994411;0.1494196;;
2.588;-1.991479;0.1843835;;
2.59;-1.991447;0.1847606;;
2.59;-1.991446;0.184772;;
2.611;-1.988022;0.2185009;;
2.612;-1.987971;0.2190022;;
2.613;-1.987947;0.2192393;;
2.614;-1.987943;0.2192771;;
2.633;-1.983647;0.2551996;;
2.634;-1.983606;0.2555419;;
2.635;-1.983595;0.2556348;;
2.635;-1.983593;0.2556491;;
2.655;-1.979183;0.2877406;;
2.656;-1.979102;0.2883291;;
2.657;-1.979033;0.2888317;;
2.658;-1.979023;0.2889077;;
2.676;-1.973705;0.3232231;;
2.678;-1.973637;0.3236588;;
2.679;-1.973632;0.323695;;
2.679;-1.973631;0.3237012;;
2.698;-1.967697;0.3579837;;
2.699;-1.967632;0.3583584;;
2.7;-1.96762;0.3584281;;
2.701;-1.96762;0.3584281;;
2.72;-1.961185;0.3920935;;
2.721;-1.961118;0.3924432;;
2.722;-1.961104;0.392519;;
2.723;-1.961101;0.3925354;;
2.742;-1.953974;0.4265773;;
2.743;-1.9539;0.4269343;;
2.744;-1.95388;0.427027;;
2.745;-1.95388;0.427027;;
2.765;-1.946543;0.4592416;;
2.767;-1.946259;0.4604879;;
2.769;-1.946083;0.4612582;;
2.77;-1.946083;0.4612582;;
2.787;-1.938027;0.493964;;
2.787;-1.937991;0.4941084;;
2.789;-1.93776;0.4950459;;
2.79;-1.937715;0.495229;;
2.808;-1.928875;0.5285907;;
2.809;-1.928721;0.5291725;;
2.81;-1.928634;0.5295004;;
2.811;-1.928634;0.5295004;;
2.8299458;;;0.115241278662577;0.0257504327554277
2.831;-1.919319;0.5622916;;
2.832;-1.919302;0.5623502;;
2.835;-1.919161;0.5628457;;
2.836;-1.919031;0.5633042;;
2.853;-1.909207;0.5957302;;
2.854;-1.909057;0.5962261;;
2.855;-1.908908;0.5967154;;
2.856;-1.908908;0.5967154;;
2.875;-1.897931;0.6307453;;
2.876;-1.897822;0.631083;;
2.877;-1.897797;0.6311622;;
2.878;-1.897791;0.6311807;;
2.897;-1.887182;0.6622041;;
2.898;-1.88699;0.6627671;;
2.899;-1.886904;0.6630175;;
2.9;-1.886904;0.6630175;;
2.918;-1.881251;0.6788852;;
2.919;-1.877133;0.6901395;;
2.92;-1.875935;0.6934127;;
2.985;-1.842743;0.7773461;;
3.026;-1.814278;0.8416451;;
3.047;-1.799393;0.8730242;;
3.049;-1.799239;0.8733484;;
3.049;-1.799227;0.8733724;;
3.069;-1.783688;0.9046769;;
3.07;-1.783527;0.9050018;;
3.071;-1.783502;0.9050533;;
3.072;-1.783498;0.9050606;;
3.091;-1.775679;0.9203052;;
3.092;-1.769209;0.932654;;
3.092;-1.768099;0.9347733;;
3.093;-1.767546;0.9358295;;
3.113;-1.747472;0.9727682;;
3.114;-1.746985;0.9736629;;
3.115;-1.746771;0.9740582;;
3.116;-1.746741;0.9741122;;
3.1202166;;;0.00977280900261968;0.0217560268172257
3.113;-1.747472;0.9727682;;
3.114;-1.746985;0.9736629;;
3.115;-1.746771;0.9740582;;
3.116;-1.746741;0.9741122;;
3.134;-1.733624;0.9972653;;
3.135;-1.733502;0.9974809;;
3.136;-1.733461;0.9975526;;
3.136;-1.733461;0.9975539;;
3.156;-1.715665;1.027844;;
3.158;-1.715343;1.028392;;
3.18;-1.697757;1.057164;;
3.181;-1.697506;1.057574;;
3.182;-1.697389;1.057766;;
3.183;-1.697371;1.057796;;
3.201;-1.678853;1.086938;;
3.202;-1.678667;1.087232;;
3.203;-1.678617;1.087311;;
3.222;-1.65938;1.116441;;
3.223;-1.659172;1.116757;;
3.224;-1.65914;1.116805;;
3.225;-1.659132;1.116817;;
3.244;-1.649401;1.131138;;
3.245;-1.649295;1.131294;;
3.246;-1.64928;1.131316;;
3.266;-1.614399;1.180538;;
3.267;-1.61397;1.181144;;
3.268;-1.61397;1.181144;;
3.287;-1.608504;1.188576;;
3.288;-1.601011;1.198622;;
3.289;-1.59827;1.202298;;
3.29;-1.597858;1.20285;;
3.309;-1.587526;1.216451;;
3.311;-1.579023;1.227448;;
3.311;-1.577403;1.229544;;
3.332;-1.565662;1.244467;;
3.333;-1.558985;1.252793;;
3.333;-1.55744;1.25472;;
3.334;-1.554705;1.25813;;
3.353;-1.543447;1.271916;;
3.354;-1.543447;1.271916;;
3.355;-1.543447;1.271916;;
3.356;-1.532247;1.285387;;
3.385;-1.508936;1.312674;;
3.389;-1.503497;1.318873;;
3.392;-1.501354;1.321317;;
3.397;-1.498424;1.324656;;
3.4280354;;;-0.0205593069065603;0.0166162000905856
3.428;-1.457265;1.369798;;
3.43;-1.457245;1.369821;;
3.432;-1.457223;1.369845;;
3.433;-1.45693;1.370166;;
3.442;-1.45693;1.370166;;
3.442;-1.45693;1.370166;;
3.443;-1.45693;1.370166;;
3.444;-1.45693;1.370166;;
3.464;-1.431952;1.39625;;
3.465;-1.431952;1.39625;;
3.466;-1.431952;1.39625;;
3.484;-1.401854;1.426457;;
3.485;-1.401506;1.426807;;
3.486;-1.401458;1.426855;;
3.486;-1.40145;1.426863;;
3.507;-1.376521;1.450917;;
3.508;-1.376161;1.451265;;
3.508;-1.376;1.45142;;
3.509;-1.375935;1.451483;;
3.529;-1.351198;1.474528;;
3.53;-1.350746;1.47495;;
3.532;-1.350596;1.475089;;
3.532;-1.350592;1.475094;;
3.551;-1.32422;1.498808;;
3.552;-1.323937;1.499062;;
3.553;-1.323892;1.499103;;
3.553;-1.323886;1.499108;;
3.573;-1.297454;1.522037;;
3.574;-1.297209;1.52225;;
3.574;-1.297117;1.52233;;
3.575;-1.297117;1.52233;;
3.594;-1.271485;1.543798;;
3.595;-1.271236;1.544006;;
3.595;-1.271151;1.544078;;
3.596;-1.271151;1.544078;;
3.616;-1.243815;1.566171;;
3.616;-1.24377;1.566208;;
3.617;-1.243221;1.566652;;
3.618;-1.24314;1.566717;;
3.637;-1.21659;1.587418;;
3.638;-1.2163;1.587644;;
3.64;-1.216245;1.587686;;
3.64;-1.216245;1.587686;;
3.659;-1.187914;1.608988;;
3.659;-1.187683;1.609162;;
3.66;-1.187561;1.609254;;
3.661;-1.187542;1.609268;;
3.68;-1.159207;1.629793;;
3.681;-1.158895;1.630018;;
3.682;-1.158842;1.630057;;
3.683;-1.158842;1.630057;;
3.702;-1.131306;1.649278;;
3.703;-1.130873;1.64958;;
3.704;-1.130645;1.649739;;
3.705;-1.1306;1.64977;;
3.7178055;;;-0.164824671693344;-0.0150924727336768
3.702;-1.131306;1.649278;;
3.703;-1.130873;1.64958;;
3.704;-1.130645;1.649739;;
3.705;-1.1306;1.64977;;
3.724;-1.116212;1.659538;;
3.725;-1.116059;1.659642;;
3.726;-1.116034;1.659659;;
3.726;-1.116032;1.65966;;
3.747;-1.08011;1.683252;;
3.747;-1.079958;1.683352;;
3.748;-1.079725;1.683506;;
3.749;-1.079688;1.68353;;
3.769;-1.043317;1.706288;;
3.77;-1.04265;1.706705;;
3.779;-1.041948;1.707145;;
3.791;-1.011556;1.725319;;
3.792;-1.010908;1.725707;;
3.793;-1.010908;1.725707;;
3.793;-1.010908;1.725707;;
3.814;-0.9817275;1.742473;;
3.815;-0.9817275;1.742473;;
3.815;-0.9817275;1.742473;;
3.816;-0.9817275;1.742473;;
3.835;-0.9665557;1.750933;;
3.836;-0.9539583;1.757812;;
3.836;-0.9517922;1.758995;;
3.837;-0.950326;1.759796;;
3.838;-0.950326;1.759796;;
3.857;-0.9359724;1.767469;;
3.858;-0.9268599;1.772242;;
3.859;-0.9194688;1.776113;;
3.882;-0.8878826;1.792112;;
3.883;-0.8878826;1.792112;;
3.884;-0.8878826;1.792112;;
3.901;-0.8661315;1.80272;;
3.903;-0.8656382;1.802961;;
3.904;-0.8566141;1.807266;;
3.905;-0.8566141;1.807266;;
3.925;-0.8241214;1.822313;;
3.926;-0.8241214;1.822313;;
3.927;-0.8241214;1.822313;;
3.928;-0.8241214;1.822313;;
3.948;-0.7933871;1.835898;;
3.949;-0.7931026;1.836024;;
3.949;-0.7930594;1.836043;;
3.95;-0.7930071;1.836066;;
3.951;-0.7929989;1.83607;;
3.97;-0.7611876;1.84948;;
3.971;-0.7608792;1.84961;;
3.972;-0.7608002;1.849644;;
3.973;-0.76078;1.849652;;
3.994;-0.7285413;1.862578;;
3.995;-0.7281328;1.862742;;
3.996;-0.7278771;1.862845;;
4.0145951;;;0.0227273791346798;-0.0382209476156512
3.994;-0.7285413;1.862578;;
3.995;-0.7281328;1.862742;;
3.996;-0.7278771;1.862845;;
4.017;-0.6949905;1.875355;;
4.018;-0.6945719;1.875515;;
4.019;-0.6941897;1.87566;;
4.041;-0.6789151;1.881241;;
4.042;-0.6786375;1.881343;;
4.063;-0.662126;1.887216;;
4.063;-0.661997;1.887262;;
4.064;-0.6287722;1.898535;;
4.065;-0.6242881;1.900057;;
4.085;-0.5911641;1.910631;;
4.085;-0.5911162;1.910646;;
4.086;-0.5908126;1.910743;;
4.087;-0.5907624;1.910759;;
4.106;-0.5669086;1.917969;;
4.107;-0.5611157;1.91967;;
4.108;-0.5593829;1.920178;;
4.108;-0.5591843;1.920236;;
4.128;-0.527639;1.929141;;
4.128;-0.5274908;1.929182;;
4.129;-0.5272821;1.929241;;
4.13;-0.5272492;1.929251;;
4.149;-0.4954489;1.937657;;
4.15;-0.4951056;1.937748;;
4.157;-0.4950391;1.937766;;
4.158;-0.4950355;1.937767;;
4.171;-0.4612778;1.946073;;
4.172;-0.4607976;1.946191;;
4.173;-0.4606787;1.94622;;
4.173;-0.4606586;1.946225;;
4.193;-0.4273436;1.953804;;
4.194;-0.4267765;1.953933;;
4.195;-0.4265111;1.953993;;
4.215;-0.4025761;1.959064;;
4.216;-0.3923286;1.961142;;
4.217;-0.3923286;1.961142;;
4.238;-0.3575685;1.967773;;
