Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
linearCube1;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.4196152;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.4196152;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.4196152;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.4196152;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.4196152;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.7274335;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.7274335;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.7274335;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.7274335;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.7274335;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.0287345;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.0287345;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.0287345;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.0287345;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.0287345;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.330035;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.330035;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.330035;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.330035;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.330035;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.6313355;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.6313355;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.6313355;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.6313355;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.6313355;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.9331378;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.9331378;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.9331378;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.9331378;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.9331378;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.2354419;-0.957415398073233;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.2354419;-0.957415488965476;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.2354419;-0.957415147928421;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.2354419;-0.957415523616162;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.2354419;0.95741550939857;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.5367424;-0.24834327977915;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.5367424;-0.2483489509112;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.5367424;-0.248349155793692;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.5367424;-0.248349182362225;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.5367424;0.248349323983985;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.8385445;0.86300956156488;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.8385445;0.863009429185556;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.8385445;0.863009731468241;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.8385445;0.863009508969737;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.8385445;-0.863009497528937;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.1438556;0.982636453693982;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.1438556;0.982636517270869;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.1438556;0.982636480220293;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.1438556;0.98263649856382;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.1438556;-0.98263653488984;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.4421488;0.301236463752605;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.4421488;0.595739646861079;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.4421488;-0.758605487702021;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.4421488;-0.758605510822472;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.4421488;0.758605946138165;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.7439511;-0.932301102761643;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.7439511;-0.932300692278252;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.7439511;0.932300716045828;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.7439511;0.932300678550279;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.7439511;0.136163807545365;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.0452519;-0.910944481519032;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.0452519;-0.910944428734364;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.0452519;0.910944521785152;0;300;900;0.3;Pearson;BothEyes
linearCube4;4.0452519;0.910944503386692;0;300;900;0.3;Pearson;BothEyes
linearCube5;4.0452519;0.910944517084228;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.342041;0.969078050697187;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.342041;0.969078072492612;0;300;900;0.3;Pearson;BothEyes
