circularCube3Timestamp;circularCube3XPos;circularCube3YPos;circularCube3newCorr;circularCube3smoothCorr
0;;;0;0
0.4341544;;;0;0
0.7449808;;;0;0
1.0462813;;;0;0
1.3480838;;;0;0
1.6493844;;;0;0
1.9511864;;;0;0
2.204;-1.949572;-0.4462838;;
2.205;-1.949572;-0.4462838;;
2.225;-1.956917;-0.4128525;;
2.246;-1.96391;-0.3781895;;
2.247;-1.964032;-0.3775857;;
2.248;-1.964063;-0.3774324;;
2.2524874;;;0.00926304207789397;0.00308768069263132
2.246;-1.96391;-0.3781895;;
2.247;-1.964032;-0.3775857;;
2.248;-1.964063;-0.3774324;;
2.268;-1.970237;-0.3437111;;
2.289;-1.975964;-0.3090907;;
2.29;-1.976057;-0.3085274;;
2.299;-1.976098;-0.3082813;;
2.312;-1.981007;-0.2748943;;
2.334;-1.985622;-0.2393249;;
2.336;-1.985702;-0.2387042;;
2.357;-1.989467;-0.2049218;;
2.358;-1.989532;-0.2043374;;
2.38;-1.992785;-0.1696465;;
2.381;-1.992838;-0.169081;;
2.403;-1.995451;-0.1347164;;
2.404;-1.995489;-0.1342131;;
2.405;-1.995503;-0.1340315;;
2.425;-1.997501;-0.09981208;;
2.448;-1.998958;-0.06434543;;
2.449;-1.998974;-0.06394773;;
2.471;-1.999773;-0.0296462;;
2.472;-1.999786;-0.02910321;;
2.473;-1.99979;-0.02893;;
2.494;-1.999983;0.006194819;;
2.515;-1.999578;0.04071809;;
2.516;-1.999572;0.0412016;;
2.517;-1.99957;0.04140597;;
2.537;-1.998549;0.07596633;;
2.554791;;;0.158392724084631;0.0558852553875082
2.558;-1.996897;0.1112321;;
2.56;-1.996867;0.1118814;;
2.58;-1.99464;0.1462185;;
2.581;-1.994605;0.1467661;;
2.602;-1.991778;0.181085;;
2.603;-1.991734;0.1816172;;
2.623;-1.988315;0.2158109;;
2.625;-1.988248;0.2164787;;
2.647;-1.984173;0.2510562;;
2.648;-1.984124;0.2514725;;
2.668;-1.979525;0.285398;;
2.669;-1.979461;0.2858686;;
2.689;-1.974193;0.3202046;;
2.691;-1.974093;0.3208599;;
2.711;-1.968266;0.3548201;;
2.713;-1.968155;0.3554716;;
2.734;-1.961742;0.3892842;;
2.736;-1.961624;0.3899052;;
2.737;-1.961604;0.3900119;;
2.765;-1.954494;0.4241835;;
2.767;-1.954385;0.424706;;
2.767;-1.95438;0.4247302;;
2.768;-1.954368;0.4247877;;
2.78;-1.946897;0.457784;;
2.781;-1.946782;0.4582952;;
2.781;-1.946765;0.4583677;;
2.801;-1.938081;0.493787;;
2.802;-1.938001;0.4941136;;
2.803;-1.93798;0.4941976;;
2.804;-1.937973;0.4942266;;
2.825;-1.929424;0.5266132;;
2.826;-1.929424;0.5266132;;
2.827;-1.929424;0.5266132;;
2.828;-1.929424;0.5266132;;
2.847;-1.919859;0.5604841;;
2.847;-1.919859;0.5604841;;
2.848;-1.919859;0.5604841;;
2.849;-1.919859;0.5604841;;
2.8560918;;;0.890128045731774;0.352594603964766
2.847;-1.919859;0.5604841;;
2.847;-1.919859;0.5604841;;
2.848;-1.919859;0.5604841;;
2.849;-1.919859;0.5604841;;
2.868;-1.909952;0.5933536;;
2.869;-1.90985;0.593693;;
2.869;-1.909832;0.5937514;;
2.87;-1.90982;0.5937902;;
2.89;-1.898909;0.6278099;;
2.891;-1.898909;0.6278099;;
2.892;-1.898909;0.6278099;;
2.913;-1.887685;0.6607906;;
2.913;-1.887685;0.6607906;;
2.914;-1.887685;0.6607906;;
