linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.4196152;;;0;0
0.7274335;;;0;0
1.0287345;;;0;0
1.330035;;;0;0
1.6313355;;;0;0
1.9331378;;;0;0
2.149;-0.4030488;-0.7;;
2.191;-0.5369387;-0.7;;
2.212;-0.5637791;-0.7;;
2.213;-0.5910027;-0.7;;
2.235;-0.6177156;-0.7;;
2.2354419;;;-0.478707699036616;-0.159569233012205
2.235;-0.6177156;-0.7;;
2.236;-0.6398696;-0.7;;
2.238;-0.6439208;-0.7;;
2.259;-0.6972153;-0.7;;
2.26;-0.6977394;-0.7;;
2.261;-0.6978264;-0.7;;
2.262;-0.6978395;-0.7;;
2.281;-0.7502501;-0.7;;
2.282;-0.7511876;-0.7;;
2.29;-0.7515924;-0.7;;
2.292;-0.7705643;-0.7;;
2.293;-0.777092;-0.7;;
2.304;-0.7782812;-0.7;;
2.305;-0.7783002;-0.7;;
2.306;-0.778306;-0.7;;
2.327;-0.8577923;-0.7;;
2.328;-0.8585432;-0.7;;
2.329;-0.858744;-0.7;;
2.33;-0.858744;-0.7;;
2.349;-0.9109623;-0.7;;
2.35;-0.9117973;-0.7;;
2.35;-0.9121709;-0.7;;
2.351;-0.9123214;-0.7;;
2.371;-0.9659122;-0.7;;
2.372;-0.9664535;-0.7;;
2.373;-0.9665574;-0.7;;
2.374;-0.9665774;-0.7;;
2.393;-1.01688;-0.7;;
2.394;-1.018085;-0.7;;
2.396;-1.019297;-0.7;;
2.396;-1.019357;-0.7;;
2.397;-1.019462;-0.7;;
2.472;-1.220086;-0.7;;
2.473;-1.220647;-0.7;;
2.474;-1.220729;-0.7;;
2.475;-1.220754;-0.7;;
2.476;-1.220754;-0.7;;
2.476;-1.220754;-0.7;;
2.476;-1.220754;-0.7;;
2.477;-1.220754;-0.7;;
2.478;-1.220754;-0.7;;
2.479;-1.220754;-0.7;;
2.48;-1.220754;-0.7;;
2.481;-1.228872;-0.7;;
2.481;-1.229959;-0.7;;
2.494;-1.259609;-0.7;;
2.496;-1.260475;-0.7;;
2.497;-1.260624;-0.7;;
2.498;-1.260741;-0.7;;
2.518;-1.314062;-0.7;;
2.519;-1.315135;-0.7;;
2.52;-1.31536;-0.7;;
2.521;-1.315407;-0.7;;
2.5367424;;;-0.124171639889575;-0.200959779642064
2.54;-1.367571;-0.7;;
2.541;-1.368122;-0.7;;
2.542;-1.368232;-0.7;;
2.562;-1.422084;-0.7;;
2.563;-1.422927;-0.7;;
2.564;-1.423287;-0.7;;
2.564;-1.42332;-0.7;;
2.565;-1.423448;-0.7;;
2.585;-1.47619;-0.7;;
2.585;-1.47619;-0.7;;
2.586;-1.47619;-0.7;;
2.607;-1.528582;-0.7;;
2.608;-1.529046;-0.7;;
2.608;-1.529217;-0.7;;
2.609;-1.529217;-0.7;;
2.629;-1.595265;-0.7;;
2.629;-1.595265;-0.7;;
2.63;-1.595265;-0.7;;
2.631;-1.595265;-0.7;;
2.631;-1.595265;-0.7;;
2.652;-1.636971;-0.7;;
2.652;-1.636971;-0.7;;
2.652;-1.636971;-0.7;;
2.673;-1.689786;-0.7;;
2.675;-1.690332;-0.7;;
2.676;-1.690406;-0.7;;
2.677;-1.690406;-0.7;;
2.677;-1.690406;-0.7;;
2.704;-1.744328;-0.7;;
2.705;-1.744328;-0.7;;
2.706;-1.744328;-0.7;;
2.718;-1.801424;-0.7;;
2.74;-1.850728;-0.7;;
2.741;-1.851501;-0.7;;
2.742;-1.851793;-0.7;;
2.743;-1.85185;-0.7;;
2.761;-1.904437;-0.7;;
2.762;-1.90503;-0.7;;
2.763;-1.905126;-0.7;;
2.764;-1.905154;-0.7;;
2.785;-1.971198;-0.7;;
2.786;-1.97262;-0.7;;
2.787;-1.973546;-0.7;;
2.788;-1.973546;-0.7;;
2.789;-1.973546;-0.7;;
2.808;-2.013215;-0.7;;
2.808;-2.013215;-0.7;;
2.829;-2.064879;-0.7;;
2.83;-2.065522;-0.7;;
2.83;-2.065548;-0.7;;
2.831;-2.066044;-0.7;;
2.832;-2.066118;-0.7;;
2.8385445;;;0.43150478078244;-0.0571248527145838
