Timestamp;SelectionTime;IntendedPIN;EnteredPIN;correct;counterThreshold;objectRadiusDeg
36.0559247;24.1147409;9133;-1;False;20
66.7609341;19.8812697;2647;3647;False;20
98.8518206;19.2322278;6679;3668;False;20
131.6580896;24.6166922;3370;3360;False;20
172.327574;24.3259299;3329;3329;True;20
205.7490488;25.7566181;5849;5849;True;20
237.1582276;25.8338858;1515;1515;True;20
273.5839119;31.4308912;9180;8889;False;20
304.8809755;25.5101728;6052;-1;False;20
351.2022782;38.1315122;5768;-1;False;20
