96.1756273;0;0;5;3;2;
107.2541381;0;2;0;0;0;
118.3338998;0;0;5;10;0;
129.4139388;16;3;0;0;0;
140.5085088;3;0;3;1;0;
151.6103139;0;2;1;0;5;
162.7019108;0;0;4;5;0;
173.7929769;4;2;0;0;1;
