0;0.2
0.02;0.4
0.3533334;0.6
0.3600509;0.8
0.3674006;1
0.3735468;1.2
0.3847002;1.4
0.3962552;1.6
0.407266;1.8
0.4183731;2
0.4293969;2.2
0.4406509;2.4
0.4518002;2.6
0.4629564;2.8
0.4741279;3
0.485361;3.200001
0.4963807;3.400001
0.50802;3.600001
0.5186621;3.800001
0.5299026;4
0.5412396;4.2
0.552324;4.4
0.5634168;4.6
0.5748287;4.8
0.5857486;5
0.5970036;5.199999
0.6081575;5
0.6194197;4.8
0.6304246;4.6
0.641767;4.400001
0.6527259;4.200001
0.6640147;4.000001
0.6751893;3.800001
0.6861293;3.600001
0.6972454;3.400001
0.7084902;3.200001
0.719575;3.000001
0.7308342;2.800001
0.7421314;2.600001
0.7530581;2.400001
0.7642828;2.200001
0.7757399;2
0.7866902;1.8
0.80015;1.6
0.8092427;1.4
0.8205644;1.2
0.8314697;1
0.842788;0.8000003
0.8537396;0.6000003
0.8650774;0.4000003
0.8766664;0.2000003
0.8871422;2.682209E-07
0.8983905;-0.1999997
0.9095135;-0.3999997
0.9206955;-0.5999997
0.9320351;-0.7999997
0.9430262;-0.9999997
0.9544146;-1.2
0.9653973;-1.4
0.9767011;-1.6
0.9878119;-1.8
0.9991246;-2
1.01034;-2.2
1.021277;-2.4
1.032745;-2.6
1.043776;-2.8
1.054828;-3
1.066694;-3.2
1.077389;-3.4
1.088183;-3.6
1.099631;-3.8
1.1111;-4
1.122494;-4.2
1.133626;-4.4
1.14442;-4.599999
1.155328;-4.799999
1.166748;-4.999999
1.177854;-5.199999
1.18884;-5
1.199975;-4.8
1.210996;-4.6
1.225071;-4.400001
1.233445;-4.200001
1.244635;-4.000001
1.255662;-3.800001
1.266948;-3.600001
1.279627;-3.400001
1.289323;-3.200001
1.300744;-3.000001
1.311371;-2.800001
1.322783;-2.600001
1.333686;-2.400001
1.345158;-2.200001
1.356075;-2
1.367329;-1.8
1.378527;-1.6
1.389589;-1.4
1.401015;-1.2
1.412012;-1
1.423104;-0.8000003
1.434308;-0.6000003
1.445623;-0.4000003
1.456654;-0.2000003
1.467929;-2.682209E-07
1.479005;0.1999997
1.490311;0.3999997
1.501332;0.5999997
1.512611;0.7999997
1.523773;0.9999997
1.534881;1.2
1.546038;1.4
1.557886;1.6
1.56856;1.8
1.579626;2
1.590761;2.2
1.601975;2.4
1.613045;2.6
1.624419;2.8
1.635451;3
1.64666;3.2
1.657926;3.4
1.668922;3.6
1.68021;3.8
1.691239;4
1.702536;4.2
1.713829;4.4
1.724838;4.599999
1.736071;4.799999
1.747187;4.999999
1.758451;5.199999
1.77004;5
1.780909;4.8
1.79248;4.6
1.803248;4.400001
1.814296;4.200001
1.825261;4.000001
1.836596;3.800001
1.852156;3.600001
1.85912;3.400001
1.869898;3.200001
1.881043;3.000001
1.892219;2.800001
1.903644;2.600001
1.914592;2.400001
1.925813;2.200001
1.937055;2
1.948261;1.8
1.959336;1.6
1.970784;1.4
1.981793;1.2
1.992886;1
2.004039;0.8000003
2.015199;0.6000003
2.026367;0.4000003
2.037528;0.2000003
2.048654;2.682209E-07
2.059801;-0.1999997
2.071448;-0.3999997
2.083562;-0.5999997
2.094767;-0.7999997
2.105159;-0.9999997
2.11737;-1.2
2.127626;-1.4
2.138452;-1.6
2.14969;-1.8
2.160833;-2
2.172451;-2.2
2.183343;-2.4
2.194566;-2.6
2.205141;-2.8
2.216266;-3
2.227629;-3.2
2.238795;-3.4
2.250263;-3.6
2.26094;-3.8
