0;0.2
0.02;0.4
0.3533334;0.6
0.6866667;0.8
1.02;1
1.353333;1.2
1.686667;1.4
2.02;1.6
2.353333;1.8
2.686667;2
3.02;2.2
3.353333;2.4
3.686667;2.6
3.696871;2.8
3.703962;3
3.733052;3.200001
3.751323;3.400001
3.773829;3.600001
3.784847;3.800001
3.797581;4
3.807172;4.2
3.81826;4.4
3.829381;4.6
3.841127;4.8
3.86673;5
3.873913;5.199999
3.878031;5
3.885859;4.8
3.896496;4.6
3.908002;4.400001
3.926626;4.200001
3.930754;4.000001
3.941318;3.800001
3.952406;3.600001
3.96352;3.400001
3.97478;3.200001
3.993357;3.000001
4.003136;2.800001
4.008297;2.600001
4.019308;2.400001
4.031069;2.200001
4.041847;2
4.054257;1.8
4.06436;1.6
4.075455;1.4
4.086588;1.2
4.097821;1
4.112924;0.8000003
4.119824;0.6000003
4.131016;0.4000003
4.142697;0.2000003
4.153307;2.682209E-07
4.169401;-0.1999997
4.175659;-0.3999997
4.186841;-0.5999997
4.198109;-0.7999997
4.209326;-0.9999997
4.220468;-1.2
4.231534;-1.4
4.242775;-1.6
4.253887;-1.8
4.269747;-2
4.276221;-2.2
4.287168;-2.4
4.298455;-2.6
4.310345;-2.8
4.325889;-3
4.332059;-3.2
4.343256;-3.4
4.354183;-3.6
4.371151;-3.8
4.376801;-4
4.387835;-4.2
4.399009;-4.4
4.410207;-4.599999
4.421375;-4.799999
4.432516;-4.999999
4.443771;-5.199999
4.454907;-5
4.466192;-4.8
4.48453;-4.6
4.491596;-4.400001
4.499615;-4.200001
4.510807;-4.000001
4.521903;-3.800001
4.533122;-3.600001
4.54447;-3.400001
4.555398;-3.200001
4.566579;-3.000001
4.577942;-2.800001
4.588834;-2.600001
4.600018;-2.400001
4.611445;-2.200001
4.622551;-2
4.644119;-1.8
4.651028;-1.6
4.655963;-1.4
4.667037;-1.2
4.678279;-1
4.69409;-0.8000003
4.70054;-0.6000003
4.711947;-0.4000003
4.723104;-0.2000003
4.734393;-2.682209E-07
4.745162;0.1999997
4.756491;0.3999997
4.767806;0.5999997
4.778983;0.7999997
4.795144;0.9999997
4.801074;1.2
4.812232;1.4
4.823538;1.6
4.834588;1.8
4.846002;2
4.856872;2.2
4.868161;2.4
4.879614;2.6
4.890608;2.8
4.90186;3
4.913709;3.2
4.926737;3.4
4.936149;3.6
4.952048;3.8
4.957355;4
4.968901;4.2
4.979929;4.4
4.991449;4.599999
5.002456;4.799999
5.013266;4.999999
5.024929;5.199999
5.035866;5
5.047655;4.8
5.05833;4.6
5.069625;4.400001
5.080521;4.200001
5.092067;4.000001
5.108795;3.800001
5.113955;3.600001
5.125216;3.400001
5.136416;3.200001
5.147664;3.000001
5.158547;2.800001
5.169992;2.600001
5.181012;2.400001
5.192325;2.200001
5.203497;2
5.214684;1.8
5.226264;1.6
5.238811;1.4
5.249107;1.2
5.265066;1
5.271276;0.8000003
5.282456;0.6000003
5.292704;0.4000003
5.303891;0.2000003
5.316061;2.682209E-07
5.327008;-0.1999997
5.33738;-0.3999997
5.34917;-0.5999997
5.361053;-0.7999997
5.370922;-0.9999997
5.382228;-1.2
5.393603;-1.4
5.404567;-1.6
5.420165;-1.8
5.426755;-2
5.437795;-2.2
5.448978;-2.4
5.460178;-2.6
5.47126;-2.8
5.482686;-3
5.493766;-3.2
5.512671;-3.4
5.523376;-3.6
5.530314;-3.8
5.538188;-4
5.549439;-4.2
5.560675;-4.4
5.577375;-4.599999
5.582854;-4.799999
5.59427;-4.999999
5.605343;-5.199999
5.616661;-5
5.627674;-4.8
5.638754;-4.6
5.650106;-4.400001
5.661197;-4.200001
5.672387;-4.000001
5.68356;-3.800001
5.694677;-3.600001
5.705851;-3.400001
5.717068;-3.200001
5.73455;-3.000001
5.739208;-2.800001
5.750566;-2.600001
5.761781;-2.400001
5.772943;-2.200001
5.784288;-2
5.795503;-1.8
5.807977;-1.6
5.817957;-1.4
5.828968;-1.2
5.839975;-1
5.851203;-0.8000003
5.86218;-0.6000003
5.873528;-0.4000003
5.889547;-0.2000003
5.895648;-2.682209E-07
5.906975;0.1999997
5.918535;0.3999997
5.92924;0.5999997
5.94045;0.7999997
5.951739;0.9999997
5.962782;1.2
5.974754;1.4
