0;0.2
0.02;0.4
0.3533334;0.6
0.373168;0.8
0.3779264;1
0.3866963;1.2
0.3981187;1.4
0.4201485;1.6
0.4496901;1.8
0.4535204;2
0.4645113;2.2
0.4757778;2.4
0.4869749;2.6
0.4982248;2.8
0.5095177;3
0.5263316;3.200001
0.5317033;3.400001
0.5427836;3.600001
0.5540488;3.800001
0.5660862;4
0.5763096;4.2
0.6007327;4.4
0.6111633;4.6
0.6179236;4.8
0.624497;5
0.6320781;5.199999
0.6434282;5
0.6546702;4.8
0.6659186;4.6
0.6814488;4.400001
0.688255;4.200001
0.6996199;4.000001
0.7104155;3.800001
0.7218918;3.600001
0.733432;3.400001
0.7435263;3.200001
0.7548869;3.000001
0.7667812;2.800001
0.7772404;2.600001
0.7883462;2.400001
0.7994487;2.200001
0.8108078;2
0.8229905;1.8
0.8404031;1.6
0.8477453;1.4
0.8559281;1.2
0.8669859;1
0.878255;0.8000003
0.8891217;0.6000003
0.9010431;0.4000003
0.9118196;0.2000003
0.922651;2.682209E-07
0.9334452;-0.1999997
0.9452581;-0.3999997
0.9559941;-0.5999997
0.9671004;-0.7999997
0.9785522;-0.9999997
0.9940399;-1.2
1.000665;-1.4
1.011648;-1.6
1.023219;-1.8
1.034032;-2
1.045143;-2.2
1.056299;-2.4
1.067669;-2.6
1.07875;-2.8
1.089857;-3
1.101052;-3.2
1.112084;-3.4
1.123286;-3.6
1.134513;-3.8
1.151853;-4
1.1567;-4.2
1.168382;-4.4
1.179191;-4.599999
1.19018;-4.799999
1.201578;-4.999999
1.212796;-5.199999
1.223794;-5
1.235176;-4.8
1.246281;-4.6
1.25744;-4.400001
1.268407;-4.200001
1.279803;-4.000001
1.291074;-3.800001
1.30965;-3.600001
1.316307;-3.400001
1.324257;-3.200001
1.335903;-3.000001
1.346952;-2.800001
1.358013;-2.600001
1.369586;-2.400001
1.381061;-2.200001
1.391457;-2
1.402768;-1.8
1.413799;-1.6
1.424945;-1.4
1.436202;-1.2
1.447472;-1
1.46331;-0.8000003
1.469469;-0.6000003
1.480801;-0.4000003
1.491897;-0.2000003
1.50306;-2.682209E-07
1.514343;0.1999997
1.525538;0.3999997
1.536607;0.5999997
1.547772;0.7999997
1.55893;0.9999997
1.57015;1.2
1.584055;1.4
1.593545;1.6
1.603629;1.8
1.619199;2
1.625932;2.2
1.637047;2.4
1.648108;2.6
1.659386;2.8
1.670564;3
1.681849;3.2
1.692987;3.4
1.704127;3.6
1.715448;3.8
1.726601;4
1.737548;4.2
1.748807;4.4
1.760067;4.599999
1.775612;4.799999
1.782339;4.999999
1.793689;5.199999
1.804932;5
1.815763;4.8
1.826989;4.6
1.838243;4.400001
1.849589;4.200001
1.86052;4.000001
1.871867;3.800001
1.883491;3.600001
1.89423;3.400001
1.905339;3.200001
1.916639;3.000001
1.933686;2.800001
1.938708;2.600001
1.950092;2.400001
1.961428;2.200001
1.972337;2
1.983443;1.8
1.99466;1.6
2.005882;1.4
2.017096;1.2
2.028244;1
2.039182;0.8000003
2.050658;0.6000003
2.062212;0.4000003
2.072958;0.2000003
2.090331;2.682209E-07
2.09498;-0.1999997
2.106429;-0.3999997
2.117598;-0.5999997
2.128917;-0.7999997
2.139723;-0.9999997
2.157706;-1.2
2.162112;-1.4
2.173503;-1.6
2.184899;-1.8
2.195663;-2
2.206783;-2.2
2.218487;-2.4
2.22955;-2.6
2.245887;-2.8
2.251641;-3
2.262695;-3.2
2.273875;-3.4
2.285536;-3.6
2.296375;-3.8
