CubeTimestamp;CubeXPos
636220871321938556;-4.400001
636220871322048876;-4.200001
636220871322158611;-4.000001
636220871322273956;-3.800001
636220871322383809;-3.600001
636220871322489116;-3.400001
636220871322608633;-3.200001
636220871322718910;-3.000001
636220871322833448;-2.800001
636220871322943773;-2.600001
636220871323054077;-2.400001
636220871323168503;-2.200001
636220871323278833;-2
636220871323389166;-1.8
636220871323503502;-1.6
636220871323618824;-1.4
636220871323729121;-1.2
636220871323839428;-1
636220871323948639;-0.8000003
636220871324058602;-0.6000003
636220871324173924;-0.4000003
636220871324284241;-0.2000003
636220871324389526;-2.682209E-07
636220871324508688;0.1999997
636220871324618977;0.3999997
636220871324729277;0.5999997
636220871324844142;0.7999997
636220871324954250;0.9999997
636220871325069314;1.2
636220871325178556;1.4
636220871325288756;1.6
636220871325403462;1.8
636220871325513800;2
636220871325624092;2.2
636220871325734378;2.4
636220871325849481;2.6
636220871325958480;2.8
636220871326073815;3
636220871326183903;3.2
636220871326293722;3.4
636220871326409093;3.6
636220871326518723;3.8
636220871326629020;4
636220871326744324;4.2
636220871326853471;4.4
636220871326963786;4.599999
636220871327078651;4.799999
636220871327188971;4.999999
636220871327289371;5.199999
636220871327408878;5
636220871327524021;4.8
636220871327634313;4.6
636220871327749618;4.400001
636220871327858532;4.200001
636220871327968845;4.000001
636220871328083840;3.800001
636220871328188698;3.600001
636220871328303902;3.400001
636220871328419258;3.200001
636220871328529212;3.000001
636220871328639509;2.800001
636220871328754806;2.600001
636220871328863517;2.400001
636220871328978632;2.200001
636220871329088954;2
636220871329189259;1.8
636220871329313856;1.6
636220871329423532;1.4
636220871329533870;1.2
636220871329644161;1
636220871329759463;0.8000003
636220871329869249;0.6000003
636220871329983611;0.4000003
636220871330093944;0.2000003
636220871330204095;2.682209E-07
636220871330319438;-0.1999997
636220871330429070;-0.3999997
636220871330538793;-0.5999997
636220871330649077;-0.7999997
636220871330764391;-0.9999997
636220871330873748;-1.2
636220871330983641;-1.4
636220871331093713;-1.6
636220871331214163;-1.8
636220871331319057;-2
636220871331433472;-2.2
636220871331543790;-2.4
636220871331659094;-2.6
636220871331769383;-2.8
636220871331879233;-3
636220871331988669;-3.2
636220871332103399;-3.4
636220871332213724;-3.6
636220871332329056;-3.8
636220871332438538;-4
636220871332548636;-4.2
636220871332663646;-4.4
636220871332773946;-4.599999
636220871332884266;-4.799999
636220871332989576;-4.999999
636220871333108712;-5.199999
636220871333218419;-5
636220871333333747;-4.8
636220871333443461;-4.6
636220871333553789;-4.400001
636220871333669103;-4.200001
636220871333779400;-4.000001
636220871333903774;-3.800001
636220871334003392;-3.600001
636220871334113735;-3.400001
636220871334223659;-3.200001
636220871334338979;-3.000001
636220871334448512;-2.800001
636220871334558433;-2.600001
636220871334673760;-2.400001
636220871334784050;-2.200001
636220871334888616;-2
636220871335013601;-1.8
636220871335118438;-1.6
636220871335233776;-1.4
636220871335344093;-1.2
636220871335464213;-1
636220871335568762;-0.8000003
636220871335678658;-0.6000003
636220871335788950;-0.4000003
636220871335903429;-0.2000003
636220871336013761;-2.682209E-07
636220871336124058;0.1999997
636220871336238642;0.3999997
636220871336348944;0.5999997
636220871336459155;0.7999997
636220871336578585;0.9999997
636220871336688851;1.2
636220871336794115;1.4
636220871336909427;1.6
636220871337019229;1.8
636220871337134073;2
636220871337244084;2.2
636220871337353880;2.4
636220871337463733;2.6
636220871337578643;2.8
636220871337688974;3
636220871337789240;3.2
636220871337913826;3.4
636220871338024141;3.6
636220871338133498;3.8
636220871338248526;4
636220871338358852;4.2
636220871338469148;4.4
636220871338579382;4.599999
636220871338693879;4.799999
636220871338808465;4.999999
636220871338918795;5.199999
636220871339029113;5
636220871339143896;4.8
636220871339254132;4.6
636220871339363917;4.400001
636220871339474232;4.200001
636220871339589565;4.000001
636220871339699430;3.800001
636220871339808478;3.600001
636220871339923468;3.400001
636220871340038573;3.200001
636220871340148880;3.000001
636220871340259123;2.800001
636220871340368771;2.600001
636220871340483869;2.400001
636220871340594194;2.200001
636220871340704532;2
636220871340816712;1.8
636220871340924916;1.6
636220871341040210;1.4
636220871341150510;1.2
636220871341260791;1
636220871341375976;0.8000003
636220871341486040;0.6000003
636220871341589863;0.4000003
636220871341709674;0.2000003
636220871341824979;2.682209E-07
636220871341935278;-0.1999997
636220871342045284;-0.3999997
636220871342159030;-0.5999997
636220871342269061;-0.7999997
636220871342379396;-0.9999997
636220871342489721;-1.2
636220871342603945;-1.4
636220871342714257;-1.6
636220871342824544;-1.8
636220871342934680;-2
636220871343049977;-2.2
636220871343159053;-2.4
636220871343273787;-2.6
636220871343389130;-2.8
636220871343489430;-3
636220871343609085;-3.2
636220871343724392;-3.4
636220871343834684;-3.6
636220871343944973;-3.8
636220871344054928;-4
636220871344165227;-4.2
636220871344279898;-4.4
636220871344390187;-4.599999
636220871344504094;-4.799999
636220871344614427;-4.999999
636220871344724711;-5.199999
636220871344840023;-5
636220871344950313;-4.8
636220871345059452;-4.6
636220871345169788;-4.400001
636220871345283868;-4.200001
636220871345393971;-4.000001
636220871345509365;-3.800001
636220871345618997;-3.600001
636220871345734302;-3.400001
636220871345844591;-3.200001
636220871345954880;-3.000001
636220871346064324;-2.800001
636220871346179664;-2.600001
636220871346289953;-2.400001
636220871346390251;-2.200001
636220871346513838;-2
636220871346623864;-1.8
636220871346734156;-1.6
636220871346849460;-1.4
636220871346959083;-1.2
636220871347074055;-1
636220871347184030;-0.8000003
636220871347294376;-0.6000003
636220871347404729;-0.4000003
636220871347519188;-0.2000003
636220871347628971;-2.682209E-07
636220871347744265;0.1999997
636220871347854554;0.3999997
636220871347964887;0.5999997
636220871348078986;0.7999997
636220871348189331;0.9999997
636220871348293811;1.2
636220871348414079;1.4
636220871348523835;1.6
636220871348634154;1.8
636220871348744431;2
636220871348859735;2.2
636220871348970060;2.4
636220871349079404;2.6
636220871349194768;2.8
636220871349305075;3
636220871349413967;3.2
636220871349528829;3.4
636220871349644018;3.6
636220871349749300;3.8
636220871349879640;4
636220871349974899;4.2
636220871350083959;4.4
636220871350194297;4.599999
636220871350308774;4.799999
636220871350418923;4.999999
636220871350534278;5.199999
636220871350644131;5
636220871350754412;4.8
636220871350874732;4.6
636220871350979612;4.400001
636220871351088847;4.200001
636220871351203497;4.000001
636220871351313837;3.800001
636220871351429009;3.600001
636220871351539030;3.400001
636220871351649365;3.200001
636220871351759654;3.000001
636220871351874949;2.800001
636220871351984962;2.600001
636220871352088805;2.400001
636220871352208854;2.200001
636220871352319172;2
636220871352434514;1.8
636220871352549137;1.6
636220871352654096;1.4
636220871352769401;1.2
636220871352884807;1
636220871352990092;0.8000003
636220871353103661;0.6000003
636220871353213997;0.4000003
636220871353329339;0.2000003
636220871353439353;2.682209E-07
636220871353549686;-0.1999997
636220871353658692;-0.3999997
636220871353774020;-0.5999997
636220871353884314;-0.7999997
636220871353989450;-0.9999997
636220871354108756;-1.2
636220871354218955;-1.4
636220871354334285;-1.6
636220871354444197;-1.8
636220871354554527;-2
636220871354664870;-2.2
636220871354780184;-2.4
636220871354890466;-2.6
636220871355004994;-2.8
636220871355110324;-3
636220871355225623;-3.2
636220871355335913;-3.4
636220871355449025;-3.6
636220871355563984;-3.8
636220871355669573;-4
636220871355783561;-4.2
636220871355893846;-4.4
636220871356004206;-4.599999
636220871356119064;-4.799999
636220871356228980;-4.999999
636220871356339315;-5.199999
636220871356454962;-5
636220871356565256;-4.8
636220871356675581;-4.6
636220871356785907;-4.400001
636220871356891181;-4.200001
636220871357053660;-4.000001
636220871357123887;-3.800001
636220871357234046;-3.600001
636220871357353760;-3.400001
636220871357459070;-3.200001
636220871357569306;-3.000001
636220871357683606;-2.800001
636220871357793967;-2.600001
636220871357904271;-2.400001
636220871358019617;-2.200001
636220871358129352;-2
636220871358238931;-1.8
636220871358354248;-1.6
636220871358464259;-1.4
636220871358574596;-1.2
636220871358694941;-1
636220871358800228;-0.8000003
636220871358910507;-0.6000003
636220871359030860;-0.4000003
636220871359134323;-0.2000003
636220871359244645;-2.682209E-07
636220871359359968;0.1999997
636220871359470257;0.3999997
636220871359580590;0.5999997
636220871359690450;0.7999997
636220871359805550;0.9999997
636220871359915967;1.2
636220871360029227;1.4
636220871360139555;1.6
636220871360249880;1.8
636220871360364147;2
636220871360474472;2.2
636220871360589565;2.4
636220871360688791;2.6
636220871360808853;2.8
636220871360924170;3
636220871361034498;3.2
636220871361144843;3.4
636220871361255166;3.6
636220871361368784;3.8
636220871361484134;4
636220871361589434;4.2
636220871361704521;4.4
636220871361814826;4.599999
636220871361924566;4.799999
636220871362039860;4.999999
636220871362148634;5.199999
636220871362263962;5
636220871362374225;4.8
636220871362489558;4.6
636220871362599926;4.400001
636220871362710203;4.200001
636220871362820508;4.000001
636220871362930815;3.800001
636220871363046134;3.600001
636220871363155987;3.400001
636220871363266274;3.200001
636220871363376568;3.000001
636220871363491895;2.800001
636220871363604645;2.600001
636220871363714073;2.400001
636220871363824365;2.200001
636220871363939731;2
636220871364050051;1.8
636220871364203330;1.6
636220871364273542;1.4
636220871364383862;1.2
636220871364494187;1
636220871364609568;0.8000003
636220871364719878;0.6000003
636220871364830167;0.4000003
636220871364945471;0.2000003
636220871365055796;2.682209E-07
636220871365165874;-0.1999997
636220871365278866;-0.3999997
636220871365389196;-0.5999997
636220871365489731;-0.7999997
636220871365613842;-0.9999997
636220871365724152;-1.2
636220871365839458;-1.4
636220871365949758;-1.6
636220871366060073;-1.8
636220871366174230;-2
636220871366284553;-2.2
636220871366394893;-2.4
636220871366508981;-2.6
636220871366619304;-2.8
636220871366729636;-3
636220871366844928;-3.2
636220871366955230;-3.4
636220871367065205;-3.6
636220871367180505;-3.8
636220871367290835;-4
636220871367390215;-4.2
636220871367515171;-4.4
636220871367625461;-4.599999
636220871367734501;-4.799999
636220871367849792;-4.999999
636220871367960094;-5.199999
636220871368069461;-5
636220871368183721;-4.8
636220871368294066;-4.6
636220871368404407;-4.400001
636220871368519737;-4.200001
636220871368630059;-4.000001
636220871368739068;-3.800001
636220871368854373;-3.600001
636220871368964662;-3.400001
636220871369074187;-3.200001
636220871369184507;-3.000001
636220871369293846;-2.800001
636220871369408412;-2.600001
636220871369523737;-2.400001
636220871369634039;-2.200001
636220871369743971;-2
636220871369859273;-1.8
636220871369969559;-1.6
636220871370078906;-1.4
636220871370189239;-1.2
636220871370304607;-1
636220871370414945;-0.8000003
636220871370524583;-0.6000003
636220871370639200;-0.4000003
636220871370749535;-0.2000003
636220871370864827;-2.682209E-07
636220871370975134;0.1999997
636220871371089429;0.3999997
636220871371194665;0.5999997
636220871371310051;0.7999997
636220871371425389;0.9999997
636220871371534015;1.2
636220871371644634;1.4
636220871371754131;1.6
636220871371869435;1.8
636220871371979722;2
636220871372089618;2.2
636220871372204179;2.4
636220871372314782;2.6
636220871372425082;2.8
636220871372540376;3
636220871372650668;3.2
636220871372764153;3.4
636220871372874442;3.6
636220871372984739;3.8
636220871373095021;4
636220871373210331;4.2
636220871373320620;4.4
636220871373435927;4.599999
636220871373544371;4.799999
636220871373654163;4.999999
636220871373764493;5.199999
636220871373879797;5
636220871373990094;4.8
636220871374090394;4.6
636220871374215453;4.400001
636220871374324970;4.200001
636220871374435265;4.000001
636220871374549116;3.800001
636220871374664172;3.600001
636220871374774418;3.400001
636220871374884707;3.200001
636220871375000004;3.000001
636220871375110324;2.800001
636220871375220565;2.600001
636220871375330880;2.400001
636220871375444224;2.200001
636220871375554319;2
636220871375669639;1.8
636220871375779548;1.6
636220871375889554;1.4
636220871375999848;1.2
636220871376115191;1
636220871376225465;0.8000003
636220871376338998;0.6000003
636220871376449147;0.4000003
636220871376559452;0.2000003
636220871376673962;2.682209E-07
636220871376784312;-0.1999997
636220871376894453;-0.3999997
636220871377009863;-0.5999997
636220871377119000;-0.7999997
636220871377229327;-0.9999997
636220871377344368;-1.2
636220871377454686;-1.4
636220871377564962;-1.6
636220871377674304;-1.8
636220871377789680;-2
636220871377899997;-2.2
636220871378009019;-2.4
636220871378124357;-2.6
636220871378239247;-2.8
636220871378344120;-3
636220871378463610;-3.2
636220871378573904;-3.4
636220871378683710;-3.6
636220871378788793;-3.8
636220871378903847;-4
636220871379019187;-4.2
636220871379129091;-4.4
636220871379238777;-4.599999
636220871379354117;-4.799999
636220871379464435;-4.999999
636220871379574241;-5.199999
636220871379684566;-5
636220871379789879;-4.8
636220871379909053;-4.6
636220871380024368;-4.400001
636220871380134688;-4.200001
636220871380245011;-4.000001
636220871380355333;-3.800001
636220871380473910;-3.600001
636220871380579228;-3.400001
636220871380689581;-3.200001
636220871380804839;-3.000001
636220871380915131;-2.800001
636220871381029110;-2.600001
636220871381139445;-2.400001
636220871381249765;-2.200001
636220871381364040;-2
636220871381474357;-1.8
636220871381584687;-1.6
636220871381690000;-1.4
636220871381814070;-1.2
636220871381919344;-1
636220871382034086;-0.8000003
636220871382149424;-0.6000003
636220871382253908;-0.4000003
636220871382369256;-0.2000003
636220871382479576;-2.682209E-07
636220871382589927;0.1999997
636220871382689844;0.3999997
636220871382820142;0.5999997
636220871382925427;0.7999997
636220871383035739;0.9999997
636220871383154227;1.2
636220871383263875;1.4
636220871383374202;1.6
636220871383488589;1.8
636220871383593925;2
636220871383709303;2.2
636220871383823949;2.4
636220871383929233;2.6
636220871384044453;2.8
636220871384154027;3
636220871384264370;3.2
636220871384374692;3.4
636220871384488635;3.6
636220871384604003;3.8
636220871384714635;4
636220871384824935;4.2
636220871384935214;4.4
636220871385050518;4.599999
636220871385159152;4.799999
636220871385279405;4.999999
636220871385384728;5.199999
636220871385495009;5
636220871385610342;4.8
636220871385720892;4.6
636220871385829037;4.400001
636220871385939332;4.200001
636220871386054631;4.000001
636220871386164164;3.800001
636220871386279131;3.600001
636220871386389459;3.400001
636220871386489777;3.200001
636220871386609532;3.000001
636220871386724057;2.800001
636220871386838498;2.600001
636220871386948784;2.400001
636220871387059084;2.200001
636220871387169414;2
636220871387284744;1.8
636220871387395028;1.6
636220871387505323;1.4
636220871387619383;1.2
636220871387728829;1
636220871387843972;0.8000003
636220871387954254;0.6000003
636220871388064541;0.4000003
636220871388174270;0.2000003
636220871388289917;2.682209E-07
636220871388400209;-0.1999997
636220871388510529;-0.3999997
636220871388624359;-0.5999997
636220871388734117;-0.7999997
636220871388844751;-0.9999997
636220871388955030;-1.2
636220871389070335;-1.4
636220871389180657;-1.6
636220871389290977;-1.8
636220871389404087;-2
636220871389514440;-2.2
636220871389629770;-2.4
636220871389740093;-2.6
636220871389850367;-2.8
636220871389965674;-3
636220871390076070;-3.2
636220871390186370;-3.4
636220871390296649;-3.6
636220871390411981;-3.8
636220871390519082;-4
636220871390634054;-4.2
636220871390744382;-4.4
636220871390854694;-4.599999
636220871390970001;-4.799999
636220871391080290;-4.999999
636220871391190615;-5.199999
636220871391309410;-5
636220871391414707;-4.8
636220871391525019;-4.6
636220871391644212;-4.400001
636220871391749519;-4.200001
636220871391864183;-4.000001
636220871391974477;-3.800001
636220871392084761;-3.600001
636220871392195066;-3.400001
636220871392310385;-3.200001
636220871392418904;-3.000001
636220871392529053;-2.800001
636220871392643900;-2.600001
636220871392754212;-2.400001
636220871392864548;-2.200001
636220871392979847;-2
636220871393090136;-1.8
636220871393190439;-1.6
636220871393314869;-1.4
636220871393425168;-1.2
636220871393539024;-1
636220871393649084;-0.8000003
636220871393759626;-0.6000003
636220871393874943;-0.4000003
636220871393985245;-0.2000003
636220871394095529;-2.682209E-07
636220871394205839;0.1999997
636220871394320211;0.3999997
636220871394433722;0.5999997
636220871394544039;0.7999997
636220871394654341;0.9999997
636220871394769715;1.2
636220871394879753;1.4
636220871394990030;1.6
636220871395090294;1.8
636220871395213981;2
636220871395324035;2.2
636220871395438509;2.4
636220871395548839;2.6
636220871395658618;2.8
636220871395773960;3
636220871395884298;3.2
636220871395994582;3.4
636220871396104910;3.6
636220871396214011;3.8
636220871396329351;4
636220871396444710;4.2
636220871396553841;4.4
636220871396664164;4.599999
636220871396778906;4.799999
636220871396889257;4.999999
636220871396999436;5.199999
636220871397114268;5
636220871397224054;4.8
636220871397339318;4.6
636220871397449019;4.400001
636220871397559188;4.200001
636220871397669508;4.000001
636220871397784866;3.800001
636220871397889763;3.600001
636220871398004668;3.400001
636220871398120006;3.200001
636220871398229373;3.000001
636220871398339701;2.800001
636220871398454992;2.600001
636220871398565327;2.400001
636220871398675647;2.200001
636220871398790096;2
636220871398900183;1.8
636220871399010470;1.6
636220871399128940;1.4
636220871399234143;1.2
636220871399343839;1
636220871399459167;0.8000003
636220871399569492;0.6000003
636220871399679819;0.4000003
636220871399795139;0.2000003
636220871399905464;2.682209E-07
636220871400015766;-0.1999997
636220871400130255;-0.3999997
636220871400240519;-0.5999997
636220871400351072;-0.7999997
636220871400464547;-0.9999997
636220871400574872;-1.2
636220871400689578;-1.4
636220871400789439;-1.6
636220871400909017;-1.8
636220871401019320;-2
636220871401134647;-2.2
636220871401244045;-2.4
636220871401354091;-2.6
636220871401469426;-2.8
636220871401579774;-3
636220871401690089;-3.2
636220871401790443;-3.4
636220871401914002;-3.6
636220871402029321;-3.8
636220871402139641;-4
636220871402249931;-4.2
636220871402364142;-4.4
636220871402474193;-4.599999
636220871402584735;-4.799999
636220871402694243;-4.999999
636220871402809036;-5.199999
636220871402919372;-5
636220871403029658;-4.8
636220871403143877;-4.6
636220871403254217;-4.400001
636220871403364527;-4.200001
636220871403479860;-4.000001
636220871403590159;-3.800001
636220871403703943;-3.600001
636220871403814291;-3.400001
636220871403924634;-3.200001
636220871404039941;-3.000001
636220871404149577;-2.800001
636220871404259876;-2.600001
636220871404374115;-2.400001
636220871404484149;-2.200001
636220871404589461;-2
636220871404708795;-1.8
636220871404818905;-1.6
636220871404928998;-1.4
636220871405039287;-1.2
636220871405154625;-1
636220871405264904;-0.8000003
636220871405378959;-0.6000003
636220871405489233;-0.4000003
636220871405604504;-0.2000003
636220871405709814;-2.682209E-07
636220871405825108;0.1999997
636220871405939209;0.3999997
636220871406049496;0.5999997
636220871406158436;0.7999997
636220871406268759;0.9999997
636220871406384114;1.2
636220871406488847;1.4
636220871406604028;1.6
636220871406719182;1.8
636220871406829489;2
636220871406939771;2.2
636220871407055088;2.4
636220871407165380;2.6
636220871407274642;2.8
636220871407389977;3
636220871407490517;3.2
636220871407609051;3.4
636220871407724394;3.6
636220871407834042;3.8
636220871407944145;4
636220871408059462;4.2
636220871408169738;4.4
636220871408279693;4.599999
636220871408389990;4.799999
636220871408509290;4.999999
636220871408613297;5.199999
636220871408728640;5
636220871408838954;4.8
636220871408949037;4.6
636220871409064326;4.400001
636220871409174618;4.200001
636220871409284220;4.000001
636220871409389522;3.800001
636220871409508942;3.600001
636220871409624060;3.400001
636220871409734372;3.200001
636220871409844687;3.000001
636220871409959189;2.800001
636220871410069489;2.600001
636220871410180049;2.400001
636220871410290073;2.200001
636220871410403721;2
636220871410519074;1.8
636220871410629376;1.6
636220871410744139;1.4
636220871410854454;1.2
636220871410963555;1
636220871411078857;0.8000003
636220871411189159;0.6000003
636220871411289462;0.4000003
636220871411414216;0.2000003
636220871411523859;2.682209E-07
636220871411634172;-0.1999997
636220871411748922;-0.3999997
636220871411859188;-0.5999997
636220871411969196;-0.7999997
636220871412084490;-0.9999997
636220871412194797;-1.2
636220871412303768;-1.4
636220871412414122;-1.6
636220871412529423;-1.8
636220871412639054;-2
636220871412748398;-2.2
636220871412863720;-2.4
636220871412973621;-2.6
636220871413083910;-2.8
636220871413194194;-3
636220871413309565;-3.2
636220871413423503;-3.4
636220871413533825;-3.6
636220871413643560;-3.8
636220871413753870;-4
636220871413863911;-4.2
636220871413979241;-4.4
636220871414089538;-4.599999
636220871414203537;-4.799999
636220871414313476;-4.999999
636220871414423804;-5.199999
636220871414534131;-5
636220871414649387;-4.8
636220871414758486;-4.6
636220871414873816;-4.400001
636220871414988589;-4.200001
636220871415093858;-4.000001
636220871415209198;-3.800001
636220871415318425;-3.600001
636220871415428737;-3.400001
636220871415539062;-3.200001
636220871415653965;-3.000001
636220871415764234;-2.800001
636220871415878795;-2.600001
636220871415988763;-2.400001
636220871416099059;-2.200001
636220871416214464;-2
636220871416324454;-1.8
636220871416433466;-1.6
636220871416553522;-1.4
636220871416663783;-1.2
636220871416769070;-1
636220871416883958;-0.8000003
636220871416994299;-0.6000003
636220871417104585;-0.4000003
636220871417218426;-0.2000003
636220871417333761;-2.682209E-07
636220871417443427;0.1999997
636220871417553734;0.3999997
636220871417664056;0.5999997
636220871417774379;0.7999997
636220871417889402;0.9999997
636220871417989715;1.2
636220871418109776;1.4
636220871418224307;1.6
636220871418339154;1.8
636220871418448539;2
636220871418558856;2.2
636220871418669186;2.4
636220871418778947;2.6
636220871418893730;2.8
636220871419004075;3
636220871419114377;3.2
636220871419229107;3.4
636220871419339113;3.6
636220871419449169;3.8
636220871419563567;4
636220871419678746;4.2
