CubeTimestamp;CubeXPos
424;0
429;0
296;0
329;0
332;0
335;0
362;0
365;0
368;0
396;0
399;0
431;0
465;0
468;0
471;0
474;0
500;0
503;0
533;0
537;0
540;0
568;0
571;0
602;0
605;0
637;0
670;0
673;0
676;0
703;0
706;0
709;0
738;0
741;0
744;0
771;0
774;0
777;0
805;0
840;0
843;0
846;0
874;0
908;0
911;0
914;0
916;0
942;0
945;0
976;0
979;0
983;0
10;0
13;0
17;0
43;0
46;0
77;0
80;0
83;0
111;0
114;0
118;0
146;0
149;0
153;0
180;0
183;0
186;0
214;0
217;0
221;0
248;0
251;0
254;0
257;0
282;0
286;0
316;0
319;0
322;0
325;0
351;0
354;0
385;0
388;0
418;0
422;0
425;0
453;0
456;0
487;0
490;0
493;0
502;0
521;0
524;0
526;0
554;0
556;0
560;0
588;0
591;0
594;0
623;0
625;0
628;0
656;0
659;0
662;0
690;0
693;0
697;0
724;0
758;0
792;0
826;0
830;0
860;0
863;0
866;0
927;0
961;0
964;0
996;0
999;0
30;0
33;0
37;0
64;0
68;0
71;0
98;0
102;0
105;0
132;0
135;0
138;0
165;0
169;0
171;0
200;0
204;0
240;0
270;0
337;0
339;0
405;0
438;0
441;0
539;0
542;0
573;0
576;0
579;0
607;0
610;0
613;0
642;0
645;0
676;0
679;0
682;0
710;0
713;0
717;0
744;0
746;0
750;0
778;0
782;0
812;0
815;0
847;0
880;0
884;0
887;0
914;0
918;0
948;0
951;0
983;0
994;0
362;0
430;0
433;0
436;0
464;0
468;0
471;0
498;0
501;0
504;0
531;0
566;0
667;0
701;0
703;0
769;0
772;0
803;0
146;0
180;0
214;0
217;0
220;0
248;0
251;0
254;0
282;0
285;0
316;0
319;0
419;0
422;0
453;0
487;0
490;0
493;0
496;0
521;0
555;0
624;0
627;0
658;0
661;0
692;0
727;0
760;0
763;0
766;0
794;0
828;0
831;0
863;0
866;0
897;0
932;0
964;0
967;0
998;0
2;0
32;0
35;0
39;0
67;0
70;0
72;0
101;0
104;0
107;0
110;0
135;0
169;0
172;0
176;0
204;0
236;0
240;0
339;0
342;0
372;0
375;0
377;0
407;0
410;0
412;0
475;0
477;0
480;0
483;0
