CubeTimestamp;CubeXPos
636220870152779620;4.999999
636220870152898599;5.199999
636220870153008515;5
636220870153123815;4.8
636220870153234344;4.6
636220870153343397;4.400001
636220870153458983;4.200001
636220870153569421;4.000001
636220870153679981;3.800001
636220870153793556;3.600001
636220870153903036;3.400001
636220870154013190;3.200001
636220870154128508;3.000001
636220870154238790;2.800001
636220870154353027;2.600001
636220870154463035;2.400001
636220870154573365;2.200001
636220870154678691;2
636220870154798640;1.8
636220870154912934;1.6
636220870155023254;1.4
636220870155133538;1.2
636220870155253858;1
636220870155358540;0.8000003
636220870155468311;0.6000003
636220870155583879;0.4000003
636220870155692656;0.2000003
636220870155802994;2.682209E-07
636220870155913858;-0.1999997
636220870156023754;-0.3999997
636220870156139062;-0.5999997
636220870156249354;-0.7999997
636220870156363054;-0.9999997
636220870156473367;-1.2
636220870156582887;-1.4
636220870156703284;-1.6
636220870156808584;-1.8
636220870156922992;-2
636220870157033074;-2.2
636220870157143366;-2.4
636220870157253661;-2.6
636220870157367951;-2.8
636220870157478272;-3
636220870157592442;-3.2
636220870157702778;-3.4
636220870157814033;-3.6
636220870157929340;-3.8
636220870158038930;-4
636220870158148982;-4.2
636220870158259276;-4.4
636220870158369597;-4.599999
636220870158484942;-4.799999
636220870158595268;-4.999999
636220870158708485;-5.199999
636220870158818013;-5
636220870158933167;-4.8
636220870159043283;-4.6
636220870159159129;-4.400001
636220870159269422;-4.200001
636220870159374977;-4.000001
636220870159479285;-3.800001
636220870159603670;-3.600001
636220870159713985;-3.400001
636220870159823051;-3.200001
636220870159938070;-3.000001
636220870160048242;-2.800001
636220870160163547;-2.600001
636220870160273841;-2.400001
636220870160384169;-2.200001
636220870160494500;-2
636220870160609033;-1.8
636220870160719159;-1.6
636220870160827846;-1.4
636220870160943174;-1.2
636220870161053535;-1
636220870161163825;-0.8000003
636220870161274125;-0.6000003
636220870161378816;-0.4000003
636220870161503074;-0.2000003
636220870161613115;-2.682209E-07
636220870161723068;0.1999997
636220870161838406;0.3999997
636220870161948187;0.5999997
636220870162058517;0.7999997
636220870162168804;0.9999997
636220870162279099;1.2
636220870162393594;1.4
636220870162508147;1.6
636220870162618493;1.8
636220870162728706;2
636220870162844652;2.2
636220870162954086;2.4
636220870163063427;2.6
636220870163178737;2.8
636220870163279001;3
636220870163403223;3.2
636220870163513091;3.4
636220870163623132;3.6
636220870163732607;3.8
636220870163842912;4
636220870163958281;4.2
636220870164072911;4.4
636220870164183205;4.599999
636220870164293401;4.799999
636220870164403726;4.999999
636220870164513658;5.199999
636220870164628428;5
636220870164743805;4.8
636220870164853277;4.6
636220870164963311;4.400001
636220870165073629;4.200001
636220870165183816;4.000001
636220870165297787;3.800001
636220870165412573;3.600001
636220870165522893;3.400001
636220870165633254;3.200001
636220870165748278;3.000001
636220870165858335;2.800001
636220870165968653;2.600001
636220870166078963;2.400001
636220870166189260;2.200001
636220870166303438;2
636220870166413419;1.8
636220870166528202;1.6
636220870166638658;1.4
636220870166748390;1.2
636220870166862931;1
636220870166973254;0.8000003
636220870167083574;0.6000003
636220870167198915;0.4000003
636220870167309135;0.2000003
636220870167418191;2.682209E-07
636220870167533514;-0.1999997
636220870167643596;-0.3999997
636220870167753909;-0.5999997
636220870167869178;-0.7999997
636220870167979306;-0.9999997
636220870168093510;-1.2
636220870168203825;-1.4
636220870168313532;-1.6
636220870168423758;-1.8
636220870168539098;-2
636220870168648218;-2.2
636220870168758372;-2.4
636220870168873702;-2.6
636220870168989040;-2.8
636220870169099337;-3
636220870169204624;-3.2
636220870169324250;-3.4
636220870169433320;-3.6
636220870169543375;-3.8
636220870169658749;-4
636220870169764064;-4.2
636220870169879320;-4.4
636220870169992831;-4.599999
636220870170103167;-4.799999
636220870170213462;-4.999999
636220870170323697;-5.199999
636220870170438678;-5
636220870170548403;-4.8
636220870170658731;-4.6
636220870170773711;-4.400001
636220870170884039;-4.200001
636220870170994065;-4.000001
636220870171109275;-3.800001
636220870171219575;-3.600001
636220870171328715;-3.400001
636220870171438989;-3.200001
636220870171553681;-3.000001
636220870171664001;-2.800001
636220870171776725;-2.600001
636220870171880842;-2.400001
636220870171999292;-2.200001
636220870172109428;-2
636220870172219710;-1.8
636220870172333814;-1.6
636220870172444132;-1.4
636220870172560037;-1.2
636220870172675352;-1
636220870172779203;-0.8000003
636220870172892497;-0.6000003
636220870173009356;-0.4000003
636220870173118830;-0.2000003
636220870173229457;-2.682209E-07
636220870173339744;0.1999997
636220870173453531;0.3999997
636220870173564012;0.5999997
636220870173674340;0.7999997
636220870173779781;0.9999997
636220870173899480;1.2
636220870174013553;1.4
636220870174123914;1.6
636220870174234206;1.8
636220870174344488;2
636220870174453416;2.2
636220870174567563;2.4
636220870174683152;2.6
636220870174793411;2.8
636220870174908761;3
636220870175019490;3.2
636220870175128393;3.4
636220870175238685;3.6
636220870175348979;3.8
636220870175463410;4
636220870175577021;4.2
636220870175682107;4.4
636220870175798295;4.599999
636220870175913572;4.799999
636220870176025292;4.999999
636220870176129399;5.199999
636220870176240256;5
636220870176355560;4.8
636220870176470881;4.6
636220870176578163;4.400001
636220870176693522;4.200001
636220870176805068;4.000001
636220870176913733;3.800001
636220870177028779;3.600001
636220870177138474;3.400001
636220870177253766;3.200001
636220870177364060;3.000001
636220870177474388;2.800001
636220870177584315;2.600001
636220870177694615;2.400001
636220870177809932;2.200001
636220870177923740;2
636220870178039614;1.8
636220870178144822;1.6
636220870178260122;1.4
636220870178370488;1.2
636220870178480287;1
636220870178580117;0.8000003
636220870178703848;0.6000003
636220870178813798;0.4000003
636220870178923533;0.2000003
636220870179038528;2.682209E-07
636220870179148642;-0.1999997
636220870179259166;-0.3999997
636220870179374466;-0.5999997
636220870179484206;-0.7999997
636220870179594524;-0.9999997
636220870179709862;-1.2
636220870179820271;-1.4
636220870179934140;-1.6
636220870180043661;-1.8
636220870180154022;-2
636220870180264314;-2.2
636220870180379627;-2.4
636220870180483427;-2.6
636220870180598800;-2.8
636220870180714174;-3
636220870180824247;-3.2
636220870180939293;-3.4
636220870181049013;-3.6
636220870181159282;-3.8
636220870181269572;-4
636220870181379861;-4.2
636220870181494234;-4.4
636220870181609344;-4.599999
636220870181719450;-4.799999
636220870181829203;-4.999999
636220870181944239;-5.199999
636220870182054266;-5
636220870182168784;-4.8
636220870182279076;-4.6
636220870182379345;-4.400001
636220870182498566;-4.200001
636220870182613904;-4.000001
636220870182724122;-3.800001
636220870182838932;-3.600001
636220870182949487;-3.400001
636220870183059242;-3.200001
636220870183169565;-3.000001
636220870183279860;-2.800001
636220870183394669;-2.600001
636220870183504281;-2.400001
636220870183614604;-2.200001
636220870183729260;-2
636220870183839338;-1.8
636220870183954343;-1.6
636220870184064301;-1.4
636220870184173865;-1.2
636220870184289167;-1
636220870184399474;-0.8000003
636220870184508992;-0.6000003
636220870184619159;-0.4000003
636220870184734262;-0.2000003
636220870184844889;-2.682209E-07
636220870184960194;0.1999997
636220870185070486;0.3999997
636220870185180811;0.5999997
636220870185291109;0.7999997
636220870185401393;0.9999997
636220870185514230;1.2
636220870185629274;1.4
636220870185739525;1.6
636220870185848507;1.8
636220870185963873;2
636220870186079211;2.2
636220870186184523;2.4
636220870186299831;2.6
636220870186410102;2.8
636220870186518762;3
636220870186629085;3.2
636220870186744016;3.4
636220870186858856;3.6
636220870186968898;3.8
636220870187080110;4
636220870187195476;4.2
636220870187300758;4.4
636220870187414507;4.599999
636220870187528570;4.799999
636220870187638749;4.999999
636220870187748837;5.199999
636220870187859060;5
636220870187978754;4.8
636220870188080669;4.6
636220870188198664;4.400001
636220870188308956;4.200001
636220870188419067;4.000001
636220870188533822;3.800001
636220870188644150;3.600001
636220870188754519;3.400001
636220870188864367;3.200001
636220870188979914;3.000001
636220870189093924;2.800001
636220870189209124;2.600001
636220870189314390;2.400001
636220870189429041;2.200001
636220870189533835;2
636220870189648877;1.8
636220870189764069;1.6
636220870189869392;1.4
636220870189979863;1.2
636220870190098770;1
636220870190209085;0.8000003
636220870190321960;0.6000003
636220870190435694;0.4000003
636220870190544647;0.2000003
636220870190653858;2.682209E-07
636220870190769143;-0.1999997
636220870190878699;-0.3999997
636220870190984290;-0.5999997
636220870191099166;-0.7999997
636220870191214481;-0.9999997
636220870191324783;-1.2
636220870191435111;-1.4
636220870191543944;-1.6
636220870191658953;-1.8
636220870191769056;-2
636220870191879386;-2.2
636220870191995163;-2.4
636220870192110254;-2.6
636220870192219118;-2.8
636220870192334433;-3
636220870192444234;-3.2
636220870192553711;-3.4
636220870192664067;-3.6
636220870192779410;-3.8
636220870192879184;-4
636220870192999634;-4.2
636220870193109939;-4.4
636220870193224996;-4.599999
636220870193335319;-4.799999
636220870193448971;-4.999999
636220870193559355;-5.199999
636220870193669087;-5
636220870193779410;-4.8
636220870193894516;-4.6
636220870194003839;-4.400001
636220870194119234;-4.200001
636220870194229096;-4.000001
636220870194339389;-3.800001
636220870194454032;-3.600001
636220870194569405;-3.400001
636220870194674726;-3.200001
636220870194783613;-3.000001
636220870194901069;-2.800001
636220870195013803;-2.600001
636220870195125043;-2.400001
636220870195239392;-2.200001
636220870195344667;-2
636220870195459284;-1.8
636220870195569581;-1.6
636220870195679907;-1.4
636220870195793438;-1.2
636220870195908794;-1
636220870196015305;-0.8000003
636220870196130114;-0.6000003
636220870196240432;-0.4000003
636220870196350722;-0.2000003
636220870196460464;-2.682209E-07
636220870196575169;0.1999997
636220870196684137;0.3999997
636220870196797843;0.5999997
636220870196909241;0.7999997
636220870197019618;0.9999997
636220870197134406;1.2
636220870197249190;1.4
636220870197354474;1.6
636220870197469810;1.8
636220870197580130;2
636220870197678940;2.2
636220870197805648;2.4
636220870197915981;2.6
636220870198028823;2.8
636220870198139145;3
636220870198249437;3.2
636220870198359724;3.4
636220870198475032;3.6
636220870198583870;3.8
636220870198724302;4
636220870198808925;4.2
636220870198919000;4.4
636220870199029047;4.599999
636220870199144232;4.799999
636220870199259274;4.999999
636220870199367933;5.199999
636220870277870861;5
636220870641749103;4.8
636220870677989610;4.6
636220870682938824;4.400001
636220870687564152;4.200001
636220870691891330;4.000001
636220870695969210;3.800001
636220870772874425;3.600001
636220870777849465;3.400001
636220870778170180;3.200001
636220870778499117;3.000001
636220870778834417;2.800001
636220870779169454;2.600001
636220870779484878;2.400001
636220870779824351;2.200001
636220870780166613;2
636220870780504537;1.8
636220870780819402;1.6
636220870781159155;1.4
636220870781465142;1.2
636220870781791017;1
636220870782130360;0.8000003
636220870782470226;0.6000003
636220870782801022;0.4000003
636220870783129843;0.2000003
636220870783463565;2.682209E-07
636220870783789459;-0.1999997
636220870784109578;-0.3999997
636220870784447459;-0.5999997
636220870784829395;-0.7999997
636220870785105186;-0.9999997
636220870785434927;-1.2
636220870785770831;-1.4
636220870786090097;-1.6
636220870786434766;-1.8
636220870786745599;-2
636220870787084384;-2.2
636220870787409846;-2.4
636220870787735727;-2.6
636220870788065529;-2.8
636220870788414301;-3
636220870788734355;-3.2
636220870789065849;-3.4
636220870789389307;-3.6
636220870789715050;-3.8
636220870790049099;-4
636220870790414316;-4.2
636220870790713875;-4.4
636220870791040088;-4.599999
636220870791384220;-4.799999
636220870791689570;-4.999999
636220870792034666;-5.199999
636220870792369951;-5
636220870792684655;-4.8
636220870793032290;-4.6
636220870793354456;-4.400001
636220870793679494;-4.200001
636220870794014646;-4.000001
636220870794339446;-3.800001
636220870794669716;-3.600001
636220870794994580;-3.400001
636220870795340573;-3.200001
636220870795664422;-3.000001
636220870795999850;-2.800001
636220870796319628;-2.600001
636220870796659361;-2.400001
636220870796977204;-2.200001
636220870797320404;-2
636220870797635355;-1.8
636220870797975201;-1.6
636220870798305921;-1.4
636220870798625652;-1.2
636220870798959389;-1
636220870799290538;-0.8000003
636220870799620052;-0.6000003
636220870799954504;-0.4000003
636220870800279470;-0.2000003
636220870800624277;-2.682209E-07
636220870800948977;0.1999997
636220870801274746;0.3999997
636220870801604464;0.5999997
636220870801924413;0.7999997
636220870802264491;0.9999997
636220870802585001;1.2
636220870802925915;1.4
636220870803249654;1.6
636220870803579357;1.8
636220870803909420;2
636220870804239601;2.2
636220870804569414;2.4
636220870804906955;2.6
636220870805243591;2.8
636220870805569541;3
636220870805895414;3.2
636220870806219818;3.4
636220870806555339;3.6
636220870806882042;3.8
636220870807219588;4
636220870807534936;4.2
636220870807870098;4.4
636220870808194707;4.599999
636220870808540300;4.799999
636220870808859370;4.999999
636220870809189489;5.199999
636220870809525078;5
636220870809854378;4.8
636220870810179449;4.6
636220870810509524;4.400001
636220870810834662;4.200001
636220870811210436;4.000001
636220870811504583;3.800001
636220870811830668;3.600001
636220870812164421;3.400001
636220870812489223;3.200001
636220870812834603;3.000001
636220870813154814;2.800001
636220870813481214;2.600001
636220870813812176;2.400001
636220870814135474;2.200001
636220870814469620;2
636220870814790488;1.8
636220870815138652;1.6
636220870815454436;1.4
636220870815790408;1.2
636220870816134382;1
636220870816450588;0.8000003
636220870816786686;0.6000003
636220870817114304;0.4000003
636220870817439385;0.2000003
636220870817764921;2.682209E-07
636220870818104452;-0.1999997
636220870818433774;-0.3999997
636220870818756155;-0.5999997
636220870819092181;-0.7999997
636220870819435090;-0.9999997
636220870819755966;-1.2
636220870820079509;-1.4
636220870820416840;-1.6
636220870820739249;-1.8
636220870821071430;-2
636220870821406570;-2.2
636220870821739668;-2.4
636220870822069192;-2.6
636220870822389761;-2.8
636220870822719967;-3
636220870823049456;-3.2
636220870823379851;-3.4
636220870823712916;-3.6
636220870824049006;-3.8
636220870824414550;-4
636220870824699792;-4.2
636220870825039504;-4.4
636220870825364624;-4.599999
636220870825694539;-4.799999
636220870826024410;-4.999999
636220870826349116;-5.199999
636220870826676552;-5
636220870827022491;-4.8
636220870827339898;-4.6
636220870827671884;-4.400001
636220870828008932;-4.200001
636220870828344705;-4.000001
636220870828664894;-3.800001
636220870828989567;-3.600001
636220870829339202;-3.400001
636220870829654401;-3.200001
636220870829990292;-3.000001
636220870830310733;-2.800001
636220870830648862;-2.600001
636220870830969360;-2.400001
636220870831294755;-2.200001
636220870831643849;-2
636220870831969779;-1.8
636220870832291584;-1.6
636220870832635965;-1.4
636220870832956813;-1.2
636220870833279454;-1
636220870833614333;-0.8000003
636220870833945226;-0.6000003
636220870834285049;-0.4000003
636220870834589237;-0.2000003
636220870834938573;-2.682209E-07
636220870835264160;0.1999997
636220870835594096;0.3999997
636220870835921785;0.5999997
636220870836251598;0.7999997
636220870836579091;0.9999997
636220870836915301;1.2
636220870837244046;1.4
636220870837564564;1.6
636220870837905774;1.8
636220870838224899;2
636220870838564650;2.2
636220870838889586;2.4
636220870839224478;2.6
636220870839549112;2.8
636220870839889606;3
636220870840205490;3.2
636220870840535765;3.4
636220870840865366;3.6
636220870841209595;3.8
636220870841533859;4
636220870841859814;4.2
636220870842204866;4.4
636220870842524618;4.599999
636220870842859990;4.799999
636220870843184726;4.999999
636220870843520397;5.199999
636220870843836258;5
636220870844167192;4.8
636220870844509830;4.6
636220870844826920;4.400001
636220870845164744;4.200001
636220870845489465;4.000001
636220870845820098;3.800001
636220870846149206;3.600001
636220870846486624;3.400001
636220870846809600;3.200001
636220870847139257;3.000001
636220870847471744;2.800001
636220870847799478;2.600001
636220870848134630;2.400001
636220870848464049;2.200001
636220870848794810;2
636220870849124293;1.8
636220870849449729;1.6
636220870849779166;1.4
636220870850164620;1.2
636220870850441592;1
636220870850777735;0.8000003
636220870851094214;0.6000003
636220870851430059;0.4000003
636220870851764309;0.2000003
636220870852089403;2.682209E-07
636220870852425820;-0.1999997
636220870852760737;-0.3999997
636220870853096625;-0.5999997
636220870853414834;-0.7999997
636220870853739675;-0.9999997
636220870854079424;-1.2
636220870854394339;-1.4
636220870854738676;-1.6
636220870855070642;-1.8
636220870855394265;-2
636220870855722034;-2.2
636220870856049846;-2.4
636220870856381161;-2.6
636220870856709366;-2.8
636220870857045576;-3
636220870857371841;-3.2
636220870857709154;-3.4
636220870858035030;-3.6
636220870858364618;-3.8
636220870858693117;-4
636220870859020766;-4.2
636220870859371638;-4.4
636220870859685241;-4.599999
636220870860009430;-4.799999
636220870860340252;-4.999999
636220870860679316;-5.199999
636220870861006801;-5
636220870861324011;-4.8
636220870861664983;-4.6
636220870861990432;-4.400001
636220870862340198;-4.200001
636220870862654449;-4.000001
636220870862985347;-3.800001
636220870863319820;-3.600001
636220870863639590;-3.400001
636220870863964607;-3.200001
636220870864293924;-3.000001
636220870864635704;-2.800001
636220870864964326;-2.600001
636220870865290518;-2.400001
636220870865621144;-2.200001
636220870865950312;-2
636220870866280197;-1.8
636220870866603740;-1.6
636220870866944081;-1.4
636220870867272639;-1.2
636220870867604115;-1
636220870867929587;-0.8000003
636220870868254658;-0.6000003
636220870868593942;-0.4000003
636220870868924963;-0.2000003
636220870869254390;-2.682209E-07
636220870869580360;0.1999997
636220870869911309;0.3999997
636220870870249372;0.5999997
636220870870575053;0.7999997
636220870870900852;0.9999997
636220870871231025;1.2
636220870871569379;1.4
636220871087715401;1.6
636220871087795622;1.8
636220871087870844;2
636220871087966080;2.2
636220871088189042;2.4
636220871088414961;2.6
636220871088634931;2.8
636220871088859848;3
636220871089050392;3.2
636220871089164989;3.4
636220871089274276;3.6
636220871089383802;3.8
636220871089494157;4
636220871089609002;4.2
636220871089719291;4.4
636220871089829609;4.599999
636220871089945181;4.799999
636220871090055519;4.999999
636220871090166079;5.199999
636220871090279685;5
636220871090390005;4.8
636220871090503771;4.6
636220871090614111;4.400001
636220871090724408;4.200001
636220871090839710;4.000001
636220871090948919;3.800001
636220871091064530;3.600001
636220871091174584;3.400001
636220871091284677;3.200001
636220871091394968;3.000001
636220871091519452;2.800001
636220871091619732;2.600001
636220871091730034;2.400001
636220871091840326;2.200001
636220871091958530;2
636220871092064098;1.8
636220871092178830;1.6
636220871092289377;1.4
636220871092393885;1.2
636220871092514266;1
636220871092624583;0.8000003
636220871092739872;0.6000003
636220871092845159;0.4000003
636220871092955476;0.2000003
636220871093069483;2.682209E-07
636220871093180659;-0.1999997
636220871093290488;-0.3999997
636220871093409183;-0.5999997
636220871093519273;-0.7999997
636220871093629590;-0.9999997
636220871093739880;-1.2
636220871093850169;-1.4
636220871093964091;-1.6
636220871094074429;-1.8
636220871094189761;-2
636220871094294077;-2.2
636220871094409430;-2.4
636220871094524988;-2.6
636220871094635300;-2.8
636220871094751987;-3
636220871094857253;-3.2
636220871094972560;-3.4
636220871095079490;-3.6
636220871095193931;-3.8
636220871095304256;-4
636220871095414588;-4.2
636220871095529004;-4.4
636220871095639237;-4.599999
636220871095754812;-4.799999
636220871095865099;-4.999999
636220871095975278;-5.199999
636220871096085097;-5
636220871096190170;-4.8
636220871096310103;-4.6
636220871096420418;-4.400001
636220871096530838;-4.200001
636220871096641150;-4.000001
636220871096756460;-3.800001
636220871096866749;-3.600001
636220871096984000;-3.400001
636220871097089129;-3.200001
636220871097203794;-3.000001
636220871097319137;-2.800001
636220871097429066;-2.600001
636220871097539000;-2.400001
636220871097649323;-2.200001
636220871097764630;-2
636220871097874914;-1.8
636220871097985742;-1.6
636220871098090283;-1.4
636220871098208779;-1.2
636220871098319364;-1
636220871098429689;-0.8000003
636220871098549224;-0.6000003
636220871098658975;-0.4000003
636220871098769269;-0.2000003
636220871098879553;-2.682209E-07
636220871098989891;0.1999997
636220871099104087;0.3999997
636220871099214417;0.5999997
636220871099324729;0.7999997
636220871099439724;0.9999997
636220871099549423;1.2
636220871099659232;1.4
636220871099774539;1.6
636220871099884826;1.8
636220871099993751;2
636220871100109140;2.2
636220871100219825;2.4
636220871100329008;2.6
636220871100444599;2.8
636220871100554799;3
636220871100665366;3.2
636220871100775650;3.4
636220871100890957;3.6
636220871100989661;3.8
636220871101114285;4
636220871101224367;4.2
636220871101334023;4.4
636220871101449041;4.599999
636220871101558592;4.799999
636220871101669926;4.999999
636220871101780216;5.199999
636220871101890500;5
636220871102005168;4.8
636220871102115493;4.6
636220871102229295;4.400001
636220871102339837;4.200001
636220871102460170;4.000001
636220871102564902;3.800001
636220871102675217;3.600001
636220871102785512;3.400001
636220871102904761;3.200001
636220871103015081;3.000001
636220871103125400;2.800001
636220871103236168;2.600001
636220871103351842;2.400001
636220871103460760;2.200001
636220871103569036;2
636220871103678735;1.8
636220871103794039;1.6
636220871103905851;1.4
636220871104016158;1.2
636220871104130870;1
636220871104241190;0.8000003
636220871104351487;0.6000003
636220871104461807;0.4000003
636220871104574735;0.2000003
636220871104685058;2.682209E-07
636220871104800360;-0.1999997
636220871104913970;-0.3999997
636220871105024129;-0.5999997
636220871105134439;-0.7999997
636220871105244534;-0.9999997
636220871105354254;-1.2
636220871105469333;-1.4
636220871105579661;-1.6
636220871105694978;-1.8
636220871105805275;-2
636220871105915564;-2.2
636220871106029308;-2.4
636220871106139244;-2.6
636220871106249322;-2.8
636220871106364089;-3
636220871106474407;-3.2
636220871106589767;-3.4
636220871106690062;-3.6
636220871106810872;-3.8
636220871106921190;-4
636220871107034570;-4.2
636220871107144119;-4.4
636220871107254150;-4.599999
636220871107364465;-4.799999
636220871107479018;-4.999999
636220871107589348;-5.199999
636220871107689252;-5
636220871107814628;-4.8
636220871107924942;-4.6
636220871108040252;-4.400001
636220871108150337;-4.200001
636220871108260644;-4.000001
636220871108373606;-3.800001
636220871108483928;-3.600001
636220871108589256;-3.400001
636220871108708444;-3.200001
636220871108821331;-3.000001
636220871108934584;-2.800001
636220871109044035;-2.600001
636220871109154082;-2.400001
636220871109264440;-2.200001
636220871109379816;-2
636220871109490128;-1.8
636220871109603772;-1.6
636220871109713993;-1.4
636220871109824284;-1.2
636220871109939614;-1
636220871110050154;-0.8000003
636220871110160459;-0.6000003
636220871110275750;-0.4000003
636220871110384297;-0.2000003
636220871110494604;-2.682209E-07
636220871110604965;0.1999997
636220871110718548;0.3999997
636220871110833844;0.5999997
636220871110944077;0.7999997
636220871111054129;0.9999997
636220871111164314;1.2
636220871111275806;1.4
636220871111386451;1.6
636220871111503699;1.8
636220871111614032;2
636220871111723836;2.2
636220871111839138;2.4
636220871111946693;2.6
636220871112062018;2.8
636220871112169418;3
636220871112283915;3.2
636220871112394243;3.4
636220871112504588;3.6
636220871112619008;3.8
636220871112729333;4
636220871112839613;4.2
