gazeTimestamp;gazeXPos
636220886184351825;0
636220886184537354;0
636220886187932748;0
636220886188040871;0
636220886188075983;0
636220886188191334;0
636220886188336725;0
636220886188562370;0
636220886188772960;0
636220886189006032;0
636220886189196566;0
636220886189306876;0
636220886189417170;0
636220886189532498;0
636220886189642818;0
636220886189753100;0
636220886189865176;0
636220886189975519;0
636220886190090241;0
636220886190200561;0
636220886190315894;0
636220886190421204;0
636220886190536530;0
636220886190650634;0
636220886190755908;0
636220886190871266;0
636220886190981558;0
636220886191091868;0
636220886191215088;0
636220886191325419;0
636220886191435734;0
636220886191560246;0
636220886191670579;0
636220886191775864;0
636220886191891197;0
636220886191996034;0
636220886192141436;0
636220886192226677;0
636220886192708021;0
636220886192773201;0
636220886192970733;0
636220886193141246;0
636220886193360321;0
636220886193585164;0
636220886193775687;0
636220886193896074;0
636220886194000584;0
636220886194110449;0
636220886194225156;0
636220886194360466;0
636220886194445689;0
636220886194576078;0
636220886194671368;0
636220886194771642;0
636220886194895567;0
636220886195005451;0
636220886195120791;0
636220886195230503;0
636220886195350223;0
636220886195455505;0
636220886195615329;0
636220886195695547;0
636220886195785786;0
636220886195896111;0
636220886196010323;0
636220886196120347;0
636220886196230664;0
636220886196361045;0
636220886196451312;0
636220886196565467;0
636220886196675494;0
636220886196835918;0
636220886196920357;0
636220886197010629;0
636220886197125959;0
636220886197260464;0
636220886197355452;0
636220886197460594;0
636220886197570480;0
636220886197725917;0
636220886197801112;0
636220886197906167;0
636220886198020437;0
636220886198165846;0
636220886198250413;0
636220886198355718;0
636220886198500284;0
636220886198585523;0
636220886198690823;0
636220886198801120;0
636220886198965432;0
636220886199055339;0
636220886199160652;0
636220886199321096;0
636220886199405794;0
636220886199500963;0
636220886199671206;0
636220886199771467;0
636220886199885096;0
636220886200070308;0
636220886200175641;0
636220886200316111;0
636220886200505472;0
636220886200650920;0
636220886200846425;0
636220886201065612;0
636220886201291301;0
636220886201515434;0
636220886201735494;0
636220886201930384;0
636220886202135337;0
636220886202265358;0
636220886202415182;0
636220886202595149;0
636220886202735517;0
636220886202925289;0
636220886203070371;0
636220886203305487;0
636220886203526018;0
636220886203746216;0
636220886203971095;0
636220886204160469;0
636220886204295176;0
636220886204505315;0
636220886204665410;0
636220886204865943;0
636220886205000957;0
636220886205155523;0
636220886205365432;0
636220886205585288;0
636220886205820946;0
636220886206070462;0
636220886206295842;0
636220886206515310;0
636220886206735930;0
636220886206965466;0
636220886207270423;0
636220886207505312;0
636220886207725914;0
636220886207960458;0
636220886208200915;0
636220886208485629;0
636220886208721024;0
636220886208950887;0
636220886209260755;0
636220886209505575;0
636220886209750745;0
