CubeTimestamp;CubeXPos
636220886311338106;0.5999997
636220886312349113;0.7999997
636220886313453089;0.9999997
636220886314513420;1.2
636220886315563138;1.4
636220886316638164;1.6
636220886317658210;1.8
636220886318798695;2
636220886319893343;2.2
636220886320993469;2.4
636220886322173630;2.6
636220886323349145;2.8
636220886324493210;3
636220886325558490;3.2
636220886326698580;3.4
636220886327838549;3.6
636220886329029062;3.8
636220886330188722;4
636220886331408711;4.2
636220886332558649;4.4
636220886333743585;4.599999
636220886334918791;4.799999
636220886336174339;4.999999
636220886337389473;5.199999
636220886338574503;5
636220886339749166;4.8
636220886340999062;4.6
636220886342204069;4.400001
636220886343429121;4.200001
636220886344674572;4.000001
636220886345854758;3.800001
636220886347109123;3.600001
636220886348349068;3.400001
636220886349674131;3.200001
636220886350859120;3.000001
636220886352219081;2.800001
636220886353529056;2.600001
636220886354779159;2.400001
636220886356059857;2.200001
636220886357355182;2
636220886358625116;1.8
636220886359939268;1.6
636220886361249865;1.4
636220886362529672;1.2
636220886363844429;1
636220886365129452;0.8000003
636220886366449764;0.6000003
636220886367655192;0.4000003
636220886369069606;0.2000003
636220886370339839;2.682209E-07
636220886371715042;-0.1999997
636220886373179792;-0.3999997
636220886374534651;-0.5999997
636220886375875166;-0.7999997
636220886377189770;-0.9999997
636220886378610157;-1.2
636220886379949863;-1.4
636220886381369961;-1.6
636220886382755522;-1.8
636220886384120074;-2
636220886385545343;-2.2
636220886386895248;-2.4
636220886388414976;-2.6
636220886389815033;-2.8
