0;0.2
0.02;0.4
0.3533334;0.6
0.3687608;0.8
0.3740121;1
0.3851721;1.2
0.4078439;1.4
0.4122531;1.6
0.418705;1.8
0.4299741;2
0.4411338;2.2
0.4522297;2.4
0.4633483;2.6
0.6036192;2.8
0.611067;3
0.6197204;3.200001
0.6308829;3.400001
0.64222;3.600001
0.6531884;3.800001
0.6645972;4
0.6756216;4.2
0.686745;4.4
0.6980182;4.6
0.7092367;4.8
0.7206525;5
0.7316666;5.199999
0.7426891;5
0.7538157;4.8
0.7650411;4.6
0.7760789;4.400001
0.7874152;4.200001
0.7984626;4.000001
0.8096468;3.800001
0.8215873;3.600001
0.8322062;3.400001
0.8432032;3.200001
0.8542253;3.000001
0.8655641;2.800001
0.8764932;2.600001
0.8882456;2.400001
0.8991392;2.200001
0.9102399;2
0.9214553;1.8
0.9324796;1.6
0.9436522;1.4
0.9546757;1.2
0.966045;1
0.977265;0.8000003
0.9882311;0.6000003
0.9997569;0.4000003
1.010647;0.2000003
1.022538;2.682209E-07
1.032914;-0.1999997
1.044006;-0.3999997
1.055462;-0.5999997
1.067206;-0.7999997
1.077506;-0.9999997
1.089033;-1.2
1.100043;-1.4
1.111219;-1.6
1.122604;-1.8
1.133569;-2
1.14575;-2.2
1.155917;-2.4
1.167254;-2.6
1.178331;-2.8
1.189631;-3
1.200506;-3.2
1.21175;-3.4
1.224973;-3.6
1.234013;-3.8
1.245066;-4
1.256324;-4.2
1.267522;-4.4
1.278791;-4.599999
1.28997;-4.799999
1.301493;-4.999999
1.31222;-5.199999
1.323548;-5
1.334776;-4.8
1.345689;-4.6
1.357002;-4.400001
1.368101;-4.200001
1.380278;-4.000001
1.390647;-3.800001
1.40169;-3.600001
1.412782;-3.400001
1.424813;-3.200001
1.434949;-3.000001
1.446368;-2.800001
1.457291;-2.600001
1.468526;-2.400001
1.479695;-2.200001
1.491026;-2
1.502293;-1.8
1.513414;-1.6
1.524679;-1.4
1.535723;-1.2
1.548523;-1
1.558003;-0.8000003
1.569227;-0.6000003
1.580219;-0.4000003
1.5915;-0.2000003
1.602712;-2.682209E-07
1.614058;0.1999997
1.627241;0.3999997
1.636037;0.5999997
1.647228;0.7999997
1.658432;0.9999997
1.669667;1.2
1.680748;1.4
1.692189;1.6
1.704001;1.8
1.714305;2
1.725739;2.2
1.736751;2.4
1.747752;2.6
1.759053;2.8
1.770338;3
1.782835;3.2
1.792397;3.4
1.803719;3.6
1.815038;3.8
1.826936;4
1.837234;4.2
1.848491;4.4
1.861003;4.599999
1.870797;4.799999
1.88203;4.999999
1.893098;5.199999
1.904151;5
1.915374;4.8
1.926629;4.6
1.939443;4.400001
1.948775;4.200001
1.9603;4.000001
1.971254;3.800001
1.982378;3.600001
1.99346;3.400001
2.004812;3.200001
2.017397;3.000001
2.028049;2.800001
2.038164;2.600001
2.049431;2.400001
2.060851;2.200001
2.071812;2
2.083013;1.8
2.096132;1.6
2.105158;1.4
2.116516;1.2
2.127643;1
2.138769;0.8000003
2.149955;0.6000003
2.161242;0.4000003
2.173414;0.2000003
2.183367;2.682209E-07
2.194806;-0.1999997
2.206043;-0.3999997
2.217082;-0.5999997
2.228316;-0.7999997
2.240048;-0.9999997
2.252599;-1.2
2.261624;-1.4
2.273029;-1.6
2.284041;-1.8
2.295066;-2
2.306259;-2.2
2.31753;-2.4
2.330344;-2.6
2.339926;-2.8
2.351199;-3
2.362205;-3.2
2.37347;-3.4
2.384634;-3.6
2.395842;-3.8
2.406873;-4
