0;0.2
0.02;0.4
0.3533334;0.6
0.3725985;0.8
0.3775887;1
0.3848272;1.2
0.3921377;1
0.4146008;0.8
0.4369274;0.6
0.4479602;0.4
0.4591606;0.2
0.470468;2.980232E-08
0.4815662;-0.2
0.4926899;-0.4
0.5039848;-0.6
0.5201302;-0.8
0.5260641;-0.9999999
0.5373968;-1.2
0.5488046;-1
0.5598423;-0.8
0.5805067;-0.6
0.5835664;-0.4
0.5931179;-0.2
0.6045111;-2.980232E-08
0.6157506;0.2
0.6268424;0.4
0.6379229;0.6
0.6491246;0.8
0.660395;0.9999999
0.6760868;1.2
0.6825928;1
0.693736;0.8
0.7048551;0.6
0.7163025;0.4
0.7272839;0.2
0.738539;2.980232E-08
0.7497322;-0.2
0.7608145;-0.4
0.7726528;-0.6
0.7831074;-0.8
0.794796;-0.9999999
0.8060618;-1.2
0.8174242;-1
0.8370472;-0.8
0.8436434;-0.6
0.8504997;-0.4
0.8616947;-0.2
0.8725047;-2.980232E-08
0.8836616;0.2
0.89499;0.4
0.9059451;0.6
0.9171973;0.8
0.9295239;0.9999999
0.9395493;1.2
0.9507874;1
0.9654775;0.8
0.973147;0.6
0.9888706;0.4
0.9951702;0.2
1.006517;2.980232E-08
1.017607;-0.2
1.028622;-0.4
1.040026;-0.6
1.051199;-0.8
1.062371;-0.9999999
1.073893;-1.2
1.084608;-1
1.095765;-0.8
1.106984;-0.6
1.118177;-0.4
1.129453;-0.2
1.145303;-2.980232E-08
1.151655;0.2
1.1628;0.4
1.17404;0.6
1.185157;0.8
1.196258;0.9999999
1.207528;1.2
1.218644;1
1.229878;0.8
1.240965;0.6
1.252445;0.4
1.263441;0.2
1.27464;2.980232E-08
1.285951;-0.2
1.301444;-0.4
1.308096;-0.6
1.319494;-0.8
1.330343;-0.9999999
1.341935;-1.2
1.35277;-1
1.364894;-0.8
1.375025;-0.6
1.386407;-0.4
1.397674;-0.2
1.408558;-2.980232E-08
1.419972;0.2
1.430956;0.4
1.442401;0.6
1.459392;0.8
1.464319;0.9999999
1.475645;1.2
1.486866;1
1.497928;0.8
1.509139;0.6
1.520518;0.4
1.531442;0.2
1.54261;2.980232E-08
1.553852;-0.2
1.564826;-0.4
1.57631;-0.6
1.587295;-0.8
1.601823;-0.9999999
1.61555;-1.2
1.620709;-1
1.63208;-0.8
1.643038;-0.6
1.654207;-0.4
1.665402;-0.2
1.676578;-2.980232E-08
1.687859;0.2
1.698949;0.4
1.71027;0.6
1.721373;0.8
1.732543;0.9999999
1.743737;1.2
1.754956;1
1.77069;0.8
1.777008;0.6
1.788239;0.4
1.799427;0.2
1.810781;2.980232E-08
1.821837;-0.2
1.833219;-0.4
1.844399;-0.6
1.855618;-0.8
1.866659;-0.9999999
1.877738;-1.2
1.889019;-1
1.900047;-0.8
1.911551;-0.6
1.92783;-0.4
1.933632;-0.2
1.944871;-2.980232E-08
1.95599;0.2
1.967278;0.4
1.978839;0.6
1.989672;0.8
2.000646;0.9999999
2.011794;1.2
2.023021;1
2.034187;0.8
2.045314;0.6
2.056496;0.4
2.067839;0.2
2.084469;2.980232E-08
2.090102;-0.2
2.101161;-0.4
2.112299;-0.6
2.123544;-0.8
2.134779;-0.9999999
2.145959;-1.2
2.157103;-1
2.172768;-0.8
2.179307;-0.6
2.190669;-0.4
2.201791;-0.2
2.212897;-2.980232E-08
2.224171;0.2
2.242868;0.4
2.249495;0.6
2.257541;0.8
2.268883;0.9999999
2.279893;1.2
2.29101;1
2.302286;0.8
