0;0.2
0.02;0.4
0.3533334;0.6
0.374476;0.8
0.3785005;1
0.3853729;1.2
0.3934351;1.4
0.4237557;1.6
0.4380447;1.8
0.4492075;2
0.4604045;2.2
0.4714869;2.4
0.4826543;2.6
0.4938864;2.8
0.5050607;3
0.5238363;3.200001
0.5304486;3.400001
0.53858;3.600001
0.5497392;3.800001
0.5609794;4
0.5721594;4.2
0.5831523;4.4
0.5944285;4.6
0.605587;4.8
0.6167383;5
0.6278434;5.199999
0.6390941;5
0.6501905;4.8
0.6615015;4.6
0.6774565;4.400001
0.6835971;4.200001
0.694901;4.000001
0.7061098;3.800001
0.7176929;3.600001
0.7285527;3.400001
0.7395755;3.200001
0.7507204;3.000001
0.7618403;2.800001
0.773603;2.600001
0.7845484;2.400001
0.7955428;2.200001
0.8065822;2
0.8185999;1.8
0.8476319;1.6
0.8556828;1.4
0.8636234;1.2
0.8739812;1
0.884752;0.8000003
0.8960937;0.6000003
0.9078684;0.4000003
0.9183759;0.2000003
0.9289133;2.682209E-07
0.9401034;-0.1999997
0.9512034;-0.3999997
0.9625013;-0.5999997
0.9740106;-0.7999997
0.9927773;-0.9999997
0.9978817;-1.2
1.006976;-1.4
1.018098;-1.6
1.029311;-1.8
1.041474;-2
1.051603;-2.2
1.062797;-2.4
1.074029;-2.6
1.085022;-2.8
1.096342;-3
1.110077;-3.2
1.118521;-3.4
1.130054;-3.6
1.145491;-3.8
1.158387;-4
1.164487;-4.2
1.174585;-4.4
1.185679;-4.599999
1.199296;-4.799999
1.208174;-4.999999
1.219285;-5.199999
1.233928;-5
1.241701;-4.8
1.252908;-4.6
1.26588;-4.400001
1.275747;-4.200001
1.28632;-4.000001
1.304333;-3.800001
1.318813;-3.600001
1.32775;-3.400001
1.33632;-3.200001
1.351707;-3.000001
1.361693;-2.800001
1.36998;-2.600001
1.385826;-2.400001
1.395103;-2.200001
1.405817;-2
1.42336;-1.8
1.433831;-1.6
1.443507;-1.4
1.463854;-1.2
1.476332;-1
1.496048;-0.8000003
1.506079;-0.6000003
1.515959;-0.4000003
1.531852;-0.2000003
1.543066;-2.682209E-07
1.554332;0.1999997
1.568679;0.3999997
1.578004;0.5999997
1.593113;0.7999997
1.602323;0.9999997
1.617611;1.2
1.633416;1.4
1.644622;1.6
1.66037;1.8
1.670397;2
1.682426;2.2
1.702299;2.4
1.714893;2.6
1.731671;2.8
1.744599;3
1.762188;3.2
1.780265;3.4
1.800417;3.6
1.822795;3.8
1.841182;4
1.853604;4.2
1.865437;4.4
1.886157;4.599999
1.900614;4.799999
1.923087;4.999999
1.952746;5.199999
1.977786;5
2.002025;4.8
2.039934;4.6
2.060895;4.400001
2.085545;4.200001
2.113745;4.000001
2.142426;3.800001
2.163949;3.600001
2.184959;3.400001
2.21085;3.200001
2.238254;3.000001
2.266035;2.800001
2.287094;2.600001
2.313581;2.400001
2.342696;2.200001
2.366517;2
2.390661;1.8
2.425166;1.6
2.449489;1.4
2.474689;1.2
2.505313;1
2.529363;0.8000003
2.554411;0.6000003
2.590677;0.4000003
2.616329;0.2000003
2.647726;2.682209E-07
2.672985;-0.1999997
2.697395;-0.3999997
2.729685;-0.5999997
2.759073;-0.7999997
2.791191;-0.9999997
2.817962;-1.2
2.854516;-1.4
2.883042;-1.6
2.921096;-1.8
2.950521;-2
2.98165;-2.2
3.007769;-2.4
3.041781;-2.6
3.077439;-2.8
3.110344;-3
3.136378;-3.2
3.172024;-3.4
3.198372;-3.6
3.241704;-3.8
