gazeTimestamp;gazeXPos
636220886492335993;0
636220886492712914;0
636220886498074562;0
636220886498140065;0
636220886498219989;0
636220886498270129;0
636220886498413796;0
636220886498638672;0
636220886498864555;0
636220886499084902;0
636220886499273652;0
636220886499378965;0
636220886499498953;0
636220886499613021;0
636220886499725592;0
636220886499833439;0
636220886499948744;0
636220886500054023;0
636220886500169330;0
636220886500284587;0
636220886500393627;0
636220886500503975;0
636220886500617939;0
636220886500728272;0
636220886500838934;0
636220886500953708;0
636220886501063997;0
636220886501174284;0
636220886501278100;0
636220886501398287;0
636220886501508604;0
636220886501618950;0
636220886501734516;0
636220886501843765;0
636220886501958465;0
636220886502073805;0
636220886502179085;0
636220886502293309;0
636220886502403657;0
636220886502519005;0
636220886502728698;0
636220886502783848;0
636220886502849061;0
636220886502964724;0
636220886503074277;0
636220886503179284;0
636220886503298385;0
636220886503408976;0
636220886503519248;0
636220886503634580;0
636220886503744860;0
636220886503855328;0
636220886503968727;0
636220886504079050;0
636220886504194380;0
636220886504304440;0
636220886504414487;0
636220886504529370;0
636220886504639271;0
636220886504749101;0
636220886504863843;0
636220886504980037;0
636220886505088955;0
636220886505199531;0
636220886505308285;0
636220886505418357;0
636220886505528802;0
636220886505655867;0
636220886505756170;0
636220886505867129;0
636220886505981100;0
636220886506131501;0
636220886506206084;0
636220886506316784;0
636220886506426650;0
636220886506537226;0
636220886506672267;0
636220886506758027;0
636220886506873623;0
636220886507019073;0
636220886507094276;0
636220886507208743;0
636220886507314692;0
636220886507440267;0
636220886507540932;0
636220886507661283;0
636220886507763535;0
636220886507903290;0
636220886507983503;0
636220886508098711;0
636220886508248783;0
636220886508334316;0
636220886508439608;0
636220886508579853;0
636220886508668649;0
636220886508768622;0
636220886508878753;0
636220886509033791;0
636220886509129040;0
636220886509219537;0
636220886509374011;0
636220886509468526;0
636220886509558673;0
636220886509729289;0
636220886509824530;0
636220886509924817;0
636220886510083325;0
636220886510178579;0
636220886510283271;0
636220886510443767;0
636220886510549084;0
636220886510713486;0
636220886510814019;0
636220886510924219;0
636220886511089671;0
636220886511259704;0
636220886511485368;0
636220886511704309;0
636220886511900103;0
636220886512080997;0
636220886512198200;0
636220886512318556;0
636220886512498185;0
636220886512618533;0
636220886512834115;0
636220886512953952;0
636220886513079323;0
636220886513269847;0
636220886513496897;0
636220886513717525;0
636220886513939880;0
636220886645677934;0
636220886668833401;0
636220886689729394;0
636220886706924412;0
636220886710204969;0
636220886712613830;0
636220886714286338;0
636220886715891157;0
636220886717259039;0
636220887938508110;0
636220888362757203;0
636220888362832707;0
636220888362883121;0
636220888363028205;0
636220888363256040;0
636220888363481898;0
636220888363705806;0
636220888363929080;0
636220888364116877;0
636220888364232205;0
636220888364342193;0
636220888364454138;0
636220888364564459;0
636220888364674746;0
636220888364790053;0
636220888364900348;0
636220888365015698;0
636220888365126039;0
636220888365230910;0
636220888365351319;0
636220888365460891;0
636220888365571571;0
636220888365681863;0
636220888365797281;0
636220888365905582;0
636220888366015903;0
636220888366131241;0
636220888366241451;0
636220888366351794;0
636220888366462311;0
636220888366576160;0
636220888366688330;0
636220888366798622;0
636220888366909001;0
636220888367021183;0
636220888367126488;0
636220888367246622;0
636220888367362072;0
636220888367471439;0
636220888367587743;0
636220888367693063;0
636220888367803310;0
636220888367913280;0
636220888368028618;0
636220888368128915;0
636220888368250748;0
636220888368361086;0
636220888368478807;0
636220888368586486;0
636220888368701699;0
636220888368806970;0
636220888368922035;0
636220888369025930;0
636220888369146280;0
636220888369256143;0
636220888369366269;0
636220888369476600;0
636220888369592364;0
636220888369702038;0
636220888369817348;0
636220888369927656;0
636220888370040730;0
636220888370151083;0
636220888370261439;0
636220888370391780;0
636220888370486423;0
636220888370601746;0
636220888370707063;0
636220888370822373;0
636220888370927663;0
636220888371045985;0
636220888371156655;0
636220888371266597;0
636220888371396945;0
636220888371491331;0
636220888371601135;0
636220888371716473;0
636220888371846862;0
636220888371927062;0
636220888372051005;0
636220888372166305;0
636220888372296686;0
636220888372381933;0
636220888372492215;0
636220888372610590;0
636220888372756012;0
636220888372831208;0
636220888372941814;0
636220888373077226;0
636220888373166195;0
636220888373276556;0
636220888373425772;0
636220888373501368;0
636220888373606906;0
636220888373721311;0
636220888373861996;0
636220888373947223;0
636220888374057527;0
636220888374208164;0
636220888374298653;0
636220888374393930;0
636220888374539344;0
636220888374629583;0
636220888374730923;0
636220888374881153;0
636220888374976693;0
636220888375082230;0
636220888375227892;0
636220888375331825;0
636220888375507328;0
636220888375607828;0
636220888375713107;0
636220888375875785;0
636220888375981381;0
636220888376096451;0
636220888376266425;0
636220888376437173;0
636220888376732963;0
636220888376883360;0
636220888377073863;0
636220888377264373;0
636220888377394719;0
636220888377550736;0
636220888377736267;0
636220888377861602;0
636220888378042368;0
636220888378166682;0
636220888378357448;0
636220888378558288;0
636220888378778892;0
636220888379004510;0
636220888379230405;0
636220888379471380;0
636220888379682018;0
636220888379887567;0
636220888380092809;0
636220888380293925;0
636220888380505094;0
636220888380706292;0
636220888380916866;0
636220888381177388;0
636220888381391542;0
636220888381606684;0
636220888381821941;0
636220888382026724;0
636220888382251766;0
636220888382472664;0
636220888382748276;0
636220888382969100;0
636220888383188014;0
636220888383423687;0
636220888383651072;0
636220888383926804;0
636220888384166680;0
636220888384396753;0
636220888384646151;0
636220888384941962;0
636220888385177827;0
636220888385414021;0
636220888385659753;0
636220888385954437;0
636220888386190105;0
636220888386430756;0
636220888386741678;0
636220888386997387;0
636220888387262546;0
636220888387577874;0
636220888387828562;0
636220888388092697;0
636220888388446999;0
636220888388732871;0
636220888389003608;0
636220888389327205;0
636220888389597400;0
636220888389873160;0
636220888390199614;0
636220888390475414;0
636220888390811957;0
636220888391102458;0
636220888391442923;0
636220888391723496;0
636220888392009269;0
636220888392345278;0
636220888392626073;0
636220888392967350;0
636220888393257197;0
636220888393597578;0
636220888393898130;0
636220888394249701;0
636220888394559139;0
636220888394909372;0
636220888395212658;0
636220888395581944;0
636220888395891972;0
636220888396261709;0
636220888396587429;0
636220888396981792;0
636220888397366847;0
636220888397707455;0
636220888398086560;0
636220888398422429;0
636220888398812451;0
636220888399202968;0
636220888399526773;0
636220888399922528;0
636220888400252840;0
636220888400659241;0
636220888401056675;0
636220888401402702;0
636220888401806814;0
636220888402218271;0
636220888402556664;0
636220888402957396;0
636220888403362543;0
636220888403772762;0
636220888404128229;0
636220888404556779;0
636220888404977388;0
636220888405332037;0
636220888405757107;0
636220888406177280;0
636220888406602360;0
636220888406967643;0
636220888407407427;0
636220888407847581;0
636220888408282988;0
636220888408726803;0
636220888409117699;0
636220888409561803;0
636220888410007961;0
636220888410441761;0
636220888410893384;0
636220888411342749;0
636220888411748046;0
636220888412204291;0
636220888412677260;0
636220888413151752;0
636220888413618257;0
636220888414103084;0
636220888414583574;0
636220888415069108;0
636220888415563043;0
636220888416003264;0
636220888416503642;0
636220888417004985;0
636220888417529895;0
636220888418023485;0
636220888418519854;0
636220888419011175;0
636220888419522705;0
636220888420023050;0
636220888420532598;0
636220888421041946;0
636220888421567482;0
636220888422089014;0
636220888422602721;0
636220888423117723;0
636220888423833872;0
636220888424473086;0
636220888425177558;0
636220888425827745;0
636220888426542601;0
636220888427197828;0
636220888427917168;0
636220888428658123;0
636220888429365738;0
636220888430133534;0
636220888430808270;0
636220888431542722;0
636220888432293779;0
636220888433004120;0
636220888433765317;0
636220888434542211;0
636220888435323348;0
636220888436019674;0
636220888436773798;0
636220888437552981;0
636220888438314898;0
636220888439079010;0
636220888439793442;0
636220888440559823;0
636220888441392492;0
636220888442189726;0
636220888442978484;0
636220888443753488;0
636220888444530254;0
636220888445313790;0
636220888446104782;0
636220888446933903;0
636220888447743012;0
636220888448573563;0
636220888449384016;0
636220888450183370;0
636220888451018965;0
636220888451823860;0
636220888452679056;0
636220888453609205;0
636220888454441489;0
636220888455295525;0
636220888456151164;0
636220888457016153;0
636220888457969666;0
636220888458829959;0
636220888459669274;0
636220888460525424;0
636220888461447949;0
636220888462315385;0
636220888463189930;0
636220888464142738;0
636220888465010126;0
636220888465880948;0
636220888466813517;0
636220888467701398;0
636220888468663222;0
636220888469549095;0
636220888470514443;0
636220888471465225;0
636220888472461078;0
636220888473373787;0
636220888474401934;0
636220888475325080;0
636220888476295334;0
636220888477208610;0
636220888478185912;0
636220888479171083;0
636220888480103644;0
636220888481081332;0
636220888482094650;0
636220888483046212;0
636220888484084277;0
636220888485120605;0
636220888486080360;0
636220888487094286;0
636220888488094414;0
636220888489105571;0
636220888490124574;0
636220888491150899;0
636220888492144376;0
636220888493151703;0
636220888494204597;0
636220888495239647;0
636220888496282161;0
636220888497324536;0
636220888498387409;0
636220888499421746;0
636220888500547953;0
636220888501616418;0
636220888502674107;0
636220888503730517;0
636220888504803436;0
636220888505884469;0
636220888506927329;0
636220888507990251;0
636220888509080283;0
636220888510237224;0
636220888511381069;0
636220888512524442;0
636220888513661057;0
636220888514790454;0
636220888516010982;0
636220888517125540;0
636220888518266378;0
636220888519396596;0
636220888520561634;0
636220888521698333;0
636220888522854907;0
636220888524040430;0
636220888525181013;0
636220888526293780;0
636220888527497024;0
636220888528660363;0
636220888529868753;0
636220888531021144;0
636220888532240622;0
636220888533408899;0
636220888534660323;0
636220888535856953;0
636220888537087633;0
636220888538259907;0
636220888539567477;0
636220888540840881;0
636220888542106285;0
636220888543380430;0
636220888544592918;0
636220888576746400;0
636220888578087603;0
636220888579401892;0
636220888580662828;0
636220888581981195;0
636220888583302478;0
636220888584617291;0
636220888585887453;0
636220888587206822;0
636220888588522938;0
636220888589872299;0
636220888591232078;0
636220888592581963;0
636220888593919962;0
636220888595252376;0
636220888596532813;0
636220888597908804;0
636220888599256974;0
636220888600627997;0
636220888602012963;0
636220888603381976;0
636220888604833818;0
636220888606227126;0
636220888607587654;0
636220888608969929;0
636220888610331903;0
636220888611747962;0
636220888613181902;0
636220888614597376;0
636220888616057596;0
636220888617497550;0
636220888618929713;0
636220888620354230;0
636220888621779374;0
636220888623247113;0
636220888624673338;0
636220888626115873;0
636220888627624569;0
636220888629093588;0
636220888630654652;0
636220888632183885;0
636220888633644810;0
636220888635147584;0
636220888636623049;0
636220888638080679;0
636220888639633843;0
636220888641127254;0
636220888642689156;0
636220888644195829;0
636220888645739256;0
636220888647294408;0
636220888648808138;0
636220888650383824;0
636220888652049784;0
636220888653710382;0
636220888655300142;0
636220888656789580;0
636220888658463230;0
