CubeTimestamp;CubeXPos
636220886510814019;1.6
636220886510924219;1.8
636220886511089671;2
636220886511259704;2.2
636220886511485368;2.4
636220886511704309;2.6
636220886511900103;2.8
636220886512080997;3
636220886512193172;3.2
636220886512318556;3.4
636220886512498185;3.6
636220886512618533;3.8
636220886512834115;4
636220886512953952;4.2
636220886513079323;4.4
636220886513269847;4.599999
636220886513496897;4.799999
636220886513717525;4.999999
636220886513939880;5.199999
636220886645677934;5
636220886668833401;4.8
636220886689729394;4.6
636220886706924412;4.400001
636220886710204969;4.200001
636220886712613830;4.000001
636220886714286338;3.800001
636220886715891157;3.600001
636220886717259039;3.400001
636220887938508110;3.200001
636220888362757203;3.000001
636220888362832707;2.800001
636220888362883121;2.600001
636220888363028205;2.400001
636220888363256040;2.200001
636220888363481898;2
636220888363705806;1.8
636220888363929080;1.6
636220888364116877;1.4
636220888364232205;1.2
636220888364342193;1
636220888364454138;0.8000003
636220888364564459;0.6000003
636220888364674746;0.4000003
636220888364785048;0.2000003
636220888364900348;2.682209E-07
636220888365015698;-0.1999997
636220888365126039;-0.3999997
636220888365230910;-0.5999997
636220888365351319;-0.7999997
636220888365460891;-0.9999997
636220888365571571;-1.2
636220888365681863;-1.4
636220888365797281;-1.6
636220888365905582;-1.8
636220888366015903;-2
636220888366131241;-2.2
636220888366241451;-2.4
636220888366351794;-2.6
636220888366462311;-2.8
636220888366576160;-3
636220888366688330;-3.2
636220888366798622;-3.4
636220888366909001;-3.6
636220888367021183;-3.8
636220888367126488;-4
636220888367246622;-4.2
636220888367362072;-4.4
636220888367471439;-4.599999
636220888367587743;-4.799999
636220888367693063;-4.999999
636220888367803310;-5.199999
636220888367913280;-5
636220888368028618;-4.8
636220888368128915;-4.6
636220888368250748;-4.400001
636220888368361086;-4.200001
636220888368478807;-4.000001
636220888368586486;-3.800001
636220888368701699;-3.600001
636220888368806970;-3.400001
636220888368922035;-3.200001
636220888369025930;-3.000001
636220888369146280;-2.800001
636220888369256143;-2.600001
636220888369366269;-2.400001
636220888369476600;-2.200001
636220888369592364;-2
636220888369702038;-1.8
636220888369817348;-1.6
636220888369927656;-1.4
636220888370027958;-1.2
636220888370151083;-1
636220888370261439;-0.8000003
636220888370391780;-0.6000003
636220888370486423;-0.4000003
636220888370601746;-0.2000003
636220888370707063;-2.682209E-07
636220888370822373;0.1999997
636220888370927663;0.3999997
636220888371045985;0.5999997
636220888371156655;0.7999997
636220888371266597;0.9999997
636220888371396945;1.2
636220888371491331;1.4
636220888371601135;1.6
636220888371716473;1.8
636220888371846862;2
636220888371927062;2.2
636220888372051005;2.4
636220888372166305;2.6
636220888372296686;2.8
636220888372381933;3
636220888372492215;3.2
636220888372610590;3.4
636220888372756012;3.6
636220888372831208;3.8
636220888372941814;4
636220888373077226;4.2
636220888373166195;4.4
636220888373276556;4.599999
636220888373425772;4.799999
636220888373501368;4.999999
636220888373606906;5.199999
636220888373721311;5
636220888373861996;4.8
636220888373947223;4.6
636220888374057527;4.400001
636220888374208164;4.200001
636220888374298653;4.000001
636220888374393930;3.800001
636220888374539344;3.600001
636220888374629583;3.400001
636220888374730923;3.200001
636220888374881153;3.000001
636220888374976693;2.800001
636220888375082230;2.600001
636220888375227892;2.400001
636220888375331825;2.200001
636220888375502298;2
636220888375607828;1.8
636220888375713107;1.6
636220888375875785;1.4
636220888375981381;1.2
636220888376096451;1
636220888376266425;0.8000003
636220888376437173;0.6000003
636220888376732963;0.4000003
636220888376883360;0.2000003
636220888377073863;2.682209E-07
636220888377264373;-0.1999997
636220888377394719;-0.3999997
636220888377550736;-0.5999997
636220888377736267;-0.7999997
636220888377861602;-0.9999997
636220888378042368;-1.2
636220888378166682;-1.4
636220888378357448;-1.6
636220888378558288;-1.8
636220888378778892;-2
636220888379004510;-2.2
636220888379230405;-2.4
636220888379471380;-2.6
636220888379682018;-2.8
636220888379887567;-3
636220888380092809;-3.2
636220888380293925;-3.4
636220888380505094;-3.6
636220888380706292;-3.8
636220888380916866;-4
636220888381177388;-4.2
636220888381391542;-4.4
636220888381606684;-4.599999
636220888381821941;-4.799999
636220888382026724;-4.999999
636220888382251766;-5.199999
636220888382472664;-5
636220888382748276;-4.8
636220888382969100;-4.6
636220888383188014;-4.400001
636220888383423687;-4.200001
636220888383651072;-4.000001
636220888383926804;-3.800001
636220888384161667;-3.600001
636220888384396753;-3.400001
636220888384646151;-3.200001
636220888384941962;-3.000001
636220888385177827;-2.800001
636220888385414021;-2.600001
636220888385659753;-2.400001
636220888385954437;-2.200001
636220888386190105;-2
636220888386430756;-1.8
636220888386736671;-1.6
636220888386997387;-1.4
636220888387262546;-1.2
636220888387577874;-1
636220888387828562;-0.8000003
636220888388092697;-0.6000003
636220888388446999;-0.4000003
636220888388732871;-0.2000003
636220888389003608;-2.682209E-07
636220888389327205;0.1999997
636220888389597400;0.3999997
636220888389868145;0.5999997
636220888390199614;0.7999997
636220888390475414;0.9999997
636220888390811957;1.2
636220888391102458;1.4
636220888391442923;1.6
636220888391723496;1.8
636220888392009269;2
636220888392345278;2.2
636220888392626073;2.4
636220888392967350;2.6
636220888393257197;2.8
636220888393597578;3
636220888393898130;3.2
636220888394249701;3.4
636220888394559139;3.6
636220888394909372;3.8
636220888395212658;4
636220888395581944;4.2
636220888395891972;4.4
636220888396261709;4.599999
636220888396587429;4.799999
636220888396981792;4.999999
636220888397366847;5.199999
636220888397707455;5
636220888398086560;4.8
636220888398422429;4.6
636220888398812451;4.400001
636220888399202968;4.200001
636220888399526773;4.000001
636220888399922528;3.800001
636220888400252840;3.600001
636220888400659241;3.400001
636220888401056675;3.200001
636220888401402702;3.000001
636220888401806814;2.800001
636220888402218271;2.600001
636220888402556664;2.400001
636220888402957396;2.200001
636220888403362543;2
636220888403772762;1.8
636220888404128229;1.6
636220888404556779;1.4
636220888404977388;1.2
636220888405332037;1
636220888405757107;0.8000003
636220888406177280;0.6000003
636220888406602360;0.4000003
636220888406967643;0.2000003
636220888407407427;2.682209E-07
636220888407847581;-0.1999997
636220888408282988;-0.3999997
636220888408726803;-0.5999997
636220888409117699;-0.7999997
636220888409561803;-0.9999997
636220888410007961;-1.2
636220888410441761;-1.4
636220888410893384;-1.6
636220888411342749;-1.8
636220888411748046;-2
636220888412204291;-2.2
636220888412677260;-2.4
636220888413151752;-2.6
636220888413618257;-2.8
636220888414103084;-3
636220888414583574;-3.2
636220888415069108;-3.4
636220888415563043;-3.6
636220888416003264;-3.8
636220888416503642;-4
636220888417004985;-4.2
636220888417529895;-4.4
636220888418023485;-4.599999
636220888418519854;-4.799999
636220888419011175;-4.999999
636220888419522705;-5.199999
636220888420023050;-5
636220888420532598;-4.8
636220888421041946;-4.6
636220888421567482;-4.400001
636220888422089014;-4.200001
636220888422602721;-4.000001
636220888423117723;-3.800001
636220888423833872;-3.600001
636220888424473086;-3.400001
636220888425177558;-3.200001
636220888425827745;-3.000001
636220888426542601;-2.800001
636220888427197828;-2.600001
636220888427917168;-2.400001
636220888428658123;-2.200001
636220888429365738;-2
636220888430133534;-1.8
636220888430808270;-1.6
636220888431542722;-1.4
636220888432293779;-1.2
636220888433004120;-1
636220888433765317;-0.8000003
636220888434542211;-0.6000003
636220888435323348;-0.4000003
636220888436019674;-0.2000003
636220888436773798;-2.682209E-07
636220888437552981;0.1999997
636220888438314898;0.3999997
636220888439079010;0.5999997
636220888439793442;0.7999997
636220888440559823;0.9999997
636220888441392492;1.2
636220888442189726;1.4
636220888442978484;1.6
636220888443753488;1.8
636220888444530254;2
636220888445313790;2.2
636220888446104782;2.4
636220888446933903;2.6
636220888447743012;2.8
636220888448573563;3
636220888449384016;3.2
636220888450183370;3.4
636220888451018965;3.6
636220888451823860;3.8
636220888452679056;4
636220888453609205;4.2
636220888454441489;4.4
636220888455295525;4.599999
636220888456151164;4.799999
636220888457016153;4.999999
636220888457969666;5.199999
636220888458829959;5
636220888459669274;4.8
636220888460525424;4.6
636220888461447949;4.400001
636220888462315385;4.200001
636220888463189930;4.000001
636220888464142738;3.800001
636220888465010126;3.600001
636220888465880948;3.400001
636220888466813517;3.200001
636220888467701398;3.000001
636220888468663222;2.800001
636220888469549095;2.600001
636220888470514443;2.400001
636220888471465225;2.200001
636220888472461078;2
636220888473373787;1.8
636220888474401934;1.6
636220888475325080;1.4
636220888476295334;1.2
636220888477208610;1
636220888478185912;0.8000003
636220888479171083;0.6000003
636220888480103644;0.4000003
636220888481081332;0.2000003
636220888482094650;2.682209E-07
636220888483046212;-0.1999997
636220888484084277;-0.3999997
636220888485120605;-0.5999997
636220888486080360;-0.7999997
636220888487094286;-0.9999997
636220888488094414;-1.2
636220888489105571;-1.4
636220888490124574;-1.6
636220888491150899;-1.8
636220888492144376;-2
636220888493151703;-2.2
636220888494204597;-2.4
636220888495239647;-2.6
636220888496282161;-2.8
636220888497324536;-3
636220888498387409;-3.2
636220888499421746;-3.4
636220888500547953;-3.6
636220888501616418;-3.8
636220888502674107;-4
636220888503730517;-4.2
636220888504803436;-4.4
636220888505884469;-4.599999
636220888506927329;-4.799999
636220888507985236;-4.999999
636220888509080283;-5.199999
636220888510237224;-5
636220888511381069;-4.8
636220888512524442;-4.6
636220888513661057;-4.400001
636220888514790454;-4.200001
636220888516010982;-4.000001
636220888517125540;-3.800001
636220888518266378;-3.600001
636220888519396596;-3.400001
636220888520561634;-3.200001
636220888521698333;-3.000001
636220888522854907;-2.800001
636220888524040430;-2.600001
636220888525181013;-2.400001
636220888526293780;-2.200001
636220888527497024;-2
636220888528660363;-1.8
636220888529868753;-1.6
636220888531021144;-1.4
636220888532240622;-1.2
636220888533408899;-1
636220888534660323;-0.8000003
636220888535856953;-0.6000003
636220888537082621;-0.4000003
636220888538259907;-0.2000003
636220888539567477;-2.682209E-07
636220888540840881;0.1999997
636220888542106285;0.3999997
636220888543380430;0.5999997
636220888544592918;0.7999997
636220888545883171;0.9999997
636220888578087603;1.2
636220888579401892;1.4
636220888580662828;1.6
636220888581981195;1.8
636220888583302478;2
636220888584617291;2.2
636220888585887453;2.4
636220888587206822;2.6
636220888588522938;2.8
636220888589872299;3
636220888591232078;3.2
636220888592581963;3.4
636220888593919962;3.6
636220888595252376;3.8
636220888596532813;4
636220888597908804;4.2
636220888599256974;4.4
636220888600627997;4.599999
636220888602012963;4.799999
636220888603381976;4.999999
636220888604833818;5.199999
636220888606227126;5
636220888607587654;4.8
636220888608969929;4.6
636220888610331903;4.400001
636220888611747962;4.200001
636220888613181902;4.000001
636220888614597376;3.800001
636220888616057596;3.600001
636220888617497550;3.400001
636220888618929713;3.200001
636220888620354230;3.000001
636220888621779374;2.800001
636220888623247113;2.600001
636220888624673338;2.400001
636220888626115873;2.200001
636220888627624569;2
636220888629093588;1.8
636220888630654652;1.6
636220888632183885;1.4
636220888633644810;1.2
636220888635147584;1
636220888636623049;0.8000003
636220888638080679;0.6000003
636220888639633843;0.4000003
636220888641127254;0.2000003
636220888642689156;2.682209E-07
636220888644195829;-0.1999997
636220888645739256;-0.3999997
636220888647294408;-0.5999997
636220888648808138;-0.7999997
636220888650383824;-0.9999997
636220888652049784;-1.2
636220888653710382;-1.4
636220888655300142;-1.6
636220888656789580;-1.8
636220888658463230;-2
636220888660048719;-2.2
636220888661608976;-2.4
636220888663233445;-2.6
636220888664868838;-2.8
636220888666444317;-3
636220888667984755;-3.2
636220888669624490;-3.4
636220888671278557;-3.6
636220888672930079;-3.8
636220888674595102;-4
636220888676259488;-4.2
636220888677891599;-4.4
636220888679544624;-4.599999
636220888681214309;-4.799999
636220888682885090;-4.999999
636220888684573794;-5.199999
636220888686237212;-5
636220888687910137;-4.8
636220888689598361;-4.6
636220888691306152;-4.400001
636220888693009715;-4.200001
636220888770535740;-4.000001
636220888772273580;-3.800001
636220888773977156;-3.600001
636220888775750779;-3.400001
636220888777523327;-3.200001
636220888779256815;-3.000001
636220888780980815;-2.800001
636220888782762305;-2.600001
636220888784497339;-2.400001
636220888786194369;-2.200001
636220888787972167;-2
636220888789741943;-1.8
636220888791521113;-1.6
636220888793378302;-1.4
636220888795182676;-1.2
636220888796978225;-1
636220888798782165;-0.8000003
636220888800678617;-0.6000003
636220888802477611;-0.4000003
636220888804331969;-0.2000003
636220888806127498;-2.682209E-07
636220888807928103;0.1999997
636220888809907934;0.3999997
636220888813097029;0.5999997
636220888815023161;0.7999997
636220888816733232;0.9999997
636220888818442921;1.2
636220888820063180;1.4
636220888821552996;1.6
636220888823034181;1.8
636220888824452782;2
636220888825793251;2.2
636220888827077994;2.4
636220888828273233;2.6
636220888829494895;2.8
636220888830634022;3
636220888831763830;3.2
636220888832937604;3.4
636220888834032732;3.6
636220888835084486;3.8
636220888836138014;4
636220888837198899;4.2
636220888838267574;4.4
636220888839303761;4.599999
636220888840293848;4.799999
636220888841340017;4.999999
636220888842373588;5.199999
636220888843366189;5
636220888844308678;4.8
636220888845301154;4.6
636220888846258908;4.400001
636220888847169410;4.200001
636220888848108410;4.000001
636220888848994423;3.800001
636220888849944582;3.600001
636220888850835644;3.400001
636220888851775138;3.200001
636220888852655286;3.000001
636220888853526353;2.800001
636220888854449895;2.600001
636220888855323859;2.400001
636220888856203651;2.200001
636220888857103732;2
636220888857968785;1.8
636220888858826242;1.6
636220888859663526;1.4
636220888860565229;1.2
636220888861429462;1
636220888862294803;0.8000003
636220888863136236;0.6000003
636220888863974085;0.4000003
636220888864840711;0.2000003
636220888865673815;2.682209E-07
636220888866481800;-0.1999997
636220888867314554;-0.3999997
636220888868131406;-0.5999997
636220888868947339;-0.7999997
636220888869739467;-0.9999997
636220888870579710;-1.2
636220888871404579;-1.4
636220888872224756;-1.6
636220888873062017;-1.8
636220888873862071;-2
636220888874684383;-2.2
636220888875505093;-2.4
636220888876303509;-2.6
636220888877101435;-2.8
636220888877914721;-3
636220888878721732;-3.2
636220888879504124;-3.4
636220888880366987;-3.6
636220888881177238;-3.8
636220888881980723;-4
636220888882789670;-4.2
636220888883595457;-4.4
636220888884391234;-4.599999
636220888885184017;-4.799999
636220888885984833;-4.999999
636220888927161564;-5.199999
636220888927642408;-5
636220888928170384;-4.8
636220888928651562;-4.6
636220888929140647;-4.400001
636220888929641797;-4.200001
636220888930132172;-4.000001
636220888930621309;-3.800001
636220888931110938;-3.600001
636220888931587855;-3.400001
636220888932065517;-3.200001
636220888932541026;-3.000001
636220888933036777;-2.800001
636220888933521874;-2.600001
636220888934008790;-2.400001
636220888934442327;-2.200001
636220888934941895;-2
636220888935433252;-1.8
636220888935921249;-1.6
636220888936413783;-1.4
636220888936923170;-1.2
636220888937442804;-1
636220888937966018;-0.8000003
636220888938481074;-0.6000003
636220888938997489;-0.4000003
636220888939517235;-0.2000003
636220888940036525;-2.682209E-07
636220888940541300;0.1999997
636220888941097395;0.3999997
636220888941641078;0.5999997
636220888942142363;0.7999997
636220888942721603;0.9999997
636220888943228348;1.2
636220888943736592;1.4
636220888944244487;1.6
636220888944760478;1.8
636220888945398299;2
636220888946111903;2.2
636220888946771966;2.4
636220888947481419;2.6
636220888948138141;2.8
636220888948865876;3
636220888949536509;3.2
636220888950258218;3.4
636220888950937103;3.6
636220888951665556;3.8
636220888952331844;4
636220888953071965;4.2
636220888953741413;4.4
636220888954501810;4.599999
636220888955184012;4.799999
636220888955942329;4.999999
636220888956642193;5.199999
636220888957326299;5
636220888958032000;4.8
636220888958696993;4.6
636220888959432651;4.400001
636220888960098534;4.200001
636220888960826517;4.000001
636220888961543397;3.800001
636220888962222300;3.600001
636220888962963439;3.400001
636220888963726058;3.200001
636220888964404328;3.000001
636220888965141412;2.800001
636220888965858105;2.600001
636220888966537463;2.400001
636220888967287914;2.200001
636220888968039287;2
636220888968742010;1.8
636220888969501561;1.6
636220888970243813;1.4
636220888970917078;1.2
636220888971661377;1
636220888972396764;0.8000003
636220888973091687;0.6000003
636220888973856723;0.4000003
636220888974599200;0.2000003
636220888975341641;2.682209E-07
636220888976077412;-0.1999997
636220888976843930;-0.3999997
636220888977612398;-0.5999997
636220888978373331;-0.7999997
636220888979067391;-0.9999997
636220888979832869;-1.2
636220888980572878;-1.4
636220888981331062;-1.6
636220888982077612;-1.8
636220888982782069;-2
636220888983527030;-2.2
636220888984294552;-2.4
636220888985038381;-2.6
636220888985795385;-2.8
636220888986492952;-3
636220888987237000;-3.2
636220888987987525;-3.4
636220888988762114;-3.6
636220888989532956;-3.8
636220888990288598;-4
636220888991059776;-4.2
636220888991782749;-4.4
636220888992571884;-4.599999
636220888993342158;-4.799999
636220888994142140;-4.999999
636220888994917729;-5.199999
636220888995706934;-5
636220888996499135;-4.8
636220888997286813;-4.6
636220888998062373;-4.400001
636220888998873574;-4.200001
636220888999672634;-4.000001
636220889000487821;-3.800001
636220889001312192;-3.600001
636220889002143439;-3.400001
636220889002982889;-3.200001
636220889003798280;-3.000001
636220889004602171;-2.800001
636220889005397596;-2.600001
636220889006198069;-2.400001
636220889007047792;-2.200001
636220889007927462;-2
636220889008798662;-1.8
636220889009643442;-1.6
636220889010500478;-1.4
636220889011374787;-1.2
636220889012287514;-1
636220889013118360;-0.8000003
636220889013959386;-0.6000003
636220889014792547;-0.4000003
636220889015703766;-0.2000003
636220889016573329;-2.682209E-07
636220889017426272;0.1999997
636220889018335307;0.3999997
636220889019203502;0.5999997
636220889020130614;0.7999997
636220889020998009;0.9999997
636220889021862296;1.2
636220889022789387;1.4
636220889023677554;1.6
636220889024630104;1.8
636220889025493992;2
636220889026421658;2.2
636220889027337558;2.4
636220889028278085;2.6
636220889029174484;2.8
636220889030128235;3
636220889031092678;3.2
636220889032020249;3.4
636220889032983592;3.6
636220889033898961;3.8
636220889034857640;4
636220889035746009;4.2
636220889036697869;4.4
636220889037665621;4.599999
636220889038563331;4.799999
636220889039533030;4.999999
636220889040489642;5.199999
636220889041398665;5
636220889042377812;4.8
636220889043309133;4.6
636220889044290776;4.400001
636220889045256203;4.200001
636220889046174306;4.000001
636220889047168509;3.800001
636220889048165971;3.600001
636220889049108563;3.400001
636220889050099263;3.200001
636220889051119844;3.000001
636220889052078166;2.800001
636220889053081523;2.600001
636220889054057997;2.400001
636220889054970152;2.200001
636220889055958221;2
636220889056941348;1.8
636220889057945934;1.6
636220889058927009;1.4
636220889059958945;1.2
636220889060954952;1
636220889061920098;0.8000003
636220889062909206;0.6000003
636220889063915202;0.4000003
636220889064891199;0.2000003
636220889065811861;2.682209E-07
636220889066781261;-0.1999997
636220889067791613;-0.3999997
636220889068806551;-0.5999997
636220889069746187;-0.7999997
636220889070744628;-0.9999997
636220889071783976;-1.2
636220889072800552;-1.4
636220889073839434;-1.6
636220889074814989;-1.8
636220889075839531;-2
636220889076884195;-2.2
636220889077955310;-2.4
636220889078989719;-2.6
636220889079965220;-2.8
636220889080994034;-3
636220889082006371;-3.2
636220889083016700;-3.4
636220889084025188;-3.6
636220889085020346;-3.8
636220889086053659;-4
636220889087006457;-4.2
636220889088017780;-4.4
636220889089048428;-4.599999
636220889090065403;-4.799999
636220889091066056;-4.999999
636220889092086094;-5.199999
636220889093110171;-5
636220889094137153;-4.8
636220889095175394;-4.6
636220889096210016;-4.400001
636220889097195102;-4.200001
636220889098276506;-4.000001
636220889099332310;-3.800001
636220889100390372;-3.600001
636220889101451761;-3.400001
636220889102494736;-3.200001
636220889103545328;-3.000001
636220889104600437;-2.800001
636220889105661897;-2.600001
636220889106726410;-2.400001
636220889107798795;-2.200001
636220889108880260;-2
636220889109947975;-1.8
636220889111005196;-1.6
636220889112046194;-1.4
636220889113129111;-1.2
636220889143961085;-1
636220889144909880;-0.8000003
636220889145923479;-0.6000003
636220889146939123;-0.4000003
636220889147960502;-0.2000003
636220889148926989;-2.682209E-07
636220889149943590;0.1999997
636220889150957900;0.3999997
636220889151977404;0.5999997
636220889153000980;0.7999997
636220889154032331;0.9999997
636220889155094203;1.2
636220889156083060;1.4
636220889157126613;1.6
636220889158211671;1.8
636220889159306314;2
636220889160346469;2.2
636220889161402186;2.4
636220889162446694;2.6
636220889163527559;2.8
636220889164601786;3
636220889165653159;3.2
636220889166738441;3.4
636220889167811260;3.6
636220889168897881;3.8
636220889169986763;4
636220889171046838;4.2
636220889172122593;4.4
636220889173200502;4.599999
636220889174362139;4.799999
636220889175441047;4.999999
636220889176546763;5.199999
636220889177665141;5
636220889178892789;4.8
636220889180022322;4.6
636220889181126357;4.400001
636220889182251940;4.200001
636220889183467695;4.000001
636220889184631944;3.800001
636220889185812699;3.600001
636220889186917245;3.400001
636220889188070250;3.200001
636220889189344078;3.000001
636220889190513919;2.800001
636220889191755524;2.600001
636220889192972376;2.400001
636220889194236689;2.200001
636220889195412810;2
636220889196645430;1.8
636220889197828066;1.6
636220889199138340;1.4
636220889200338017;1.2
636220889201582392;1
636220889202828788;0.8000003
636220889204003126;0.6000003
636220889205228434;0.4000003
636220889206486015;0.2000003
636220889207694300;2.682209E-07
636220889208983324;-0.1999997
636220889210248754;-0.3999997
636220889211462202;-0.5999997
636220889212749165;-0.7999997
636220889214042964;-0.9999997
636220889215377279;-1.2
636220889216674106;-1.4
636220889217900712;-1.6
636220889219204512;-1.8
636220889220503554;-2
636220889221803109;-2.2
636220889223127843;-2.4
636220889224444956;-2.6
636220889225769966;-2.8
636220889227064192;-3
636220889228312857;-3.2
636220889229648176;-3.4
636220889230975491;-3.6
636220889232331553;-3.8
636220889233719906;-4
636220889235077711;-4.2
636220889236393814;-4.4
636220889237735265;-4.599999
636220889239083811;-4.799999
636220889240429066;-4.999999
636220889241781837;-5.199999
636220889243114803;-5
636220889244487574;-4.8
636220889245764149;-4.6
636220889247104741;-4.400001
636220889248443660;-4.200001
636220889249819285;-4.000001
636220889251132146;-3.800001
636220889252455879;-3.600001
636220889253818234;-3.400001
636220889255149677;-3.200001
636220889256488335;-3.000001
636220889257814206;-2.800001
636220889259179599;-2.600001
636220889260534338;-2.400001
636220889261863596;-2.200001
636220889263203752;-2
636220889264540108;-1.8
636220889265870241;-1.6
636220889267193848;-1.4
636220889268549828;-1.2
636220889269898829;-1
636220889271250231;-0.8000003
636220889272622435;-0.6000003
636220889274064420;-0.4000003
636220889275426775;-0.2000003
636220889276844372;-2.682209E-07
636220889308856395;0.1999997
636220889310112126;0.3999997
636220889311330076;0.5999997
636220889312582811;0.7999997
636220889313747333;0.9999997
636220889314995878;1.2
636220889316166544;1.4
636220889317429222;1.6
636220889318602163;1.8
636220889319776018;2
636220889320985148;2.2
636220889322158334;2.4
636220889323480886;2.6
636220889324651726;2.8
636220889325870460;3
636220889327001521;3.2
636220889328157624;3.4
636220889329366494;3.6
636220889330531895;3.8
636220889331651643;4
636220889332836793;4.2
636220889333996923;4.4
636220889335137646;4.599999
636220889336311376;4.799999
636220889337452204;4.999999
636220889338601654;5.199999
636220889339816107;5
636220889340986804;4.8
636220889342212183;4.6
636220889343386889;4.400001
636220889344570593;4.200001
636220889345785574;4.000001
636220889346976583;3.800001
636220889348231560;3.600001
636220889349402597;3.400001
636220889350646763;3.200001
636220889351832248;3.000001
636220889353066373;2.800001
636220889354251773;2.600001
636220889355491639;2.400001
636220889356727281;2.200001
636220889357916688;2
636220889359191878;1.8
636220889360486137;1.6
636220889361681525;1.4
636220889362946735;1.2
636220889364201876;1
636220889365397693;0.8000003
636220889366652592;0.6000003
636220889367971450;0.4000003
636220889369252398;0.2000003
636220889370492210;2.682209E-07
636220889371821241;-0.1999997
636220889373152685;-0.3999997
636220889374491984;-0.5999997
636220889375822191;-0.7999997
636220889377141981;-0.9999997
636220889378432446;-1.2
636220889379767530;-1.4
636220889381221961;-1.6
636220889382572597;-1.8
636220889383922008;-2
636220889385152298;-2.2
636220889386427020;-2.4
636220889387712509;-2.6
636220889388943169;-2.8
636220889390197506;-3
636220889391442029;-3.2
636220889392638393;-3.4
636220889393867546;-3.6
636220889395022193;-3.8
636220889396267866;-4
636220889397452278;-4.2
636220889398722204;-4.4
636220889399902523;-4.599999
636220889401172120;-4.799999
636220889402322904;-4.999999
636220889403532594;-5.199999
636220889404682679;-5
636220889405828236;-4.8
636220889407028053;-4.6
636220889408167341;-4.400001
636220889409382641;-4.200001
636220889410553274;-4.000001
636220889411713422;-3.800001
636220889412908087;-3.600001
636220889414043202;-3.400001
636220889415153673;-3.200001
636220889416372844;-3.000001
636220889417539251;-2.800001
636220889418693773;-2.600001
636220889419913014;-2.400001
636220889421053445;-2.200001
636220889422208182;-2
636220889423303262;-1.8
636220889424468280;-1.6
636220889425554042;-1.4
636220889426642985;-1.2
636220889427744455;-1
636220889428848927;-0.8000003
636220889430008147;-0.6000003
636220889431168211;-0.4000003
636220889432288743;-0.2000003
636220889433383723;-2.682209E-07
636220889434484966;0.1999997
636220889435578194;0.3999997
636220889436728615;0.5999997
636220889437824334;0.7999997
636220889438908441;0.9999997
636220889439999121;1.2
636220889441154522;1.4
636220889442234587;1.6
636220889443318525;1.8
636220889444399242;2
636220889445459235;2.2
636220889446560391;2.4
636220889447624416;2.6
636220889448693814;2.8
636220889449783657;3
636220889450973955;3.2
636220889452073573;3.4
636220889453228836;3.6
636220889454333619;3.8
636220889455410511;4
636220889456474605;4.2
