cube2Timestamp;cube2XPos;cube2YPos;cube2newCorr;cube2smoothCorr
0;;;0;0
0.4547094;;;0;0
0.9124282;;;0;0
1.370145;;;0;0
1.8283634;;;0;0
2.178;0.6304688;0;;
2.197;0.6752964;0;;
2.218;0.6976558;0;;
2.219;0.7198225;0;;
2.238;0.7421921;0;;
2.239;0.7421921;0;;
2.24;0.7421921;0;;
2.259;0.7860712;0;;
2.26;0.7865005;0;;
2.26;0.7865728;0;;
2.28;0.8308164;0;;
2.28;0.8311287;0;;
2.281;0.8313763;0;;
2.282;0.8313763;0;;
2.2860812;;;0.445569949173632;0.148523316391211
2.197;0.6752964;0;;
2.218;0.6976558;0;;
2.219;0.7198225;0;;
2.238;0.7421921;0;;
2.239;0.7421921;0;;
2.24;0.7421921;0;;
2.259;0.7860712;0;;
2.26;0.7865005;0;;
2.26;0.7865728;0;;
2.28;0.8308164;0;;
2.28;0.8311287;0;;
2.281;0.8313763;0;;
2.282;0.8313763;0;;
2.301;0.876047;0;;
2.301;0.876047;0;;
2.302;0.876047;0;;
2.302;0.876047;0;;
2.322;0.9200394;0;;
2.322;0.9203883;0;;
2.344;0.9645871;0;;
2.365;1.009049;0;;
2.367;1.009868;0;;
2.436;1.143469;0;;
2.437;1.143874;0;;
2.438;1.143956;0;;
2.439;1.143956;0;;
2.44;1.143956;0;;
2.441;1.143956;0;;
2.442;1.162543;0;;
2.443;1.165656;0;;
2.458;1.188864;0;;
2.459;1.188864;0;;
2.46;1.188864;0;;
2.46;1.188864;0;;
2.479;1.233488;0;;
2.48;1.233488;0;;
2.481;1.233488;0;;
2.5;1.27633;0;;
2.501;1.277776;0;;
2.522;1.32222;0;;
2.523;1.322963;0;;
2.524;1.323144;0;;
2.525;1.323245;0;;
2.525;1.323262;0;;
2.545;1.367041;0;;
2.545;1.367083;0;;
2.546;1.367501;0;;
2.566;1.409366;0;;
2.566;1.40952;0;;
2.568;1.411776;0;;
2.569;1.411966;0;;
2.588;1.455297;0;;
2.59;1.456814;0;;
2.632;1.523356;0;;
2.7437987;;;0.0638858424279056;0.169818597200513
2.758;1.79138;0;;
2.78;1.836066;0;;
2.781;1.836491;0;;
2.802;1.880844;0;;
2.802;1.881085;0;;
2.823;1.92552;0;;
2.824;1.925968;0;;
2.846;1.970124;0;;
2.847;1.970513;0;;
2.867;2.01487;0;;
2.869;2.015352;0;;
2.889;2.059552;0;;
2.89;2.060014;0;;
2.911;2.103677;0;;
2.912;2.10443;0;;
2.913;2.104611;0;;
2.914;2.104708;0;;
2.933;2.147317;0;;
2.934;2.148602;0;;
2.935;2.149161;0;;
2.937;2.149543;0;;
2.955;2.170909;0;;
2.956;2.187993;0;;
2.957;2.194272;0;;
2.958;2.194272;0;;
2.978;2.23706;0;;
2.979;2.237833;0;;
2.98;2.238697;0;;
2.981;2.238697;0;;
2.999;2.261009;0;;
3.001;2.261277;0;;
3.002;2.28341;0;;
3.002;2.28341;0;;
3.02;2.306362;0;;
3.021;2.306607;0;;
3.021;2.306649;0;;
3.04;2.349866;0;;
3.041;2.350297;0;;
3.041;2.350372;0;;
3.042;2.350414;0;;
3.061;2.395252;0;;
3.062;2.395252;0;;
3.062;2.395252;0;;
3.081;2.439436;0;;
3.083;2.43994;0;;
3.104;2.484033;0;;
3.105;2.484385;0;;
3.105;2.484559;0;;
3.125;2.528522;0;;
3.126;2.528912;0;;
3.146;2.55131;0;;
3.147;2.567407;0;;
3.147;2.573908;0;;
3.168;2.6176;0;;
3.17;2.618622;0;;
3.189;2.640948;0;;
3.1975056;;;-0.444427674686496;0.0216760389716806
3.189;2.640948;0;;
3.198;2.662825;0;;
3.273;2.819091;0;;
3.294;2.863878;0;;
3.296;2.864412;0;;
3.315;2.908305;0;;
3.316;2.908772;0;;
3.336;2.952456;0;;
3.337;2.953335;0;;
3.338;2.953475;0;;
3.359;2.997839;0;;
3.359;2.998069;0;;
3.36;2.998295;0;;
3.361;2.998356;0;;
3.38;3.020179;0;;
3.381;3.003379;0;;
3.382;3.000565;0;;
3.383;3.000142;0;;
3.402;2.978552;0;;
3.403;2.966597;0;;
3.404;2.957196;0;;
3.405;2.955819;0;;
3.424;2.933261;0;;
3.425;2.917866;0;;
3.426;2.914047;0;;
3.426;2.912196;0;;
3.444;2.88879;0;;
3.445;2.888471;0;;
3.446;2.888471;0;;
3.465;2.844531;0;;
3.465;2.844153;0;;
3.466;2.843951;0;;
3.467;2.843951;0;;
3.467;2.843951;0;;
3.486;2.79891;0;;
3.487;2.79891;0;;
3.488;2.79891;0;;
3.507;2.755038;0;;
3.508;2.75457;0;;
3.509;2.754494;0;;
3.529;2.710349;0;;
3.529;2.710149;0;;
3.53;2.709888;0;;
3.531;2.709815;0;;
3.531;2.709804;0;;
3.551;2.665514;0;;
3.552;2.665059;0;;
3.553;2.664989;0;;
3.572;2.621038;0;;
3.573;2.620597;0;;
3.574;2.62045;0;;
3.574;2.62045;0;;
3.593;2.575372;0;;
3.594;2.575372;0;;
3.594;2.575372;0;;
3.595;2.575372;0;;
3.614;2.553272;0;;
3.615;2.553272;0;;
3.615;2.540135;0;;
3.616;2.533181;0;;
3.634;2.508814;0;;
3.635;2.508532;0;;
3.636;2.508493;0;;
3.636;2.508486;0;;
3.6487064;;;-0.0724082082016545;-0.150983346820082
3.634;2.508814;0;;
3.635;2.508532;0;;
3.636;2.508493;0;;
3.636;2.508486;0;;
3.655;2.464351;0;;
3.664;2.463828;0;;
3.665;2.463802;0;;
3.676;2.408204;0;;
3.677;2.407305;0;;
3.677;2.407258;0;;
3.678;2.407001;0;;
3.697;2.375109;0;;
3.697;2.375;0;;
3.698;2.374679;0;;
3.718;2.329832;0;;
3.718;2.329832;0;;
3.719;2.329832;0;;
3.72;2.329832;0;;
3.739;2.285886;0;;
3.739;2.285627;0;;
3.74;2.285354;0;;
3.741;2.285312;0;;
3.76;2.262963;0;;
3.761;2.246212;0;;
3.762;2.242034;0;;
3.763;2.240652;0;;
3.781;2.218045;0;;
3.781;2.218045;0;;
3.782;2.218045;0;;
3.783;2.195946;0;;
3.802;2.173377;0;;
3.802;2.173377;0;;
3.803;2.173377;0;;
3.803;2.173377;0;;
3.822;2.128953;0;;
4.032;1.703494;0;;
4.034;1.703044;0;;
4.034;1.703006;0;;
4.054;1.658843;0;;
4.055;1.658457;0;;
4.055;1.658434;0;;
4.056;1.658307;0;;
4.075;1.614302;0;;
4.076;1.613896;0;;
4.077;1.613775;0;;
4.077;1.613761;0;;
4.0963976;;;0.484183124941668;-0.0108842526488275
4.097;1.569568;0;;
4.097;1.569004;0;;
4.098;1.569004;0;;
4.099;1.569004;0;;
4.117;1.546606;0;;
4.118;1.546379;0;;
4.119;1.529996;0;;
4.119;1.527358;0;;
4.138;1.502087;0;;
4.138;1.501916;0;;
4.139;1.501791;0;;
4.14;1.50175;0;;
4.159;1.456998;0;;
4.159;1.456998;0;;
4.159;1.456998;0;;
4.179;1.413676;0;;
4.187;1.39169;0;;
4.188;1.390931;0;;
4.189;1.390426;0;;
4.202;1.365098;0;;
4.203;1.364711;0;;
4.203;1.364645;0;;
4.223;1.323635;0;;
4.224;1.323235;0;;
4.225;1.323154;0;;
4.225;1.32314;0;;
4.244;1.279243;0;;
4.245;1.278777;0;;
4.246;1.2787;0;;
4.246;1.278695;0;;
4.265;1.233772;0;;
4.266;1.233166;0;;
4.266;1.233166;0;;
4.267;1.233166;0;;
4.286;1.21168;0;;
4.287;1.195399;0;;
4.287;1.193017;0;;
4.288;1.190224;0;;
4.306;1.166358;0;;
4.307;1.166115;0;;
4.308;1.166051;0;;
4.309;1.149913;0;;
4.328;1.122017;0;;
4.328;1.121825;0;;
4.329;1.121689;0;;
4.348;1.078015;0;;
4.349;1.077538;0;;
4.35;1.077469;0;;
4.351;1.077453;0;;
4.351;1.07745;0;;
4.37;1.032962;0;;
4.371;1.032386;0;;
4.372;1.032386;0;;
4.393;0.9886717;0;;
4.394;0.9882587;0;;
4.394;0.9881884;0;;
4.395;0.9881483;0;;
4.396;0.9881483;0;;
4.414;0.9439632;0;;
4.415;0.9434848;0;;
4.415;0.9434046;0;;
4.435;0.8998542;0;;
4.436;0.8991929;0;;
4.437;0.8987782;0;;
4.456;0.8540431;0;;
4.457;0.8540431;0;;
4.458;0.8540431;0;;
4.458;0.8540431;0;;
4.477;0.8098791;0;;
